ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
QURE,uniQure N.V.,1,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.927762,,,0.606589,1,0.606589,1370,1,specific_days,,tailwind,high_vol|high_beta,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,,,v1.3.0,34839213,1,,mid|far_271_540|pos,0.05133853608247423,,0.01065,0,1,0.289425,1.219052,4,7,buying,0.1679,,6.8879,5.6691,2.53,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,1370,,specific_days,0.392624,price_history,,4,1.9932,price_history,,-0.199668,,53.7401,-0.239805,0.040137,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,328,0.05133853608247423,0.927762,,,,
ORIC,"Oric Pharmaceuticals, Inc.",2,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.970255,,,0.73062,1,0.73062,335,1,specific_days,,tailwind,high_beta|overbought_rsi,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,,,v1.3.0,34839213,1,,early|far_271_540|pos,0.0,,-0.625079,0,1,-0.158774,0.011307,2,6,selling,-0.523,,3.3024,1.8962,1.04,45,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,335,,specific_days,0.216614,price_history,,2,1.9237,price_history,,-0.348485,,72.3808,-0.239805,-0.10868,early,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.5595,,343,0.0,0.970255,,,,
TSHA,"Taysha Gene Therapies, Inc.",3,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.550992,,,0.777132,1,0.777132,650,1,specific_days,,tailwind,high_vol|high_beta|deep_drawdown,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,,,v1.3.0,34839213,1,,late|far_271_540|nonpos,0.0930939801980198,,-1.278664,650,1,-0.619562,-1.230359,6,10,selling,0.8588,,5.2875,3.8825,1.54,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,650,,specific_days,0.777814,price_history,,6,1.8703,price_history,,-0.35012,,60.3862,-0.239805,-0.110315,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.440756,,195,0.0930939801980198,0.550992,,,,
NUVB,Nuvation Bio Inc.,4,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.601983,,,0.304264,1,0.304264,1,1,specific_days,,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,34839213,1,,late|near_0_30|pos,0.09254273684210526,,0.64638,0,1,0.737623,0.944497,10,13,buying,2.2406,,9.4666,8.4366,0.93,45,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,1,,specific_days,0.246109,price_history,,10,1.1446,price_history,,-0.446475,,47.9315,-0.239805,-0.20667,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,213,0.09254273684210526,0.601983,,,,
XENE,Xenon Pharmaceuticals Inc.,5,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.545326,,,0.443798,1,0.443798,1219,1,specific_days,,headwind,deep_drawdown,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,0.64638,0,1,0.737623,0.944497,8,12,selling,1.5497,,12.7099,11.2112,4.53,45,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1219,,specific_days,-0.109413,price_history,,8,1.165,price_history,,-0.369261,,34.3097,-0.239805,-0.129456,late,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.7905,,193,0.0961064745762712,0.545326,,,,
VNDA,Vanda Pharmaceuticals Inc.,6,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.616147,,,0.432171,1,0.432171,30,1,specific_days,,headwind,,S,sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,34839213,1,,late|near_0_30|pos,0.09254273684210526,,0.64638,0,1,0.737623,0.944497,2,5,neutral,-0.523,,3.5208,2.3975,1.07,41,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,30,,specific_days,-0.099436,price_history,,2,0.5555,price_history,,-0.332308,,51.7936,-0.239805,-0.092503,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,218,0.09254273684210526,0.616147,,,,
ZYME,Zymeworks Inc.,7,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.548159,,,0.459302,1,0.459302,731,1,specific_days,,neutral,,L,catalyst_far_lift|sponsor_confirmed,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,0.64638,0,1,0.737623,0.944497,6,8,buying,0.8588,,14.0166,13.0812,8.32,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,731,,specific_days,-0.028401,price_history,,6,1.0627,price_history,,-0.343103,,45.9272,-0.239805,-0.103298,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,194,0.0961064745762712,0.548159,,,,
RNA,"Avidity Biosciences, Inc.",8,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.511331,,,0.370155,1,0.370155,488,1,specific_days,,tailwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,0.64638,0,1,0.737623,0.944497,7,11,selling,1.2043,,9.4787,8.2616,3.96,45,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,488,,specific_days,0.201612,price_history,,7,1.56,price_history,,-0.409905,,53.8539,-0.239805,-0.1701,late,large,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,181,0.0961064745762712,0.511331,,,,
SRRK,Scholar Rock Holding Corporatio,9,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.51983,,,0.389535,1,0.389535,519,1,specific_days,,headwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,0.64638,0,1,0.737623,0.944497,5,8,buying,0.5134,,10.8202,9.5094,33.3,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,519,,specific_days,-0.053537,price_history,,5,1.4636,price_history,,-0.3792,,42.8209,-0.239805,-0.139395,late,mid,SEV1,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,184,0.0961064745762712,0.51983,,,,
VCEL,Vericel Corporation,10,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.533994,,,0.420543,1,0.420543,731,1,specific_days,,headwind,,M,catalyst_far_lift|momentum_headwind,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,0.64638,0,1,0.737623,0.944497,0,4,neutral,-1.2139,,1.6301,0.0,0.0,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,731,,specific_days,-0.123143,price_history,,0,0.7675,price_history,,-0.331715,,48.1478,-0.239805,-0.09191,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,189,0.0961064745762712,0.533994,,,,
