ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
KOD,Kodiak Sciences Inc,1,0.77,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.97138,,0,0.967066,1,0.032934,127,0,specific_days,9,tailwind,high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,momentum_score:+52.7;clinical_score:-38.8;financial_score:-38.4,tier=A;reason=high_opt+catalyst_mid;cat_days=127;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,-0.04990933858267717,,0.4955,0,1,-1.5758,0.4955,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,127,False,specific_days,2.635879,price_history,,3,3.1469,price_history,,0.0,,73.6723,0.8241,-0.05937,0.05937,late,small,sev2,drug_developer,morningstar,,,,0,0.8621078447371488518475346777,96.55,45.56250000000000000000000000,66.5,69.90,5,5.401111111111111111111111112,4.1609,-1.6729,3.0,127,7,1.0,1.1923,0,2,0.0,0.3,0.55,ophthalmology,0.679,highly_crowded,1.0,289,-0.04990933858267717,0.02862,-1.9015,5.42,0.005051,-2.5724,-0.002495,0.0,0.0,0.0,0.0,-0.002495,0.0
ERAS,"Erasca, Inc.",2,0.9,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.604377,,0,0.847305,1,0.152695,4,1,specific_days,9,tailwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-38.4;momentum_score:+24.9;smart_money_score:+16.8,tier=A;reason=high_opt+catalyst_near;cat_days=4;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.037852222222222225,,0.5215,0,1,-1.3033,0.5215,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,4,True,specific_days,0.14684,price_history,,3,1.8494,price_history,,-0.356037,,67.7071,1.2457,-0.05937,-0.296667,late,mid,none,drug_developer,morningstar,,,,0,0.8063941375968992248062015504,74.64,45.56250000000000000000000000,66.5,61.75,11.30921927929900697077979171,50.64285714285714285714285714,11.6875,-1.3542,3.0,36,7,1.0,0.9425,5,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,180,0.037852222222222225,0.395623,-0.2647,13.75,0.153199,-1.0228,0.001893,0.0,0.0,0.0,0.0,0.001893,0.0
ADCT,ADC Therapeutics SA,3,0.63,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.594276,,0,0.889222,1,0.110778,5,1,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-45.0;momentum_score:+35.9;smart_money_score:+13.0,tier=A;reason=high_opt+catalyst_near;cat_days=5;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.037852222222222225,,0.5154,0,1,-1.424,0.5154,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,5,True,specific_days,0.038838,price_history,,3,1.7021,price_history,,-0.00545,,62.1819,0.7505,-0.05937,0.05392,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,89.45,45.56250000000000000000000000,66.5,75.89,8.513475403200387523598130057,57.71428571428571428571428571,9.0744,-1.4648,3.0,155,19,1.0,1.359,2,2,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,177,0.037852222222222225,0.405724,-0.2386,16.28,0.250842,-0.6718,0.001893,0.0,0.0,0.0,0.0,0.001893,0.0
ACLX,"Arcellx, Inc.",4,0.9,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.590909,,0,0.937126,1,0.062874,4,1,specific_days,9,neutral,,L,tier_a_dev|sponsor_confirmed,smart_money_score:+38.9;clinical_score:-35.9;financial_score:-19.7,tier=A;reason=high_opt+catalyst_near;cat_days=4;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|near_0_30|nonpos,0.037852222222222225,,0.5026,0,1,-1.5692,0.5026,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,4,True,specific_days,0.055115,price_history,,7,0.9453,price_history,,-0.251385,,63.9611,0.5575,-0.05937,-0.192015,late,mid,none,drug_developer,morningstar,,,,0,0.8816242164223572875700154928,53.19,45.56250000000000000000000000,80.0,26.34,5.153168038593103539802455868,21.39002267573696145124716553,4.3477,-1.665,3.0,1009,5,1.0,0.2749,1,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,176,0.037852222222222225,0.409091,-0.2299,15.31,0.213805,-0.7933,0.001893,0.0,0.0,0.0,0.0,0.001893,0.0
ABEO,Abeona Therapeutics Inc.,5,0.38,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.526936,,0,0.763473,1,0.236527,4,1,specific_days,9,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,clinical_score:-25.3;financial_score:+24.3;momentum_score:-10.6,tier=A;reason=high_opt+catalyst_near;cat_days=4;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|near_0_30|pos,0.07406860714285714,,0.539,0,1,-0.961,0.539,2,2,neutral,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,4,True,specific_days,-0.212705,price_history,,2,0.8966,price_history,,-0.24758,,32.3764,,-0.05937,-0.18821,late,micro,none,drug_developer,morningstar,,,,0,0.8741792361966625601971105387,33.95,45.56250000000000000000000000,55.0,62.81,19.23168801696079309624055660,68.85245901639344262295081967,19.1262,-1.0391,3.0,4,9,1.0,1.4555,1,1,0.0,0.3,0.5,other,-1.7075,uncrowded,1.0,157,0.07406860714285714,0.473064,-0.0676,27.34,0.560606,0.1525,1.873003,1.8693,0.0,0.0,0.0,0.003703,0.0
RVMD,"Revolution Medicines, Inc.",6,0.9,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.368687,,0,0.727545,1,0.272455,66,0,specific_days,9,neutral,,L,tier_a_dev|sponsor_confirmed,clinical_score:-28.5;smart_money_score:+25.6;financial_score:+6.8,tier=A;reason=high_opt+catalyst_near;cat_days=66;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|near_31_90|pos,0.1,,0.5469,0,1,-0.8021,0.5469,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,66,False,specific_days,-0.009255,price_history,,8,1.223,price_history,,-0.275248,,58.041,0.4254,-0.05937,-0.215878,late,large,none,drug_developer,morningstar,,,,0,0.8847952375015584091759132278,53.43,45.56250000000000000000000000,77.0,56.42,22.91143692290337457407241515,58.22950819672131147540983606,22.2057,-0.9087,3.0,248,12,1.0,0.3837,1,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,110,0.1,0.631313,0.3353,22.91,0.483165,-0.0422,2.7581,2.7531,0.0,0.0,0.0,0.005,0.0
FDMT,"4D Molecular Therapeutics, Inc.",7,0.38,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.957912,,0,0.919162,1,0.080838,97,0,specific_days,9,tailwind,high_beta,M,tier_a_dev|momentum_tailwind|high_risk|cost_haircut_<=2000bps,clinical_score:-47.5;momentum_score:+42.8;financial_score:+11.7,tier=A;reason=high_opt+catalyst_near;cat_days=97;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_91_180|nonpos,-0.04990933858267717,,-0.4039,97,1,-1.5215,-0.4039,1,1,neutral,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,97,False,specific_days,0.644186,price_history,,1,1.9446,price_history,,-0.256206,,69.4079,0.8446,-0.05937,-0.196836,late,small,none,drug_developer,morningstar,,,,0,0.8100938526513374002815579540,96.55,45.56250000000000000000000000,55.0,62.81,6.256681298336767296724297529,65.42857142857142857142857143,4.4417,-1.661,3.0,521,8,1.0,0.2163,0,0,0.0,0.3,0.55,ophthalmology,0.2017,moderate,1.0,285,-0.04990933858267717,0.042088,-1.727,17.92,0.321549,-0.4634,-0.002495,0.0,0.0,0.0,0.0,-0.002495,0.0
CELC,Celcuity Inc.,8,0.9,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.126263,,0,0.835329,1,0.164671,36,1,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-44.4;momentum_score:+38.9;smart_money_score:+25.4,tier=A;reason=high_opt+catalyst_near;cat_days=36;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_31_90|pos,0.1,,0.523,0,1,-1.2204,0.523,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,36,True,specific_days,3.034284,price_history,,6,-0.9896,price_history,,-0.190788,,48.0236,,-0.05937,-0.131418,late,mid,none,drug_developer,morningstar,,,,0,0.8112489512165887570418314755,96.55,36.45884444444444444444444444,83.0,59.30,13.22613395443279882946639195,58.89285714285714285714285714,12.8051,-1.3068,3.0,277,8,1.0,0.3361,1,0,0.0,0.3,0.95,oncology,-0.5143,uncrowded,1.0,38,0.1,0.873737,1.1442,16.32,0.257576,-0.6508,0.4316,0.4266,0.0,0.0,0.0,0.005,0.0
SGMT,Sagimet Biosciences Inc. - Seri,9,0.63,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.944444,,0,0.601796,1,0.398204,248,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+27.1;clinical_score:-24.3;financial_score:+14.9,tier=B;reason=high_opt+catalyst_far;cat_days=248;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|near_181_270|pos,-0.0473291875,,0.5679,0,1,-0.3423,0.5679,1,1,neutral,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,248,False,specific_days,-0.23959,price_history,,1,0.93,price_history,,-0.283203,,52.613,0.6734,-0.05937,-0.223833,late,micro,none,drug_developer,morningstar,,,,0,0.7947541723049165539016689220,84.98,45.56250000000000000000000000,52.5,61.06,33.55493180181883935355224436,72.83606557377049180327868853,32.5229,-0.4718,3.0,248,7,1.0,0.2628,0,0,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,281,-0.0473291875,0.055556,-1.5932,25.79,0.530303,0.076,1.005484,1.00785,0.0,0.0,0.0,-0.002366,0.0
ZBIO,"Zenas BioPharma, Inc.",10,0.77,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.951178,,0,0.709581,1,0.290419,248,0,specific_days,9,tailwind,high_vol|high_beta,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+39.2;clinical_score:-32.5;catalyst_score:-11.0,tier=B;reason=high_opt+catalyst_far;cat_days=248;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_181_270|pos,-0.0473291875,,0.5495,0,1,-0.7556,0.5495,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,248,False,specific_days,0.643846,price_history,,3,2.0697,price_history,,-0.217679,,56.1318,1.5048,-0.05937,-0.158309,late,small,none,drug_developer,morningstar,,,,0,0.8089114369501466275659824047,95.75,45.56250000000000000000000000,66.5,26.12,23.98668219415330406999313207,50.85714285714285714285714285,23.6883,-0.8459,3.0,48,8,1.0,1.6254,1,2,0.0,0.4,0.6,autoimmune,0.679,highly_crowded,1.0,283,-0.0473291875,0.048822,-1.6564,17.29,0.291246,-0.5497,0.069784,0.07215,0.0,0.0,0.0,-0.002366,0.0
