ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
VRTX,23,48.20,0.794671,0.8227,48.20,0.926332,1.449,late,large,none,commercial_biotech,44.77,53.360,49.94005438581095181478329061,32.44,73.13432835820895522388059701,47.79301935680536503581771072,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,57,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,128.54,1.0,0,1.0,0,0,,,145,0.46,57,True,specific_days,-0.0726,3,0.4574,-0.086,,61.3421,-0.023106,-0.062894,morningstar,FDA_CALENDAR,FDA_PDUFA_DATE,1
SIGA,24,48.03,0.829154,0.9508,48.03,0.923197,1.4269,late,small,none,commercial_pharma,21.57,38.71136711111111111111111111,,76.80,64.17910447761194029850746269,57.26315789473684210526315790,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,146,0.08,,False,no_upcoming,-0.3841,0,,-0.292721,,,-0.023106,-0.269615,morningstar,,,9
IONS,25,48.00,0.904389,1.307,48.00,0.920063,1.4055,late,large,none,commercial_biotech,59.09,25.08012844444444444444444444,,26.87,62.98507462686567164179104478,68.450,0.8995939886671593988667159399,,,v1.3.0,96f655ee,1,,0,0,neutral,,0,no_upcoming,missing,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,147,0.77,,False,no_upcoming,0.1263,0,0.8532,-0.0423,,47.8952,-0.023106,-0.019194,morningstar,,,9
NKTX,26,47.91,0.923197,1.4269,47.98,0.916928,1.3847,early,micro,none,drug_developer,43.24,41.60176044444444444444444444,61.550,64.67,64.21052631578947368421052632,58.47368421052631578947368421,0.8123338145416227608008429926,0.789617,0.210383,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,68,0.13,,False,no_upcoming,-0.0939,3,,-0.155894,,,-0.023106,-0.132788,morningstar,,,9
ELVN,27,47.89,0.929467,1.4718,47.96,0.913793,1.3645,early,small,none,drug_developer,63.04,41.60176044444444444444444444,57.6125,38.20,63.15789473684210526315789474,60.44827586206896551724137931,0.8125397349577856150475579780,0.773224,0.226776,v1.3.0,96f655ee,1,,6,6,selling,,0,no_upcoming,missing,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,69,0.66,,False,no_upcoming,0.1716,6,,-0.05771,,,-0.023106,-0.034604,morningstar,,,9
NBIX,28,47.64,0.788401,0.8009,47.64,0.907524,1.3257,late,large,none,commercial_pharma,30.27,52.478,76.76417367678799876196227915,23.74,68.35820895522388059701492538,43.47050754458161865569272976,0.9,,,v1.3.0,96f655ee,1,,8,8,buying,73,0,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,268.22,1.0,0,1.0,0,0,,,148,0.46,73,False,specific_days,-0.2597,8,,-0.13969,,,-0.023106,-0.116584,morningstar,FDA_CALENDAR,FDA_PDUFA_DATE,1
CGEM,29,47.61,0.873041,1.1409,47.68,0.910658,1.3448,early,small,none,drug_developer,70.44,41.60176044444444444444444444,35.675,59.63,69.47368421052631578947368421,49.79323556612498348526885983,0.8188227593582887700534759358,0.844262,0.155738,v1.3.0,96f655ee,1,,4,4,selling,,0,no_upcoming,missing,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,884.55,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,70,0.66,,False,no_upcoming,0.2689,4,,-0.064347,,,-0.023106,-0.041241,morningstar,,,9
HRTX,30,47.35,0.942006,1.5718,47.35,0.904389,1.307,late,micro,none,drug_developer,38.44,38.71136711111111111111111111,53.425,84.55,73.73134328358208955223880597,61.23134328358208955223880597,0.8847895697366908129239967805,0.909836,0.090164,v1.3.0,96f655ee,1,,2,2,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1996.38,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,71,0.16,,False,no_upcoming,-0.1520,2,,-0.2429,,36.2,-0.023106,-0.219794,morningstar,,,9
UTHR,31,47.24,0.80721,0.8677,47.24,0.901254,1.2887,late,large,none,commercial_pharma,46.87,25.36005377777777777777777778,75.1625,37.59,60.89552238805970149253731343,66.66666666666666666666666667,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,,0,no_upcoming,missing,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,230.74,1.0,0,1.0,0,0,,,149,0.77,,False,no_upcoming,-0.0435,7,0.2877,-0.0118,,55.2938,-0.023106,0.011306,morningstar,,,9
AXSM,32,47.10,0.810345,0.8792,47.10,0.898119,1.2709,late,mid,none,commercial_biotech,63.64,46.40480400000000000000000000,78.82210390049608859996525588,29.23,74.32835820895522388059701493,34.31819403386186509002956195,0.8886070138150903294367693943,,,v1.3.0,96f655ee,1,,7,7,buying,110,0,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,294.54,1.0,0,1.0,0,0,,,150,0.77,110,False,specific_days,0.1795,7,,-0.3753,,68.4,-0.023106,-0.352194,morningstar,FDA_CALENDAR,FDA_PDUFA_DATE,1
ASMB,33,47.02,0.860502,1.0826,47.02,0.89185,1.2364,mid,small,none,drug_developer,23.04,25.47021511111111111111111111,38.65950220773263254493224208,63.96,69.65517241379310344827586207,55.54545454545454545454545454,0.8175961004626569729015201586,0.849727,0.150273,v1.3.0,96f655ee,1,,1,1,buying,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,72,0.08,,False,no_upcoming,-0.3600,1,,-0.33039,,,-0.023106,-0.307284,morningstar,,,9
VNDA,34,47.01,0.844828,1.0145,47.01,0.888715,1.2197,late,small,none,commercial_biotech,83.80,38.71136711111111111111111111,51.125,84.63,71.04477611940298507462686567,55.96842105263157894736842105,0.8824894184054999396936437100,,,v1.3.0,96f655ee,1,,1,1,neutral,,0,no_upcoming,missing,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,882.2,1.0,0,1.0,0,0,,,151,0.66,,False,no_upcoming,0.4860,1,,-0.090703,,,-0.023106,-0.067597,morningstar,,,9
EWTX,35,46.96,0.913793,1.3645,47.10,0.894984,1.2535,mid,mid,none,drug_developer,83.28,52.478,85,52.46,68.62068965517241379310344827,51.65517241379310344827586207,0.8032456140350877192982456140,0.838798,0.161202,v1.3.0,96f655ee,1,,9,9,buying,149,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,73,0.66,149,False,specific_days,0.4750,9,,-0.042624,,,-0.023106,-0.019518,morningstar,,,9
ANAB,36,46.84,0.89185,1.2364,46.93,0.88558,1.2034,mid,small,none,commercial_biotech,72.89,52.274,85,43.93,65.51724137931034482758620690,48.73227221712070196918681767,0.8156587467076382791922739245,,,v1.3.0,96f655ee,1,,5,5,buying,150,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,152,0.66,150,False,specific_days,0.3011,5,,-0.063642,,,-0.023106,-0.040536,morningstar,SEC_8K_FILING,DATA_READOUT,2
MIRM,37,46.75,0.797806,0.8338,46.84,0.882445,1.1873,late,mid,none,commercial_biotech,64.89,44.24984177777777777777777778,58.28079879634564988055182906,33.68,68.05970149253731343283582090,35.91776404192421392098898145,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,150,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,153,0.77,150,False,specific_days,0.1959,3,,0.0,,,-0.023106,0.023106,morningstar,SEC_8K_FILING,DATA_READOUT,2
PTCT,38,46.43,0.832288,0.9632,46.43,0.876176,1.1561,late,mid,none,commercial_biotech,52.13,44.38870044444444444444444444,85,65.36,50.74626865671641791044776119,77.000,0.8959433275362318840579710145,,,v1.3.0,96f655ee,1,,5,5,buying,,0,no_upcoming,missing,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,290.81,1.0,0,1.0,0,0,,,154,0.77,,False,no_upcoming,0.0296,5,,-0.3397,,54.7,-0.023106,-0.316594,morningstar,,,9
KYMR,39,46.38,0.854232,1.0548,46.49,0.87931,1.1715,mid,mid,none,drug_developer,54.97,37.41495511111111111111111111,55.55206316401900910313433005,27.87,75.86206896551724137931034483,41.25000000000000000000000000,0.8174547186729432862586863932,0.931694,0.068306,v1.3.0,96f655ee,1,,5,5,buying,515,0,specific_days,far,adequate,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,74,0.77,515,False,specific_days,0.0690,5,1.2991,-0.2367,,20.3932,-0.023106,-0.213594,morningstar,SEC_8K_FILING,DATA_READOUT,2
CTNM,40,46.27,0.951411,1.6587,46.39,0.873041,1.1409,mid,small,none,drug_developer,74.82,52.478,85,62.73,72.75862068965517241379310345,54.00000000000000000000000000,0.7698767334360554699537750385,0.898907,0.101093,v1.3.0,96f655ee,1,,7,7,buying,149,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,75,0.54,149,False,specific_days,0.3278,7,,0.0,,,-0.023106,0.023106,morningstar,,,9
REGN,41,46.24,0.791536,0.8118,46.24,0.869906,1.1259,late,large,none,commercial_biotech,47.79,44.24984177777777777777777778,46.79386622070492713978771174,60.59,67.16417910447761194029850746,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,146,0,specific_days,mid,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,155,0.77,146,False,specific_days,-0.0308,4,,-0.0505,,,-0.023106,-0.027394,morningstar,FDA_CALENDAR,FDA_PDUFA_DATE,1
ESPR,42,46.08,0.907524,1.3257,46.08,0.866771,1.1113,late,small,none,commercial_pharma,56.56,38.71136711111111111111111111,53.450,56.94,77.000,67.24210526315789473684210527,0.8297146268076315469680398590,,,v1.3.0,96f655ee,1,,1,1,buying,,0,no_upcoming,missing,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,156,0.66,,False,no_upcoming,0.0911,1,,-0.161765,,,-0.023106,-0.138659,morningstar,,,9
SABS,43,45.75,0.920063,1.4055,45.86,0.863636,1.0968,mid,micro,none,drug_developer,71.65,42.28501377777777777777777778,43.57432015100713117329087826,65.90,74.82758620689655172413793103,63.44827586206896551724137931,0.7625515398535114174924601465,0.920765,0.079235,v1.3.0,96f655ee,1,,1,1,buying,,0,no_upcoming,missing,adequate,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,76,0.25,,False,no_upcoming,0.2849,1,,-0.006787,,,-0.023106,0.016319,morningstar,,,9
OCUL,44,45.55,0.785266,0.7901,45.62,0.860502,1.0826,late,small,none,drug_developer,25.09,44.24984177777777777777777778,85,70.73,72.38805970149253731343283582,27.29456448137888581101877501,0.9,0.887978,0.112022,v1.3.0,96f655ee,1,,5,5,buying,515,0,specific_days,far,adequate,headwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,536.11,1.0,0,1.0,0,0,C,low_opt,77,0.66,515,False,specific_days,-0.3291,5,,-0.326505,,,-0.023106,-0.303399,morningstar,SEC_8K_FILING,DATA_READOUT,2
AVIR,45,45.34,0.772727,0.7479,45.39,0.857367,1.0686,late,small,none,commercial_biotech,43.83,52.010,31.75382801705171419318024663,69.93,55.22388059701492537313432836,63.48421052631578947368421053,0.8821669187767181848076290694,,,v1.3.0,96f655ee,1,,2,2,selling,150,0,specific_days,mid,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,,,157,0.13,150,False,specific_days,-0.0857,2,,-0.06432,,,-0.023106,-0.041214,morningstar,SEC_8K_FILING,DATA_READOUT,2
ALNY,46,45.21,0.775862,0.7583,45.21,0.854232,1.0548,late,large,none,commercial_biotech,19.73,38.94534444444444444444444444,68.39664718151585579177118239,28.95,51.34328358208955223880597015,53.33333333333333333333333334,0.9,,,v1.3.0,96f655ee,1,,6,6,neutral,,0,no_upcoming,missing,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,151.78,1.0,0,1.0,0,0,,,158,0.46,,False,no_upcoming,-0.4163,6,0.4081,-0.2136,,44.5898,-0.023106,-0.190494,morningstar,,,9
