ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
JAZZ,11,53.68,0.976489,1.9861,53.71,0.967085,1.8396,late,large,none,commercial_biotech,49.94,52.220,82.39056235530066760524847601,69.62,67.46268656716417910447761194,68.88888888888888888888888889,0.9,,,v1.3.0,96f655ee,1,,6,6,buying,5,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,226.8,1.0,0,1.0,0,0,,,138,0.75,5,True,specific_days,-0.0009,6,0.4019,-0.0603,,51.0668,-0.023106,-0.037194,morningstar,,,9
CAI,12,53.25,0.948276,1.6284,53.25,0.96395,1.7985,late,mid,none,commercial_biotech,24.26,53.276,53.99343187716372600063231263,13.64,71.34328358208955223880597015,57.84615384615384615384615385,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,5,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,431.95,1.0,0,1.0,0,0,,,139,0.38,5,True,specific_days,-0.3412,3,,-0.338168,,,-0.023106,-0.315062,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
UTHR,13,52.85,0.942006,1.5718,52.87,0.960815,1.7602,late,large,none,commercial_pharma,46.87,50.240,83.75299566829527516831599457,72.08,64.47761194029850746268656717,66.66666666666666666666666667,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,3,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,230.74,1.0,0,1.0,0,0,,,140,0.75,3,True,specific_days,-0.0435,7,0.2877,-0.0118,,55.2938,-0.023106,0.011306,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
SUPN,14,52.57,0.935737,1.5199,52.57,0.95768,1.7244,late,mid,none,commercial_pharma,32.11,39.63842177777777777777777778,32.98893139807591833819525622,13.64,74.02985074626865671641791045,66.15384615384615384615384615,0.9,,,v1.3.0,96f655ee,1,,2,2,neutral,106,0,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,516.09,1.0,0,1.0,0,0,,,141,0.38,106,False,specific_days,-0.2354,2,,-0.133509,,,-0.023106,-0.110403,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
RYTM,15,52.00,0.926332,1.449,52.03,0.954545,1.6906,late,mid,none,commercial_biotech,30.62,51.716,85,38.06,75.97014925373134328358208955,43.49017751479289940828402366,0.9,,,v1.3.0,96f655ee,1,,9,9,buying,13,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,352.49,1.0,0,1.0,0,0,,,142,0.45,13,True,specific_days,-0.2550,9,0.8990,-0.1456,,19.9199,-0.023106,-0.122494,morningstar,,,9
VRTX,16,51.89,0.876176,1.1561,51.91,0.951411,1.6587,late,large,none,commercial_biotech,44.77,50.102,53.84262250076268290852354248,25.80,77.000,47.79301935680536503581771072,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,6,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,128.54,1.0,0,1.0,0,0,,,143,0.45,6,True,specific_days,-0.0726,3,0.4574,-0.086,,61.3421,-0.023106,-0.062894,morningstar,,,9
XNCR,17,51.79,0.970219,1.884,51.84,0.948276,1.6284,mid,small,none,drug_developer,42.98,53.312,74.37193022571288733706571868,74.04,70.68965517241379310344827586,67.90909090909090909090909091,0.8371030377760340768972088331,0.877049,0.122951,v1.3.0,96f655ee,1,,4,4,buying,16,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1045.09,1.0,0,1.0,0,0,C,low_opt,76,0.16,16,True,specific_days,-0.0975,4,,-0.34715,,,-0.023106,-0.324044,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
INDV,18,51.64,0.938871,1.5454,51.67,0.945141,1.5995,late,mid,none,commercial_pharma,48.56,46.88650844444444444444444444,37.83066760379249895067417434,57.79,77.000,56.00000000000000000000000000,0.8860521157702825888787602552,,,v1.3.0,96f655ee,1,,1,1,neutral,75,0,specific_days,near,adequate,neutral,,M,,1.0,<=400bps,0,351.76,1.0,0,1.0,0,0,,,144,0.45,75,False,specific_days,-0.0200,1,,-0.056421,,,-0.023106,-0.033315,morningstar,,,9
NVAX,19,51.45,0.989028,2.2913,51.45,0.942006,1.5718,late,small,none,commercial_biotech,47.99,46.87474177777777777777777778,33.59283874804214194230230122,90.00,77.000,74.94736842105263157894736842,0.8913145369007803790412486065,,,v1.3.0,96f655ee,1,,1,1,selling,60,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi|overbought_rsi,M,,0.85,<=1000bps,1,504.92,1.0,0,1.0,0,0,,,145,0.38,60,True,specific_days,-0.0280,1,,-0.3487,,73.6,-0.023106,-0.325594,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NBIX,20,50.87,0.847962,1.0277,50.87,0.938871,1.5454,late,large,none,commercial_pharma,30.27,43.40787600000000000000000000,83.62574428461704216870508308,40.91,70.14925373134328358208955224,43.47050754458161865569272976,0.9,,,v1.3.0,96f655ee,1,,8,8,buying,14,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,268.22,1.0,0,1.0,0,0,,,146,0.45,14,True,specific_days,-0.2597,8,,-0.13969,,,-0.023106,-0.116584,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
HRMY,21,50.11,0.904389,1.307,50.11,0.929467,1.4718,late,mid,none,commercial_biotech,43.58,51.542,49.25114950833776456418715196,90.00,60.29850746268656716417910448,76.30769230769230769230769231,0.9,,,v1.3.0,96f655ee,1,,3,3,selling,45,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,606.78,1.0,0,1.0,0,0,,,147,0.38,45,True,specific_days,-0.0892,3,,-0.090965,,,-0.023106,-0.067859,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
VYGR,22,50.08,0.929467,1.4718,50.19,0.932602,1.4955,early,micro,none,drug_developer,31.15,37.47010844444444444444444444,47.375,76.79,77.000,50.86842105263157894736842105,0.8079409191489361702127659574,0.959016,0.040984,v1.3.0,96f655ee,1,,1,1,selling,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,77,0.06,,False,no_upcoming,-0.2480,1,,-0.303887,,,-0.023106,-0.280781,morningstar,,,9
BEAM,23,49.63,0.960815,1.7602,49.66,0.926332,1.449,early,mid,none,drug_developer,54.46,52.322,61.66138121133943394300486783,19.64,67.36842105263157894736842105,67.42105263157894736842105263,0.8174585040276179516685845800,0.833333,0.166667,v1.3.0,96f655ee,1,,4,4,buying,13,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,434.63,1.0,0,1.0,0,0,C,low_opt,78,0.64,13,True,specific_days,0.0620,4,,-0.3508,,45.6,-0.023106,-0.327694,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
AXSM,24,49.51,0.854232,1.0548,49.51,0.923197,1.4269,late,mid,none,commercial_biotech,63.64,42.18232177777777777777777778,73.36453674610678490199320236,10.00,71.79104477611940298507462687,37.59237343852728468113083498,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,14,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,294.54,1.0,0,1.0,0,0,,,148,0.75,14,True,specific_days,0.1795,7,,-0.3753,,68.4,-0.023106,-0.352194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
VNDA,25,49.17,0.888715,1.2197,49.17,0.920063,1.4055,late,small,none,commercial_biotech,83.80,43.82250000000000000000000000,37.89203152581732938502542630,90.00,74.92537313432835820895522388,55.96842105263157894736842105,0.8742643672467648371262829094,,,v1.3.0,96f655ee,1,,1,1,neutral,14,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,882.2,1.0,0,1.0,0,0,,,149,0.64,14,True,specific_days,0.4860,1,,-0.090703,,,-0.023106,-0.067597,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
REGN,26,49.05,0.841693,1.0014,49.08,0.916928,1.3847,late,large,none,commercial_biotech,47.79,52.280,49.86813375482274957083054202,55.01,68.35820895522388059701492538,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,1,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,150,0.75,1,True,specific_days,-0.0308,4,,-0.0505,,,-0.023106,-0.027394,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
GH,27,48.81,0.916928,1.3847,48.83,0.913793,1.3645,late,large,none,platform_diagnostics,71.97,53.474,68.57691258487240813372461067,10.00,71.79104477611940298507462687,57.77777777777777777777777778,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,9,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,202.99,1.0,0,1.0,0,0,,,151,0.75,9,True,specific_days,0.2891,3,,-0.022937,,,-0.023106,0.000169,morningstar,,,9
NKTX,28,48.71,0.920063,1.4055,48.79,0.910658,1.3448,early,micro,none,drug_developer,29.62,37.47010844444444444444444444,61.550,69.64,66.31578947368421052631578948,58.47368421052631578947368421,0.8186870151949845924981404739,0.81694,0.18306,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,79,0.12,,False,no_upcoming,-0.2682,3,,-0.231939,,,-0.023106,-0.208833,morningstar,,,9
UPB,29,48.56,0.907524,1.3257,48.56,0.907524,1.3257,mid,small,none,drug_developer,64.73,36.85366044444444444444444444,85,14.42,64.48275862068965517241379310,50.90909090909090909090909091,0.8380153545505304299274148520,0.800546,0.199454,v1.3.0,96f655ee,1,,4,4,buying,4,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,80,0.64,4,True,specific_days,0.1938,4,,-0.048006,,,-0.023106,-0.0249,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
MIRM,30,48.39,0.826019,0.9385,48.39,0.901254,1.2887,late,mid,none,commercial_biotech,64.89,40.09862400000000000000000000,65.58562442620387918896709984,13.64,69.85074626865671641791044776,40.16436554898093359631821171,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,106,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,152,0.75,106,False,specific_days,0.1959,3,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
EWTX,31,48.37,0.932602,1.4955,48.47,0.904389,1.307,mid,mid,none,drug_developer,83.28,52.646,85,25.96,75.86206896551724137931034483,51.65517241379310344827586207,0.8184405997035685782692965454,0.937158,0.062842,v1.3.0,96f655ee,1,,9,9,buying,74,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,81,0.64,74,False,specific_days,0.4750,9,,-0.042624,,,-0.023106,-0.019518,morningstar,,,9
NAMS,32,48.24,0.838558,0.9885,48.30,0.898119,1.2709,late,mid,none,drug_developer,31.08,49.92801600000000000000000000,85,43.03,56.41791044776119402985074627,56.09230769230769230769230769,0.8804332081911262798634812287,0.685792,0.314208,v1.3.0,96f655ee,1,,5,5,buying,14,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,38,0.38,14,True,specific_days,-0.2489,5,,-0.232811,,,-0.023106,-0.209705,morningstar,,,9
IONS,33,47.89,0.88558,1.2034,47.89,0.894984,1.2535,late,large,none,commercial_biotech,59.09,41.00088177777777777777777778,,25.19,60.00000000000000000000000000,68.450,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,14,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,153,0.75,14,True,specific_days,0.1263,0,0.8532,-0.0423,,47.8952,-0.023106,-0.019194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ELVN,34,46.99,0.898119,1.2709,46.99,0.89185,1.2364,early,small,none,drug_developer,63.04,43.60352711111111111111111111,68.18976879555417209229753892,16.07,62.10526315789473684210526316,60.44827586206896551724137931,0.8057962464985994397759103641,0.762295,0.237705,v1.3.0,96f655ee,1,,6,6,selling,136,0,specific_days,mid,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt,82,0.64,136,False,specific_days,0.1716,6,,-0.05771,,,-0.023106,-0.034604,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CTNM,35,46.90,0.951411,1.6587,46.98,0.888715,1.2197,mid,small,none,drug_developer,74.82,51.782,85,50.96,77.000,54.00000000000000000000000000,0.7775458818263205013428827216,0.991803,0.008197,v1.3.0,96f655ee,1,,7,7,buying,135,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,83,0.52,135,False,specific_days,0.3278,7,,0.0,,,-0.023106,0.023106,morningstar,,,9
ESPR,36,46.81,0.910658,1.3448,46.81,0.88558,1.2034,late,small,none,commercial_pharma,56.56,53.198,39.99283874804214194230230122,55.09,77.000,67.24210526315789473684210527,0.8199250467875531676740541751,,,v1.3.0,96f655ee,1,,1,1,buying,13,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,154,0.64,13,True,specific_days,0.0911,1,,-0.161765,,,-0.023106,-0.138659,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ANAB,37,46.65,0.863636,1.0968,46.65,0.87931,1.1715,mid,small,none,commercial_biotech,72.89,51.734,85,33.65,65.51724137931034482758620690,48.73227221712070196918681767,0.8383336136338154501625742796,,,v1.3.0,96f655ee,1,,5,5,buying,75,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,155,0.64,75,False,specific_days,0.3011,5,,-0.063642,,,-0.023106,-0.040536,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
ASMB,38,46.63,0.822884,0.9264,46.67,0.882445,1.1873,mid,small,none,drug_developer,20.82,48.76871511111111111111111111,40.74204653298376603386089815,81.73,67.58620689655172413793103448,55.54545454545454545454545454,0.8265885198247781646635965405,0.838798,0.161202,v1.3.0,96f655ee,1,,1,1,buying,16,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt,84,0.08,16,True,specific_days,-0.3968,1,,-0.318961,,,-0.023106,-0.295855,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ONC,39,46.39,0.791536,0.8118,46.40,0.876176,1.1561,late,large,none,commercial_biotech,40.15,52.226,63.67685477908271440504284023,13.64,58.80597014925373134328358209,62.22222222222222222222222222,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,44,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,315.75,1.0,0,1.0,0,0,,,156,0.45,44,True,specific_days,-0.1368,2,,-0.109439,,,-0.023106,-0.086333,morningstar,,,9
GILD,40,46.12,0.788401,0.8009,46.14,0.873041,1.1409,late,large,none,commercial_pharma,44.93,53.036,59.64123893238173885360735336,36.62,70.44776119402985074626865672,39.26992836457857033988721232,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,9,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,104.48,1.0,0,1.0,0,0,,,157,0.45,9,True,specific_days,-0.0705,2,,-0.1367,,45.9,-0.023106,-0.113594,morningstar,,,9
HRTX,41,46.08,0.894984,1.2535,46.08,0.869906,1.1259,late,micro,none,drug_developer,38.44,29.98568711111111111111111111,53.425,90.00,68.95522388059701492537313433,61.23134328358208955223880597,0.8858435484702848435118977846,0.855191,0.144809,v1.3.0,96f655ee,1,,2,2,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1996.38,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,85,0.16,,False,no_upcoming,-0.1520,2,,-0.2429,,36.2,-0.023106,-0.219794,morningstar,,,9
AGIO,42,45.52,0.87931,1.1715,45.54,0.866771,1.1113,late,small,none,drug_developer,19.37,50.792,62.37571924605120649763790862,72.39,74.32835820895522388059701493,60.80000000000000000000000000,0.8424130993629149435564993853,0.915301,0.084699,v1.3.0,96f655ee,0,deep_drawdown,3,3,buying,12,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,470.07,1.0,0,1.0,0,0,D,ineligible,,,12,True,specific_days,-0.4229,3,,-0.5089,,50.8,-0.023106,-0.485794,morningstar,,,9
MNKD,43,45.32,0.753918,0.6869,45.32,0.863636,1.0968,late,small,none,commercial_biotech,48.83,53.834,,13.64,75.97014925373134328358208955,37.27977839335180055401662049,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,45,1,specific_days,near,adequate,neutral,,M,,0.85,<=1000bps,1,670.87,1.0,0,1.0,0,0,,,158,0.38,45,True,specific_days,-0.0162,0,,-0.056465,,,-0.023106,-0.033359,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CGEM,44,45.09,0.794671,0.8227,45.09,0.857367,1.0686,early,small,none,drug_developer,70.44,53.792,26.50257254608104689602361872,55.36,70.00000000000000000000000000,49.79323556612498348526885983,0.8261743119266055045871559633,0.871585,0.128415,v1.3.0,96f655ee,1,,4,4,selling,14,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,884.55,1.0,0,1.0,0,0,C,low_opt,86,0.64,14,True,specific_days,0.2689,4,,-0.064347,,,-0.023106,-0.041241,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NTRA,45,45.05,0.747649,0.6671,45.05,0.854232,1.0548,late,large,none,platform_diagnostics,52.49,52.814,54.43012252023459593978657971,13.64,73.73134328358208955223880597,35.19128181679622008840115837,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,43,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,159,0.75,43,True,specific_days,0.0345,5,,-0.3449,,58.1,-0.023106,-0.321794,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
KYMR,46,45.00,0.804075,0.8563,45.00,0.851097,1.0412,mid,mid,none,drug_developer,54.97,47.08667777777777777777777778,62.47851233005523746989356913,10.00,72.75862068965517241379310345,41.25000000000000000000000000,0.8221525168359776281246433056,0.898907,0.101093,v1.3.0,96f655ee,1,,5,5,buying,23,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,87,0.75,23,True,specific_days,0.0690,5,1.2991,-0.2367,,20.3932,-0.023106,-0.213594,morningstar,,,9
