ticker,company_name,actionable_rank,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,clinical_alpha_z,clinical_score_z,clinical_score_z_tier,commercial_quality_pct,catalyst_days,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,decision_engine_version,decision_engine_ruleset_id,alpha_cohort_key,alpha_cohort_raw,missing_components,archetype,composite_rank,composite_score
CRVS,"Corvus Pharmaceuticals, Inc.",11,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.095611,0.713115,0.5253,-0.7978,0.5767,,84,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,31,0.1
ORKA,"Oruka Therapeutics, Inc.",12,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.810345,0.855191,-1.1934,-1.2843,-0.6762,,116,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,259,0.0646411489361702
SION,"Sionna Therapeutics, Inc.",13,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.816614,0.920765,-1.2044,-1.4714,-1.1581,,116,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,261,0.0646411489361702
OCGN,"Ocugen, Inc.",14,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.575235,0.762295,0.4968,-0.9614,0.1553,,12,specific_days,3,headwind,,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,184,0.09254273684210526
DNTH,"Dianthus Therapeutics, Inc.",15,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.681818,0.948087,0.4477,-1.5375,-1.3282,,145,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,218,0.0743638577586207
COGT,"Cogent Biosciences, Inc.",16,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.672414,0.833333,0.4881,-1.167,-0.3742,,116,specific_days,3,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,215,0.0743638577586207
CGON,"CG Oncology, Inc.",17,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.669279,0.877049,0.4802,-1.3441,-0.8301,,116,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,214,0.0743638577586207
KOD,Kodiak Sciences Inc,18,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.697492,0.969945,0.4517,-1.5375,-1.3282,,177,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,223,0.0743638577586207
FDMT,"4D Molecular Therapeutics, Inc.",19,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.688088,0.904372,0.4734,-1.4338,-1.0611,,116,specific_days,3,headwind,high_beta,XS,tier_a_dev|momentum_headwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,220,0.0743638577586207
ARTV,"Artiva Biotherapeutics, Inc.",20,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.051724,0.724044,-0.1095,-0.8078,0.5508,,55,specific_days,3,neutral,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,17,0.1
VRDN,"Viridian Therapeutics, Inc.",21,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.412226,0.849727,0.4848,-1.2613,-0.6169,,24,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,132,0.09603160592255125
NUVL,"Nuvalent, Inc.",22,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.390282,0.931694,0.1227,-1.4952,-1.2193,,24,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,125,0.09603160592255125
OLMA,"Olema Pharmaceuticals, Inc.",23,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.396552,0.811475,0.4899,-1.0997,-0.2007,,24,specific_days,3,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,127,0.09603160592255125
ADCT,ADC Therapeutics SA,24,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.352665,0.887978,0.4786,-1.3802,-0.9232,,23,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,113,0.09603160592255125
VERA,"Vera Therapeutics, Inc.",25,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.305643,0.915301,0.4707,-1.469,-1.1519,,38,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,98,0.1
CNTA,Centessa Pharmaceuticals plc,26,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.089342,0.942623,0.441,-1.5375,-1.3282,,84,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,29,0.1
IBRX,"ImmunityBio, Inc.",27,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.148903,0.795082,0.4925,-1.0606,-0.1002,,38,specific_days,3,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,48,0.1
ABVX,Abivax SA,28,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.515674,0.34153,0.5595,0.581,1.6482,,24,specific_days,3,neutral,,M,sponsor_confirmed|runway_short,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,165,0.09254273684210526
CYTK,"Cytokinetics, Incorporated",29,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.098746,0.357923,0.5563,0.5489,1.6034,,116,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,32,0.1
KYTX,"Kyverna Therapeutics, Inc.",30,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.653605,0.314208,-0.074,0.6684,1.7702,,24,specific_days,3,tailwind,high_vol|high_beta,M,momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_0_30|pos,0.07679787341772153,,drug_developer,209,0.07679787341772153
PTGX,"Protagonist Therapeutics, Inc.",31,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.249216,0.428962,0.5508,0.3626,1.3431,,55,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,80,0.1
DNLI,Denali Therapeutics Inc.,32,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.543887,0.467213,0.5434,0.2108,1.1312,,20,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,174,0.09254273684210526
VIR,"Vir Biotechnology, Inc.",33,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.594044,0.489071,0.5415,0.1486,1.0444,,24,specific_days,3,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,190,0.09254273684210526
XENE,Xenon Pharmaceuticals Inc.,34,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.318182,0.45082,0.5445,0.2359,1.1662,,177,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,102,0.1
CLDX,"Celldex Therapeutics, Inc.",35,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.537618,0.483607,0.5415,0.1486,1.0444,,24,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,172,0.09254273684210526
FATE,"Fate Therapeutics, Inc.",36,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.117555,0.325137,-0.0763,0.6238,1.708,,85,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,38,0.1
IMMP,Immutep Limited,37,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.152038,0.538251,0.533,-0.13,0.6553,,55,specific_days,3,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,49,0.1
SYRE,"Spyre Therapeutics, Inc.",38,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.65674,0.587432,-0.2949,-0.355,0.3412,,13,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_0_30|pos,0.07679787341772153,,drug_developer,210,0.07679787341772153
BCAX,Bicara Therapeutics Inc.,39,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.989028,0.756831,-1.5367,-0.9496,-0.4892,,329,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,316,-0.012862136363636364
RAPT,"RAPT Therapeutics, Inc.",40,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.832288,0.631148,-0.1004,-0.5105,0.124,,420,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|far_271_540|pos,0.05133853608247423,,drug_developer,266,0.05133853608247423
KALV,"KalVista Pharmaceuticals, Inc.",41,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.180251,0.565574,0.5295,-0.2472,0.4917,,145,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,58,0.1
RAPP,"Rapport Therapeutics, Inc.",42,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.876176,0.806011,-0.1249,-1.0869,-0.6809,,238,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,280,0.00506
APGE,"Apogee Therapeutics, Inc.",43,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.857367,0.882514,-1.5257,-1.3478,-1.0452,,269,specific_days,3,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,274,0.00506
CLLS,Cellectis S.A.,44,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.901254,0.418033,-0.7578,0.4237,1.4285,,145,specific_days,3,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,early|near_91_180|pos,0.0,,drug_developer,288,0.0
CTMX,"CytomX Therapeutics, Inc.",45,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.822884,0.65847,-0.1035,-0.5865,0.0179,,663,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|far_271_540|pos,0.05133853608247423,,drug_developer,263,0.05133853608247423
NAUT,"Nautilus Biotechnology, Inc.",46,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.873041,0.937158,-1.4744,-1.5315,-1.3017,,208,specific_days,3,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,279,0.00506
ABUS,Arbutus Biopharma Corporation,47,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.001567,0.521858,-0.0918,-0.0304,0.7945,,55,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,1,0.1
SLDB,Solid Biosciences Inc.,48,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.637931,0.745902,-0.8738,-0.9211,-0.4493,,252,specific_days,3,tailwind,high_beta,M,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_181_270|nonpos,0.08571638372093023,,drug_developer,204,0.08571638372093023
TSHA,"Taysha Gene Therapies, Inc.",49,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.503135,0.986339,-1.0255,-1.5375,-1.31,,400,specific_days,9,neutral,high_beta,L,catalyst_far_lift|sponsor_confirmed|high_risk,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,161,0.0930939801980198
PCVX,"Vaxcyte, Inc.",50,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.484326,0.76776,0.4966,-0.9815,-0.5336,,330,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,155,0.0930939801980198
ZVRA,"Zevra Therapeutics, Inc.",51,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.509404,0.702186,0.5104,-0.7559,-0.2186,,330,specific_days,9,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,163,0.0930939801980198
ACLX,"Arcellx, Inc.",52,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.4279,0.92623,0.4652,-1.4952,-1.2509,,389,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,137,0.0930939801980198
CELC,Celcuity Inc.,53,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.443574,0.838798,0.4866,-1.1956,-0.8325,,634,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,142,0.0930939801980198
SRRK,Scholar Rock Holding Corporatio,54,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.286834,0.642077,0.5205,-0.5409,0.0816,,269,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_181_270|pos,0.1,,drug_developer,92,0.1
MRSN,"Mersana Therapeutics, Inc.",55,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.478056,0.685792,0.5112,-0.6924,-0.13,,299,specific_days,9,tailwind,high_vol|overbought_rsi,M,catalyst_far_lift|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,153,0.0930939801980198
LQDA,Liquidia Corporation,56,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.471787,0.784153,0.4942,-1.0212,-0.5891,,1242,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,151,0.0930939801980198
LBRX,LB Pharmaceuticals Inc,57,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.468652,0.81694,0.4896,-1.119,-0.7257,,481,specific_days,9,tailwind,drawdown_data_missing,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,drawdown,drug_developer,150,0.0930939801980198
AVBP,"ArriVent BioPharma, Inc.",58,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.437304,0.909836,0.4733,-1.4514,-1.1899,,740,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,140,0.0930939801980198
ERAS,"Erasca, Inc.",59,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.452978,0.86612,0.482,-1.3075,-0.9889,,786,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,145,0.0930939801980198
AURA,"Aura Biosciences, Inc.",60,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.434169,0.800546,0.4912,-1.0802,-0.6715,,298,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,139,0.0930939801980198
ATXS,"Astria Therapeutics, Inc.",61,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.431034,0.893443,0.4769,-1.3982,-1.1155,,1850,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,138,0.0930939801980198
ABEO,Abeona Therapeutics Inc.,62,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.42163,0.729508,0.5016,-0.8599,-0.3638,,511,specific_days,9,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,135,0.0930939801980198
NMRA,"Neumora Therapeutics, Inc.",63,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.214734,0.636612,0.5207,-0.5189,0.1123,,,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,momentum_headwind|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|none|pos,0.1,,drug_developer,69,0.1
VTYX,"Ventyx Biosciences, Inc.",64,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.311912,0.997268,-0.2305,-1.5375,-1.31,,,no_upcoming,9,tailwind,high_vol|high_beta|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|none|nonpos,0.1,,drug_developer,100,0.1
FULC,"Fulcrum Therapeutics, Inc.",65,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.123824,0.953552,0.4605,-1.5375,-1.31,,,no_upcoming,9,tailwind,deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|none|nonpos,0.1,,drug_developer,40,0.1
GLPG,Galapagos NV,66,C,low_opt,C,low_opt,,0.553292,0.019126,0.8802,1.5641,1.3164,,24,specific_days,3,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,177,0.09254273684210526
TBPH,"Theravance Biopharma, Inc.",67,C,low_opt,C,low_opt,,0.34326,0.030055,0.8802,1.5641,1.3164,,695,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|pos,0.0961064745762712,,drug_developer,110,0.0961064745762712
SLN,Silence Therapeutics Plc - Amer,68,C,low_opt,C,low_opt,,0.973354,0.062842,-0.0182,1.5151,1.2296,,208,specific_days,3,headwind,deep_drawdown|deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_181_270|pos,-0.0007759772727272727,,drug_developer,311,-0.0007759772727272727
CTNM,"Contineum Therapeutics, Inc.",69,C,low_opt,C,low_opt,,0.65047,0.008197,-0.0113,1.5641,1.3164,,10,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_0_30|pos,0.07679787341772153,,drug_developer,208,0.07679787341772153
TRVI,"Trevi Therapeutics, Inc.",70,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.615987,0.035519,0.0028,1.5641,1.3164,,,no_upcoming,9,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,mid|none|pos,0.08701244092219021,,drug_developer,197,0.08701244092219021
ACRS,"Aclaris Therapeutics, Inc.",71,C,low_opt,C,low_opt,,0.007837,0.057377,0.8802,1.5455,1.2834,,177,specific_days,3,tailwind,high_vol,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,3,0.1
ENTA,"Enanta Pharmaceuticals, Inc.",72,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.606583,0.013661,0.0144,1.5641,1.3164,,,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|none|pos,0.08701244092219021,,drug_developer,194,0.08701244092219021
ALT,"Altimmune, Inc.",73,C,low_opt,C,low_opt,,0.023511,0.068306,0.8802,1.5133,1.2265,,85,specific_days,3,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,momentum_tailwind,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,8,0.1
KYMR,"Kymera Therapeutics, Inc.",74,C,low_opt,C,low_opt,,0.826019,0.101093,-0.0227,1.3814,0.9928,,481,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|far_271_540|pos,0.05133853608247423,,drug_developer,264,0.05133853608247423
EWTX,"Edgewise Therapeutics, Inc.",75,C,low_opt,C,low_opt,,0.111285,0.079235,-0.0186,1.4705,1.1507,,85,specific_days,3,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,36,0.1
ACIU,AC Immune SA,76,C,low_opt,C,low_opt,,0.647335,0.139344,-0.0431,1.2032,0.6771,,24,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_0_30|pos,0.07679787341772153,,drug_developer,207,0.07679787341772153
