ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
MYGN,263,14.64,0.293103,-0.5443,14.65,0.177116,-0.9264,early,small,sev1,platform_diagnostics,19.92,44.31925511111111111111111111,55.5,92.78,18.16387948428576314079545843,63.96551724137931034482758621,0.6016200346996313164172630666,,,v1.3.0,96f655ee,0,fundamental_red_flag|deep_drawdown,1,1,buying,,0,no_upcoming,missing,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.7,<=2000bps,1,1334.23,1.0,0,1.0,0,0,,,,,,False,no_upcoming,-0.4128,1,,-0.610147,,,-0.023106,-0.587041,morningstar,,,9,0.293103,-0.951302,-1.185969,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
CSTL,243,16.82,0.27116,-0.6093,16.80,0.239812,-0.7069,early,small,sev1,platform_diagnostics,79.57,44.31925511111111111111111111,,63.52,18.16387948428576314079545843,59.31034482758620689655172414,0.6775268846404518792092113839,,,v1.3.0,96f655ee,0,fundamental_red_flag,0,0,neutral,,0,no_upcoming,missing,adequate,tailwind,,XS,ineligible,0.85,<=1000bps,1,774.92,1.0,0,1.0,0,0,,,,,,False,no_upcoming,0.4038,0,,-0.044029,,,-0.023106,-0.020923,morningstar,,,9,0.27116,-0.951302,-1.185969,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
PRVA,232,17.43,0.268025,-0.6188,17.41,0.274295,-0.5999,early,mid,sev1,platform_services,30.19,44.31925511111111111111111111,54.400,39.44,18.16387948428576314079545843,51.57894736842105263157894737,0.7132049903593339176161262051,,,v1.3.0,96f655ee,0,fundamental_red_flag,1,1,buying,,0,no_upcoming,missing,adequate,headwind,,XS,ineligible,0.85,<=1000bps,1,765.94,1.0,0,1.0,0,0,,,,,,False,no_upcoming,-0.2607,1,,-0.1587,,40.4,-0.023106,-0.135594,morningstar,,,9,0.268025,-0.951302,-0.507902,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
KRYS,213,19.54,0.255486,-0.6573,19.54,0.333856,-0.4293,late,mid,none,commercial_biotech,71.61,30.82152711111111111111111111,74.0,33.67,20.25420162867255760996014950,31.77514792899408284023668639,0.8917704316972205795387344766,,,v1.3.0,96f655ee,0,deep_drawdown,4,4,buying,23,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,1.0,<=400bps,0,347.78,1.0,0,1.0,0,0,,,,,23,True,specific_days,0.2844,4,,-0.4581,,50.1,-0.023106,-0.434994,morningstar,FDA_CALENDAR,FDA_PDUFA_DATE,1,0.255486,-1.362073,-1.362073,0,0,0,0,0,0,,,20.25420162867255760996014950,0,1.0,0,
RGEN,230,17.65,0.249216,-0.677,17.60,0.280564,-0.5812,early,mid,sev1,platform_devices,44.78,44.31925511111111111111111111,55.600,42.46,18.16387948428576314079545843,31.23456790123456790123456790,0.7014248471615720524017467249,,,v1.3.0,96f655ee,0,fundamental_red_flag,3,3,buying,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,1.0,<=400bps,0,318.43,1.0,0,1.0,0,0,,,,,,False,no_upcoming,-0.0725,3,,-0.339,,72.2,-0.023106,-0.315894,morningstar,,,9,0.249216,-0.951302,-0.942656,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
LGND,246,16.36,0.246082,-0.6869,16.34,0.230408,-0.7375,early,mid,sev1,commercial_biotech,39.92,47.13381377777777777777777778,,33.65,18.16387948428576314079545843,58.94736842105263157894736842,0.6816067444277630211340801478,,,v1.3.0,96f655ee,0,fundamental_red_flag,0,0,neutral,146,0,specific_days,mid,adequate,headwind,,XS,ineligible,0.85,<=1000bps,1,477.48,1.0,0,1.0,0,0,,,,,146,False,specific_days,-0.1399,0,,-0.2097,,54.9,-0.023106,-0.186594,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.246082,-1.460303,-1.460303,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
VCYT,239,16.97,0.239812,-0.7069,16.96,0.249216,-0.677,early,mid,sev1,platform_diagnostics,43.71,44.31925511111111111111111111,57.975,54.10,18.16387948428576314079545843,46.87288396429670667897814712,0.6908201452072822987497258171,,,v1.3.0,96f655ee,0,fundamental_red_flag,2,2,buying,,0,no_upcoming,missing,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,538.65,1.0,0,1.0,0,0,,,,,,False,no_upcoming,-0.0874,2,,-0.3759,,56.0,-0.023106,-0.352794,morningstar,,,9,0.239812,-0.951302,-1.185969,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
XERS,254,15.60,0.233542,-0.7272,15.60,0.205329,-0.8227,early,small,sev1,commercial_biotech,21.88,44.31925511111111111111111111,59.900,37.65,18.16387948428576314079545843,28.84000528471396485665213370,0.6931096371271670076450952945,,,v1.3.0,96f655ee,0,fundamental_red_flag,3,3,buying,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,757.35,1.0,0,1.0,0,0,,,,,,False,no_upcoming,-0.3788,3,,-0.276768,,,-0.023106,-0.253662,morningstar,,,9,0.233542,-1.460303,-1.460303,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
AVTR,251,15.84,0.230408,-0.7375,15.79,0.214734,-0.7901,early,mid,sev1,platform_devices,32.23,44.31925511111111111111111111,50.050,66.97,18.16387948428576314079545843,33.09360145001880920625149619,0.6675655260974011792967896921,,,v1.3.0,96f655ee,0,fundamental_red_flag,1,1,neutral,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,1.0,<=400bps,0,301.27,1.0,0,1.0,0,0,,,,,,False,no_upcoming,-0.2338,1,,-0.3186,,77.3,-0.023106,-0.295494,morningstar,,,9,0.230408,-0.951302,-0.942656,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
BRKR,257,15.36,0.217868,-0.7794,15.33,0.195925,-0.8563,early,mid,sev1,platform_devices,52.64,44.31925511111111111111111111,,71.39,18.16387948428576314079545843,49.05540166204986149584487534,0.6786504415985868845219695297,,,v1.3.0,96f655ee,0,fundamental_red_flag,0,0,neutral,,0,no_upcoming,missing,adequate,neutral,,XS,ineligible,1.0,<=400bps,0,316.26,1.0,0,1.0,0,0,,,,,,False,no_upcoming,0.0366,0,,-0.176145,,,-0.023106,-0.153039,morningstar,,,9,0.217868,-0.951302,-0.942656,0,0,0,0,0,0,,,18.16387948428576314079545843,0,1.0,0,
