ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
TYRA,"Tyra Biosciences, Inc.",1,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.902266,,,0.687984,1,0.687984,305,1,specific_days,,neutral,,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|runway_short,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-0.090237,0,1,0.226218,1.445673,2,2,buying,2.8615,,2.7912,2.7912,1.97,47,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,305,,specific_days,0.034038,price_history,,2,1.3673,price_history,,-0.076385,,65.7666,0.0,-0.076385,mid,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,319,0.05133853608247423,0.902266,,,,
QURE,uniQure N.V.,2,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.890935,,,0.641473,1,0.641473,334,1,specific_days,,tailwind,high_vol|high_beta,L,tier_a_dev|catalyst_far_lift|momentum_tailwind|high_risk,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-0.090237,0,1,0.226218,1.445673,,0,neutral,-0.6337,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,334,,specific_days,3.420287,price_history,,,1.9055,price_history,,-0.041082,,66.9125,0.0,-0.041082,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,sponsor,1,0.5,,,,,0.675,,315,0.05133853608247423,0.890935,,,,
MBX,"MBX Biosciences, Inc.",3,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.888102,,,0.614341,1,0.614341,573,1,specific_days,,tailwind,high_vol|high_beta|overbought_rsi,L,tier_a_dev|catalyst_far_lift|momentum_tailwind|high_risk,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-0.090237,0,1,0.226218,1.445673,1,1,selling,1.1139,,0.4646,0.4646,0.07,47,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,573,,specific_days,0.164725,price_history,,1,2.515,price_history,,-0.065532,,74.045,0.0,-0.065532,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,314,0.05133853608247423,0.888102,,,,
NUVL,"Nuvalent, Inc.",4,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.48017,,,0.781008,1,0.781008,761,1,specific_days,,neutral,,L,tier_a_dev|catalyst_far_lift|runway_short,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,-0.973389,121,1,-0.352982,0.466809,1,1,buying,1.1139,,0.7743,0.7743,0.11,47,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,761,,specific_days,-0.016429,price_history,,1,1.2222,price_history,,-0.035447,,62.3333,0.0,-0.035447,late,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.53174,,170,0.0961064745762712,0.48017,,,,
BCAX,Bicara Therapeutics Inc.,5,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.995751,,,0.862403,1,0.862403,426,1,specific_days,,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|catalyst_far_lift|momentum_tailwind,,,v1.3.0,e094cbec,1,,mid|far_271_540|nonpos,-0.012862136363636364,,-2.228895,426,1,-1.176382,-0.924762,1,1,selling,1.1139,,0.9695,0.9695,1.09,47,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,426,,specific_days,0.101363,price_history,,1,1.5301,price_history,,-0.354903,,50.6674,0.0,-0.354903,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.328079,,352,-0.012862136363636364,0.995751,,,,
SEPN,"Septerna, Inc.",6,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.970255,,,0.866279,1,0.866279,121,1,specific_days,,tailwind,,L,tier_a_dev|momentum_tailwind,,,v1.3.0,e094cbec,1,,early|near_91_180|nonpos,0.0,,-2.397432,121,1,-1.286914,-1.111564,1,1,buying,1.1139,,1.7285,1.7285,1.25,47,fresh,0,0,0,0,True,False,True,mid,0.7,adequate,,,1.0,0,0,1.0,0,1.0,0,121,,specific_days,0.365716,price_history,,1,1.2289,price_history,,-0.239572,,49.2231,0.0,-0.239572,early,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.30074,,343,0.0,0.970255,,,,
SANA,"Sana Biotechnology, Inc.",7,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.967422,,,0.761628,1,0.761628,4,1,specific_days,,neutral,high_beta,S,tier_a_dev|runway_short|high_risk,,,v1.3.0,e094cbec,1,,early|near_0_30|pos,0.0,,-0.802258,0,1,-0.240748,0.656487,1,1,buying,1.1139,,0.7743,0.7743,0.05,47,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,4,,specific_days,-0.047869,price_history,,1,2.2232,price_history,,-0.163851,,52.8957,0.0,-0.163851,early,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.5595,,342,0.0,0.967422,,,,
RANI,"Rani Therapeutics Holdings, Inc",8,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.964589,,,0.757752,1,0.757752,121,1,specific_days,,tailwind,high_vol,L,tier_a_dev|momentum_tailwind|high_risk,,,v1.3.0,e094cbec,1,,early|near_91_180|pos,0.0,,-0.802258,0,1,-0.240748,0.656487,,0,neutral,-0.6337,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,mid,0.7,adequate,,,1.0,0,0,1.0,0,1.0,0,121,,specific_days,3.092612,price_history,,,0.1088,price_history,,-0.22807,,64.9113,0.0,-0.22807,early,micro,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,sponsor,1,0.5,,,,,0.5595,,341,0.0,0.964589,,,,
PRME,"Prime Medicine, Inc.",9,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.958924,,,0.901163,1,0.901163,1523,1,specific_days,,headwind,high_beta|deep_drawdown_rel_xbi,S,tier_a_dev|catalyst_far_lift|momentum_headwind|runway_short|high_risk,,,v1.3.0,e094cbec,1,,early|far_271_540|nonpos,0.0,,-2.814892,1523,1,-1.655797,-1.734987,,0,neutral,-0.6337,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1523,,specific_days,-0.396796,price_history,,,2.2999,price_history,,-0.25937,,46.6996,0.0,-0.25937,early,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,sponsor,1,0.5,,,,,0.2095,,339,0.0,0.958924,,,,
ORIC,"Oric Pharmaceuticals, Inc.",10,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.956091,,,0.753876,1,0.753876,31,1,specific_days,,neutral,,M,tier_a_dev|runway_short,,,v1.3.0,e094cbec,1,,early|near_31_90|pos,0.0,,-0.802258,0,1,-0.240748,0.656487,,0,neutral,-0.6337,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,31,,specific_days,-0.008125,price_history,,,1.1658,price_history,,-0.086745,,54.7318,0.0,-0.086745,early,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,sponsor,1,0.5,,,,,0.5595,,338,0.0,0.956091,,,,
