ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
ELVN,27,47.33,0.909524,1.3378,47.33,0.912698,1.3576,early,small,none,drug_developer,50.37,41.25000000000000000000000000,62.0,50.31,62.18750000000000000000000000,61.72727272727272727272727273,0.8065380021367521367521367521
DSGN,28,47.10,0.931746,1.4889,47.10,0.909524,1.3378,early,small,none,drug_developer,48.32,41.25000000000000000000000000,72.0,66.85,77.000,54.00000000000000000000000000,0.7165413533834586466165413534
ASMB,29,47.08,0.85873,1.0746,47.08,0.906349,1.3186,mid,small,none,drug_developer,50,41.25000000000000000000000000,55.5,88.77,65.24590163934426229508196721,55.54545454545454545454545454,0.8117586787706442086842393088
NAMS,30,46.97,0.830159,0.9548,46.97,0.903175,1.2999,late,mid,none,drug_developer,67.56,41.25000000000000000000000000,77.5,60.17,59.78609625668449197860962567,57.33928571428571428571428571,0.8732197978389682816312303939
SIGA,31,46.88,0.795238,0.8247,46.88,0.9,1.2816,late,small,none,commercial_pharma,42.13,41.25000000000000000000000000,,84.84,62.99465240641711229946524064,57.93103448275862068965517242,0.9
SABS,32,46.86,0.957143,1.7185,46.86,0.896825,1.2637,mid,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,84.98,77.000,61.31147540983606557377049180,0.7569806064502303653701917926
RYTM,33,46.80,0.811111,0.882,46.80,0.893651,1.2462,late,mid,none,commercial_biotech,54.16,41.25000000000000000000000000,77.0,66.24,74.86631016042780748663101604,42.98047760770975056689342404,0.9
IONS,34,46.65,0.874603,1.1484,46.65,0.890476,1.2291,late,large,none,commercial_biotech,46.47,41.25000000000000000000000000,,59.22,60.42780748663101604278074866,68.450,0.8995939886671593988667159399
PCVX,35,46.52,0.912698,1.3576,46.52,0.887302,1.2123,mid,mid,none,drug_developer,37.68,41.25000000000000000000000000,85,35.89,58.36065573770491803278688525,63.47540983606557377049180328,0.7891408355795148247978436658
AMPH,36,46.19,0.788889,0.8026,46.19,0.884127,1.1959,late,small,none,commercial_pharma,31.43,41.25000000000000000000000000,,76.68,62.44919786096256684491978610,56.55172413793103448275862069,0.9
CTNM,37,45.90,0.947619,1.6222,45.90,0.880952,1.1798,mid,small,none,drug_developer,20.84,41.25000000000000000000000000,80.0,75.00,76.06557377049180327868852459,54.00000000000000000000000000,0.7740679461725126847562320759
KNSA,38,45.83,0.779365,0.7701,45.83,0.877778,1.1639,late,mid,none,commercial_pharma,51.05,41.25000000000000000000000000,61.0,67.62,58.18181818181818181818181818,54.28571428571428571428571428,0.8800550882899628252788104089
KYMR,39,45.82,0.833333,0.9674,45.82,0.874603,1.1484,mid,mid,none,drug_developer,34.03,41.25000000000000000000000000,71.0,57.22,71.14754098360655737704918033,40.46253993848726447490220670,0.8107446064139941690962099125
BEAM,40,45.59,0.893651,1.2462,45.59,0.871429,1.1332,early,mid,none,drug_developer,59.52,41.25000000000000000000000000,66.0,51.68,57.50000000000000000000000000,67.81250000000000000000000000,0.8136872679908824487137740150
OPK,41,45.50,0.798413,0.836,45.50,0.868254,1.1182,late,small,none,platform_diagnostics,65.58,41.25000000000000000000000000,,56.40,54.65240641711229946524064171,64.55172413793103448275862069,0.9
NRIX,42,45.41,0.78254,0.7808,45.41,0.865079,1.1034,early,small,none,drug_developer,35.58,41.25000000000000000000000000,51.0,54.63,72.50000000000000000000000000,34.13631262116110600959085807,0.8178850235344458707744972187
CGEM,43,45.16,0.792063,0.8136,45.16,0.861905,1.0889,early,small,none,drug_developer,28.25,41.25000000000000000000000000,47.5,70.85,64.06250000000000000000000000,48.73227221712070196918681767,0.8137425454545454545454545455
ESPR,44,45.16,0.884127,1.1959,45.16,0.85873,1.0746,late,small,none,commercial_pharma,35.94,41.25000000000000000000000000,55.5,72.75,77.000,66.89655172413793103448275862,0.8257040369649805447470817121
UPB,45,45.13,0.81746,0.9057,45.13,0.855556,1.0606,mid,small,none,drug_developer,21.04,41.25000000000000000000000000,71.5,58.68,61.31147540983606557377049180,48.73227221712070196918681767,0.8171494831757202551132614911
CHRS,46,45.08,0.934921,1.5135,45.08,0.852381,1.0467,late,micro,none,commercial_biotech,40.28,41.25000000000000000000000000,55.5,91.96,66.20320855614973262032085562,69.25133689839572192513368984,0.8224502775208140610545790934
BBOT,47,44.78,0.849206,1.033,44.78,0.849206,1.033,early,small,none,drug_developer,59.91,41.25000000000000000000000000,72.0,50,58.437500000,57.09090909090909090909090909,0.7558032444719983467658607150
ROIV,48,44.41,0.852381,1.0467,44.41,0.842857,1.0063,mid,large,none,drug_developer,48.71,41.25000000000000000000000000,77.5,81.03,55.40983606557377049180327868,68.450,0.8264448931371496079905488132
NVCR,49,44.41,0.826984,0.9423,44.41,0.846032,1.0196,late,small,none,platform_devices,43.12,41.25000000000000000000000000,52.0,65.88,58.50267379679144385026737968,68.450,0.8911274641954507160909856782
GH,50,44.20,0.807937,0.8703,44.20,0.839683,0.9932,late,large,none,platform_diagnostics,77.03,41.25000000000000000000000000,66.5,50.61,70.69518716577540106951871658,57.77777777777777777777777778,0.9
ENTA,51,44.06,0.944444,1.5932,44.06,0.836508,0.9802,mid,small,none,drug_developer,53.35,41.25000000000000000000000000,55.5,89.42,77.000,60.18181818181818181818181818,0.7575918141592920353982300885
RARE,52,44.04,0.877778,1.1639,44.04,0.833333,0.9674,late,mid,none,commercial_biotech,47.98,41.25000000000000000000000000,50.0,37.35,64.59893048128342245989304813,65.53571428571428571428571429,0.8942030378486055776892430279
LBRX,53,44.00,0.801587,0.8473,44.00,0.830159,0.9548,mid,small,none,drug_developer,50,41.25000000000000000000000000,,25.51,64.26229508196721311475409836,64.81818181818181818181818182,0.7480283115154204570667850011
AVIR,54,43.80,0.757143,0.6971,43.80,0.826984,0.9423,late,small,none,commercial_biotech,51.49,41.25000000000000000000000000,49.0,84.99,52.72727272727272727272727273,62.79310344827586206896551724,0.8792942908926144086995922066
CATX,55,43.48,0.953968,1.6846,43.48,0.82381,0.93,early,small,none,platform_devices,25.01,41.25000000000000000000000000,58.0,76.75,70.62500000000000000000000000,63.27272727272727272727272727,0.7492054971011380717199914108
ACRS,56,43.25,0.804762,0.8588,43.25,0.820635,0.9178,late,small,none,drug_developer,51.38,41.25000000000000000000000000,63.5,91.04,75.82887700534759358288770053,50.48275862068965517241379310,0.8533676310374046725578017189
DVAX,57,43.24,0.773016,0.7488,43.24,0.81746,0.9057,late,small,none,commercial_pharma,65.59,41.25000000000000000000000000,52.0,56.79,51.92513368983957219251336898,73.10344827586206896551724138,0.8775088838526912181303116147
QSI,58,43.23,0.880952,1.1798,43.23,0.814286,0.8938,late,micro,none,platform_devices,67.79,41.25000000000000000000000000,,70.83,77.000,63.36363636363636363636363636,0.8539255716285580961269248717
AGIO,59,43.22,0.836508,0.9802,43.22,0.811111,0.882,late,small,none,drug_developer,37.51,41.25000000000000000000000000,65.5,54.72,73.90374331550802139037433155,60.44827586206896551724137931,0.8446440677966101694915254237
GLUE,60,42.89,0.855556,1.0606,42.89,0.804762,0.8588,early,small,none,drug_developer,37.58,41.25000000000000000000000000,66.5,63.23,75.312500000,50.90909090909090909090909091,0.7116605760963026655202063629
ALNY,61,42.63,0.744444,0.6571,42.63,0.801587,0.8473,late,large,none,commercial_biotech,53.60,41.25000000000000000000000000,65.0,45.36,45.57029877256363572815287191,53.33333333333333333333333334,0.9
DYN,62,42.57,0.82381,0.93,42.57,0.798413,0.836,early,mid,none,drug_developer,22.42,41.25000000000000000000000000,80.0,53.41,54.68750000000000000000000000,64.62500000000000000000000000,0.7781426400347372991749891446
EXEL,63,42.55,0.74127,0.6473,42.55,0.795238,0.8247,late,large,none,commercial_biotech,74.24,41.25000000000000000000000000,,43.85,60.74866310160427807486631016,57.77777777777777777777777778,0.9
ANAB,64,42.49,0.77619,0.7594,42.49,0.792063,0.8136,mid,small,none,commercial_biotech,31.85,41.25000000000000000000000000,71.5,65.80,62.29508196721311475409836066,45.69513314967860422405876952,0.8224276598085597975574870723
SLN,65,42.45,0.769841,0.7383,42.45,0.788889,0.8026,mid,micro,none,drug_developer,20.42,41.25000000000000000000000000,49.5,77.51,74.09836065573770491803278689,46.88303622084863686583654334,0.7438697854909992454457259890
GILD,66,42.26,0.738095,0.6375,42.26,0.785714,0.7916,late,large,none,commercial_pharma,78.88,41.25000000000000000000000000,58.0,54.88,69.73262032085561497326203209,39.26992836457857033988721232,0.9
TRVI,67,41.93,0.725397,0.5989,41.93,0.78254,0.7808,mid,small,none,drug_developer,90.15,41.25000000000000000000000000,71.5,70.47,77.000,28.71074380165289256198347107,0.8352698231352301439086015599
RIGL,68,41.79,0.763492,0.7176,41.79,0.779365,0.7701,late,small,none,commercial_biotech,69.11,41.25000000000000000000000000,55.5,80.32,49.04029283079298807515227773,60.00000000000000000000000000,0.8393016501650165016501650165
DNA,69,41.72,0.890476,1.2291,41.72,0.77619,0.7594,late,small,none,commercial_biotech,52.91,41.25000000000000000000000000,55.0,84.19,66.52406417112299465240641711,67.77586206896551724137931034,0.8304626032054395337542496357
MNKD,70,41.20,0.684127,0.4793,41.20,0.773016,0.7488,late,small,none,commercial_biotech,45.03,41.25000000000000000000000000,,47.90,74.22459893048128342245989305,36.16461884000528471396485665,0.9
APLS,71,41.12,0.842857,1.0063,41.12,0.769841,0.7383,late,mid,none,commercial_biotech,35.51,41.25000000000000000000000000,71.0,50.92,53.68983957219251336898395722,69.28571428571428571428571428,0.8572039678845706306725622527
INVA,72,41.12,0.728571,0.6085,41.12,0.766667,0.7279,late,small,none,commercial_biotech,52.36,41.25000000000000000000000000,,71.64,46.50903498654363706266820454,66.89655172413793103448275862,0.9
MBX,73,41.10,0.896825,1.2637,41.10,0.763492,0.7176,mid,small,none,drug_developer,30.65,41.25000000000000000000000000,85,60.49,66.22950819672131147540983606,52.45454545454545454545454545,0.7862794538647874917419070689
AXSM,74,40.97,0.703175,0.5336,40.97,0.757143,0.6971,late,mid,none,commercial_biotech,77.86,45.56250000000000000000000000,71.0,45.88,70.37433155080213903743315508,36.18144132653061224489795918,0.8894624053030303030303030303
ARDX,75,40.97,0.750794,0.677,40.97,0.760317,0.7073,late,small,none,commercial_biotech,53.69,41.25000000000000000000000000,55.5,68.02,77.000,38.50831608461414248176039694,0.8813912619018922502109196095
IMRX,76,40.92,0.922222,1.4202,40.92,0.753968,0.687,early,small,none,drug_developer,52.42,41.25000000000000000000000000,61.0,87.50,73.43750000000000000000000000,60.18181818181818181818181818,0.7005277864017385904998447687
AUPH,77,40.79,0.680952,0.4704,40.79,0.750794,0.677,late,small,none,commercial_biotech,54.91,41.25000000000000000000000000,55.5,80.73,54.01069518716577540106951872,43.91200951248513674197384066,0.8678169670180210812648758926
ARQT,78,40.70,0.731746,0.6181,40.70,0.747619,0.667,late,mid,none,commercial_biotech,67.47,41.25000000000000000000000000,66.0,57.87,59.30481283422459893048128342,44.73143424036281179138321995,0.8709130282920013971358714635
LCTX,79,40.69,0.706349,0.5428,40.69,0.744444,0.6571,early,small,none,drug_developer,50.64,41.25000000000000000000000000,,77.22,71.56250000000000000000000000,18.56728905213753698602183450,0.7979620738023305999136814847
CDNA,80,40.58,0.734921,0.6278,40.58,0.74127,0.6473,late,small,none,platform_diagnostics,46.14,41.25000000000000000000000000,60.5,51.77,66.84491978609625668449197861,41.28257071974868249144903921,0.8791667068612082479199324732
IRWD,81,40.57,0.919048,1.3987,40.57,0.738095,0.6375,late,small,none,commercial_pharma,18.22,41.25000000000000000000000000,,73.07,76.79144385026737967914438503,69.65517241379310344827586207,0.8485003080714725816389402341
NTRA,82,40.42,0.674603,0.4527,40.42,0.734921,0.6278,late,large,none,platform_diagnostics,58.65,41.25000000000000000000000000,53.5,42.92,72.62032085561497326203208556,35.19128181679622008840115837,0.9
ALT,83,40.22,0.839683,0.9932,40.22,0.731746,0.6181,late,small,none,drug_developer,45.93,41.25000000000000000000000000,49.0,58.22,74.54545454545454545454545455,61.62068965517241379310344828,0.8396787099903006789524733269
PTCT,84,40.11,0.766667,0.7279,40.11,0.728571,0.6085,late,mid,none,commercial_biotech,79.61,41.25000000000000000000000000,71.5,79.87,43.40215619548743172524235752,76.78571428571428571428571428,0.8904889559164733178654292343
JANX,85,40.00,0.785714,0.7916,40.00,0.725397,0.5989,early,small,none,drug_developer,28.74,41.25000000000000000000000000,62.0,19.86,56.56250000000000000000000000,66.36363636363636363636363636,0.7205137481910274963820549928
SYRE,86,39.77,0.722222,0.5895,39.77,0.722222,0.5895,early,mid,none,drug_developer,36.20,41.25000000000000000000000000,74.0,57.22,49.06521267361111111111111111,57.45312500000000000000000000,0.7759189597133239222499728526
AMRX,87,39.44,0.677778,0.4615,39.44,0.719048,0.58,late,mid,none,commercial_pharma,56.90,41.25000000000000000000000000,,58.21,71.01604278074866310160427807,33.76417233560090702947845804,0.9
VCEL,88,39.38,0.630159,0.3323,39.38,0.715873,0.5706,late,small,none,commercial_biotech,52.90,41.25000000000000000000000000,,30.08,77.000,24.19180575740226949105268566,0.9
FOLD,89,39.24,0.668254,0.4351,39.24,0.712698,0.5613,late,mid,none,commercial_biotech,50.54,41.25000000000000000000000000,74.0,32.72,49.67946212677260176473765653,35.69444444444444444444444444,0.8938070601851851851851851852
PTGX,90,39.16,0.65873,0.409,39.16,0.709524,0.552,late,mid,none,drug_developer,51.26,41.25000000000000000000000000,71.5,64.49,50.16042780748663101604278075,39.64002267573696145124716553,0.8717642956764295676429567643
MDGL,91,38.97,0.665079,0.4264,38.97,0.706349,0.5428,late,large,none,commercial_biotech,68.48,41.25000000000000000000000000,77.0,43.94,55.45454545454545454545454545,43.04496265813138241121780216,0.8917789841959223066714923392
ANIP,92,38.72,0.661905,0.4177,38.72,0.703175,0.5336,late,small,none,commercial_pharma,60.51,41.25000000000000000000000000,58.0,76.74,57.70053475935828877005347593,37.42649109672494531789022475,0.9
MIRM,93,38.52,0.7,0.5244,38.52,0.7,0.5244,late,mid,none,commercial_biotech,60.70,41.25000000000000000000000000,66.5,56.34,51.92513368983957219251336898,37.65306122448979591836734695,0.8900107047486357831185417392
TEM,94,38.31,0.760317,0.7073,38.31,0.696825,0.5153,late,mid,none,platform_services,57.18,41.25000000000000000000000000,66.0,35.29,68.12834224598930481283422460,50.05357142857142857142857143,0.8424652865438020701842968947
SPRY,95,38.20,0.693651,0.5062,38.20,0.693651,0.5062,late,small,none,drug_developer,41.71,41.25000000000000000000000000,53.0,54.49,61.06951871657754010695187166,42.92046505482890738538776589,0.8969226347305389221556886228
OCUL,96,38.11,0.636508,0.3491,38.11,0.690476,0.4972,late,small,none,drug_developer,42.88,41.25000000000000000000000000,74.5,78.67,67.80748663101604278074866310,26.08641975308641975308641975,0.9
GLPG,97,38.03,0.607937,0.2739,38.03,0.687302,0.4882,late,mid,none,drug_developer,55.47,50,66.5,68.26,76.47058823529411764705882353,16.02040816326530612244897959,0.8472094484231687397914310843
TECH,98,37.34,0.588889,0.2247,37.34,0.684127,0.4793,late,mid,none,commercial_biotech,44.16,41.25000000000000000000000000,55.5,42.40,69.41176470588235294117647059,24.53798185941043083900226758,0.9
HALO,99,37.26,0.626984,0.3239,37.26,0.680952,0.4704,late,mid,none,commercial_biotech,65.26,41.25000000000000000000000000,,71.44,71.65775401069518716577540107,29.98866213151927437641723356,0.9
QURE,100,37.24,0.98254,2.1093,37.24,0.677778,0.4615,mid,small,none,drug_developer,96.55,41.25000000000000000000000000,83.0,68.65,67.21311475409836065573770492,68.450,0.7944521528466027970487831737
ORKA,101,37.20,0.642857,0.3661,37.20,0.674603,0.4527,early,small,none,drug_developer,20.56,41.25000000000000000000000000,85,87.50,44.47265625000000000000000000,36.93755739210284664830119375,0.7717129222187790517508521847
CCCC,102,36.99,0.747619,0.667,36.99,0.671429,0.4439,early,micro,none,drug_developer,30.02,41.25000000000000000000000000,66.5,56.73,59.37500000000000000000000000,45.83618164062500000000000000,0.7140135335165997039543243815
DNLI,103,36.78,0.696825,0.5153,36.78,0.668254,0.4351,late,mid,none,drug_developer,32.67,41.25000000000000000000000000,60.5,69.14,39.75778546712802768166089965,64.62500000000000000000000000,0.8717554986020503261882572227
SRPT,104,36.75,0.861905,1.0889,36.75,0.665079,0.4264,late,mid,none,commercial_biotech,45.81,45.56250000000000000000000000,65.0,48.10,62.67379679144385026737967914,68.450,0.8461265914004323804948354552
TWST,105,36.67,0.687302,0.4882,36.67,0.661905,0.4177,early,mid,none,platform_diagnostics,44.20,41.25000000000000000000000000,49.5,45.34,60.31250000000000000000000000,29.71006944444444444444444444,0.7965994455316373124592302674
BNTX,106,36.59,0.566667,0.1679,36.59,0.65873,0.409,late,large,none,drug_developer,59.73,50,57.0,27.89,63.63636363636363636363636364,31.23456790123456790123456790,0.8285224829977330310708094413
MEDP,107,36.34,0.719048,0.58,36.34,0.655556,0.4004,early,large,none,platform_diagnostics,52.62,41.25000000000000000000000000,,52.33,68.75000000000000000000000000,34.00390625000000000000000000,0.8425105091236765037170533904
BCRX,108,35.44,0.601587,0.2575,35.44,0.652381,0.3918,late,small,none,commercial_pharma,66.17,41.25000000000000000000000000,60.5,39.20,50.48128342245989304812834224,30.03141468856887009879479162,0.8891214091526959673765292252
GPCR,109,35.38,0.671429,0.4439,35.38,0.649206,0.3832,mid,mid,none,drug_developer,33.97,41.25000000000000000000000000,83.0,57.22,52.45901639344262295081967213,38.90056436441816715936576190,0.7841662921348314606741573034
BDTX,110,35.14,0.690476,0.4972,35.14,0.646032,0.3746,early,micro,none,drug_developer,31.56,41.25000000000000000000000000,55.5,84.77,46.29340277777777777777777778,60.31250000000000000000000000,0.7364062097370366458971380294
ORIC,111,34.94,0.57619,0.1922,34.94,0.639683,0.3576,early,small,sev1,drug_developer,42.60,41.25000000000000000000000000,66.0,65.00,76.25000000000000000000000000,9.367411488623609835731047848,0.8025667308927424534360950546
GERN,112,34.81,0.753968,0.687,34.81,0.636508,0.3491,late,small,none,commercial_biotech,17.99,41.25000000000000000000000000,54.5,72.25,54.97326203208556149732620321,68.450,0.8418645352144726362498577768
ACIU,113,34.59,0.550794,0.1277,34.59,0.633333,0.3407,mid,small,none,drug_developer,44.26,50,,75.23,68.19672131147540983606557377,5,0.7281869414268115130473737261
CERS,114,33.76,0.595238,0.241,33.76,0.630159,0.3323,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,86.03,61.87165775401069518716577540,29.07734766078008250025689581,0.8894599976224441274369947694
ANRO,115,33.69,0.709524,0.552,33.69,0.626984,0.3239,late,small,none,drug_developer,21.49,41.25000000000000000000000000,61.0,85.93,59.30481283422459893048128342,55.75862068965517241379310345,0.8304578576633470974010201603
EPRX,116,33.64,0.519048,0.0478,33.64,0.62381,0.3155,mid,small,none,drug_developer,83.74,41.25000000000000000000000000,66.5,68.69,53.44262295081967213114754098,31.39404142434445464748495051,0.7932988872975652748705519445
VKTX,117,33.48,0.547619,0.1196,33.48,0.620635,0.3071,mid,mid,sev1,drug_developer,50,41.25000000000000000000000000,60.5,41.51,77.000,10.08599838753023380811609783,0.7743542972247090420769919427
XENE,118,33.47,0.579365,0.2003,33.47,0.61746,0.2988,late,mid,none,drug_developer,49.63,41.25000000000000000000000000,77.0,51.47,47.13803654665560925391060653,34.53287981859410430839002268,0.8772825775104118463674224896
INSM,119,33.38,0.515873,0.0398,33.38,0.614286,0.2905,late,large,none,commercial_biotech,63.85,45.56250000000000000000000000,77.0,48.40,58.82352941176470588235294117,22.95900015241579027587258041,0.8756074152017826194602624412
KMDA,120,33.35,0.496825,-0.008,33.35,0.611111,0.2822,late,small,none,commercial_pharma,68.50,50,,73.95,56.25668449197860962566844920,13.39337355587851029785235096,0.8306673003802281368821292776
SNY,121,33.12,0.484127,-0.0398,33.12,0.607937,0.2739,late,large,none,commercial_pharma,59.69,50,49.5,65.97,75.18716577540106951871657754,16.62703856119493979576284103,0.8356008526512123634425792699
ARGX,122,32.75,0.480952,-0.0478,32.75,0.604762,0.2657,late,large,none,commercial_biotech,58.64,50,80.0,35.20,65.88235294117647058823529412,13.27998780673677793019356805,0.8480674042665959984099642242
CABA,123,32.53,0.614286,0.2905,32.53,0.601587,0.2575,early,micro,sev1,drug_developer,21.75,41.25000000000000000000000000,66.5,83.47,69.68750000000000000000000000,26.98187934027777777777777778,0.7706131279020683832840861123
DRUG,124,32.43,0.503175,0.008,32.43,0.598413,0.2492,mid,small,none,drug_developer,50,41.25000000000000000000000000,66.5,87.50,49.01937949774552838245394009,13.84940312213039485766758493,0.7569858765895351261204919742
CLDX,125,32.31,0.639683,0.3576,32.31,0.595238,0.241,late,small,none,drug_developer,33.26,41.25000000000000000000000000,71.5,68.26,40.35882575360398575246011546,61.03448275862068965517241379,0.8674321323362791751642873329
PBYI,126,32.24,0.646032,0.3746,32.24,0.592063,0.2329,late,small,none,commercial_biotech,77.91,41.25000000000000000000000000,55.5,87.69,52.40641711229946524064171123,57.24137931034482758620689655,0.8270258795400204941363998634
TARA,127,32.11,0.820635,0.9178,43.09,0.807937,0.8703,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,75.91,60.32786885245901639344262295,57.09090909090909090909090909,0.8104679431072210065645514223
AMLX,128,31.74,0.62381,0.3155,31.74,0.588889,0.2247,late,small,none,commercial_pharma,49.31,41.25000000000000000000000000,85,76.46,33.88718897054851757588467245,53.41379310344827586206896552,0.8663620962276936977637226112
MAZE,129,31.61,0.563492,0.1598,31.61,0.585714,0.2165,mid,mid,none,drug_developer,50,41.25000000000000000000000000,66.5,87.50,39.54164053868434411299232584,43.63826928245095404461166353,0.7263166210238045081103855066
IDYA,130,31.45,0.633333,0.3407,31.45,0.58254,0.2084,mid,mid,none,commercial_biotech,33.73,41.25000000000000000000000000,65.0,54.47,37.71775806981396876586341784,74.09836065573770491803278689,0.8384433654061311255314388006
CYTK,131,31.36,0.553968,0.1357,31.36,0.579365,0.2003,late,mid,none,drug_developer,48.62,45.56250000000000000000000000,77.0,26.01,50.80213903743315508021390374,19.17361111111111111111111111,0.8515949403341288782816229117
