ticker,dd_stored,dd_recomputed,dd_diff,dd_verdict,dd_source,dd_xbi_stored,dd_xbi_recomputed,dd_xbi_diff,dd_xbi_verdict,dd_rel_stored,dd_rel_recomputed,dd_rel_diff,dd_rel_verdict,rsi_stored,rsi_recomputed,rsi_diff,rsi_verdict,beta_stored,beta_recomputed,beta_missing_reason,beta_diff,beta_verdict,alpha_stored,alpha_recomputed,alpha_missing_reason,alpha_diff,alpha_verdict
LGND,-0.120933,-0.120933,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.069325,-0.069325,0.0,OK,40.6672,40.6672,0.0,OK,0.4956,0.4956,,0.0,OK,-0.11284,-0.11284,,0.0,OK
MRVI,-0.245742,-0.245742,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.194134,-0.194134,0.0,OK,41.6779,41.6779,0.0,OK,0.5159,0.5159,,0.0,OK,-0.211115,-0.211115,,0.0,OK
MYGN,-0.713618,-0.713618,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.66201,-0.66201,0.0,OK,17.6599,17.6599,0.0,OK,0.7261,0.7261,,0.0,OK,-0.471875,-0.471875,,0.0,OK
OPCH,-0.024597,-0.024597,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,0.027011,0.027011,0.0,OK,60.2949,60.2949,0.0,OK,0.0337,0.0337,,0.0,OK,0.204498,0.204498,,0.0,OK
PACB,-0.397004,-0.397004,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.345396,-0.345396,0.0,OK,34.1904,34.1904,0.0,OK,1.3024,1.3024,,0.0,OK,-0.370155,-0.370155,,0.0,OK
PAHC,-0.005088,-0.005088,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,0.04652,0.04652,0.0,OK,72.499,72.499,0.0,OK,-0.106,-0.106,,0.0,OK,0.279522,0.279522,,0.0,OK
PRVA,-0.167045,-0.167045,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.115437,-0.115437,0.0,OK,44.7822,44.7822,0.0,OK,0.2073,0.2073,,0.0,OK,-0.088897,-0.088897,,0.0,OK
PSNL,-0.264,-0.264,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.212392,-0.212392,0.0,OK,45.0851,45.0851,0.0,OK,2.1457,2.1457,,0.0,OK,-0.306163,-0.306163,,0.0,OK
RGEN,-0.212353,-0.212353,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.160745,-0.160745,0.0,OK,34.1779,34.1779,0.0,OK,0.5645,0.5645,,0.0,OK,-0.206438,-0.206438,,0.0,OK
RPRX,-0.006386,-0.006386,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,0.045222,0.045222,0.0,OK,71.9845,71.9845,0.0,OK,0.1896,0.1896,,0.0,OK,0.145416,0.145416,,0.0,OK
SERA,-0.418982,-0.418982,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.367374,-0.367374,0.0,OK,36.8354,36.8354,0.0,OK,1.3275,1.3275,,0.0,OK,-0.320129,-0.320129,,0.0,OK
STVN,-0.42576,-0.42576,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.374152,-0.374152,0.0,OK,41.7445,41.7445,0.0,OK,0.9113,0.9113,,0.0,OK,-0.34958,-0.34958,,0.0,OK
TKNO,-0.742178,-0.742178,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.69057,-0.69057,0.0,OK,21.1767,21.1767,0.0,OK,0.6003,0.6003,,0.0,OK,-0.564893,-0.564893,,0.0,OK
VCYT,-0.278453,-0.278453,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.226845,-0.226845,0.0,OK,36.9946,36.9946,0.0,OK,0.7922,0.7922,,0.0,OK,-0.248428,-0.248428,,0.0,OK
VTRS,-0.013019,-0.013019,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,0.038589,0.038589,0.0,OK,76.7745,76.7745,0.0,OK,0.1873,0.1873,,0.0,OK,0.525935,0.525935,,0.0,OK
XERS,-0.332323,-0.332323,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.280715,-0.280715,0.0,OK,37.8437,37.8437,0.0,OK,0.5014,0.5014,,0.0,OK,-0.068931,-0.068931,,0.0,OK
ACRV,-0.738462,-0.738462,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.686854,-0.686854,0.0,OK,36.8714,36.8714,0.0,OK,1.5889,1.5889,,0.0,OK,-0.451145,-0.451145,,0.0,OK
BDTX,-0.521561,-0.521561,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.469953,-0.469953,0.0,OK,44.5687,44.5687,0.0,OK,0.7273,0.7273,,0.0,OK,-0.440106,-0.440106,,0.0,OK
ELDN,-0.497706,-0.497706,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.446098,-0.446098,0.0,OK,57.9147,57.9147,0.0,OK,1.4193,1.4193,,0.0,OK,0.416892,0.416892,,0.0,OK
LRMR,-0.417647,-0.417647,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.366039,-0.366039,0.0,OK,35.9591,35.9591,0.0,OK,1.3346,1.3346,,0.0,OK,-0.263469,-0.263469,,0.0,OK
BCYC,-0.5525,-0.5525,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.500892,-0.500892,0.0,OK,35.2038,35.2038,0.0,OK,1.6163,1.6163,,0.0,OK,-0.268685,-0.268685,,0.0,OK
EDIT,-0.568675,-0.568675,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.517067,-0.517067,0.0,OK,42.6174,42.6174,0.0,OK,2.0658,2.0658,,0.0,OK,-0.411619,-0.411619,,0.0,OK
OABI,-0.561856,-0.561856,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.510248,-0.510248,0.0,OK,40.0075,40.0075,0.0,OK,1.1568,1.1568,,0.0,OK,-0.124266,-0.124266,,0.0,OK
ETON,-0.202402,-0.202402,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.150794,-0.150794,0.0,OK,72.4926,72.4926,0.0,OK,0.4476,0.4476,,0.0,OK,0.056528,0.056528,,0.0,OK
IMRX,-0.460043,-0.460043,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.408435,-0.408435,0.0,OK,47.5525,47.5525,0.0,OK,2.4048,2.4048,,0.0,OK,-0.491183,-0.491183,,0.0,OK
JANX,-0.648103,-0.648103,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.596495,-0.596495,0.0,OK,40.3813,40.3813,0.0,OK,1.8722,1.8722,,0.0,OK,-0.682943,-0.682943,,0.0,OK
JBIO,-0.852811,-0.852811,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.801203,-0.801203,0.0,OK,45.791,45.791,0.0,OK,1.3356,1.3356,,0.0,OK,0.091355,0.091355,,0.0,OK
LXEO,-0.408278,-0.408278,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.35667,-0.35667,0.0,OK,31.9308,31.9308,0.0,OK,1.668,1.668,,0.0,OK,-0.427895,-0.427895,,0.0,OK
PYXS,-0.734082,-0.734082,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.682474,-0.682474,0.0,OK,41.4198,41.4198,0.0,OK,1.3635,1.3635,,0.0,OK,-0.804022,-0.804022,,0.0,OK
RANI,-0.547368,-0.547368,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.49576,-0.49576,0.0,OK,48.2671,48.2671,0.0,OK,1.1377,1.1377,,0.0,OK,-0.291908,-0.291908,,0.0,OK
SEPN,-0.09967,-0.09967,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.048062,-0.048062,0.0,OK,53.2409,53.2409,0.0,OK,1.1755,1.1755,,0.0,OK,-0.018795,-0.018795,,0.0,OK
TCRX,-0.599206,-0.599206,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.547598,-0.547598,0.0,OK,47.8948,47.8948,0.0,OK,1.6483,1.6483,,0.0,OK,-0.071907,-0.071907,,0.0,OK
TNYA,-0.705095,-0.705095,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.653487,-0.653487,0.0,OK,37.252,37.252,0.0,OK,2.3122,2.3122,,0.0,OK,-0.665837,-0.665837,,0.0,OK
QURE,-0.668083,-0.668083,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.616475,-0.616475,0.0,OK,48.5786,48.5786,0.0,OK,0.9998,0.9998,,0.0,OK,-0.230717,-0.230717,,0.0,OK
SGMO,-0.656429,-0.656429,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.604821,-0.604821,0.0,OK,46.8937,46.8937,0.0,OK,1.5218,1.5218,,0.0,OK,-0.195258,-0.195258,,0.0,OK
LEGN,-0.591155,-0.591155,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.539547,-0.539547,0.0,OK,42.7439,42.7439,0.0,OK,0.6211,0.6211,,0.0,OK,-0.402248,-0.402248,,0.0,OK
CNTX,-0.141762,-0.141762,0.0,OK,price_csv,-0.051608,-0.051608,0.0,OK,-0.090154,-0.090154,0.0,OK,55.9483,55.9483,0.0,OK,0.5398,0.5398,,0.0,OK,1.015514,1.015514,,0.0,OK
