ticker,company_name,actionable_rank,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,clinical_alpha_z,clinical_score_z,clinical_score_z_tier,commercial_quality_pct,catalyst_days,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,decision_engine_version,decision_engine_ruleset_id,alpha_cohort_key,alpha_cohort_raw,missing_components,archetype,composite_rank,composite_score
RVMD,"Revolution Medicines, Inc.",11,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.252351,0.685792,0.5078,-0.6929,0.7863,,70,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_31_90|pos,0.1,,drug_developer,81,0.1
KURA,"Kura Oncology, Inc.",12,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.180251,0.70765,0.5054,-0.756,0.6257,,163,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_91_180|pos,0.1,,drug_developer,58,0.1
PEPG,PepGen Inc.,13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.819749,0.920765,-0.1473,-1.4712,-1.1936,,163,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,262,0.0646411489361702
ORKA,"Oruka Therapeutics, Inc.",14,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.816614,0.860656,-1.1373,-1.2887,-0.7293,,102,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,261,0.0646411489361702
SION,"Sionna Therapeutics, Inc.",15,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.822884,0.942623,-1.1496,-1.5299,-1.3428,,102,specific_days,3,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short,v1.3.0,8f99d47e,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,263,0.0646411489361702
VRDN,"Viridian Therapeutics, Inc.",16,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.600313,0.756831,0.4932,-0.9603,0.1061,,10,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,192,0.09254273684210526
DNTH,"Dianthus Therapeutics, Inc.",17,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.672414,0.953552,0.4428,-1.5328,-1.3502,,131,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,215,0.0743638577586207
COGT,"Cogent Biosciences, Inc.",18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.666144,0.838798,0.4834,-1.1836,-0.4618,,102,specific_days,3,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,213,0.0743638577586207
CGON,"CG Oncology, Inc.",19,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.663009,0.871585,0.4754,-1.3224,-0.8151,,102,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,212,0.0743638577586207
CELC,Celcuity Inc.,20,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.65674,0.844262,0.4819,-1.2118,-0.5335,,131,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,210,0.0743638577586207
OCGN,"Ocugen, Inc.",21,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.700627,0.778689,0.491,-1.0197,-0.0451,,99,specific_days,3,tailwind,,M,tier_a_dev|momentum_tailwind|runway_short|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,224,0.0743638577586207
KOD,Kodiak Sciences Inc,22,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.694357,0.969945,0.4461,-1.5328,-1.3502,,163,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,222,0.0743638577586207
FDMT,"4D Molecular Therapeutics, Inc.",23,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.678683,0.915301,0.4686,-1.4648,-1.1771,,102,specific_days,3,neutral,high_beta,S,tier_a_dev|high_risk|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,217,0.0743638577586207
CLYM,"Climb Bio, Inc.",24,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.086207,0.724044,-0.6503,-0.8246,0.4513,,41,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|near_31_90|pos,0.1,,drug_developer,28,0.1
VERA,"Vera Therapeutics, Inc.",25,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.409091,0.92623,0.4659,-1.4821,-1.2213,,24,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,131,0.09603160592255125
NUVL,"Nuvalent, Inc.",26,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.390282,0.937158,0.3058,-1.508,-1.2871,,10,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,125,0.09603160592255125
CRSP,CRISPR Therapeutics AG,27,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.098746,0.745902,0.4951,-0.9202,0.2081,,101,specific_days,3,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_91_180|pos,0.1,,drug_developer,32,0.1
OLMA,"Olema Pharmaceuticals, Inc.",28,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.396552,0.81694,0.4851,-1.1169,-0.2923,,10,specific_days,3,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,127,0.09603160592255125
IBRX,"ImmunityBio, Inc.",29,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.374608,0.800546,0.4878,-1.0783,-0.1941,,24,specific_days,3,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,v1.3.0,8f99d47e,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,120,0.09603160592255125
ADCT,ADC Therapeutics SA,30,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.346395,0.887978,0.4738,-1.3855,-0.9753,,9,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,111,0.09603160592255125
ARTV,"Artiva Biotherapeutics, Inc.",31,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.051724,0.734973,-0.1181,-0.8942,0.2743,,41,specific_days,3,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|near_31_90|pos,0.1,,drug_developer,17,0.1
CNTA,Centessa Pharmaceuticals plc,32,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.092476,0.948087,0.4417,-1.5328,-1.3502,,70,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_31_90|nonpos,0.1,,drug_developer,30,0.1
ABVX,Abivax SA,33,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.509404,0.346995,0.5539,0.5664,1.5696,,10,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,163,0.09254273684210526
CYTK,"Cytokinetics, Incorporated",34,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.105016,0.352459,0.5519,0.5536,1.5522,,102,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_91_180|pos,0.1,,drug_developer,34,0.1
KYTX,"Kyverna Therapeutics, Inc.",35,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.65047,0.319672,-0.0802,0.6333,1.6612,,10,specific_days,3,tailwind,high_vol|high_beta,M,momentum_tailwind|high_risk,v1.3.0,8f99d47e,mid|near_0_30|pos,0.07679787341772153,,drug_developer,208,0.07679787341772153
PTGX,"Protagonist Therapeutics, Inc.",36,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.233542,0.434426,0.5451,0.3302,1.2466,,41,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_31_90|pos,0.1,,drug_developer,75,0.1
DNLI,Denali Therapeutics Inc.,37,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.540752,0.472678,0.5389,0.18,1.0411,,6,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,173,0.09254273684210526
VIR,"Vir Biotechnology, Inc.",38,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.594044,0.494536,0.537,0.1184,0.9568,,10,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,190,0.09254273684210526
XENE,Xenon Pharmaceuticals Inc.,39,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.305643,0.467213,0.54,0.2048,1.075,,163,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_91_180|pos,0.1,,drug_developer,98,0.1
CLDX,"Celldex Therapeutics, Inc.",40,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.534483,0.489071,0.537,0.1184,0.9568,,10,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,171,0.09254273684210526
FATE,"Fate Therapeutics, Inc.",41,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.123824,0.336066,-0.0835,0.5898,1.6016,,71,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,mid|near_31_90|pos,0.1,,drug_developer,40,0.1
INBX,"Inhibrx Biosciences, Inc.",42,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.148903,0.39071,-0.0888,0.4591,1.423,,102,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,mid|near_91_180|pos,0.1,,drug_developer,48,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",43,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.101881,0.521858,0.5324,-0.0271,0.7578,,70,specific_days,3,tailwind,high_beta|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,late|near_31_90|pos,0.1,,drug_developer,33,0.1
AARD,"Aardvark Therapeutics, Inc.",44,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.50627,0.565574,0.525,-0.2505,0.4523,,10,specific_days,3,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,162,0.09254273684210526
IMMP,Immutep Limited,45,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.145768,0.543716,0.5285,-0.134,0.6117,,41,specific_days,3,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,late|near_31_90|pos,0.1,,drug_developer,47,0.1
CTMX,"CytomX Therapeutics, Inc.",46,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.989028,0.702186,-0.1121,-0.7539,-0.2363,,649,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,316,-0.012862136363636364
RAPT,"RAPT Therapeutics, Inc.",47,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.995298,0.680328,-0.1089,-0.6821,-0.1382,,406,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,318,-0.012862136363636364
BCAX,Bicara Therapeutics Inc.,48,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.979624,0.784153,-1.5439,-1.0301,-0.6141,,315,specific_days,9,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,313,-0.012862136363636364
WVE,Wave Life Sciences Ltd.,49,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.302508,0.538251,-0.0977,-0.109,0.6458,,128,specific_days,3,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,mid|near_91_180|pos,0.1,,drug_developer,97,0.1
APGE,"Apogee Therapeutics, Inc.",50,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.851097,0.882514,-1.443,-1.3507,-1.0527,,194,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,mid|near_181_270|nonpos,0.00506,,drug_developer,272,0.00506
CLLS,Cellectis S.A.,51,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.888715,0.396175,-0.7687,0.4397,1.3964,,131,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,early|near_91_180|pos,0.0,,drug_developer,284,0.0
TECX,"Tectonic Therapeutic, Inc.",52,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.869906,0.898907,-1.5019,-1.4115,-1.1359,,232,specific_days,3,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|near_181_270|nonpos,0.00506,,drug_developer,278,0.00506
NAUT,"Nautilus Biotechnology, Inc.",53,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.863636,0.980874,-1.4639,-1.5328,-1.3018,,194,specific_days,3,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,mid|near_181_270|nonpos,0.00506,,drug_developer,276,0.00506
KALV,"KalVista Pharmaceuticals, Inc.",54,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.173981,0.571038,0.5249,-0.2735,0.4208,,131,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,8f99d47e,late|near_91_180|pos,0.1,,drug_developer,56,0.1
SLDB,Solid Biosciences Inc.,55,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.634796,0.740437,-0.8694,-0.9,-0.4362,,238,specific_days,3,headwind,,S,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|near_181_270|nonpos,0.08571638372093023,,drug_developer,203,0.08571638372093023
TSHA,"Taysha Gene Therapies, Inc.",56,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.490596,0.986339,-1.0351,-1.5328,-1.3018,,386,specific_days,9,neutral,high_beta,L,catalyst_far_lift|sponsor_confirmed|high_risk,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,157,0.0930939801980198
PCVX,"Vaxcyte, Inc.",57,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.478056,0.76776,0.4919,-0.9802,-0.5459,,316,specific_days,9,tailwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,153,0.0930939801980198
ZVRA,"Zevra Therapeutics, Inc.",58,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.5,0.713115,0.5049,-0.7769,-0.2678,,316,specific_days,9,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,160,0.0930939801980198
ACLX,"Arcellx, Inc.",59,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.42163,0.931694,0.4603,-1.508,-1.2679,,285,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,135,0.0930939801980198
ABUS,Arbutus Biopharma Corporation,60,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.001567,0.560109,-0.1,-0.2285,0.4823,,41,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|near_31_90|pos,0.1,,drug_developer,1,0.1
MRSN,"Mersana Therapeutics, Inc.",61,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.471787,0.696721,0.5058,-0.7351,-0.2106,,285,specific_days,9,tailwind,high_vol|overbought_rsi,M,catalyst_far_lift|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,151,0.0930939801980198
LYEL,"Lyell Immunopharma, Inc.",62,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.468652,0.97541,0.418,-1.5328,-1.3018,,1046,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,150,0.0930939801980198
LQDA,Liquidia Corporation,63,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.465517,0.773224,0.4912,-1.0,-0.573,,1228,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,149,0.0930939801980198
LBRX,LB Pharmaceuticals Inc,64,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.462382,0.822404,0.4849,-1.1361,-0.7591,,467,specific_days,9,tailwind,drawdown_data_missing,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,drawdown,drug_developer,148,0.0930939801980198
SRRK,Scholar Rock Holding Corporatio,65,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.274295,0.636612,0.5159,-0.5314,0.068,,255,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|near_181_270|pos,0.1,,drug_developer,88,0.1
AVBP,"ArriVent BioPharma, Inc.",66,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.431034,0.909836,0.4708,-1.4297,-1.1608,,726,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,138,0.0930939801980198
FULC,"Fulcrum Therapeutics, Inc.",67,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.446708,0.893443,0.4738,-1.3855,-1.1003,,1446,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,143,0.0930939801980198
ERAS,"Erasca, Inc.",68,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.443574,0.86612,0.4761,-1.3042,-0.9892,,772,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,142,0.0930939801980198
AURA,"Aura Biosciences, Inc.",69,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.4279,0.811475,0.486,-1.0977,-0.7066,,284,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,137,0.0930939801980198
ATXS,"Astria Therapeutics, Inc.",70,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.424765,0.904372,0.4722,-1.4121,-1.1367,,375,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,136,0.0930939801980198
ABEO,Abeona Therapeutics Inc.,71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.415361,0.729508,0.4957,-0.8593,-0.3806,,497,specific_days,9,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,133,0.0930939801980198
VTYX,"Ventyx Biosciences, Inc.",72,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.299373,0.997268,-0.2391,-1.5328,-1.3018,,,no_upcoming,9,tailwind,high_vol|high_beta|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,8f99d47e,mid|none|nonpos,0.1,,drug_developer,96,0.1
GLPG,Galapagos NV,73,C,low_opt,C,low_opt,,0.550157,0.019126,0.8785,1.5498,1.2987,,10,specific_days,3,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,176,0.09254273684210526
TBPH,"Theravance Biopharma, Inc.",74,C,low_opt,C,low_opt,,0.336991,0.030055,0.8785,1.5498,1.2987,,681,specific_days,9,neutral,,M,catalyst_far_lift|cost_haircut_<=2000bps,v1.3.0,8f99d47e,late|far_271_540|pos,0.0961064745762712,,drug_developer,108,0.0961064745762712
CTNM,"Contineum Therapeutics, Inc.",75,C,low_opt,C,low_opt,,0.826019,0.008197,-0.0182,1.5498,1.2987,,802,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,8f99d47e,mid|far_271_540|pos,0.05133853608247423,,drug_developer,264,0.05133853608247423
AGIO,"Agios Pharmaceuticals, Inc.",76,C,low_opt,C,low_opt,,0.512539,0.090164,0.8751,1.4354,1.0937,,10,specific_days,3,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,v1.3.0,8f99d47e,late|near_0_30|pos,0.09254273684210526,,drug_developer,164,0.09254273684210526
