ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
EBS,1,57.66,0.998413,2.9503,57.66,0.998413,2.9503,late,small,none,commercial_pharma,27.11,41.25000000000000000000000000,55.5,61.66,77.000,71.91011235955056179775280899,0.9
ALKS,2,57.31,0.98254,2.1093,57.31,0.995238,2.5927,late,mid,none,commercial_pharma,53.20,41.25000000000000000000000000,68.0,43.07,77.000,71.72413793103448275862068966,0.9
TBPH,3,54.08,0.944444,1.5932,54.08,0.992063,2.4118,late,small,none,drug_developer,62.32,41.25000000000000000000000000,55.5,91.84,77.000,65.84269662921348314606741573,0.9
ACAD,4,53.82,0.934921,1.5135,53.82,0.988889,2.2865,late,mid,none,commercial_biotech,44.21,45.56250000000000000000000000,71.0,70.91,64.60732984293193717277486911,68.62068965517241379310344827,0.8882094786729857819905213270
BIIB,5,53.67,0.969841,1.8785,53.67,0.985714,2.1893,late,large,none,commercial_pharma,44.33,41.25000000000000000000000000,68.5,80.64,71.83246073298429319371727749,75.55555555555555555555555555,0.9
AMGN,6,53.65,0.97619,1.9808,53.65,0.98254,2.1093,late,large,none,commercial_pharma,55.19,41.25000000000000000000000000,52.5,57.35,73.71727748691099476439790576,77.000,0.9
TARS,7,53.50,0.963492,1.7927,53.50,0.979365,2.0408,late,mid,none,commercial_biotech,57.03,41.25000000000000000000000000,83.0,56.52,73.08900523560209424083769634,65.62068965517241379310344828,0.9
BMRN,8,53.37,0.950794,1.6526,53.37,0.97619,1.9808,late,large,none,commercial_biotech,55.97,41.25000000000000000000000000,57.5,74.46,68.69109947643979057591623037,71.11111111111111111111111111,0.9
SUPN,9,53.10,0.915873,1.3778,53.10,0.973016,1.9271,late,mid,none,commercial_pharma,50.03,41.25000000000000000000000000,55.0,50.38,73.40314136125654450261780105,66.55172413793103448275862069,0.9
VYGR,10,52.54,0.966667,1.8339,52.54,0.966667,1.8339,early,micro,none,drug_developer,34.35,41.25000000000000000000000000,49.5,77.68,77.000,55.9296875000,0.7984655554383373773604810634
