ticker,company_name,actionable_rank,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,clinical_alpha_z,clinical_score_z,clinical_score_z_tier,commercial_quality_pct,catalyst_days,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,decision_engine_version,decision_engine_ruleset_id,alpha_cohort_key,alpha_cohort_raw,missing_components,archetype,composite_rank,composite_score
SION,"Sionna Therapeutics, Inc.",11,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.803459,0.925824,-1.2031,-1.5142,-1.2216,,131,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,256,0.0646411489361702
OCGN,"Ocugen, Inc.",12,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.589623,0.782967,0.5253,-1.0385,0.155,,27,specific_days,3,headwind,,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,188,0.09254273684210526
DNTH,"Dianthus Therapeutics, Inc.",13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.677673,0.942308,0.4772,-1.5725,-1.3903,,160,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,216,0.0743638577586207
CNTA,Centessa Pharmaceuticals plc,14,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.671384,0.936813,0.4717,-1.5725,-1.3903,,99,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,214,0.0743638577586207
CGON,"CG Oncology, Inc.",15,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.668239,0.892857,0.5055,-1.4171,-0.9407,,131,specific_days,3,tailwind,overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,213,0.0743638577586207
CRSP,CRISPR Therapeutics AG,16,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.105346,0.766484,0.5307,-0.954,0.3996,,130,specific_days,3,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,34,0.1
ARTV,"Artiva Biotherapeutics, Inc.",17,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.061321,0.739011,-0.0684,-0.8721,0.6364,,70,specific_days,3,neutral,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,20,0.1
FDMT,"4D Molecular Therapeutics, Inc.",18,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.683962,0.909341,0.5024,-1.4548,-1.0497,,131,specific_days,3,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,218,0.0743638577586207
IMVT,"Immunovant, Inc.",19,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.171384,0.777473,0.5264,-1.0175,0.2157,,39,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,55,0.1
KOD,Kodiak Sciences Inc,20,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.444969,0.958791,0.4821,-1.5725,-1.3903,,10,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,142,0.09603160592255125
NUVB,Nuvation Bio Inc.,21,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.246855,0.788462,0.5251,-1.0593,0.0946,,161,specific_days,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,79,0.1
ERAS,"Erasca, Inc.",22,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.435535,0.870879,0.5121,-1.3405,-0.7191,,11,specific_days,3,tailwind,high_vol|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,139,0.09603160592255125
VERA,"Vera Therapeutics, Inc.",23,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.341195,0.92033,0.4997,-1.5105,-1.2109,,53,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,109,0.1
VRDN,"Viridian Therapeutics, Inc.",24,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.350629,0.854396,0.5136,-1.282,-0.5497,,39,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,112,0.1
OLMA,"Olema Pharmaceuticals, Inc.",25,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.256289,0.832418,0.5185,-1.1824,-0.2614,,39,specific_days,3,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,82,0.1
IBRX,"ImmunityBio, Inc.",26,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.168239,0.81044,0.5205,-1.1213,-0.0847,,53,specific_days,3,tailwind,high_vol|overbought_rsi,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,54,0.1
NAMS,NewAmsterdam Pharma Company N.V,27,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.586478,0.31044,0.5984,0.6486,1.7514,,11,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,187,0.09254273684210526
XENE,Xenon Pharmaceuticals Inc.,28,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.617925,0.409341,0.5835,0.4387,1.4577,,11,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,197,0.09254273684210526
ABVX,Abivax SA,29,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.007862,0.365385,0.5882,0.5268,1.5809,,39,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,3,0.1
PTGX,"Protagonist Therapeutics, Inc.",30,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.278302,0.480769,0.5796,0.2039,1.1292,,70,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,89,0.1
GPCR,Structure Therapeutics Inc.,31,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.149371,0.337912,-0.0323,0.5945,1.6756,,161,specific_days,3,tailwind,high_vol|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_91_180|pos,0.1,,drug_developer,48,0.1
VIR,"Vir Biotechnology, Inc.",32,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.61478,0.535714,0.5682,-0.0549,0.767,,11,specific_days,3,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|high_risk,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,196,0.09254273684210526
FATE,"Fate Therapeutics, Inc.",33,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.130503,0.35989,-0.0379,0.5511,1.615,,100,specific_days,9,headwind,deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_91_180|pos,0.1,,drug_developer,42,0.1
KYTX,"Kyverna Therapeutics, Inc.",34,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.209119,0.414835,-0.5436,0.4211,1.4331,,39,specific_days,3,tailwind,high_vol|high_beta,M,momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,67,0.1
CLDX,"Celldex Therapeutics, Inc.",35,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.095912,0.513736,0.57,0.0345,0.8921,,39,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,31,0.1
ADCT,ADC Therapeutics SA,36,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.643082,0.53022,-0.0492,-0.0422,0.7848,,11,specific_days,3,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_0_30|pos,0.07679787341772153,,drug_developer,205,0.07679787341772153
DNLI,Denali Therapeutics Inc.,37,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.111635,0.524725,0.5689,-0.0168,0.8204,,35,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,36,0.1
CRNX,"Crinetics Pharmaceuticals, Inc.",38,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.56761,0.585165,0.5606,-0.2667,0.4707,,11,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,181,0.09254273684210526
COGT,"Cogent Biosciences, Inc.",39,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.099057,0.475275,-0.0451,0.2066,1.1329,,131,specific_days,3,tailwind,high_vol|high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_91_180|pos,0.1,,drug_developer,32,0.1
SGMT,Sagimet Biosciences Inc. - Seri,40,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.303459,0.563187,0.565,-0.168,0.6088,,131,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,97,0.1
RAPT,"RAPT Therapeutics, Inc.",41,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.812893,0.618132,-0.0599,-0.4355,0.2346,,435,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|far_271_540|pos,0.05133853608247423,,drug_developer,259,0.05133853608247423
WVE,Wave Life Sciences Ltd.,42,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.360063,0.552198,-0.0508,-0.123,0.6718,,157,specific_days,3,tailwind,high_vol|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_91_180|pos,0.1,,drug_developer,115,0.1
ACLX,"Arcellx, Inc.",43,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.966981,0.695055,-0.0652,-0.7309,-0.1786,,404,specific_days,9,headwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,308,-0.012862136363636364
APGE,"Apogee Therapeutics, Inc.",44,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.97327,0.865385,-1.47,-1.3328,-1.0208,,284,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,310,-0.012862136363636364
STRO,"Sutro Biopharma, Inc.",45,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.995283,0.760989,-0.0694,-0.9411,-0.4728,,343,specific_days,9,tailwind,high_beta|deep_drawdown_rel_xbi|overbought_rsi,M,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,317,-0.012862136363636364
SYRE,"Spyre Therapeutics, Inc.",46,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.93239,0.519231,-1.0916,0.0161,0.8665,,28,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,early|near_0_30|pos,0.0,,drug_developer,297,0.0
PEPG,PepGen Inc.,47,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.853774,0.980769,-0.1198,-1.5725,-1.3562,,192,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,272,0.00506
RAPP,"Rapport Therapeutics, Inc.",48,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.856918,0.881868,-1.4485,-1.3943,-1.1069,,253,specific_days,3,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,273,0.00506
CTMX,"CytomX Therapeutics, Inc.",49,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.806604,0.656593,-0.0626,-0.5853,0.025,,678,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|far_271_540|pos,0.05133853608247423,,drug_developer,257,0.05133853608247423
CLLS,Cellectis S.A.,50,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.878931,0.464286,-0.7046,0.255,1.2007,,160,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,early|near_91_180|pos,0.0,,drug_developer,280,0.0
AARD,"Aardvark Therapeutics, Inc.",51,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.366352,0.601648,0.5575,-0.3638,0.3349,,404,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|far_271_540|pos,0.0961064745762712,,drug_developer,117,0.0961064745762712
NAUT,"Nautilus Biotechnology, Inc.",52,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.847484,0.96978,-1.4295,-1.5725,-1.3562,,223,specific_days,3,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,270,0.00506
TENX,"Tenax Therapeutics, Inc.",53,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.410377,0.612637,0.5551,-0.4117,0.2679,,891,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|pos,0.0961064745762712,,drug_developer,131,0.0961064745762712
URGN,UroGen Pharma Ltd.,54,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.334906,0.623626,0.5547,-0.4355,0.2346,,223,specific_days,3,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short,v1.3.0,6e0bf8fb,late|near_181_270|pos,0.1,,drug_developer,107,0.1
SVRA,"Savara, Inc.",55,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.404088,0.629121,0.5527,-0.4828,0.1684,,345,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|pos,0.0961064745762712,,drug_developer,129,0.0961064745762712
TSHA,"Taysha Gene Therapies, Inc.",56,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.529874,0.986264,-0.9701,-1.5725,-1.3562,,415,specific_days,9,neutral,high_beta,L,catalyst_far_lift|sponsor_confirmed|high_risk,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,169,0.0930939801980198
SRRK,Scholar Rock Holding Corporatio,57,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.52673,0.903846,0.5135,-1.4398,-1.1705,,284,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,168,0.0930939801980198
RNA,"Avidity Biosciences, Inc.",58,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.294025,0.634615,0.551,-0.5063,0.1356,,253,specific_days,3,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,late|near_181_270|pos,0.1,,drug_developer,94,0.1
ABUS,Arbutus Biopharma Corporation,59,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.004717,0.574176,-0.0513,-0.2028,0.5602,,70,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,2,0.1
NUVL,"Nuvalent, Inc.",60,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.517296,0.975275,-0.9532,-1.5725,-1.3562,,679,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,165,0.0930939801980198
CELC,Celcuity Inc.,61,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.488994,0.85989,0.5131,-1.3211,-1.0045,,649,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,156,0.0930939801980198
ZVRA,"Zevra Therapeutics, Inc.",62,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.539308,0.722527,0.5396,-0.824,-0.309,,345,specific_days,9,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,172,0.0930939801980198
MRSN,"Mersana Therapeutics, Inc.",63,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.511006,0.706044,0.5404,-0.7577,-0.2161,,314,specific_days,9,tailwind,high_vol|overbought_rsi,M,catalyst_far_lift|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,163,0.0930939801980198
LYEL,"Lyell Immunopharma, Inc.",64,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.507862,0.964286,0.453,-1.5725,-1.3562,,1075,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,162,0.0930939801980198
LQDA,Liquidia Corporation,65,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.504717,0.799451,0.5241,-1.0801,-0.6673,,1257,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,161,0.0930939801980198
AVBP,"ArriVent BioPharma, Inc.",66,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.482704,0.898352,0.5035,-1.436,-1.1652,,755,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,154,0.0930939801980198
AURA,"Aura Biosciences, Inc.",67,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.47956,0.821429,0.5199,-1.1418,-0.7535,,313,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,153,0.0930939801980198
ATXS,"Astria Therapeutics, Inc.",68,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.476415,0.887363,0.5059,-1.3981,-1.1122,,1865,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,152,0.0930939801980198
ABEO,Abeona Therapeutics Inc.,69,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.470126,0.755495,0.5313,-0.9326,-0.4608,,526,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,150,0.0930939801980198
ABCL,AbCellera Biologics Inc.,70,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.466981,0.733516,-0.8351,-0.8678,-0.3702,,284,specific_days,9,headwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,149,0.0930939801980198
VTYX,"Ventyx Biosciences, Inc.",71,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.356918,0.997253,-0.1873,-1.5725,-1.3562,,,no_upcoming,9,tailwind,high_vol|high_beta|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|none|nonpos,0.1,,drug_developer,114,0.1
NMRA,"Neumora Therapeutics, Inc.",72,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.240566,0.651099,0.5488,-0.5761,0.0379,,,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,momentum_headwind|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|none|pos,0.1,,drug_developer,77,0.1
IVVD,"Invivyd, Inc.",73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.190252,0.953297,0.4501,-1.5725,-1.3562,,,no_upcoming,9,tailwind,high_vol,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|none|nonpos,0.1,,drug_developer,61,0.1
FULC,"Fulcrum Therapeutics, Inc.",74,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.133648,0.947802,0.491,-1.5725,-1.3562,,,no_upcoming,9,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|none|nonpos,0.1,,drug_developer,43,0.1
