ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
IMMP,Immutep Limited,1,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.944759,,,0.389535,1,0.389535,702,1,specific_days,,tailwind,,L,catalyst_far_lift|momentum_tailwind,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,0.35882,0,1,0.606823,2.952318,0,1,selling,-0.912,,0.28,0.0,0.0,46,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,702,,specific_days,0.281863,price_history,,0,0.3652,price_history,,-0.194656,,55.5523,-0.123258,-0.071398,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,334,0.05133853608247423,0.944759,,,,
ACIU,AC Immune SA,2,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.936261,,,0.575581,1,0.575581,276,1,specific_days,,tailwind,high_vol,L,catalyst_far_lift|momentum_tailwind|high_risk,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-0.422734,67,1,-0.063157,1.764292,0,1,selling,-0.912,,0.28,0.0,0.0,46,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,276,,specific_days,0.300836,price_history,,0,0.211,price_history,,-0.188187,,65.0686,-0.123258,-0.064929,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.491249,,331,0.05133853608247423,0.936261,,,,
VRDN,Healthcare,3,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.451841,,,0.602713,1,0.602713,,0,no_upcoming,,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,e094cbec,1,,late|none|pos,0.1,,-0.616997,381,1,-0.229686,1.468998,7,9,selling,1.6144,,10.9173,10.1769,3.46,46,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.146653,price_history,,7,0.8721,price_history,,-0.367287,,41.4787,-0.123258,-0.244029,late,mid,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.445576,,160,0.1,0.451841,,,,
INVA,"Innoviva, Inc.",4,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.256374,,,0.641473,1,0.641473,,0,no_upcoming,,tailwind,,L,momentum_tailwind,,,v1.3.0,e094cbec,1,,late|none|pos,0.1,,-0.638587,,1,-0.248194,1.436179,0,4,selling,-0.912,,1.3029,0.0,0.0,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.082366,price_history,,0,0.3396,price_history,,-0.163601,,45.4739,-0.123258,-0.040343,late,small,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.4405,,91,0.1,0.256374,,,,
IMVT,"Immunovant, Inc.",5,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.24221,,,0.614341,1,0.614341,,0,no_upcoming,,tailwind,,L,sponsor_confirmed|momentum_tailwind,,,v1.3.0,e094cbec,1,,late|none|pos,0.1,,-0.63689,610,1,-0.246739,1.438759,5,9,buying,0.8926,,8.5665,6.8928,5.55,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.186681,price_history,,5,1.2128,price_history,,-0.201263,,41.6809,-0.123258,-0.078005,late,mid,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.440899,,86,0.1,0.24221,,,,
AVBP,"ArriVent BioPharma, Inc.",6,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.094901,,,0.622093,1,0.622093,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,e094cbec,1,,late|none|pos,0.1,,-0.637991,704,1,-0.247684,1.437084,,0,neutral,-0.912,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,late,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.44064,,34,0.1,0.094901,,,,
ADMA,ADMA Biologics Inc,7,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.026912,,,0.637597,1,0.637597,,0,no_upcoming,,tailwind,,L,momentum_tailwind,,,v1.3.0,e094cbec,1,,late|none|pos,0.1,,-0.638587,,1,-0.248194,1.436179,0,3,selling,-0.912,,1.0204,0.0,0.0,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.056332,price_history,,0,0.8874,price_history,,-0.125592,,41.4721,-0.123258,-0.002334,late,mid,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.4405,,10,0.1,0.026912,,,,
AURA,"Aura Biosciences, Inc.",8,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.556657,,,0.660853,1,0.660853,,0,no_upcoming,,tailwind,deep_drawdown|deep_drawdown_rel_xbi,M,momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-1.074941,297,1,-0.622254,0.772886,1,3,selling,-0.5511,,1.2096,0.4667,0.23,46,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.374949,price_history,,1,0.5064,price_history,,-0.392822,,54.8797,-0.123258,-0.269564,mid,small,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.337909,,197,0.08701244092219021,0.556657,,,,
REPL,"Replimune Group, Inc.",9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.59915,,,0.69186,1,0.69186,,0,no_upcoming,,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-1.129592,780,1,-0.669103,0.689812,3,6,selling,0.1707,,4.1979,3.0829,2.92,46,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.293106,price_history,,3,0.7925,price_history,,-0.201788,,58.3528,-0.123258,-0.07853,mid,small,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.32506,,212,0.08701244092219021,0.59915,,,,
PCVX,"Vaxcyte, Inc.",10,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.587819,,,0.695736,1,0.695736,,0,no_upcoming,,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-1.129609,787,1,-0.669118,0.689786,12,16,selling,3.419,,15.4909,14.2813,6.19,46,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.188669,price_history,,12,1.4094,price_history,,-0.076382,,47.7165,-0.123258,0.046876,mid,mid,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.325056,,208,0.08701244092219021,0.587819,,,,
