ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,clinical_optionality_pct_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
PVLA,"Palvella Therapeutics, Inc.",1,0.58,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.575235,,0.620219,0.379781,19,1,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,smart_money_score:+37.7;financial_score:-27.3;clinical_score:-16.0,tier=A;reason=high_opt+catalyst_near;cat_days=19;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_0_30|pos,0.09254273684210526,,0.5203,0,1,-0.4744,1.4219,4,4,buying,0.3258,elite_4,5.9187,5.9187,1.9,88,0.0,0,0,0,near,1.0,adequate,<=1000bps,672.96,0.85,1,0,1.0,0,1.0,0,19,True,specific_days,-0.161459,price_history,,4,1.5185,price_history,,-0.257266,,44.0748,-0.047351,-0.209915,late,small,none,drug_developer,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,,0,0.8432369934344577767715644102,45.71,51.236,83.40552077455399963990021842,34.35,29.67454050917331529197572118,18.34086853780864197530864198,184,0.09254273684210526,0.424765,-0.1897,24.04,0.4279,-0.1817
IRON,"Disc Medicine, Inc.",2,0.58,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.173981,,0.603825,0.396175,80,0,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,smart_money_score:+32.0;clinical_score:-21.7;momentum_score:-17.0,tier=A;reason=high_opt+catalyst_near;cat_days=80;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_31_90|pos,0.1,,0.5219,0,1,-0.4071,1.5956,8,8,buying,1.8264,elite_8,10.8185,10.8185,2.74,88,0.0,0,0,0,near,1.0,adequate,<=1000bps,494.97,0.85,1,0,1.0,0,1.0,0,80,False,specific_days,-0.193051,price_history,,8,0.6079,price_history,,-0.205717,,43.3357,-0.047351,-0.158366,late,mid,none,drug_developer,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,,0,0.8899774488261824910373539956,35.97,50.024,85,48.54,31.23456790123456790123456790,62.63934426229508196721311475,56,0.1,0.826019,0.9385,36.12,0.672414,0.4466
NMRA,"Neumora Therapeutics, Inc.",3,0.29,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.565831,,0.636612,0.363388,19,1,specific_days,3,tailwind,overbought_rsi,M,tier_a_dev|momentum_tailwind|runway_short|cost_haircut_<=2000bps,financial_score:-30.8;momentum_score:+28.2;catalyst_score:+10.7,tier=A;reason=high_opt+catalyst_near;cat_days=19;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_0_30|pos,0.09254273684210526,,0.52,0,1,-0.5187,1.3073,1,1,neutral,-0.7997,elite_1,0.6319,0.6319,0.1,88,0.0,0,0,0,near,1.0,short,<=2000bps,1297.41,0.7,1,0,1.0,0,1.0,0,19,True,specific_days,-0.094412,price_history,,1,1.3706,price_history,,-0.009934,,76.8395,-0.047351,0.037417,late,small,sev2,drug_developer,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,,0,0.7814989802849002849002849003,66.49,48.92360000000000000000000000,39.77493897618414766855208402,69.55,28.64552307561143976084200336,7.414171006944444444444444442,181,0.09254273684210526,0.434169,-0.1658,7.80,0.039185,-1.7602
RNA,"Avidity Biosciences, Inc.",4,0.68,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.261755,,0.625683,0.374317,172,0,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,smart_money_score:+42.8;financial_score:-37.2;clinical_score:-13.1,tier=A;reason=high_opt+catalyst_mid;cat_days=172;strength=mid;decay_w=0.7,v1.3.0,6e0bf8fb,1,,late|near_91_180|pos,0.1,,0.5202,0,1,-0.4966,1.3644,11,11,buying,2.9519,elite_11,18.37,18.37,6.47,88,0.0,0,0,0,mid,0.7,short,<=400bps,257.4,1.0,0,0,1.0,0,1.0,0,172,False,specific_days,0.024535,price_history,,11,0.046,price_history,,-0.000548,,68.1596,-0.047351,0.046803,late,large,sev2,drug_developer,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,,0,0.8795575556893437688139674895,52.31,39.77296044444444444444444444,85,21.21,29.15893170961114823890497760,5,84,0.1,0.738245,0.6379,12.28,0.101881,-1.2709
ALMS,Alumis Inc.,5,0.68,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.020376,,0.614754,0.385246,141,0,specific_days,3,tailwind,high_vol|high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,financial_score:-45.4;momentum_score:+43.4;smart_money_score:+31.8,tier=A;reason=high_opt+catalyst_mid;cat_days=141;strength=mid;decay_w=0.7,v1.3.0,6e0bf8fb,1,,late|near_91_180|pos,0.1,,0.5209,0,1,-0.4409,1.5085,7,7,buying,1.4513,elite_7,7.9156,7.9156,10.45,88,0.0,0,0,0,mid,0.7,short,<=400bps,355.64,1.0,0,0,1.0,0,1.0,0,141,False,specific_days,3.867322,price_history,,7,2.0295,price_history,,-0.016642,,66.9475,-0.047351,0.030709,late,mid,sev2,drug_developer,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,,0,0.8266234676007005253940455342,96.55,46.07669377777777777777777778,85,42.47,30.45207901894617569972140404,7.738720176774463256591716686,7,0.1,0.979624,2.046,9.14,0.048589,-1.6587
PRAX,"Praxis Precision Medicines, Inc",6,0.68,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.246082,,0.647541,0.352459,111,0,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-46.2;momentum_score:+45.4;smart_money_score:+30.6,tier=A;reason=high_opt+catalyst_near;cat_days=111;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_91_180|pos,0.1,,0.519,0,1,-0.5627,1.1936,8,8,buying,1.8264,elite_8,10.0991,10.0991,3.66,88,0.0,0,0,0,near,1.0,short,<=400bps,206.98,1.0,0,0,1.0,0,1.0,0,111,False,specific_days,0.65478,price_history,,8,0.8884,price_history,,-0.011108,,61.1788,-0.047351,0.036243,late,mid,sev2,drug_developer,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,,0,0.8085736016849988298619237070,96.55,44.89894400000000000000000000,81.79823027984917250795260600,41.31,27.62530630429939852973936288,5,79,0.1,0.753918,0.6869,6.50,0.023511,-1.9861
IMVT,"Immunovant, Inc.",7,0.58,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.553292,,0.691257,0.308743,19,1,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,financial_score:-24.8;clinical_score:-20.9;smart_money_score:+19.3,tier=A;reason=high_opt+catalyst_near;cat_days=19;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_0_30|pos,0.09254273684210526,,0.51,0,1,-0.7136,0.8036,6,6,selling,1.0761,elite_6,6.8011,6.8011,4.38,88,0.0,0,0,0,near,1.0,adequate,<=1000bps,484.14,0.85,1,0,1.0,0,1.0,0,19,True,specific_days,0.006849,price_history,,6,1.2874,price_history,,-0.031227,,53.8067,-0.047351,0.016124,late,mid,none,drug_developer,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,,0,0.8935189151759953837276399308,59.47,56.864,64.24624134002011473870650119,55.06,24.12385281992469933362485527,20.16548717489324852936785213,177,0.09254273684210526,0.446708,-0.134,27.32,0.49373,-0.0157
RVMD,"Revolution Medicines, Inc.",8,0.68,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.268025,,0.680328,0.319672,79,0,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-31.8;smart_money_score:+28.1;momentum_score:+26.8,tier=A;reason=high_opt+catalyst_near;cat_days=79;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_31_90|pos,0.1,,0.5114,0,1,-0.671,0.9138,8,8,buying,1.8264,elite_8,13.9066,13.9066,10.31,88,0.0,0,0,0,near,1.0,adequate,<=400bps,178.96,1.0,0,0,1.0,0,1.0,0,79,False,specific_days,0.331816,price_history,,8,1.2365,price_history,,-0.221384,,45.7352,-0.047351,-0.174033,late,large,none,drug_developer,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,,0,0.8800306176399903869262196587,83.71,40.94432400000000000000000000,85,24.62,25.11326727336232051461872506,49.79323556612498348526885983,86,0.1,0.731975,0.6188,25.34,0.452978,-0.1181
PHVS,Pharvaris N.V.,9,0.48,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.242947,,0.696721,0.303279,50,1,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+43.7;financial_score:-36.3;clinical_score:-17.6,tier=A;reason=high_opt+catalyst_near;cat_days=50;strength=near;decay_w=1.0,v1.3.0,6e0bf8fb,1,,late|near_31_90|pos,0.1,,0.5097,0,1,-0.7348,0.7489,9,9,buying,2.2016,elite_9,13.646,13.646,65.62,88,0.0,0,0,0,near,1.0,adequate,<=2000bps,1098.28,0.7,1,0,1.0,0,1.0,0,50,True,specific_days,-0.089082,price_history,,9,1.507,price_history,,-0.064192,,54.9577,-0.047351,-0.016841,late,small,none,drug_developer,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,,0,0.7984086312217194570135746606,48.15,44.59722844444444444444444444,85,45.29,23.63244584154957660563957438,5,78,0.1,0.757053,0.6969,19.35,0.327586,-0.4466
KURA,"Kura Oncology, Inc.",10,0.58,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.189655,,0.702186,0.297814,172,0,specific_days,3,headwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,smart_money_score:+35.5;financial_score:-14.5;clinical_score:-13.3,tier=A;reason=high_opt+catalyst_mid;cat_days=172;strength=mid;decay_w=0.7,v1.3.0,6e0bf8fb,1,,late|near_91_180|pos,0.1,,0.5094,0,1,-0.7664,0.6673,4,4,buying,0.3258,elite_4,4.6658,4.6658,2.16,88,0.0,0,0,0,mid,0.7,adequate,<=1000bps,888.7,0.85,1,0,1.0,0,1.0,0,172,False,specific_days,-0.444134,price_history,,4,1.7464,price_history,,-0.354201,,36.5495,-0.047351,-0.30685,late,small,sev1,drug_developer,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,,0,0.8688988880063542494042891183,24.52,40.08738177777777777777777778,71.62594032226195387783203396,74.69,22.89946068441650234180122054,21.71365017361111111111111111,61,0.1,0.810345,0.8792,17.93,0.311912,-0.4904
