ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
AURA,"Aura Biosciences, Inc.",60,0.16,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.662996,,0,0.335052,1,0.664948,,0,no_upcoming,9,neutral,drawdown_data_missing,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-37.2;clinical_score:+20.5;smart_money_score:+9.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64273000.0, ""cash_total"": 47553000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.878315933595756, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",early|none|nonpos,0.06969944897959185,,-1.1998,368,1,0.668,-0.4475,2,2,selling,-0.3123,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.5411,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.8049258640255854740534406273,50,41.25000000000000000000000000,52.0,50,62.63157894736842105263157895,5,61.2942,0.7361,1.0,368,2,0.0,0.0116,0,0,0.0,0.3,0.55,ophthalmology,0.7531,highly_crowded,1.0,151,0.06969944897959185,0.337004,-0.4207,17.12,0.270925,-0.61
DNLI,Denali Therapeutics Inc.,61,0.82,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.711454,,0,0.304124,1,0.695876,,0,no_upcoming,9,neutral,deep_drawdown|overbought_rsi,L,sponsor_confirmed,catalyst_score:-14.9;financial_score:+8.8;clinical_score:+8.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 314062000.0, ""cash_total"": 848204000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.40904025319841, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.06969944897959185,,-0.0487,0,1,0.7322,-0.2675,3,3,buying,0.0882,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,3,,,insufficient_overlap,-0.366,,73.3725,0.5691,,,early,mid,none,drug_developer,morningstar,,,,0,0.8406717400784997819450501526,50,41.25000000000000000000000000,60.5,37.27,64.21052631578947368421052632,64.96052631578947368421052632,63.6169,0.8351,1.0,146,4,1.0,0.0741,0,0,0.0,0.4,0.6,cns,-0.4083,uncrowded,1.0,162,0.06969944897959185,0.288546,-0.5576,52.84,0.980176,2.0574
VKTX,"Viking Therapeutics, Inc.",62,0.58,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.482379,,0,0.283505,1,0.716495,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,financial_score:-30.4;clinical_score:+19.0;smart_money_score:+13.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|nonpos,0.1,,0.4684,0,1,0.7933,-0.096,3,3,buying,0.0882,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,3,,,insufficient_overlap,,series_too_short,12.1084,,,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7376531671858774662512980270,50,41.25000000000000000000000000,60.5,10.00,65.71428571428571428571428571,16.34750566893424036281179138,65.0663,0.897,2.0,1207,3,0.6667,0.0,0,0,0.0,0.4,0.55,metabolic,-0.4083,uncrowded,1.0,110,0.1,0.517621,0.0442,16.47,0.248899,-0.678
NUVB,Nuvation Bio Inc.,63,0.49,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.949339,,0,0.262887,1,0.737113,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,catalyst_score:-13.0;clinical_score:+12.4;financial_score:+6.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",early|none|pos,0.023322922839506172,,-0.0377,0,1,0.8285,0.0026,6,6,selling,1.2898,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,6,,,series_too_short,,no_price_series,,1.2485,,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7220301926080166579906298803,50,41.25000000000000000000000000,53.0,50,66.57894736842105263157894737,60.26315789473684210526315790,65.9416,0.9343,1.0,,2,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7531,highly_crowded,1.0,216,0.023322922839506172,0.050661,-1.6385,43.81,0.856828,1.0662
CMPX,"Compass Therapeutics, Inc.",64,0.49,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.896476,,0,0.005155,1,0.994845,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:+23.9;catalyst_score:-11.8;financial_score:-9.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",early|none|pos,0.023322922839506172,,-1.1712,1944,1,1.2523,1.191,0,0,neutral,-1.1134,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7895995032598571872089413226,50,41.25000000000000000000000000,,50,77.000,44.11111111111111111111111111,76.3626,1.3788,1.0,1944,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7531,highly_crowded,1.0,204,0.023322922839506172,0.103524,-1.2617,50.49,0.940529,1.5592
ANNX,"Annexon, Inc.",65,0.49,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.65859,,0,0.273196,1,0.726804,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,financial_score:-41.7;smart_money_score:+24.8;clinical_score:+19.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|none|nonpos,0.06969944897959185,,-0.0413,0,1,0.7964,-0.0874,4,4,buying,0.4888,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.9497,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7816139104220499569336778639,50,41.25000000000000000000000000,71.5,56.36,65.78947368421052631578947368,5,64.4521,0.8708,1.0,481,3,0.6667,0.0045,0,0,0.0,0.3,0.55,ophthalmology,0.7531,highly_crowded,1.0,150,0.06969944897959185,0.34141,-0.4086,16.68,0.262115,-0.6368
LBRX,LB Pharmaceuticals Inc,66,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.931718,,0,0.242268,1,0.757732,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-14.3;clinical_score:+11.8;financial_score:+8.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.023322922839506172,,-0.998,159,1,0.8606,0.0927,0,0,neutral,-1.1134,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,67.36842105263157894736842105,63.50000000000000000000000000,66.0746,0.94,1.0,159,1,0.0,0.0665,0,0,0.0,0.3,0.6,cns,0.7531,highly_crowded,1.0,212,0.023322922839506172,0.068282,-1.4887,50.47,0.936123,1.523
NBIX,"Neurocrine Biosciences, Inc.",67,0.97,C,mod_quality+no_catalyst_data,,,C,0.345815,0.734615,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.1;catalyst_score:-19.6;clinical_score:+15.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|none|pos,0.1,56.022302,1.1942,0,1,1.2856,1.4047,8,8,buying,2.0909,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,8,,,insufficient_overlap,,series_too_short,35.8764,0.3467,,,late,large,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,83.0,62.84,76.60377358490566037735849056,53.39622641509433962264150944,77.6908,1.4355,3.0,6,28,1.0,1.0725,3,1,0.0,0.8,0.6,cns,-0.4083,uncrowded,1.0,79,0.1,0.654185,0.3966,49.13,0.922907,1.4249
VNDA,Vanda Pharmaceuticals Inc.,68,0.25,C,low_quality+no_catalyst_data,,,C,0.486784,0.496154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,runway_short,financial_score:-36.3;clinical_score:+30.9;smart_money_score:+6.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.1,45.942636,1.1942,0,1,1.4992,1.4556,1,1,neutral,-0.7128,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,,series_too_short,26.6531,1.0382,,,late,small,sev2,commercial_biotech,morningstar,,,drawdown,1,0.8841211213801601971657424522,50,41.25000000000000000000000000,52.5,90.00,77.000,9.872525385345898166410986927,76.325,1.3772,3.0,264,26,1.0,0.2405,0,0,0.0,0.4,0.6,cns,0.2885,moderate,1.0,111,0.1,0.513216,0.0331,14.90,0.182819,-0.9047
BMRN,BioMarin Pharmaceutical Inc.,69,0.97,B,high_quality+no_catalyst_data,,,B,0.11674,0.85,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-13.4;clinical_score:+9.5;financial_score:+5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.1,64.045406,1.1806,0,1,0.9202,1.2836,3,3,neutral,0.0882,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,3,0.7339,,insufficient_overlap,-0.174,,56.7062,0.4294,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,57.5,77.03,64.15094339622641509433962264,60.18867924528301886792452830,64.0859,0.8551,3.0,297,89,1.0,0.2249,0,0,0.0,0.6,0.75,rare_disease,0.7531,highly_crowded,1.0,27,0.1,0.88326,1.1914,45.84,0.88326,1.1914
INDV,Indivior PLC,70,0.58,C,low_quality+no_catalyst_data,,,C,0.27533,0.45,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:+19.9;catalyst_score:-15.9;financial_score:+7.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 445000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.1,44.689,1.1942,0,1,1.3027,1.4233,1,1,neutral,-0.7128,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,364.37,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,,series_too_short,39.1654,0.4169,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,52.5,15.54,77.000,65.00000000000000000000000000,76.0327,1.3647,3.0,397,29,1.0,0.0549,0,0,0.0,0.8,0.55,infectious_disease,0.2885,moderate,1.0,63,0.1,0.72467,0.5968,51.21,0.962555,1.7811
VRTX,Vertex Pharmaceuticals Incorporated,71,0.97,C,low_quality+no_catalyst_data,,,C,0.491189,0.357692,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:+20.2;catalyst_score:-15.6;momentum_score:-6.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.1,43.031085,1.1942,0,1,1.4992,1.4556,3,3,buying,0.0882,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,3,0.4574,,insufficient_overlap,-0.086,,62.3544,0.2519,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,63.0,26.45,77.000,52.83018867924528301886792453,78.3936,1.4654,3.0,68,60,1.0,2.6014,1,2,0.0,0.9,0.95,oncology,0.7531,highly_crowded,1.0,112,0.1,0.508811,0.0221,49.43,0.927313,1.4561
REGN,"Regeneron Pharmaceuticals, Inc.",72,0.97,C,mod_quality+catalyst_far,,,C,0.398678,0.711538,1,,0,,216,0,specific_days,9,neutral,drawdown_data_missing,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+13.6;catalyst_score:-12.9;momentum_score:-8.4,tier=;reason=;cat_days=216;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_181_270|pos,0.1,54.758755,1.1926,0,1,1.2773,1.2353,4,4,buying,0.4888,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,216,False,specific_days,,,beta_missing:insufficient_overlap,4,,,insufficient_overlap,,series_too_short,32.3404,0.388,,,late,large,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,52.68,72.07547169811320754716981132,58.49056603773584905660377358,73.4755,1.2557,3.0,6,195,1.0,6.6067,14,12,0.0,0.6,0.95,oncology,0.7531,highly_crowded,1.0,91,0.1,0.601322,0.2568,47.20,0.909692,1.3389
JAZZ,Jazz Pharmaceuticals plc,73,0.97,C,mod_quality+catalyst_far,,,C,0.526432,0.819231,1,,0,,463,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,catalyst_score:-14.4;smart_money_score:+14.1;momentum_score:-9.9,tier=;reason=;cat_days=463;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|far_271_540|pos,0.0961064745762712,62.43384,1.1854,0,1,1.1243,1.0834,6,6,buying,1.2898,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,463,False,specific_days,,,beta_missing:insufficient_overlap,6,0.4019,,insufficient_overlap,-0.0603,,43.3258,0.4687,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,45.56250000000000000000000000,74.0,70.97,68.67924528301886792452830189,61.32075471698113207547169811,69.4312,1.0831,3.0,126,112,1.0,2.1061,0,4,0.0,0.6,0.95,oncology,0.7531,highly_crowded,1.0,120,0.0961064745762712,0.473568,-0.0663,46.67,0.905286,1.3123
AMGN,Amgen Inc.,74,0.58,C,low_quality,,,C,0.552863,0.542308,1,,0,,26,1,specific_days,9,neutral,,M,,clinical_score:+19.1;catalyst_score:-16.0;momentum_score:-2.4,tier=;reason=;cat_days=26;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.09254273684210526,47.204651,1.1911,0,1,1.065,1.1655,1,1,neutral,-0.7128,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,26,True,specific_days,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,-0.2206,,26.3528,0.2777,,,late,large,none,commercial_pharma,morningstar,,,,0,0.9,50,36.45884444444444444444444444,52.5,39.83,71.50943396226415094339622642,51.69811320754716981132075472,72.9094,1.2315,3.0,3,476,1.0,6.8239,9,11,0.0,0.8,0.95,oncology,0.7531,highly_crowded,1.0,126,0.09254273684210526,0.447137,-0.1329,44.00,0.861233,1.0859
ALKS,Alkermes plc,75,0.82,B,high_quality+no_catalyst_data,,,B,0.03304,0.880769,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.1;clinical_score:+17.6;momentum_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.1,66.882429,1.1942,0,1,1.3027,0.7918,6,6,buying,1.2898,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,6,,,insufficient_overlap,,series_too_short,30.5106,0.3674,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,68.0,84.46,77.000,60.71428571428571428571428572,78.0436,1.4505,3.0,33,45,1.0,1.8361,1,2,0.0,0.5,0.5,respiratory,-0.4083,uncrowded,1.0,8,0.1,0.96696,1.8379,53.32,0.984581,2.1592
NVAX,"Novavax, Inc.",76,0.49,B,high_quality+no_catalyst_data,,,B,0.354626,0.996154,1,,0,,,0,no_upcoming,9,neutral,,M,,financial_score:+21.5;catalyst_score:-14.2;momentum_score:-5.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 244635000.0, ""cash_total"": 735084000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.435271429798334, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|pos,0.1,76.15,0.9502,0,1,0.4865,0.783,1,1,selling,-0.7128,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.51,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,-0.3487,,66.309,0.4814,,,late,small,none,commercial_biotech,morningstar,,,,0,0.8632079029824764999419751654,50,41.25000000000000000000000000,54.5,90.00,54.52830188679245283018867925,77.000,53.6822,0.4114,3.0,279,11,1.0,0.1467,0,0,0.0,0.6,0.55,infectious_disease,0.2885,moderate,1.0,81,0.1,0.645374,0.3729,42.72,0.848018,1.028
GERN,Geron Corporation,77,0.49,C,low_quality+no_catalyst_data,,,C,0.592511,0.380769,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,financial_score:-30.0;clinical_score:+28.8;catalyst_score:-6.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 88970000.0, ""cash_total"": 78117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.53618073507924, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.08701244092219021,43.477113,0.5009,0,1,1.4992,1.4556,2,2,selling,-0.3123,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,710.6,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,,series_too_short,52.8455,0.5659,,,mid,small,sev2,commercial_biotech,morningstar,,,drawdown,1,0.8189916498768748600850682785,50,41.25000000000000000000000000,54.5,72.22,77.000,18.22247417485512723607961704,78.4243,1.4667,2.0,14,14,1.0,0.8899,1,1,0.0,0.4,0.95,oncology,0.2885,moderate,1.0,135,0.08701244092219021,0.407489,-0.234,16.61,0.257709,-0.6504
GILD,"Gilead Sciences, Inc.",78,0.97,C,low_quality,,,C,0.522026,0.426923,1,,0,,341,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+14.5;catalyst_score:-8.1;financial_score:-7.0,tier=;reason=;cat_days=341;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 68000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.0961064745762712,44.315718,1.1849,0,1,0.918,1.006,2,2,buying,-0.3123,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,101.32,1.0,0,0,1.0,0,1.0,0,341,False,specific_days,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,-0.1367,,35.4582,0.2352,,,late,large,none,commercial_pharma,morningstar,,,,0,0.8435945431472081218274111675,50,45.56250000000000000000000000,58.0,38.08,68.11320754716981132075471698,46.63937344250622997508009967,69.8632,1.1016,3.0,6,447,1.0,6.5956,12,15,0.0,0.8,0.95,oncology,-0.4083,uncrowded,1.0,119,0.0961064745762712,0.477974,-0.0552,33.52,0.64978,0.3847
