ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
CAI,11,50.07,0.904221,1.306,50.07,0.962662,1.7825,late,mid,none,commercial_biotech,50,41.25000000000000000000000000,66.0,13.82,68.83720930232558139534883721,56.92307692307692307692307692,0.9
VYGR,12,49.77,0.956169,1.7079,49.77,0.959416,1.7439,early,micro,none,drug_developer,32.99,41.25000000000000000000000000,49.5,76.79,75.00000000000000000000000000,50.81250000000000000000000000,0.8078255776807581727185603237
IRON,13,49.50,0.891234,1.2331,49.50,0.956169,1.7079,mid,mid,none,drug_developer,59.62,41.25000000000000000000000000,80.0,16.04,57.37704918032786885245901640,55.95081967213114754098360656,0.8605510645565296595696231356
XNCR,14,49.41,0.982143,2.1002,49.41,0.952922,1.6739,mid,small,none,drug_developer,32.33,41.25000000000000000000000000,71.5,82.08,66.22950819672131147540983606,67.90909090909090909090909091,0.8304568785738311469895728221
PCVX,15,48.97,0.98539,2.1805,48.97,0.946429,1.6112,mid,mid,none,drug_developer,70.54,41.25000000000000000000000000,85,10.00,64.26229508196721311475409836,64.31147540983606557377049180,0.7964221763085399449035812672
JAZZ,16,48.97,0.936688,1.5276,48.97,0.949675,1.6417,late,large,none,commercial_biotech,32.50,41.25000000000000000000000000,74.0,70.06,66.39534883720930232558139535,68.00000000000000000000000000,0.9
NVAX,17,48.89,0.991883,2.4036,48.89,0.943182,1.5821,late,small,none,commercial_biotech,13.99,41.25000000000000000000000000,54.5,90.00,77.000,74.07407407407407407407407407,0.9
VRTX,18,48.82,0.839286,0.9915,48.82,0.939935,1.5542,late,large,none,commercial_biotech,49.42,45.56250000000000000000000000,63.0,26.01,76.86046511627906976744186046,47.61777777777777777777777778,0.9
AMPH,19,48.36,0.855519,1.0604,48.36,0.936688,1.5276,late,small,none,commercial_pharma,41.71,48.50694444444444444444444444,,76.97,74.06976744186046511627906977,56.29629629629629629629629630,0.9
UTHR,20,48.35,0.852273,1.0462,48.35,0.933442,1.5019,late,large,none,commercial_pharma,33.09,41.25000000000000000000000000,77.0,73.03,63.95348837209302325581395349,65.60000000000000000000000000,0.9
DSGN,21,48.02,0.969156,1.8685,48.02,0.930195,1.4772,early,small,none,drug_developer,26.17,41.25000000000000000000000000,72.0,50,74.16666666666666666666666667,54.97142857142857142857142857,0.7264303482587064676616915423
INDV,22,47.81,0.871753,1.1347,47.81,0.926948,1.4534,late,mid,none,commercial_pharma,31.51,41.25000000000000000000000000,52.5,58.55,77.000,55.76923076923076923076923077,0.9
HRMY,23,47.67,0.86526,1.1043,47.67,0.923701,1.4304,late,mid,none,commercial_biotech,48.48,41.25000000000000000000000000,54.5,90.00,56.97674418604651162790697675,75.38461538461538461538461539,0.9
NBIX,24,47.43,0.813312,0.8902,47.43,0.920455,1.4081,late,large,none,commercial_pharma,55.02,45.56250000000000000000000000,83.0,41.45,71.27906976744186046511627907,42.96000000000000000000000000,0.9
VNDA,25,47.32,0.868506,1.1194,47.32,0.917208,1.3865,late,small,none,commercial_biotech,20.54,41.25000000000000000000000000,52.5,90.00,74.76744186046511627906976744,55.88888888888888888888888889,0.8839761142147734326505276226
REGN,26,47.23,0.836039,0.9783,47.23,0.913961,1.3656,late,large,none,commercial_biotech,47.83,45.56250000000000000000000000,66.0,55.43,69.18604651162790697674418604,58.40000000000000000000000000,0.9
HRTX,27,47.00,0.943182,1.5821,47.00,0.910714,1.3452,late,micro,none,drug_developer,96.55,41.25000000000000000000000000,58.0,90.00,75.11627906976744186046511628,61.36337209302325581395348837,0.8825854541181999765009987076
IONS,28,46.76,0.894481,1.2507,46.76,0.907468,1.3253,late,large,none,commercial_biotech,48.94,41.25000000000000000000000000,,24.83,59.76744186046511627906976744,68.450,0.9
EWTX,29,46.14,0.88474,1.199,46.14,0.904221,1.306,mid,mid,none,drug_developer,96.55,41.25000000000000000000000000,77.0,23.58,71.14754098360655737704918033,50.09836065573770491803278689,0.8167130265567765567765567766
SIGA,30,46.08,0.810065,0.8781,46.08,0.900974,1.2871,late,small,none,commercial_pharma,34.50,41.25000000000000000000000000,,90.00,61.86046511627906976744186046,57.77777777777777777777777778,0.9
KNSA,31,46.01,0.800325,0.8428,46.01,0.897727,1.2687,late,mid,none,commercial_pharma,41.35,41.25000000000000000000000000,61.0,37.50,60.11627906976744186046511628,53.46153846153846153846153846,0.8893374043062200956937799043
NAMS,32,45.88,0.826299,0.9396,45.88,0.894481,1.2507,late,mid,none,drug_developer,93.46,41.25000000000000000000000000,77.5,37.20,59.41860465116279069767441860,56.28846153846153846153846154,0.8821963529833791701542508669
CTNM,33,45.77,0.959416,1.7439,45.77,0.891234,1.2331,mid,small,none,drug_developer,50,41.25000000000000000000000000,80.0,53.77,73.60655737704918032786885246,57.09090909090909090909090909,0.7821592563556949266435211110
SABS,34,45.36,0.920455,1.4081,45.36,0.887987,1.2159,mid,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,74.53,72.13114754098360655737704918,61.31147540983606557377049180,0.7640141689373297002724795640
RYTM,35,45.23,0.767857,0.7318,45.23,0.88474,1.199,late,mid,none,commercial_biotech,76.94,41.25000000000000000000000000,77.0,35.42,77.000,41.25000000000000000000000000,0.9
NKTX,36,45.17,0.862013,1.0894,45.17,0.881494,1.1825,early,micro,none,drug_developer,50,41.25000000000000000000000000,66.5,50,57.91666666666666666666666666,59.66666666666666666666666667,0.7690599754073163233937903474
TRVI,37,45.04,0.793831,0.8198,45.04,0.878247,1.1663,mid,small,none,drug_developer,29.97,41.25000000000000000000000000,71.5,48.11,77.000,31.39404142434445464748495051,0.8441542319749216300940438871
AXSM,38,44.98,0.777597,0.7641,44.98,0.875,1.1503,late,mid,none,commercial_biotech,64.70,45.56250000000000000000000000,71.0,10.00,72.67441860465116279069767442,37.59237343852728468113083498,0.9
SGMT,39,44.94,0.952922,1.6739,44.94,0.871753,1.1347,mid,micro,none,drug_developer,90.42,41.25000000000000000000000000,52.5,85.85,77.000,61.38524590163934426229508197,0.7592606365525538663458383463
ASMB,40,44.84,0.819805,0.9146,44.84,0.868506,1.1194,mid,small,none,drug_developer,50,41.25000000000000000000000000,55.5,89.62,59.34426229508196721311475410,58.63636363636363636363636364,0.8209926829268292682926829268
ESPR,41,44.61,0.887987,1.2159,44.61,0.86526,1.1043,late,small,none,commercial_pharma,85.31,41.25000000000000000000000000,55.5,54.67,77.000,66.59259259259259259259259259,0.8279606664161342853563823124
MAZE,42,44.53,0.907468,1.3253,44.53,0.862013,1.0894,early,mid,none,drug_developer,50,41.25000000000000000000000000,66.5,50,73.33333333333333333333333333,51.87500000000000000000000000,0.7230626691651051426191963356
OPK,43,44.39,0.787338,0.7972,44.39,0.858766,1.0748,late,small,none,platform_diagnostics,17.12,41.25000000000000000000000000,,85.51,53.83720930232558139534883721,64.07407407407407407407407408,0.9
AARD,44,44.34,0.949675,1.6417,44.34,0.855519,1.0604,mid,micro,none,drug_developer,50,41.25000000000000000000000000,,59.43,75.08196721311475409836065574,60.13114754098360655737704918,0.7850644060332489265661125179
ENTA,45,44.18,0.965909,1.8238,44.18,0.852273,1.0462,mid,small,none,drug_developer,47.99,41.25000000000000000000000000,55.5,90.00,77.000,61.72727272727272727272727273,0.7644271362456259171464047861
MBX,46,44.07,0.972403,1.9173,44.07,0.849026,1.0323,early,small,none,drug_developer,50,41.25000000000000000000000000,85,50,75.83333333333333333333333334,48.29478458049886621315192743,0.7385901537826401073382185984
DRUG,47,43.99,0.76461,0.7212,43.99,0.845779,1.0185,early,small,none,drug_developer,50,41.25000000000000000000000000,66.5,50,76.66666666666666666666666666,24.46702947845804988662131520,0.7683813119834710743801652893
DVAX,48,43.97,0.790584,0.8085,43.97,0.842532,1.0049,late,small,none,commercial_pharma,32.98,41.25000000000000000000000000,52.0,34.87,52.09302325581395348837209302,72.59259259259259259259259259,0.8861010221860843303519572540
CGEM,49,43.96,0.797078,0.8312,43.96,0.839286,0.9915,early,small,none,drug_developer,75.05,41.25000000000000000000000000,47.5,37.50,60.83333333333333333333333334,50.60000000000000000000000000,0.8225355447154471544715447154
IKT,50,43.92,0.900974,1.2871,43.92,0.836039,0.9783,early,micro,none,drug_developer,50,41.25000000000000000000000000,49.5,50,72.50000000000000000000000000,56.12500000000000000000000000,0.7078420512820512820512820513
RARE,51,43.88,0.875,1.1503,43.88,0.832792,0.9653,late,mid,none,commercial_biotech,48.53,41.25000000000000000000000000,50.0,52.80,64.30232558139534883720930233,65.11538461538461538461538461,0.8980125498264112125498264112
ELVN,52,43.65,0.842532,1.0049,43.65,0.829545,0.9524,early,small,none,drug_developer,48.00,41.25000000000000000000000000,62.0,50,55.41666666666666666666666667,62.25714285714285714285714286,0.7705932953957578892912571133
NVCR,53,43.34,0.816558,0.9023,43.34,0.826299,0.9396,late,small,none,platform_devices,29.47,41.25000000000000000000000000,52.0,83.64,57.67441860465116279069767442,68.450,0.8965769211700545364402578086
QSI,54,43.17,0.897727,1.2687,43.17,0.823052,0.9271,late,micro,none,platform_devices,39.27,41.25000000000000000000000000,,90.00,77.000,62.99418604651162790697674419,0.8558967618592424423467558848
KYMR,55,43.04,0.774351,0.7533,43.04,0.819805,0.9146,mid,mid,none,drug_developer,94.07,41.25000000000000000000000000,71.0,10.00,65.24590163934426229508196721,42.04177491116486010331750724,0.8204026819484240687679083095
GH,56,43.02,0.803571,0.8544,43.02,0.816558,0.9023,late,large,none,platform_diagnostics,20.67,41.25000000000000000000000000,66.5,10.00,69.88372093023255813953488372,56.72000000000000000000000000,0.9
AVIR,57,42.80,0.725649,0.5997,42.80,0.813312,0.8902,late,small,none,commercial_biotech,58.56,41.25000000000000000000000000,49.0,90.00,50,62.81481481481481481481481481,0.8879600371747211895910780669
UPB,58,42.70,0.806818,0.8662,42.70,0.810065,0.8781,mid,small,none,drug_developer,50,41.25000000000000000000000000,71.5,17.92,55.40983606557377049180327869,52.45454545454545454545454545,0.8263518601273600715003910178
DYN,59,42.40,0.845779,1.0185,42.40,0.806818,0.8662,early,mid,none,drug_developer,96.55,41.25000000000000000000000000,80.0,12.50,53.33333333333333333333333334,65.33333333333333333333333334,0.7847121111846459298477829252
AGIO,60,42.34,0.829545,0.9524,42.34,0.803571,0.8544,late,small,none,drug_developer,34.42,41.25000000000000000000000000,65.5,74.11,71.97674418604651162790697675,60.29629629629629629629629630,0.8478093457943925233644859813
GPCR,61,42.12,0.849026,1.0323,42.12,0.800325,0.8428,early,mid,none,drug_developer,40.04,41.25000000000000000000000000,83.0,10.00,71.66666666666666666666666667,49.50077160493827160493827160,0.7342122719734660033167495854
CATX,62,42.09,0.917208,1.3865,42.09,0.797078,0.8312,early,small,none,platform_devices,96.55,41.25000000000000000000000000,58.0,55.36,65.83333333333333333333333333,63.71428571428571428571428571,0.7565759390310288513881328253
SPRY,63,42.03,0.758117,0.7003,42.03,0.793831,0.8198,mid,small,none,drug_developer,66.23,41.25000000000000000000000000,53.0,19.81,69.18032786885245901639344262,42.71696765636159575553514948,0.7939737403209516328133767254
ALNY,64,41.91,0.722403,0.59,41.91,0.790584,0.8085,late,large,none,commercial_biotech,36.73,41.25000000000000000000000000,65.0,30.66,43.84261763115197404002163332,53.60000000000000000000000000,0.9
RIGL,65,41.63,0.74513,0.6592,41.63,0.787338,0.7972,late,small,none,commercial_biotech,50.58,41.25000000000000000000000000,55.5,83.55,53.48837209302325581395348837,60.00000000000000000000000000,0.8465545465156997782187463523
ACRS,66,41.47,0.771104,0.7425,41.47,0.784091,0.7861,late,small,none,drug_developer,7.25,41.25000000000000000000000000,63.5,90.00,76.16279069767441860465116279,50.22222222222222222222222222,0.8552912560808282399900212049
ANAB,67,41.37,0.751623,0.6796,41.37,0.780844,0.775,mid,small,none,commercial_biotech,61.45,41.25000000000000000000000000,71.5,40.57,56.39344262295081967213114754,50.90909090909090909090909091,0.8316624621594349142280524723
SLN,68,41.36,0.748377,0.6694,41.36,0.777597,0.7641,mid,micro,none,drug_developer,96.55,41.25000000000000000000000000,49.5,83.96,73.60655737704918032786885246,46.88303622084863686583654334,0.7518393697341065762118393697
EXEL,69,41.33,0.709416,0.5517,41.33,0.774351,0.7533,late,large,none,commercial_biotech,39.66,41.25000000000000000000000000,,65.13,60.81395348837209302325581396,56.00000000000000000000000000,0.9
INVA,70,41.05,0.706169,0.5422,41.05,0.771104,0.7425,late,small,none,commercial_biotech,49.86,41.25000000000000000000000000,,88.82,43.17348717024217294633735954,66.66666666666666666666666667,0.9
LBRX,71,40.95,0.741883,0.6492,40.95,0.76461,0.7212,mid,small,none,drug_developer,50,41.25000000000000000000000000,,36.79,58.36065573770491803278688525,64.81818181818181818181818182,0.7621790983606557377049180328
JANX,72,40.88,0.832792,0.9653,40.88,0.761364,0.7107,early,small,none,drug_developer,43.00,41.25000000000000000000000000,62.0,50,56.66666666666666666666666667,66.62857142857142857142857143,0.7309516412964688826757792275
DNA,73,40.56,0.858766,1.0748,40.56,0.758117,0.7003,late,small,none,commercial_biotech,20.47,41.25000000000000000000000000,55.0,90.00,65.69767441860465116279069767,67.53703703703703703703703704,0.8332732732732732732732732733
ROIV,74,40.52,0.784091,0.7861,40.52,0.751623,0.6796,mid,large,none,drug_developer,39.45,41.25000000000000000000000000,77.5,50,48.43387380931051987219684076,68.450,0.8415994827028774652440995797
IMRX,75,40.52,0.933442,1.5019,40.52,0.75487,0.6899,early,small,none,drug_developer,26.40,41.25000000000000000000000000,61.0,50,69.58333333333333333333333333,60.80000000000000000000000000,0.7112309447267447889660893913
IRWD,76,40.44,0.926948,1.4534,40.44,0.748377,0.6694,late,small,none,commercial_pharma,70.67,41.25000000000000000000000000,,51.97,76.51162790697674418604651163,69.62962962962962962962962963,0.8509748027487910409773479257
BEAM,77,40.32,0.761364,0.7107,40.32,0.74513,0.6592,early,mid,none,drug_developer,38.35,41.25000000000000000000000000,66.0,10.00,48.34190672153635116598079561,68.16666666666666666666666666,0.7757318734793187347931873479
AUPH,78,40.21,0.676948,0.4592,40.21,0.741883,0.6492,late,small,none,commercial_biotech,28.64,41.25000000000000000000000000,55.5,66.45,52.79069767441860465116279070,44.89779674507612321969889414,0.8763407441860465116279069767
MNKD,79,40.20,0.680195,0.4682,40.20,0.738636,0.6391,late,small,none,commercial_biotech,25.22,41.25000000000000000000000000,,13.82,75.46511627906976744186046512,36.53728259581025927619434707,0.9
ARDX,80,40.19,0.728896,0.6095,40.19,0.73539,0.6292,late,small,none,commercial_biotech,96.55,41.25000000000000000000000000,55.5,48.13,77.000,39.47706142356348117664990094,0.8854993666956413758847634422
GILD,81,40.02,0.699675,0.5235,40.02,0.732143,0.6193,late,large,none,commercial_pharma,36.38,41.25000000000000000000000000,58.0,36.90,68.48837209302325581395348837,38.44444444444444444444444444,0.9
TYRA,82,39.56,0.670455,0.4412,39.56,0.728896,0.6095,early,small,none,drug_developer,38.15,41.25000000000000000000000000,60.5,16.07,60.00000000000000000000000000,29.39510204081632653061224489,0.7857413298565840938722294654
CDNA,83,39.36,0.712662,0.5612,39.36,0.725649,0.5997,late,small,none,platform_diagnostics,46.63,41.25000000000000000000000000,60.5,33.55,66.04651162790697674418604651,42.05676641433385832105539467,0.8840569973922761703712902024
ALT,84,38.79,0.823052,0.9271,38.79,0.722403,0.59,late,small,none,drug_developer,96.55,41.25000000000000000000000000,49.0,80.65,73.72093023255813953488372093,61.55555555555555555555555556,0.8416931150818443083843558666
PTCT,85,38.63,0.73539,0.6292,38.63,0.719156,0.5803,late,mid,none,commercial_biotech,42.69,41.25000000000000000000000000,71.5,90.00,40.52701159786070548644913166,76.53846153846153846153846154,0.8992198090692124105011933174
NTRA,86,38.62,0.637987,0.3531,38.62,0.715909,0.5707,late,large,none,platform_diagnostics,64.23,41.25000000000000000000000000,53.5,13.82,73.02325581395348837209302325,34.07111111111111111111111111,0.9
ARQT,87,38.32,0.689935,0.4957,38.32,0.712662,0.5612,late,mid,none,commercial_biotech,88.55,41.25000000000000000000000000,66.0,21.96,58.37209302325581395348837209,43.11443951347797501643655490,0.8793965971722981068775461299
NRIX,88,38.23,0.663961,0.4233,38.23,0.709416,0.5517,early,small,none,drug_developer,45.44,41.25000000000000000000000000,51.0,23.21,54.16666666666666666666666666,37.18040816326530612244897958,0.8268661426712922810060711188
NUVL,89,38.15,0.696429,0.5142,38.15,0.706169,0.5422,early,mid,none,drug_developer,68.71,41.25000000000000000000000000,74.0,50,43.47050754458161865569272976,45.31963734567901234567901235,0.8090419593538301198540906722
APLS,90,38.06,0.75487,0.6899,38.06,0.702922,0.5328,late,mid,none,commercial_biotech,75.72,41.25000000000000000000000000,71.0,32.24,53.13953488372093023255813954,68.46153846153846153846153846,0.8657384937739463601532567050
PTGX,91,37.95,0.63474,0.3444,37.95,0.699675,0.5235,late,mid,none,drug_developer,67.77,41.25000000000000000000000000,71.5,30.92,46.54918574604891532960759569,41.03221564760026298487836949,0.8802005504367596027282517650
ATXS,92,37.91,0.641234,0.3618,37.91,0.696429,0.5142,mid,small,none,drug_developer,96.55,41.25000000000000000000000000,63.5,27.36,41.38941144853533996237570546,48.73227221712070196918681767,0.810
MDGL,93,37.72,0.647727,0.3792,37.72,0.693182,0.5049,late,large,none,commercial_biotech,62.66,41.25000000000000000000000000,77.0,11.61,54.18604651162790697674418604,43.18951111111111111111111111,0.9
LCTX,94,37.52,0.654221,0.3967,37.52,0.689935,0.4957,early,small,none,drug_developer,22.15,41.25000000000000000000000000,,51.79,68.33333333333333333333333334,17.46811791383219954648526078,0.8074065848581132902377561083
SRPT,95,37.45,0.878247,1.1663,37.45,0.686688,0.4865,late,mid,none,commercial_biotech,63.29,45.56250000000000000000000000,65.0,90.00,63.60465116279069767441860465,68.450,0.8518171669560903001736541801
FOLD,96,37.37,0.625,0.3186,37.37,0.683442,0.4773,late,mid,none,commercial_biotech,39.83,41.25000000000000000000000000,74.0,13.82,47.23333934258758488071630310,36.74556213017751479289940828,0.9
ANIP,97,37.31,0.628247,0.3272,37.31,0.680195,0.4682,late,small,none,commercial_pharma,31.53,41.25000000000000000000000000,58.0,79.61,54.88372093023255813953488372,37.89683144507104269335636506,0.9
TEM,98,36.61,0.719156,0.5803,36.61,0.676948,0.4592,late,mid,none,platform_services,50,41.25000000000000000000000000,66.0,22.90,67.44186046511627906976744186,48.85026298487836949375410914,0.8459278417173154015259278417
BCAX,99,36.10,0.738636,0.6391,36.10,0.673701,0.4502,early,small,none,drug_developer,50,41.25000000000000000000000000,71.5,50,52.08333333333333333333333333,56.42857142857142857142857143,0.7275480669836675625387636965
CCCC,100,35.90,0.715909,0.5707,35.90,0.670455,0.4412,early,micro,none,drug_developer,96.55,41.25000000000000000000000000,66.5,58.93,57.91666666666666666666666666,46.70096021947873799725651579,0.7251189840998826165830754455
HALO,101,35.75,0.612013,0.2846,35.75,0.667208,0.4322,late,mid,none,commercial_biotech,30.92,41.25000000000000000000000000,,57.24,70.75581395348837209302325581,30.56213017751479289940828402,0.9
VCEL,102,35.65,0.586039,0.2174,35.65,0.663961,0.4233,late,small,none,commercial_biotech,57.40,41.25000000000000000000000000,,29.61,70.23255813953488372093023256,23.68693796677335771985977748,0.9
TECH,103,35.63,0.573052,0.1841,35.63,0.660714,0.4144,late,mid,none,commercial_biotech,42.30,41.25000000000000000000000000,55.5,40.01,68.13953488372093023255813954,24.67455621301775147928994082,0.9
MIRM,104,35.59,0.650974,0.388,35.59,0.657468,0.4056,late,mid,none,commercial_biotech,33.11,41.25000000000000000000000000,66.5,13.82,51.74418604651162790697674419,38.87245233399079552925706772,0.8998348834429169157202630006
ERAS,105,35.36,0.667208,0.4322,35.36,0.654221,0.3967,early,mid,none,drug_developer,16.95,41.25000000000000000000000000,66.5,19.64,62.50000000000000000000000000,32.18777863511659807956104252,0.7634936288088642659279778393
DNLI,106,35.34,0.683442,0.4773,35.34,0.650974,0.388,late,mid,none,drug_developer,20.09,41.25000000000000000000000000,60.5,47.92,36.01135749053542455381287183,64.13461538461538461538461539,0.8797983451253147859455570212
QURE,107,35.23,0.946429,1.6112,35.23,0.647727,0.3792,mid,small,none,drug_developer,24.64,41.25000000000000000000000000,83.0,38.68,61.31147540983606557377049180,68.450,0.8014266472106858233247278033
MLTX,108,34.65,0.881494,1.1825,34.65,0.644481,0.3705,mid,small,none,drug_developer,50,41.25000000000000000000000000,56.0,50,62.29508196721311475409836066,66.36363636363636363636363636,0.7537627083114977465674457604
EPRX,109,34.50,0.579545,0.2007,34.50,0.641234,0.3618,mid,small,none,drug_developer,50,41.25000000000000000000000000,66.5,42.45,45.15661859117919316790587954,34.13631262116110600959085807,0.8052136943387782501678227791
GLPG,110,34.41,0.540584,0.1019,34.41,0.637987,0.3531,late,mid,none,drug_developer,35.56,50,66.5,63.39,75.81395348837209302325581396,15.51939513477975016436554898,0.8406478946682309998696388998
GERN,111,34.28,0.732143,0.6193,34.28,0.63474,0.3444,late,small,none,commercial_biotech,28.02,41.25000000000000000000000000,54.5,76.49,55.23255813953488372093023256,68.450,0.8500595354808590102707749767
AMRX,112,34.10,0.592532,0.2341,34.10,0.631494,0.3358,late,mid,none,commercial_pharma,55.03,41.25000000000000000000000000,,40.13,54.53488372093023255813953488,34.65154503616042077580539119,0.9
BNTX,113,33.60,0.51461,0.0366,33.60,0.628247,0.3272,late,large,none,drug_developer,32.03,50,57.0,28.54,62.90697674418604651162790698,29.84000000000000000000000000,0.8185169404231625835189309577
BCRX,114,33.26,0.563312,0.1594,33.26,0.625,0.3186,late,small,none,commercial_pharma,27.15,41.25000000000000000000000000,60.5,38.82,48.61066041704224505738837810,29.94275940320750563091669630,0.8979343666550563102287240218
GLUE,115,33.23,0.693182,0.5049,33.23,0.621753,0.3101,early,small,none,drug_developer,54.87,41.25000000000000000000000000,66.5,28.29,52.08333333333333333333333333,50.85714285714285714285714286,0.7225784997819450501526384649
BDTX,116,33.18,0.673701,0.4502,33.18,0.618506,0.3016,early,micro,none,drug_developer,83.47,41.25000000000000000000000000,55.5,90.00,40.30864197530864197530864198,61.66666666666666666666666666,0.7487296312086975058622894905
MEDP,117,32.86,0.657468,0.4056,32.86,0.61526,0.2931,early,large,none,platform_diagnostics,43.77,41.25000000000000000000000000,,25.15,65.00000000000000000000000000,34.19067215363511659807956104,0.8532246430216490096729617688
VKTX,118,32.59,0.569805,0.1759,32.59,0.612013,0.2846,mid,mid,sev1,drug_developer,50,41.25000000000000000000000000,60.5,14.15,77.000,13.73636119322762698199408762,0.7820818484883319921830095413
OCUL,119,32.58,0.534091,0.0856,32.58,0.608766,0.2761,late,small,none,drug_developer,71.08,41.25000000000000000000000000,74.5,70.54,66.74418604651162790697674419,26.08641975308641975308641975,0.9
CERS,120,32.49,0.589286,0.2257,32.49,0.605519,0.2677,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,90.00,61.16279069767441860465116279,29.30193568053650358177107148,0.8931257850018470631695603990
ADMA,121,32.23,0.49513,-0.0122,32.23,0.602273,0.2592,late,mid,none,commercial_biotech,60.43,41.25000000000000000000000000,49.0,13.82,60.46511627906976744186046512,20.91387245233399079552925707,0.9
XENE,122,32.04,0.576299,0.1924,32.04,0.599026,0.2508,late,mid,none,drug_developer,57.21,41.25000000000000000000000000,77.0,44.94,44.85194699837750135208220660,35.79918639053254437869822486,0.8874476502082093991671624033
AMLX,123,31.80,0.618506,0.3016,31.80,0.592532,0.2341,late,small,none,commercial_pharma,28.36,41.25000000000000000000000000,85,48.51,33.49708551168799951925965988,53.37037037037037037037037037,0.8732384259259259259259259259
PBYI,124,31.51,0.631494,0.3358,31.51,0.589286,0.2257,late,small,none,commercial_biotech,69.94,41.25000000000000000000000000,55.5,84.87,51.39534883720930232558139535,57.03703703703703703703703704,0.8350615537383177570093457944
RVMD,125,31.50,0.582792,0.209,31.50,0.586039,0.2174,mid,large,none,drug_developer,47.67,45.56250000000000000000000000,77.0,10.00,51.47540983606557377049180328,38.90056436441816715936576190,0.8579413953488372093023255814
TARA,126,31.39,0.780844,0.775,40.98,0.767857,0.7318,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,55.66,54.42622950819672131147540983,60.18181818181818181818181818,0.8195126426493622734392481539
INSM,127,31.28,0.498377,-0.0041,31.28,0.582792,0.209,late,large,none,commercial_biotech,49.74,45.56250000000000000000000000,77.0,10.00,58.72093023255813953488372093,21.61084444444444444444444444,0.8874966290694693668290182005
CLDX,128,31.23,0.61526,0.2931,31.23,0.579545,0.2007,late,small,none,drug_developer,48.28,41.25000000000000000000000000,71.5,72.32,38.25078120305270115978607055,60.92592592592592592592592592,0.8764550731367541211980496866
CABA,129,30.93,0.605519,0.2677,30.93,0.576299,0.1924,early,micro,sev1,drug_developer,61.77,41.25000000000000000000000000,66.5,69.64,66.66666666666666666666666667,27.28191443758573388203017833,0.7777556455048998721772475501
TWST,130,30.87,0.602273,0.2592,30.87,0.573052,0.1841,early,mid,none,platform_diagnostics,79.17,41.25000000000000000000000000,49.5,50,59.16666666666666666666666667,29.71006944444444444444444444,0.7583047126436781609195402299
ANRO,131,30.84,0.644481,0.3705,30.84,0.569805,0.1759,late,small,none,drug_developer,50,41.25000000000000000000000000,61.0,68.15,49.30382789495823568295174568,55.25925925925925925925925926,0.8333573290306565719250341318
BCYC,132,30.32,0.923701,1.4304,50.63,0.969156,1.8685,early,small,none,drug_developer,41.04,41.25000000000000000000000000,57.5,50,77.000,45.43755102040816326530612246,0.7868349891338093759701955914
