ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
KRYS,"Krystal Biotech, Inc.",1,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.253541,,,0.412791,1,0.412791,93,1,specific_days,,tailwind,,L,sponsor_confirmed|momentum_tailwind,,,v1.3.0,e094cbec,1,,late|near_91_180|pos,0.1,,0.072002,93,1,0.377308,2.87357,2,4,neutral,-0.1009,,3.8722,3.1222,3.77,45,fresh,0,0,0,0,True,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,93,,specific_days,0.197835,price_history,,2,1.3178,price_history,,-0.255893,,57.1817,-0.463716,0.207823,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.565037,,90,0.1,0.253541,,,,
IOVA,"Iovance Biotherapeutics, Inc.",2,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.916431,,,0.331395,1,0.331395,305,1,specific_days,,headwind,high_vol|deep_drawdown,S,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short|high_risk,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,0.505355,0,1,0.770883,3.702621,8,11,buying,2.1486,,14.9679,13.6554,4.07,45,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,305,,specific_days,-0.126054,price_history,,8,1.0481,price_history,,-0.600434,,54.6131,-0.463716,-0.136718,mid,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.675,,324,0.05133853608247423,0.916431,,,,
ANAB,"AnaptysBio, Inc.",3,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.995751,,,0.571705,1,0.571705,203,1,specific_days,,neutral,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed,,,v1.3.0,e094cbec,1,,mid|near_181_270|pos,-0.0007759772727272727,,-0.729387,203,1,-0.350523,1.340426,10,12,selling,2.8984,,12.922,12.1782,13.01,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,203,,specific_days,-0.023102,price_history,,10,0.7894,price_history,,-0.458089,,43.7533,-0.463716,0.005627,mid,small,SEV1,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.361685,,352,-0.0007759772727272727,0.995751,,,,
ACIU,AC Immune SA,4,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.910765,,,0.598837,1,0.598837,641,1,specific_days,,neutral,deep_drawdown,L,catalyst_far_lift,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-0.862609,432,1,-0.471517,1.085557,,0,neutral,-0.8507,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,641,,specific_days,-0.029964,price_history,,,0.7153,price_history,,-0.567146,,57.0718,-0.463716,-0.10343,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,sponsor,1,0.5,,,,,0.32788,,322,0.05133853608247423,0.910765,,,,
STOK,"Stoke Therapeutics, Inc.",5,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.562323,,,0.602713,1,0.602713,,0,no_upcoming,,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-0.868745,502,1,-0.477089,1.073819,4,6,selling,0.6489,,5.986,5.0548,2.73,45,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.180062,price_history,,4,1.1205,price_history,,-0.616434,,52.3721,-0.463716,-0.152718,mid,small,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.326323,,199,0.08701244092219021,0.562323,,,,
REPL,"Replimune Group, Inc.",6,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.545326,,,0.622093,1,0.622093,,0,no_upcoming,,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-0.873955,1159,1,-0.481821,1.063852,2,5,buying,-0.1009,,3.3051,2.0926,1.96,45,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.114875,price_history,,2,1.0569,price_history,,-0.557916,,57.6122,-0.463716,-0.0942,mid,small,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.325001,,193,0.08701244092219021,0.545326,,,,
NMRA,"Neumora Therapeutics, Inc.",7,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.531161,,,0.633721,1,0.633721,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-0.873959,,1,-0.481825,1.063844,,0,neutral,-0.8507,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,mid,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.325,,188,0.08701244092219021,0.531161,,,,
AURA,"Aura Biosciences, Inc.",8,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.491501,,,0.610465,1,0.610465,,0,no_upcoming,,headwind,deep_drawdown,XS,momentum_headwind|runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-0.873076,662,1,-0.481023,1.065533,1,1,buying,-0.4758,,1.1675,1.1675,0.56,45,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.20072,price_history,,1,0.6188,price_history,,-0.430695,,47.8029,-0.463716,0.033021,mid,small,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.325224,,174,0.08701244092219021,0.491501,,,,
ACLX,"Arcellx, Inc.",9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.48017,,,0.618217,1,0.618217,,0,no_upcoming,,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,,,v1.3.0,e094cbec,1,,mid|none|pos,0.08701244092219021,,-0.873817,826,1,-0.481696,1.064116,2,4,buying,-0.1009,,5.1386,4.2011,3.53,45,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,2,,,series_too_short,,series_too_short,,,,mid,mid,SEV2,drug_developer,pit_bundle,,,drawdown,1,0.5,,,,,0.325036,,170,0.08701244092219021,0.48017,,,,
VERV,"Verve Therapeutics, Inc.",10,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.984419,,,0.722868,1,0.722868,,0,no_upcoming,,neutral,drawdown_data_missing,L,sponsor_confirmed,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.329101,960,1,-0.89519,0.193108,10,11,selling,2.8984,,8.3924,7.9236,3.21,45,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,no_price_series,10,,,no_price_series,,no_price_series,,,,early,,NONE,drug_developer,pit_bundle,,,drawdown,1,0.5,,,,,0.209508,,348,0.023322922839506172,0.984419,,,,
