ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
ADCT,281,13.46,0.155172,-1.0145,13.46,0.12069,-1.1715,late,small,none,drug_developer,30.83,44.00714711111111111111111111,77.86152091209118880715389512,72.77,8.770646986135201623417111636,34.67388651224932875990801762,0.8084248079034028540065861690,0.112022,0.887978,v1.3.0,96f655ee,1,,3,3,buying,26,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1515.11,1.0,0,1.0,0,0,A,high_opt+catalyst_near,11,0.32,26,True,specific_days,-0.2522,3,,-0.262073,,,-0.023106,-0.238967,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.155172,-1.389359,,0,0,0,0,0,0,,,8.770646986135201623417111636,0,1.0,0,
CGON,237,17.16,0.268025,-0.6188,17.16,0.258621,-0.6476,late,mid,none,drug_developer,75.34,50.870,85,37.27,9.624528109376594225079073563,53.15000000000000000000000000,0.8498720519131796822555381517,0.122951,0.877049,v1.3.0,96f655ee,1,,6,6,buying,119,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_near,12,0.64,119,False,specific_days,0.3354,6,,-0.04516,,,-0.023106,-0.022054,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.268025,-1.352593,,0,0,0,0,0,0,,,9.624528109376594225079073563,0,1.0,0,
ORKA,185,23.50,0.380878,-0.3032,23.50,0.42163,-0.1977,mid,small,none,drug_developer,81.57,44.11111111111111111111111111,85,43.48,10.87726251816620425419474172,44.29177517361111111111111111,0.8330605161998901702361339923,0.139344,0.860656,v1.3.0,96f655ee,1,,7,7,buying,119,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.64,119,False,specific_days,0.4408,7,,-0.028567,,,-0.023106,-0.005461,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.380878,-1.298654,,0,0,0,0,0,0,,,10.87726251816620425419474172,0,1.0,0,
ERAS,301,9.60,0.067398,-1.4955,9.61,0.057994,-1.5718,late,mid,none,drug_developer,96.55,32.30854444444444444444444444,56.51360315809218999058832552,52.36,10.92235486174880114274053667,38.07456790123456790123456790,0.7961339916956570530804623499,0.144809,0.855191,v1.3.0,96f655ee,1,,3,3,buying,27,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,14,0.64,27,True,specific_days,3.5946,3,,-0.037619,,,-0.023106,-0.014513,morningstar,,,9,0.067398,-1.296713,,0,0,0,0,0,0,,,10.92235486174880114274053667,0,1.0,0,
CELC,273,13.96,0.249216,-0.677,13.93,0.148903,-1.0412,late,mid,none,drug_developer,77.11,53.312,85,26.52,11.35949846387556825267262978,34.97049382716049382716049383,0.8083054066130473637176050045,0.150273,0.849727,v1.3.0,96f655ee,1,,6,6,buying,27,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,15,0.75,27,True,specific_days,0.3625,6,,-0.050405,,,-0.023106,-0.027299,morningstar,,,9,0.249216,-1.277891,,0,0,0,0,0,0,,,11.35949846387556825267262978,0,1.0,0,
VRDN,298,10.90,0.045455,-1.6906,10.90,0.067398,-1.4955,late,mid,sev2,drug_developer,58.37,45.30604844444444444444444444,69.15822451957845860102013787,44.30,12.24058769513314967860422406,7.854444444444444444444444443,0.8977273091030343447815938646,0.161202,0.838798,v1.3.0,96f655ee,1,,4,4,buying,27,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,16,0.64,27,True,specific_days,0.1163,4,,-0.01717,,,-0.023106,0.005936,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.045455,-1.239954,,0,0,0,0,0,0,,,12.24058769513314967860422406,0,1.0,0,
OLMA,261,14.83,0.27116,-0.6093,14.83,0.18652,-0.8908,late,mid,none,drug_developer,96.55,52.226,69.87216924101630703174051676,51.57,14.93827160493827160493827160,54.00000000000000000000000000,0.8048538797447094390325831374,0.18306,0.81694,v1.3.0,96f655ee,1,,3,3,buying,27,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.75,27,True,specific_days,2.1103,3,,-0.292492,,,-0.023106,-0.269386,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.27116,-1.123799,,0,0,0,0,0,0,,,14.93827160493827160493827160,0,1.0,0,
AURA,242,16.67,0.161442,-0.9885,16.66,0.242947,-0.6969,late,small,none,drug_developer,23.46,39.64962844444444444444444444,39.17753152421743138815428826,62.53,15.39582128807718033307258896,36.66389177939646201873048907,0.8741047702598969185217677377,0.188525,0.811475,v1.3.0,96f655ee,1,,2,2,selling,149,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,18,0.25,149,False,specific_days,-0.3535,2,,-0.342266,,,-0.023106,-0.31916,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.161442,-1.104099,,0,0,0,0,0,0,,,15.39582128807718033307258896,0,1.0,0,
RAPP,220,19.03,0.434169,-0.1658,19.05,0.311912,-0.4904,mid,small,sev1,drug_developer,47.40,36.66707600000000000000000000,81.23689792636903525395287669,46.56,15.45910952569692165411547100,66.21875000000000000000000000,0.7298622589531680440771349862,0.193989,0.806011,v1.3.0,96f655ee,1,,5,5,neutral,58,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,19,0.64,58,True,specific_days,-0.0361,5,,-0.177586,,,-0.023106,-0.15448,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.434169,-1.101374,,0,0,0,0,0,0,,,15.45910952569692165411547100,0,1.0,0,
IBRX,319,4.73,0.001567,-2.9542,4.69,0.001567,-2.9542,late,mid,sev2,drug_developer,96.55,50.480,26.77384801354537616472103156,55.97,15.85563831355077146322937569,5,0.7673663798493196896435398628,0.199454,0.800546,v1.3.0,96f655ee,1,,1,1,neutral,8,1,specific_days,near,short,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,259.27,1.0,0,1.0,0,0,A,high_opt+catalyst_near,20,0.45,8,True,specific_days,1.3459,1,,-0.189373,,,-0.023106,-0.166267,morningstar,,,9,0.001567,-1.0843,,0,0,0,0,0,0,,,15.85563831355077146322937569,0,1.0,0,
LQDA,293,11.64,0.083072,-1.3847,11.64,0.086207,-1.3645,late,mid,sev1,drug_developer,81.94,39.64962844444444444444444444,60.35051552185592874549255954,12.81,16.78207439150200092961035722,10.24493827160493827160493827,0.8612348506878425232076948887,0.210383,0.789617,v1.3.0,96f655ee,1,,3,3,buying,178,0,specific_days,mid,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,351.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,21,0.75,178,False,specific_days,0.4480,3,,-0.3909,,45.1,-0.023106,-0.367794,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.083072,-1.044411,,0,0,0,0,0,0,,,16.78207439150200092961035722,0,1.0,0,
SYRE,161,28.19,0.462382,-0.0944,28.19,0.496865,-0.0079,mid,mid,none,drug_developer,73.45,61.658,60.10743995616008881395405800,42.13,17.03923900118906064209274673,59.56896551724137931034482759,0.8458871589263837843857890634,0.215847,0.784153,v1.3.0,96f655ee,1,,6,6,buying,16,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,669.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,22,0.64,16,True,specific_days,0.3086,6,,-0.049625,,,-0.023106,-0.026519,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.462382,-1.033338,,0,0,0,0,0,0,,,17.03923900118906064209274673,0,1.0,0,
CRSP,159,28.31,0.518809,0.0472,28.32,0.5,0.0,late,mid,none,drug_developer,26.41,36.93056400000000000000000000,58.98776508727645602439023564,65.22,19.37653754152070650387148703,68.450,0.8715244954844464265804437507,0.248634,0.751366,v1.3.0,96f655ee,1,,3,3,buying,39,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,23,0.75,39,True,specific_days,-0.3106,3,1.4197,-0.223,,59.5411,-0.023106,-0.199894,morningstar,,,9,0.518809,-0.932701,,0,0,0,0,0,0,,,19.37653754152070650387148703,0,1.0,0,
PRTA,193,22.43,0.390282,-0.2786,22.45,0.396552,-0.2623,late,small,none,drug_developer,33.29,26.13344177777777777777777778,50.93182599592297984733613693,83.56,21.55029532133909238286342664,47.05944168240387456481802649,0.8525593313537886286154184538,0.265027,0.734973,v1.3.0,96f655ee,1,,2,2,neutral,20,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1349.39,1.0,0,1.0,0,0,A,high_opt+catalyst_near,24,0.32,20,True,specific_days,-0.2199,2,,-0.2784,,29.5,-0.023106,-0.255294,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.390282,-0.839106,,0,0,0,0,0,0,,,21.55029532133909238286342664,0,1.0,0,
ARTV,218,19.16,0.321317,-0.464,19.16,0.318182,-0.4728,mid,micro,sev1,drug_developer,52.68,33.27763377777777777777777778,84.6750,89.64,21.93816884661117717003567181,21.97999240322367551856255780,0.7861721513559867081144817237,0.270492,0.729508,v1.3.0,96f655ee,1,,2,2,neutral,58,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,25,0.53,58,True,specific_days,0.0373,2,,-0.336508,,,-0.023106,-0.313402,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.321317,-0.822405,,0,0,0,0,0,0,,,21.93816884661117717003567181,0,1.0,0,
KURA,227,18.04,0.242947,-0.6969,18.04,0.289969,-0.5535,late,small,sev1,drug_developer,33.40,40.62801111111111111111111111,67.16668873644688209826767656,69.44,22.03958779716355473931231507,21.57549363445998895183772048,0.8638692788936450444517616068,0.275956,0.724044,v1.3.0,96f655ee,1,,4,4,buying,180,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,852.72,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,26,0.64,180,False,specific_days,-0.2185,4,,-0.326606,,,-0.023106,-0.3035,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.242947,-0.818038,,0,0,0,0,0,0,,,22.03958779716355473931231507,0,1.0,0,
PHVS,222,18.83,0.233542,-0.7272,18.83,0.305643,-0.5082,late,small,none,drug_developer,49.60,47.19275377777777777777777778,85,39.58,23.52106927864503622079379655,5,0.8027847173531989482909728309,0.29235,0.70765,v1.3.0,96f655ee,1,,9,9,buying,12,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1059.54,1.0,0,1.0,0,0,A,high_opt+catalyst_near,27,0.53,12,True,specific_days,-0.0056,9,,-0.054316,,,-0.023106,-0.03121,morningstar,,,9,0.233542,-0.75425,,0,0,0,0,0,0,,,23.52106927864503622079379655,0,1.0,0,
PRAX,312,7.47,0.032915,-1.8396,7.46,0.023511,-1.9861,late,mid,sev2,drug_developer,96.55,57.812,80.95857933805505847980214676,40.57,27.05721638381571041503701436,5,0.7967933810375670840787119857,0.330601,0.669399,v1.3.0,96f655ee,1,,8,8,buying,38,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,1.0,<=400bps,0,209.08,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.75,38,True,specific_days,1.8917,8,,-0.030363,,,-0.023106,-0.007257,morningstar,,,9,0.032915,-0.601994,,0,0,0,0,0,0,,,27.05721638381571041503701436,0,1.0,0,
SRRK,202,20.66,0.283699,-0.5719,20.66,0.368339,-0.3363,late,mid,sev1,drug_developer,59.95,40.10986711111111111111111111,75.88970327788389388163698938,40.44,27.57144962532167919373306579,11.46694444444444444444444444,0.8740289089490694305137635128,0.34153,0.65847,v1.3.0,96f655ee,1,,7,7,buying,119,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,391.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,29,0.75,119,False,specific_days,0.1382,7,,-0.080193,,,-0.023106,-0.057087,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.283699,-0.579853,,0,0,0,0,0,0,,,27.57144962532167919373306579,0,1.0,0,
NMRA,316,6.54,0.007837,-2.4164,6.54,0.014107,-2.1943,late,small,sev2,drug_developer,30.52,34.12490000000000000000000000,40.90856740412524237135244750,75.07,28.08795020916233037445158657,7.626893282460400046248121166,0.7817210001139601139601139601,0.346995,0.653005,v1.3.0,96f655ee,1,,1,1,neutral,27,1,specific_days,near,short,headwind,deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,0.7,<=2000bps,1,1854.56,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.08,27,True,specific_days,-0.2563,1,,-0.294702,,,-0.023106,-0.271596,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.007837,-0.557614,,0,0,0,0,0,0,,,28.08795020916233037445158657,0,1.0,0,
PVLA,184,23.87,0.409091,-0.2299,23.87,0.424765,-0.1897,late,small,none,drug_developer,49.57,55.178,85,32.98,28.60671813533766395719257672,18.95804267673847972148353695,0.8432369934344577767715644102,0.352459,0.647541,v1.3.0,96f655ee,1,,4,4,buying,27,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,696.14,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.64,27,True,specific_days,-0.0060,4,,-0.267443,,,-0.023106,-0.244337,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.409091,-0.535278,,0,0,0,0,0,0,,,28.60671813533766395719257672,0,1.0,0,
ALMS,304,9.38,0.048589,-1.6587,9.38,0.048589,-1.6587,late,mid,sev2,drug_developer,96.55,51.200,83.16170782732937942823778438,43.78,29.12775340384767994195603623,5,0.8151925438106931577184953678,0.363388,0.636612,v1.3.0,96f655ee,1,,7,7,buying,57,1,specific_days,near,short,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,365.09,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.75,57,True,specific_days,3.9195,7,,-0.033208,,,-0.023106,-0.010102,morningstar,,,9,0.048589,-0.512843,,0,0,0,0,0,0,,,29.12775340384767994195603623,0,1.0,0,
IRON,115,34.87,0.622257,0.3114,34.87,0.628527,0.328,late,mid,none,drug_developer,40.01,49.54464177777777777777777778,85,40.35,30.17662596787175911755036333,59.10000000000000000000000000,0.8854555061179087875417130145,0.368852,0.631148,v1.3.0,96f655ee,1,,8,8,buying,88,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,471.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,33,0.64,88,False,specific_days,-0.1388,8,,-0.141539,,,-0.023106,-0.118433,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.622257,-0.467682,,0,0,0,0,0,0,,,30.17662596787175911755036333,0,1.0,0,
RNA,286,12.86,0.076803,-1.4269,12.84,0.10815,-1.2364,late,large,sev2,drug_developer,46.72,46.75712400000000000000000000,85,21.28,30.70446326338582230838123095,5,0.8704816954581855622926438623,0.379781,0.620219,v1.3.0,96f655ee,1,,11,11,buying,148,0,specific_days,mid,short,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,1.0,<=400bps,0,240.41,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,34,0.75,148,False,specific_days,-0.0456,11,1.1040,-0.0037,,59.4595,-0.023106,0.019406,morningstar,,,9,0.076803,-0.444955,,0,0,0,0,0,0,,,30.70446326338582230838123095,0,1.0,0,
CRVS,280,13.47,0.123824,-1.1561,13.47,0.123824,-1.1561,late,small,none,drug_developer,96.55,36.65610844444444444444444444,58.93668630082207222547077934,53.36,31.76693988141799589611037423,14.74413226962654642155162447,0.8003740785564968643415117175,0.39071,0.60929,v1.3.0,96f655ee,1,,3,3,buying,87,0,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,377.62,1.0,0,1.0,0,0,A,high_opt+catalyst_near,35,0.75,87,False,specific_days,2.3297,3,,-0.374,,26.8,-0.023106,-0.350894,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.123824,-0.399208,,0,0,0,0,0,0,,,31.76693988141799589611037423,0,1.0,0,
