ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
ALMS,307,8.57,0.042453,-1.7229,8.57,0.036164,-1.7971,late,mid,sev2,drug_developer,96.55,49.28160000000000000000000000,82.31030162903421316072198199,43.79,23.15067238126322359361087491,5,0.8151925438106931577184953678,0.277473,0.722527,v1.3.0,96f655ee,1,,7,7,buying,63,0,specific_days,near,short,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,365.09,1.0,0,1.0,0,0,A,high_opt+catalyst_near,11,0.75,63,False,specific_days,3.8276,7,,-0.025487,,,-0.023106,-0.002381,morningstar,,,9,0.042453,-0.782004,0.664007,0,0,0,0,0,0,,,23.15067238126322359361087491,0,1.0,0,
PRTA,194,22.32,0.378931,-0.3083,22.37,0.397799,-0.259,late,small,none,drug_developer,35.01,14.21217600000000000000000000,51.42998342887199182157841698,80.20,21.66682413300465814058022052,47.05944168240387456481802649,0.8532189816342241284504563950,0.260989,0.739011,v1.3.0,96f655ee,1,,2,2,neutral,26,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1349.39,1.0,0,1.0,0,0,A,high_opt+catalyst_near,12,0.31,26,True,specific_days,-0.1972,2,,-0.2784,,29.5,-0.023106,-0.255294,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.378931,-0.846409,0.507173,0,0,0,0,0,0,,,21.66682413300465814058022052,0,1.0,0,
ACLX,172,25.89,0.451258,-0.1225,25.89,0.460692,-0.0987,mid,mid,none,drug_developer,23.49,52.238,85,34.99,23.22314049586776859504132231,30.31364554637281910009182736,0.8468136333259077745600356427,0.282967,0.717033,v1.3.0,96f655ee,1,,7,7,buying,1,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,376.67,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.75,1,True,specific_days,-0.3530,7,,-0.258309,,,-0.023106,-0.235203,morningstar,,,9,0.451258,-0.778859,0.671667,0,0,0,0,0,0,,,23.22314049586776859504132231,0,1.0,0,
ABEO,165,27.59,0.507862,0.0197,27.59,0.482704,-0.0434,late,micro,none,drug_developer,29.94,44.01869511111111111111111111,56.23915653475826556869966724,66.62,20.68904406480741866863642741,64.46700507614213197969543147,0.8657075386424371993586317477,0.255495,0.744505,v1.3.0,96f655ee,1,,2,2,neutral,1,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.03,1.0,0,1.0,0,0,A,high_opt+catalyst_near,14,0.31,1,True,specific_days,-0.2639,2,,-0.293223,,,-0.023106,-0.270117,morningstar,,,9,0.507862,-0.888849,0.403827,0,0,0,0,0,0,,,20.68904406480741866863642741,0,1.0,0,
CRSP,160,28.36,0.52673,0.0671,28.36,0.498428,-0.0039,late,mid,none,drug_developer,25.87,42.77664711111111111111111111,58.37508427663276371713509286,64.24,19.23955210847426570583570248,68.450,0.8715244954844464265804437507,0.239011,0.760989,v1.3.0,96f655ee,1,,3,3,buying,45,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,15,0.75,45,True,specific_days,-0.3180,3,1.4197,-0.223,,59.5411,-0.023106,-0.199894,morningstar,,,9,0.52673,-0.951763,0.250624,0,0,0,0,0,0,,,19.23955210847426570583570248,0,1.0,0,
ARTV,224,18.67,0.300314,-0.5235,18.67,0.29717,-0.5326,mid,micro,sev1,drug_developer,59.20,36.75484844444444444444444444,84.6750,86.09,19.71166207529843893480257116,21.76041322314049586776859504,0.7861721513559867081144817237,0.244505,0.755495,v1.3.0,96f655ee,1,,2,2,neutral,64,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,16,0.52,64,False,specific_days,0.1278,2,,-0.230159,,,-0.023106,-0.207053,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.300314,-0.931271,0.300523,0,0,0,0,0,0,,,19.71166207529843893480257116,0,1.0,0,
PEPG,291,11.53,0.143082,-1.0666,11.52,0.086478,-1.3628,mid,small,none,drug_developer,96.55,49.70027777777777777777777778,79.77965825831461417024574276,65.83,5,36.66389177939646201873048907,0.7775530161520712009669267114,0.019231,0.980769,v1.3.0,96f655ee,1,,7,7,buying,2,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1694.53,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.52,2,True,specific_days,0.9502,7,,-0.218968,,,-0.023106,-0.195862,morningstar,,,9,0.143082,-1.569816,-1.254416,0,0,0,0,0,0,,,5,0,1.0,0,
NUVL,241,16.83,0.183962,-0.9004,16.84,0.243711,-0.6944,late,mid,none,drug_developer,46.66,39.61601111111111111111111111,78.63055327556884633134581439,33.46,5,48.78425739729962654409652399,0.8343184630849994415279794482,0.024725,0.975275,v1.3.0,96f655ee,1,,5,5,buying,155,0,specific_days,mid,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,403.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,18,0.63,155,False,specific_days,-0.0464,5,,-0.049469,,,-0.023106,-0.026363,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.183962,-1.569816,-1.254416,0,0,0,0,0,0,,,5,0,1.0,0,
KOD,298,10.55,0.051887,-1.6268,10.55,0.064465,-1.5183,late,small,sev1,drug_developer,85.01,50.762,63.31723089357221444984974398,55.99,5,9.932477743091686900219678577,0.8661971319102353585112205802,0.035714,0.964286,v1.3.0,96f655ee,1,,3,3,buying,4,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,702.75,1.0,0,1.0,0,0,A,high_opt+catalyst_near,19,0.63,4,True,specific_days,0.5126,3,,-0.210746,,,-0.023106,-0.18764,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.051887,-1.569816,-1.254416,0,0,0,0,0,0,,,5,0,1.0,0,
IVVD,305,8.74,0.048742,-1.6572,8.74,0.042453,-1.7229,late,small,sev1,drug_developer,73.88,70.166,47.00787855452887661478419951,61.49,5,13.11054585629681016430929716,0.8178727372462973121228743829,0.041209,0.958791,v1.3.0,96f655ee,1,,3,3,buying,33,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,933.9,1.0,0,1.0,0,0,A,high_opt+catalyst_near,20,0.63,33,True,specific_days,0.3146,3,,-0.295139,,,-0.023106,-0.272033,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.048742,-1.569816,-1.254416,0,0,0,0,0,0,,,5,0,1.0,0,
DNTH,214,19.67,0.325472,-0.4525,19.67,0.328616,-0.4437,late,mid,none,drug_developer,85.17,36.65610844444444444444444444,85,37.06,5,57.16949152542372881355932203,0.8323761340782122905027932961,0.052198,0.947802,v1.3.0,96f655ee,1,,8,8,buying,154,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,495.67,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,21,0.63,154,False,specific_days,0.5160,8,,-0.046437,,,-0.023106,-0.023331,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.325472,-1.569816,-1.254416,0,0,0,0,0,0,,,5,0,1.0,0,
CNTA,256,15.08,0.127358,-1.139,15.05,0.193396,-0.8654,late,mid,sev1,drug_developer,46.32,47.48778711111111111111111111,79.16075735572986297199196430,32.06,5,9.182706118931341568514794592,0.8792836309193745148053676389,0.057692,0.942308,v1.3.0,96f655ee,1,,7,7,buying,63,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,476.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,22,0.63,63,False,specific_days,-0.0511,7,,-0.13106,,,-0.023106,-0.107954,morningstar,,,9,0.127358,-1.569816,-1.254416,0,0,0,0,0,0,,,5,0,1.0,0,
SION,303,8.99,0.017296,-2.1131,8.99,0.048742,-1.6572,mid,small,sev2,drug_developer,72.36,41.71541377777777777777777778,85,58.73,6.841138659320477502295684107,5,0.7473118505300724257373779784,0.085165,0.914835,v1.3.0,96f655ee,1,,6,6,buying,125,0,specific_days,mid,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,882.99,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,23,0.63,125,False,specific_days,0.2942,6,,-0.022082,,,-0.023106,0.001024,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.017296,-1.489903,-1.059818,0,0,0,0,0,0,,,6.841138659320477502295684107,0,1.0,0,
FDMT,254,15.47,0.237421,-0.7146,15.46,0.20283,-0.8316,late,small,none,drug_developer,34.56,43.24694444444444444444444444,39.89813429382395826525569865,62.29,7.540776623978973949341647557,53.45161290322580645161290322,0.8096919646799116997792494481,0.090659,0.909341,v1.3.0,96f655ee,1,,1,1,neutral,4,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,tier_a_dev|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.48,1.0,0,1.0,0,0,A,high_opt+catalyst_near,24,0.16,4,True,specific_days,-0.2031,1,,-0.308069,,,-0.023106,-0.284963,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.237421,-1.459536,-0.985871,0,0,0,0,0,0,,,7.540776623978973949341647557,0,1.0,0,
ORKA,193,22.32,0.347484,-0.3921,22.32,0.391509,-0.2754,mid,small,none,drug_developer,78.67,41.71541377777777777777777778,85,41.57,8.347107438016528925619834711,45.98647242455775234131113424,0.7890569069895432030820033021,0.101648,0.898352,v1.3.0,96f655ee,1,,7,7,buying,125,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,25,0.63,125,False,specific_days,0.3882,7,,-0.017731,,,-0.023106,0.005375,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.347484,-1.424538,-0.900646,0,0,0,0,0,0,,,8.347107438016528925619834711,0,1.0,0,
CGON,244,16.64,0.256289,-0.6548,16.64,0.234277,-0.7248,late,mid,none,drug_developer,76.51,48.60208400000000000000000000,85,34.93,8.385712363397951792396379992,52.84745762711864406779661017,0.8498720519131796822555381517,0.107143,0.892857,v1.3.0,96f655ee,1,,6,6,buying,125,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,26,0.63,125,False,specific_days,0.3530,6,,-0.035533,,,-0.023106,-0.012427,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.256289,-1.422862,-0.896566,0,0,0,0,0,0,,,8.385712363397951792396379992,0,1.0,0,
ATXS,210,20.05,0.29717,-0.5326,20.05,0.341195,-0.4092,late,small,none,drug_developer,52.30,43.49991511111111111111111111,56.49952864718709094931064047,52.34,8.811615862299981962946739159,48.13983633303785922585783842,0.8816376192042091417296941795,0.112637,0.887363,v1.3.0,96f655ee,1,,3,3,buying,4,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,860.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,27,0.63,4,True,specific_days,0.0319,3,,-0.04697,,,-0.023106,-0.023864,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.29717,-1.404376,-0.85155,0,0,0,0,0,0,,,8.811615862299981962946739159,0,1.0,0,
ADCT,275,13.92,0.171384,-0.9487,13.92,0.136792,-1.0948,late,small,none,drug_developer,33.18,51.914,78.43983702457819751283262983,76.64,9.239809780663706299512426961,34.67388651224932875990801762,0.8084248079034028540065861690,0.118132,0.881868,v1.3.0,96f655ee,1,,3,3,buying,5,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1515.11,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.31,5,True,specific_days,-0.2213,3,,-0.224622,,,-0.023106,-0.201516,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.171384,-1.385791,-0.806292,0,0,0,0,0,0,,,9.239809780663706299512426961,0,1.0,0,
ERAS,299,10.38,0.064465,-1.5183,10.38,0.061321,-1.5438,late,mid,none,drug_developer,96.55,45.60917377777777777777777778,72.20844528387458913503656215,53.11,10.53813405252504430530146214,37.22573334610105652909444924,0.7994504209541627689429373246,0.134615,0.865385,v1.3.0,96f655ee,1,,3,3,buying,5,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,29,0.63,5,True,specific_days,3.6833,3,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.064465,-1.329439,-0.669067,0,0,0,0,0,0,,,10.53813405252504430530146214,0,1.0,0,
CELC,274,13.98,0.246855,-0.6844,13.94,0.139937,-1.0806,late,mid,none,drug_developer,86.73,55.004,85,23.19,10.97548964873554530592846447,35.64831306457276006256184366,0.8083054066130473637176050045,0.14011,0.85989,v1.3.0,96f655ee,1,,6,6,buying,33,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.75,33,True,specific_days,0.5527,6,,0.0,,,-0.023106,0.023106,morningstar,,,9,0.246855,-1.310456,-0.622841,0,0,0,0,0,0,,,10.97548964873554530592846447,0,1.0,0,
VRDN,304,8.85,0.02673,-1.9312,8.85,0.045597,-1.6891,late,mid,sev2,drug_developer,72.63,47.85440000000000000000000000,68.41963110966518360760314088,44.09,11.41513566440774047257079544,7.974273037760541351463500274,0.8842429652715939447907390917,0.145604,0.854396,v1.3.0,96f655ee,1,,4,4,buying,33,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.63,33,True,specific_days,0.2978,4,,-0.007105,,,-0.023106,0.016001,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.02673,-1.291373,-0.576373,0,0,0,0,0,0,,,11.41513566440774047257079544,0,1.0,0,
OLMA,269,14.11,0.243711,-0.6944,14.11,0.15566,-1.0125,late,mid,none,drug_developer,96.55,54.212,69.14623565539535741712450616,51.10,14.10111056713648895874668248,53.71186440677966101694915254,0.7961326897171082173327346206,0.167582,0.832418,v1.3.0,96f655ee,1,,3,3,buying,33,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.75,33,True,specific_days,2.0851,3,,-0.27156,,,-0.023106,-0.248454,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.243711,-1.174791,-0.29248,0,0,0,0,0,0,,,14.10111056713648895874668248,0,1.0,0,
AURA,245,16.36,0.149371,-1.0391,16.35,0.231132,-0.7351,late,small,none,drug_developer,26.47,39.61601111111111111111111111,39.63544534868516521167144078,60.13,14.55678951904054328749631386,36.66389177939646201873048907,0.8744888255291150345432613225,0.173077,0.826923,v1.3.0,96f655ee,1,,2,2,selling,155,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,33,0.25,155,False,specific_days,-0.3098,2,,-0.310597,,,-0.023106,-0.287491,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.149371,-1.155013,-0.244318,0,0,0,0,0,0,,,14.55678951904054328749631386,0,1.0,0,
RAPP,222,18.90,0.429245,-0.1783,18.91,0.303459,-0.5145,mid,small,sev1,drug_developer,46.26,36.88661377777777777777777778,81.92613453242452579899175898,48.08,14.66483011937557392102846648,66.06451612903225806451612903,0.7298622589531680440771349862,0.178571,0.821429,v1.3.0,96f655ee,1,,5,5,neutral,64,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,34,0.63,64,False,specific_days,-0.0519,5,,-0.141693,,,-0.023106,-0.118587,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.429245,-1.150324,-0.232898,0,0,0,0,0,0,,,14.66483011937557392102846648,0,1.0,0,
