ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
IMVT,"Immunovant, Inc.",1,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.250708,,,0.633721,1,0.633721,91,1,specific_days,,headwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,,,v1.3.0,e094cbec,1,,late|near_91_180|pos,0.1,,-0.422848,91,1,-0.02777,1.173918,10,15,selling,2.0947,,13.6875,11.8395,2.27,34,fresh,0,0,0,0,True,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,91,,specific_days,-0.17457,price_history,,10,0.8426,price_history,,-0.361847,,49.5097,-0.04377,-0.318077,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.567835,,89,0.1,0.250708,,,,
KROS,"Keros Therapeutics, Inc.",2,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.944759,,,0.715116,1,0.715116,272,1,specific_days,,tailwind,,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-1.036442,95,1,-0.486809,0.233234,5,9,selling,0.5194,,7.3644,5.7024,3.84,47,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,272,,specific_days,0.054733,price_history,,5,1.3185,price_history,,-0.180761,,47.152,-0.04377,-0.136991,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.4468,,334,0.05133853608247423,0.944759,,,,
SYRE,"Spyre Therapeutics, Inc.",3,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.981586,,,0.846899,1,0.846899,489,1,specific_days,,neutral,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|runway_short,,,v1.3.0,e094cbec,1,,early|far_271_540|nonpos,0.0,,-2.226808,445,1,-1.377339,-1.591686,9,10,buying,1.7796,,11.2849,10.8203,1.84,34,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,489,,specific_days,-0.010761,price_history,,9,1.5563,price_history,,-0.373374,,40.5611,-0.04377,-0.329604,early,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.211993,,347,0.0,0.981586,,,,
TSHA,"Taysha Gene Therapies, Inc.",4,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.553824,,,0.722868,1,0.722868,832,1,specific_days,,tailwind,overbought_rsi,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,-1.068207,832,1,-0.510573,0.184535,6,10,selling,0.8345,,7.2388,5.5768,4.4,47,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,832,,specific_days,0.532812,price_history,,6,0.1724,price_history,,-0.223022,,74.0678,-0.04377,-0.179252,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.440534,,196,0.0961064745762712,0.553824,,,,
VNDA,Vanda Pharmaceuticals Inc.,5,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.607649,,,0.385659,1,0.385659,5,1,specific_days,,neutral,,M,sponsor_confirmed|runway_short,,,v1.3.0,e094cbec,1,,late|near_0_30|pos,0.09254273684210526,,0.705964,0,1,0.816711,1.626473,2,5,buying,-0.4257,,4.7742,3.7625,1.72,46,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,5,,specific_days,0.005315,price_history,,2,0.534,price_history,,-0.207692,,56.4679,-0.04377,-0.163922,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,215,0.09254273684210526,0.607649,,,,
XENE,Xenon Pharmaceuticals Inc.,6,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.562323,,,0.393411,1,0.393411,1401,1,specific_days,,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,0.705964,0,1,0.816711,1.626473,8,12,buying,1.4646,,12.2907,10.7216,3.93,34,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1401,,specific_days,0.053856,price_history,,8,1.0034,price_history,,-0.148082,,54.5348,-0.04377,-0.104312,late,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.7905,,199,0.0961064745762712,0.562323,,,,
URGN,UroGen Pharma Ltd.,7,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.55949,,,0.374031,1,0.374031,1158,1,specific_days,,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,0.705964,0,1,0.816711,1.626473,6,9,buying,0.8345,,11.9399,10.5462,9.34,47,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1158,,specific_days,-0.095186,price_history,,6,1.2723,price_history,,-0.34299,,57.8643,-0.04377,-0.29922,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.7905,,198,0.0961064745762712,0.55949,,,,
TVTX,"Travere Therapeutics, Inc.",8,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.556657,,,0.370155,1,0.370155,548,1,specific_days,,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,0.705964,0,1,0.816711,1.626473,3,6,buying,-0.1107,,5.1137,3.9162,1.81,47,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,548,,specific_days,0.88397,price_history,,3,0.6491,price_history,,-0.052393,,58.7461,-0.04377,-0.008623,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,197,0.0961064745762712,0.556657,,,,
RCUS,"Arcus Biosciences, Inc.",9,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.53966,,,0.323643,1,0.323643,366,1,specific_days,,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,0.705964,0,1,0.816711,1.626473,3,6,selling,-0.1107,,3.5751,2.3776,1.29,47,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,366,,specific_days,-0.063448,price_history,,3,1.2292,price_history,,-0.234886,,47.2371,-0.04377,-0.191116,late,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,191,0.0961064745762712,0.53966,,,,
ZLAB,Zai Lab Limited,10,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.466006,,,0.401163,1,0.401163,32,1,specific_days,,tailwind,,L,sponsor_confirmed|momentum_tailwind,,,v1.3.0,e094cbec,1,,late|near_31_90|pos,0.1,,0.705964,0,1,0.816711,1.626473,2,6,buying,-0.4257,,3.2052,1.636,0.68,47,fresh,0,0,0,0,True,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,32,,specific_days,0.455313,price_history,,2,0.8597,price_history,,-0.1305,,54.4486,-0.04377,-0.08673,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,165,0.1,0.466006,,,,
