ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
ESPR,22,49.55,0.957143,1.7185,49.55,0.928571,1.4652,late,small,none,commercial_pharma,21.02,41.25000000000000000000000000,55.5,72.75,77.000,78.10000000000000000000000000,0.8257040369649805447470817121
REGN,23,49.32,0.833333,0.9674,49.32,0.925397,1.4423,late,large,none,commercial_biotech,36.99,45.56250000000000000000000000,66.0,78.60,69.06250000000000000000000000,60.00000000000000000000000000,0.9
EWTX,24,49.18,0.928571,1.4652,49.18,0.922222,1.4202,mid,mid,none,drug_developer,26.26,41.25000000000000000000000000,77.0,62.71,73.68421052631578947368421053,58.68421052631578947368421053,0.8073120869272992046600201635
NKTX,25,48.97,0.938095,1.539,48.97,0.919048,1.3987,early,micro,none,drug_developer,50,41.25000000000000000000000000,66.5,78.14,62.85714285714285714285714286,68.00000000000000000000000000,0.8043715739769150052465897167
RYTM,26,48.92,0.836508,0.9802,48.92,0.915873,1.3778,late,mid,none,commercial_biotech,65.41,41.25000000000000000000000000,77.0,63.89,75.46875000000000000000000000,51.5000,0.9
UTHR,27,48.74,0.814286,0.8938,48.74,0.912698,1.3576,late,large,none,commercial_pharma,57.75,41.25000000000000000000000000,77.0,58.48,63.43750000000000000000000000,66.66666666666666666666666667,0.9
ASMB,28,48.69,0.855556,1.0606,48.69,0.909524,1.3378,mid,small,none,drug_developer,50,41.25000000000000000000000000,55.5,86.44,64.21052631578947368421052632,62.67741935483870967741935484,0.8117586787706442086842393088
HRMY,29,48.48,0.846032,1.0196,48.48,0.906349,1.3186,late,mid,none,commercial_biotech,62.55,41.25000000000000000000000000,54.5,81.40,57.18750000000000000000000000,75.86206896551724137931034483,0.9
IONS,30,48.45,0.874603,1.1484,48.45,0.903175,1.2999,late,large,none,commercial_biotech,56.08,41.25000000000000000000000000,,59.22,59.37500000000000000000000000,79.850,0.8995939886671593988667159399
INDV,31,48.37,0.839683,0.9932,48.37,0.9,1.2816,late,mid,none,commercial_pharma,74.04,41.25000000000000000000000000,52.5,77.64,77.000,55.17241379310344827586206897,0.8935429967426710097719869707
KYMR,32,48.11,0.890476,1.2291,48.11,0.896825,1.2637,mid,mid,none,drug_developer,46.10,41.25000000000000000000000000,71.0,57.22,72.63157894736842105263157895,52.05263157894736842105263158,0.8107465814839722035418067698
NRIX,33,47.89,0.830159,0.9548,47.89,0.893651,1.2462,early,small,none,drug_developer,37.09,41.25000000000000000000000000,51.0,63.53,71.42857142857142857142857143,45.19835069444444444444444444,0.8178850235344458707744972187
CTNM,34,47.71,0.953968,1.6846,47.71,0.890476,1.2291,mid,small,none,drug_developer,25.24,41.25000000000000000000000000,80.0,75.00,76.84210526315789473684210527,60.64516129032258064516129032,0.7740679461725126847562320759
ELVN,35,47.71,0.912698,1.3576,47.71,0.887302,1.2123,early,small,none,drug_developer,44.30,41.25000000000000000000000000,62.0,55.16,61.90476190476190476190476190,71.18750000000000000000000000,0.8065380021367521367521367521
CGEM,36,47.38,0.85873,1.0746,47.38,0.884127,1.1959,early,small,none,drug_developer,52.00,41.25000000000000000000000000,47.5,71.08,65.71428571428571428571428571,57.40625000000000000000000000,0.8137094952951240376390076989
SIGA,37,47.18,0.77619,0.7594,47.18,0.880952,1.1798,late,small,none,commercial_pharma,66.76,41.25000000000000000000000000,,81.59,61.87500000000000000000000000,57.33333333333333333333333333,0.9
BEAM,38,46.78,0.922222,1.4202,46.78,0.877778,1.1639,early,mid,none,drug_developer,31.54,41.25000000000000000000000000,66.0,59.23,58.57142857142857142857142857,79.00000000000000000000000000,0.8136911933977630578781626670
SABS,39,46.73,0.896825,1.2637,46.73,0.874603,1.1484,mid,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,84.46,75.78947368421052631578947368,62.10526315789473684210526316,0.7569806064502303653701917926
NAMS,40,46.71,0.78254,0.7808,46.71,0.871429,1.1332,late,mid,none,drug_developer,49.28,41.25000000000000000000000000,77.5,65.66,56.87500000000000000000000000,64.53448275862068965517241379,0.8732400836042731072921504877
GH,41,46.69,0.865079,1.1034,46.69,0.868254,1.1182,late,large,none,platform_diagnostics,57.18,41.25000000000000000000000000,66.5,51.86,70.62500000000000000000000000,66.66666666666666666666666666,0.9
AXSM,42,46.65,0.788889,0.8026,46.65,0.865079,1.1034,late,mid,none,commercial_biotech,53.07,45.56250000000000000000000000,71.0,51.00,70.00000000000000000000000000,44.41025895098427797595455146,0.8894961788714066012066721874
PCVX,43,46.63,0.915873,1.3778,46.63,0.861905,1.0889,mid,mid,none,drug_developer,22.28,41.25000000000000000000000000,85,57.22,58.94736842105263157894736842,73.05263157894736842105263158,0.7891408355795148247978436658
AGIO,44,46.32,0.903175,1.2999,46.32,0.85873,1.0746,late,small,none,drug_developer,47.25,41.25000000000000000000000000,65.5,60.85,74.37500000000000000000000000,70.40000000000000000000000000,0.8446497277676950998185117967
ENTA,45,46.26,0.973016,1.9271,46.26,0.855556,1.0606,mid,small,none,drug_developer,47.05,41.25000000000000000000000000,55.5,92.62,77.000,68.77419354838709677419354839,0.7575918141592920353982300885
ANAB,46,45.74,0.82381,0.93,45.74,0.852381,1.0467,mid,small,none,commercial_biotech,69.91,41.25000000000000000000000000,71.5,65.47,62.10526315789473684210526316,54.54838709677419354838709677,0.8224276598085597975574870723
ROIV,47,45.45,0.877778,1.1639,45.45,0.849206,1.033,mid,large,none,drug_developer,56.59,41.25000000000000000000000000,77.5,80.14,56.00000000000000000000000000,79.850,0.8264448931371496079905488132
QSI,48,45.40,0.934921,1.5135,45.40,0.846032,1.0196,late,micro,none,platform_devices,77.30,41.25000000000000000000000000,,59.42,77.000,73.81250000000000000000000000,0.8539255716285580961269248717
KNSA,49,45.15,0.760317,0.7073,45.15,0.842857,1.0063,late,mid,none,commercial_pharma,75.57,41.25000000000000000000000000,61.0,64.21,57.50000000000000000000000000,53.10344827586206896551724138,0.8800984075322561897012669999
NVCR,50,45.13,0.826984,0.9423,45.13,0.839683,0.9932,late,small,none,platform_devices,52.47,41.25000000000000000000000000,52.0,65.77,58.12500000000000000000000000,79.850,0.8911274641954507160909856782
RARE,51,45.11,0.887302,1.2123,45.11,0.836508,0.9802,late,mid,none,commercial_biotech,43.95,41.25000000000000000000000000,50.0,51.10,64.06250000000000000000000000,76.48275862068965517241379310,0.8942030378486055776892430279
BBOT,52,44.99,0.81746,0.9057,44.99,0.833333,0.9674,early,small,none,drug_developer,58.77,41.25000000000000000000000000,72.0,20.97,60.00000000000000000000000000,65.28125000000000000000000000,0.7563313612004287245444801715
CATX,53,44.84,0.969841,1.8785,44.84,0.826984,0.9423,early,small,none,platform_devices,52.41,41.25000000000000000000000000,58.0,79.07,69.52380952380952380952380952,73.15625000000000000000000000,0.7491788321167883211678832117
ARDX,54,44.64,0.779365,0.7701,44.64,0.82381,0.93,late,small,none,commercial_biotech,36.87,41.25000000000000000000000000,55.5,72.68,77.000,48.80444444444444444444444444,0.8813557056694813027744270205
DVAX,55,44.60,0.773016,0.7488,44.60,0.820635,0.9178,late,small,none,commercial_pharma,40.68,41.25000000000000000000000000,52.0,65.57,52.65625000000000000000000000,73.33333333333333333333333333,0.8774648131370328425821064553
AMPH,56,44.49,0.757143,0.6971,44.49,0.81746,0.9057,late,small,none,commercial_pharma,47.40,41.25000000000000000000000000,,79.92,61.20312500000000000000000000,56.00000000000000000000000000,0.9
UPB,57,44.32,0.795238,0.8247,44.32,0.814286,0.8938,mid,small,none,drug_developer,49.60,41.25000000000000000000000000,71.5,59.87,56.84210526315789473684210526,56.58064516129032258064516129,0.8171192718072819271807281927
SLN,58,44.25,0.807937,0.8703,44.25,0.811111,0.882,mid,micro,none,drug_developer,68.24,41.25000000000000000000000000,49.5,65.44,71.57894736842105263157894737,56.47368421052631578947368421,0.7438697854909992454457259890
GLUE,59,44.03,0.849206,1.033,44.03,0.807937,0.8703,early,small,none,drug_developer,32.23,41.25000000000000000000000000,66.5,63.23,75.23809523809523809523809524,51.87500000000000000000000000,0.7116605760963026655202063629
AVIR,60,43.92,0.763492,0.7176,43.92,0.804762,0.8588,late,small,none,commercial_biotech,58.32,41.25000000000000000000000000,49.0,85.56,51.56250000000000000000000000,73.20000000000000000000000000,0.8792942908926144086995922066
LBRX,61,43.80,0.798413,0.836,43.80,0.801587,0.8473,mid,small,none,drug_developer,50,41.25000000000000000000000000,,24.47,63.15789473684210526315789474,74.87096774193548387096774194,0.7480283115154204570667850011
ACRS,62,43.50,0.804762,0.8588,43.50,0.798413,0.836,late,small,none,drug_developer,36.95,41.25000000000000000000000000,63.5,92.78,76.25000000000000000000000000,57.10000000000000000000000000,0.8533591762568140520896426408
TRVI,63,43.39,0.74127,0.6473,43.39,0.795238,0.8247,mid,small,none,drug_developer,93.85,41.25000000000000000000000000,71.5,62.58,77.000,35.43126372991097236674760088,0.8352698231352301439086015599
CHRS,64,43.22,0.852381,1.0467,43.22,0.792063,0.8136,late,micro,none,commercial_biotech,33.06,41.25000000000000000000000000,55.5,92.62,65.31250000000000000000000000,69.21875000000000000000000000,0.8224352151781582600647848218
SYRE,65,43.17,0.769841,0.7383,43.17,0.788889,0.8026,early,mid,none,drug_developer,41.63,41.25000000000000000000000000,74.0,57.22,49.05041852131799221746311694,67.00000000000000000000000000,0.8242619001191636875744773047
ALNY,66,42.92,0.712698,0.5613,42.92,0.785714,0.7916,late,large,none,commercial_biotech,74.42,41.25000000000000000000000000,65.0,35.02,46.29340277777777777777777778,53.33333333333333333333333334,0.9
MBX,67,42.49,0.893651,1.2462,42.49,0.78254,0.7808,mid,small,none,drug_developer,53.37,41.25000000000000000000000000,85,57.98,66.31578947368421052631578948,58.61290322580645161290322581,0.7862740993720392200066101135
DNA,68,42.39,0.880952,1.1798,42.39,0.779365,0.7701,late,small,none,commercial_biotech,44.01,41.25000000000000000000000000,55.0,88.71,66.56250000000000000000000000,79.15000000000000000000000000,0.8304626032054395337542496357
INVA,69,42.33,0.725397,0.5989,42.33,0.77619,0.7594,late,small,none,commercial_biotech,64.65,41.25000000000000000000000000,,66.93,46.90514081790123456790123457,67.33333333333333333333333333,0.9
MNKD,70,42.26,0.687302,0.4882,42.26,0.773016,0.7488,late,small,none,commercial_biotech,40.77,41.25000000000000000000000000,,54.27,74.68750000000000000000000000,35.99725651577503429355281208,0.9
GILD,71,42.25,0.709524,0.552,42.25,0.769841,0.7383,late,large,none,commercial_pharma,63.40,41.25000000000000000000000000,58.0,56.72,69.68750000000000000000000000,39.26992836457857033988721232,0.9
DYN,72,42.18,0.820635,0.9178,42.18,0.766667,0.7279,early,mid,none,drug_developer,45.25,41.25000000000000000000000000,80.0,56.39,54.28571428571428571428571428,75.00000000000000000000000000,0.7781660336408030385241454151
EXEL,73,42.18,0.693651,0.5062,42.18,0.763492,0.7176,late,large,none,commercial_biotech,69.34,41.25000000000000000000000000,,38.11,59.68750000000000000000000000,57.77777777777777777777777778,0.9
MDGL,74,41.99,0.690476,0.4972,41.99,0.760317,0.7073,late,large,none,commercial_biotech,46.25,41.25000000000000000000000000,77.0,50.74,55.00000000000000000000000000,52.66666666666666666666666666,0.8917288728149487643158529234
RIGL,75,41.97,0.753968,0.687,41.97,0.757143,0.6971,late,small,none,commercial_biotech,51.27,41.25000000000000000000000000,55.5,85.68,49.68780140817901234567901235,59.33333333333333333333333334,0.8393230804231600500511887157
ARQT,76,41.92,0.731746,0.6181,41.92,0.753968,0.687,late,mid,none,commercial_biotech,53.42,41.25000000000000000000000000,66.0,58.91,58.90625000000000000000000000,52.58620689655172413793103448,0.8709327437747265534093553642
IMRX,77,41.73,0.944444,1.5932,41.73,0.750794,0.677,early,small,none,drug_developer,65.27,41.25000000000000000000000000,61.0,87.50,72.38095238095238095238095238,69.21875000,0.7005071938722699513507918435
AUPH,78,41.67,0.680952,0.4704,41.67,0.747619,0.667,late,small,none,commercial_biotech,51.89,41.25000000000000000000000000,55.5,81.01,54.06250000000000000000000000,43.47050754458161865569272976,0.8678169670180210812648758926
NTRA,79,41.40,0.677778,0.4615,41.40,0.744444,0.6571,late,large,none,platform_diagnostics,59.36,41.25000000000000000000000000,53.5,42.35,72.50000000000000000000000000,35.19128181679622008840115837,0.9
ALT,80,41.30,0.868254,1.1182,41.30,0.74127,0.6473,late,small,none,drug_developer,47.23,41.25000000000000000000000000,49.0,69.39,75.46875000000000000000000000,71.80000000000000000000000000,0.8396787099903006789524733269
IRWD,81,40.65,0.884127,1.1959,40.65,0.738095,0.6375,late,small,none,commercial_pharma,15.38,41.25000000000000000000000000,,73.07,76.87500000000000000000000000,70.00000000000000000000000000,0.8485003080714725816389402341
SPRY,82,40.60,0.715873,0.5706,40.60,0.734921,0.6278,late,small,none,drug_developer,72.18,41.25000000000000000000000000,53.0,40.71,58.437500000,52.20000000000000000000000000,0.8969072387344199424736337488
CDNA,83,40.48,0.703175,0.5336,40.48,0.731746,0.6181,late,small,none,platform_diagnostics,47.54,41.25000000000000000000000000,60.5,60.77,66.87500000,40.93552812071330589849108367,0.8791667068612082479199324732
APLS,84,40.47,0.785714,0.7916,40.47,0.728571,0.6085,late,mid,none,commercial_biotech,32.02,41.25000000000000000000000000,71.0,63.05,53.75000000000000000000000000,69.65517241379310344827586207,0.8572039678845706306725622527
ORKA,85,40.38,0.7,0.5244,40.38,0.725397,0.5989,early,small,none,drug_developer,50.54,41.25000000000000000000000000,85,87.50,47.16805240614764424288233812,49.06521267361111111111111111,0.7717355431639818256918628666
OCUL,86,40.06,0.674603,0.4527,40.06,0.722222,0.5895,late,small,none,drug_developer,58.05,41.25000000000000000000000000,74.5,75.63,67.50000000000000000000000000,33.00000000000000000000000000,0.9
JANX,87,39.80,0.792063,0.8136,39.80,0.719048,0.58,early,small,none,drug_developer,31.17,41.25000000000000000000000000,62.0,47.50,56.19047619047619047619047619,77.09375000000000000000000000,0.7205137481910274963820549928
PTCT,88,39.63,0.744444,0.6571,39.63,0.715873,0.5706,late,mid,none,commercial_biotech,56.06,41.25000000000000000000000000,71.5,84.69,44.47265625000000000000000000,76.89655172413793103448275862,0.8904360811594202898550724638
TEM,89,38.99,0.766667,0.7279,38.99,0.709524,0.552,late,mid,none,platform_services,62.26,41.25000000000000000000000000,66.0,36.26,67.81250000000000000000000000,55.84482758620689655172413793,0.8424560960202147820593809223
AMRX,90,38.99,0.642857,0.3661,38.99,0.712698,0.5613,late,mid,none,commercial_pharma,47.94,41.25000000000000000000000000,,62.76,71.25000000000000000000000000,32.44946492271105826397146254,0.9
LCTX,91,38.91,0.655556,0.4004,38.91,0.706349,0.5428,early,small,none,drug_developer,76.92,41.25000000000000000000000000,,76.86,70.47619047619047619047619048,24.00694444444444444444444444,0.7979382581480682063457802720
VCEL,92,38.84,0.614286,0.2905,38.84,0.703175,0.5336,late,small,none,commercial_biotech,46.57,41.25000000000000000000000000,,42.27,70.93750000000000000000000000,24.41975308641975308641975309,0.9
MIRM,93,38.56,0.684127,0.4793,38.56,0.7,0.5244,late,mid,none,commercial_biotech,58.63,41.25000000000000000000000000,66.5,56.34,52.65625000000000000000000000,36.16461884000528471396485665,0.8900107047486357831185417392
TWST,94,38.51,0.719048,0.58,38.51,0.696825,0.5153,early,mid,none,platform_diagnostics,33.61,41.25000000000000000000000000,49.5,52.82,58.57142857142857142857142857,38.44444444444444444444444444,0.7966136269711799891245241979
ANIP,95,38.20,0.633333,0.3407,38.20,0.693651,0.5062,late,small,none,commercial_pharma,55.90,41.25000000000000000000000000,58.0,78.78,56.56250000000000000000000000,37.21536351165980795610425240,0.9
EPRX,96,38.15,0.626984,0.3239,38.15,0.690476,0.4972,mid,small,none,drug_developer,65.82,41.25000000000000000000000000,66.5,69.32,52.63157894736842105263157895,39.16314024742744825991444097,0.7932988872975652748705519445
TECH,97,38.04,0.57619,0.1922,38.04,0.687302,0.4882,late,mid,none,commercial_biotech,42.58,41.25000000000000000000000000,55.5,52.08,69.37500000000000000000000000,23.62399260140044920068701282,0.9
QURE,98,38.00,0.992063,2.4118,38.00,0.684127,0.4793,mid,small,none,drug_developer,84.30,41.25000000000000000000000000,83.0,68.38,67.36842105263157894736842105,79.850,0.7944521528466027970487831737
GLPG,99,37.91,0.563492,0.1598,37.91,0.680952,0.4704,late,mid,none,drug_developer,65.33,50,66.5,63.95,76.56250000000000000000000000,15.45910952569692165411547100,0.8471667505030181086519114688
CCCC,100,37.67,0.734921,0.6278,37.67,0.677778,0.4615,early,micro,none,drug_developer,20.96,41.25000000000000000000000000,66.5,80.73,57.14285714285714285714285714,55.00000000000000000000000000,0.7140135335165997039543243815
SRPT,101,37.61,0.861905,1.0889,37.61,0.674603,0.4527,late,mid,none,commercial_biotech,15.59,45.56250000000000000000000000,65.0,53.63,61.56250000000000000000000000,79.850,0.8460992907801418439716312057
DNLI,102,37.60,0.722222,0.5895,37.60,0.671429,0.4439,late,mid,none,drug_developer,38.34,41.25000000000000000000000000,60.5,74.05,41.48630401234567901234567901,75.39655172413793103448275862,0.8717554986020503261882572227
FOLD,103,37.32,0.62381,0.3155,37.32,0.668254,0.4351,late,mid,none,commercial_biotech,36.37,41.25000000000000000000000000,74.0,52.53,48.13585069444444444444444444,34.29383009644602985863390144,0.8937840185292414591777649102
GPCR,104,37.20,0.706349,0.5428,37.20,0.665079,0.4264,mid,mid,none,drug_developer,46.99,41.25000000000000000000000000,83.0,57.22,51.57894736842105263157894737,50.94736842105263157894736842,0.7841729365524985962942167322
HALO,105,37.06,0.611111,0.2822,37.06,0.661905,0.4177,late,mid,none,commercial_biotech,58.75,41.25000000000000000000000000,,70.94,72.18750000000000000000000000,28.84000528471396485665213370,0.9
MEDP,106,36.44,0.696825,0.5153,36.44,0.65873,0.409,early,large,none,platform_diagnostics,51.03,41.25000000000000000000000000,,57.34,67.14285714285714285714285714,34.61857170851879846588841298,0.8425105091236765037170533904
KMDA,107,36.10,0.506349,0.0159,36.10,0.655556,0.4004,late,small,none,commercial_pharma,62.87,50,,76.47,73.12500000000000000000000000,12.95198902606310013717421125,0.8512666625751810482386154413
CERS,108,36.05,0.630159,0.3323,36.05,0.652381,0.3918,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,92.07,60.46875000000000000000000000,36.78777777777777777777777778,0.8894599976224441274369947694
CRL,109,35.99,0.588889,0.2247,35.99,0.649206,0.3832,late,mid,none,platform_diagnostics,47.53,41.25000000000000000000000000,,68.75,66.25000000000000000000000000,30.63152331880036992997753997,0.9
ORIC,110,35.56,0.560317,0.1518,35.56,0.646032,0.3746,early,small,sev1,drug_developer,62.87,41.25000000000000000000000000,66.0,63.93,76.19047619047619047619047619,11.79340277777777777777777778,0.8025450963597430406852248394
ANRO,111,35.44,0.728571,0.6085,35.44,0.642857,0.3661,late,small,none,drug_developer,43.58,41.25000000000000000000000000,61.0,86.17,58.90625000000000000000000000,64.10000000000000000000000000,0.8303980099502487562189054726
AVXL,112,35.37,0.620635,0.3071,35.37,0.636508,0.3491,late,small,none,drug_developer,49.24,41.25000000000000000000000000,,78.15,62.50000000000000000000000000,42.00753086419753086419753086,0.7898548705445257169395100430
BNTX,113,35.30,0.503175,0.008,35.30,0.633333,0.3407,late,large,none,drug_developer,46.83,50,57.0,36.96,62.81250000000000000000000000,31.23456790123456790123456790,0.8285224829977330310708094413
PTGX,114,35.00,0.538095,0.0956,35.00,0.630159,0.3323,late,mid,none,drug_developer,71.60,41.25000000000000000000000000,71.5,59.91,50.62500000000000000000000000,38.06183115338882282996432818,0.8717327906976744186046511628
BDTX,115,34.76,0.665079,0.4264,34.76,0.626984,0.3239,early,micro,none,drug_developer,67.65,41.25000000000000000000000000,55.5,81.30,45.30808208056885305562554240,60.95238095238095238095238095,0.7364062097370366458971380294
GERN,116,34.71,0.750794,0.677,34.71,0.62381,0.3155,late,small,none,commercial_biotech,43.41,41.25000000000000000000000000,54.5,78.31,54.68750000000000000000000000,79.850,0.8418807416676146058468888636
XENE,117,34.58,0.592063,0.2329,34.58,0.620635,0.3071,late,mid,none,drug_developer,40.01,41.25000000000000000000000000,77.0,63.39,45.68407600308641975308641975,42.32870920861408376271634298,0.8772825775104118463674224896
AMLX,118,34.56,0.661905,0.4177,34.56,0.61746,0.2988,late,small,none,commercial_pharma,78.21,41.25000000000000000000000000,85,76.43,36.26277970679012345679012346,60.60000000000000000000000000,0.8663531073446327683615819209
SNY,119,34.30,0.484127,-0.0398,34.30,0.614286,0.2905,late,large,none,commercial_pharma,54.38,50,49.5,70.68,75.93750000000000000000000000,16.62703856119493979576284103,0.8356008526512123634425792699
VKTX,120,34.15,0.544444,0.1116,34.15,0.611111,0.2822,mid,mid,sev1,drug_developer,50,41.25000000000000000000000000,60.5,44.33,77.000,13.21083410280086180363188674,0.7743542972247090420769919427
INSM,121,33.96,0.522222,0.0557,33.96,0.607937,0.2739,late,large,none,commercial_biotech,52.86,45.56250000000000000000000000,77.0,52.80,57.81250000000000000000000000,28.91906721536351165980795610,0.8756325003092911047878263021
CABA,122,33.69,0.636508,0.3491,33.69,0.604762,0.2657,early,micro,sev1,drug_developer,55.37,41.25000000000000000000000000,66.5,81.55,68.57142857142857142857142857,34.79012345679012345679012346,0.7705897868748681156362101709
PBYI,123,33.26,0.649206,0.3832,33.26,0.601587,0.2575,late,small,none,commercial_biotech,57.40,41.25000000000000000000000000,55.5,89.54,53.12500000000000000000000000,56.66666666666666666666666667,0.8269741718838929994308480364
CLDX,124,33.23,0.65873,0.409,33.23,0.598413,0.2492,late,small,none,drug_developer,50.12,41.25000000000000000000000000,71.5,70.31,42.07875192901234567901234568,71.10000000000000000000000000,0.8674272768463978251019483462
IRON,125,32.75,0.598413,0.2492,32.75,0.595238,0.241,late,mid,none,drug_developer,45.28,41.25000000000000000000000000,80.0,62.50,26.40166859567901234567901235,69.96551724137931034482758621,0.8832016529880938619812738412
ARGX,126,32.45,0.461905,-0.0956,32.45,0.592063,0.2329,late,large,none,commercial_biotech,51.63,50,80.0,39.16,65.00000000000000000000000000,13.27998780673677793019356805,0.8480674042665959984099642242
TARA,127,32.32,0.842857,1.0063,44.95,0.830159,0.9548,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,77.84,61.05263157894736842105263158,64.70967741935483870967741935,0.8104679431072210065645514223
ACIU,128,32.31,0.493651,-0.0159,32.31,0.588889,0.2247,mid,small,none,drug_developer,36.58,50,,82.56,65.26315789473684210526315789,5,0.7281589737844499215774142953
DRUG,129,32.18,0.487302,-0.0318,32.18,0.585714,0.2165,mid,small,none,drug_developer,50,41.25000000000000000000000000,66.5,87.50,46.87288396429670667897814712,15.18152387559255405249161752,0.7569858765895351261204919742
ADMA,130,32.09,0.465079,-0.0876,32.09,0.58254,0.2084,late,mid,none,commercial_biotech,60.79,41.25000000000000000000000000,49.0,21.05,52.65625000000000000000000000,20.27876866164618840005284714,0.9
TCRX,131,32.03,0.54127,0.1036,32.03,0.579365,0.2003,early,micro,sev1,drug_developer,50,41.25000000000000000000000000,61.0,75.95,67.14285714285714285714285714,22.77777777777777777777777778,0.7505674653215636822194199243
LAB,132,31.76,0.738095,0.6375,31.76,0.57619,0.1922,late,small,none,platform_devices,41.03,41.25000000000000000000000000,55.5,86.00,68.75000000000000000000000000,51.5000,0.8219951397326852976913730255
