as_of_date,ticker,tier,band,eligible,weight,tier_reason,risk_flags,catalyst_mode,mom_state,optionality,catalyst_days_raw,ruleset_id,fwd_ret_20d,fwd_ret_60d,fwd_max_dd_20d,fwd_max_dd_60d,fwd_dd_missing_reason
2025-03-31,QURE,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,headwind,0.170391,,d3cdf5c8,40.9687,40.7669,-21.4689,-36.6897,
2025-03-31,SPRY,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.27095,,d3cdf5c8,12.8492,32.2426,-8.2,-19.3333,
2025-03-31,GLPG,C,L,1,0.0,low_opt+no_catalyst_data,,missing,neutral,0.064246,,d3cdf5c8,8.478,9.2047,-6.9843,-8.3029,
2025-03-31,DNLI,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.539106,,d3cdf5c8,32.2213,10.8218,-16.5211,-21.6817,
2025-03-31,ORKA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.494413,,d3cdf5c8,7.5314,14.0167,-29.0795,-29.0795,
2025-03-31,CCCC,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.287709,,d3cdf5c8,12.8919,2.439,-27.6316,-28.1609,
2025-03-31,EPRX,C,L,1,0.0,mod_opt+no_catalyst_data,,missing,neutral,0.399441,,d3cdf5c8,21.676,33.5692,-10.796,-10.796,
2025-03-31,BNTX,C,M,1,0.0,low_opt,,specific_days,headwind,0.23743,172,d3cdf5c8,15.1844,14.0879,-15.3642,-23.6063,
2025-03-31,ORIC,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.019553,,d3cdf5c8,-7.9566,80.8318,-26.3841,-26.3841,
2025-03-31,BDTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.477654,,d3cdf5c8,7.3825,52.3492,-20.8861,-20.8861,
2025-03-31,GPCR,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.427374,,d3cdf5c8,49.5883,39.962,-16.5192,-25.54,
2025-03-31,ANRO,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.298883,14,d3cdf5c8,19.307,18.3168,-12.1951,-26.4026,
2025-03-31,VKTX,C,L,1,0.0,low_opt,drawdown_data_missing,specific_days,neutral,0.041899,85,d3cdf5c8,8.4902,3.9732,-22.1963,-22.1963,
2025-03-31,XENE,C,M,1,0.0,mod_opt+no_catalyst_data,,missing,headwind,0.472067,,d3cdf5c8,23.4987,2.7742,-10.267,-25.7493,
2025-03-31,CABA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.142458,,d3cdf5c8,11.9658,49.5726,-16.129,-31.4516,
2025-03-31,ACIU,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.198324,,d3cdf5c8,-5.2925,1.9499,-21.2766,-21.2766,
2025-03-31,TARA,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.293296,,d3cdf5c8,-12.2195,-28.1796,-21.3873,-33.4104,
2025-03-31,CLDX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.527933,65,d3cdf5c8,26.7655,21.0089,-12.9459,-14.1854,
2025-03-31,TCRX,C,L,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.164804,,d3cdf5c8,25.9843,14.1732,-13.3858,-29.6512,
2025-03-31,BCYC,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.002793,,d3cdf5c8,7.0064,-7.8981,-20.7453,-23.6559,
2025-03-31,DRUG,C,L,1,0.0,low_opt,drawdown_data_missing,specific_days,neutral,0.488827,168,d3cdf5c8,-10.8834,-24.9792,-21.933,-31.3763,
2025-03-31,MLYS,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.550279,,d3cdf5c8,-2.0231,-0.5058,-15.9286,-19.2677,
2025-03-31,LYEL,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.511173,,d3cdf5c8,-8.9409,-7.1857,-18.5404,-35.4863,
2025-03-31,MAZE,B,M,1,0.0,high_opt+no_catalyst_data,,missing,headwind,0.583799,,d3cdf5c8,-15.3535,8.3838,-27.001,-27.001,
2025-03-31,ALDX,C,L,1,0.0,low_opt,drawdown_data_missing,specific_days,neutral,0.226257,79,d3cdf5c8,-49.589,-43.653,-74.0639,-74.0639,
2025-03-31,CYTK,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.432961,362,d3cdf5c8,9.92,-12.96,-14.6841,-30.4753,
2025-03-31,FHTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.53352,,d3cdf5c8,30.074,44.8888,-12.7717,-17.094,
2025-03-31,LXEO,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.187151,,d3cdf5c8,13.4185,26.5176,-42.8115,-44.1614,
2025-03-31,TENX,B,M,1,3.57,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.645251,,d3cdf5c8,-11.1111,-11.1111,-19.8113,-19.8113,
2025-03-31,CRNX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.561453,144,d3cdf5c8,8.1319,-2.3187,-18.5728,-18.5728,
2025-03-31,ANNX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.321229,,d3cdf5c8,4.4199,31.4917,-29.5918,-29.5918,
2025-03-31,GHRS,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.360335,,d3cdf5c8,-12.6394,8.5502,-19.5167,-19.5167,
2025-03-31,VIR,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.51676,107,d3cdf5c8,-1.2945,-18.2848,-19.9074,-30.5556,
2025-03-31,SGMO,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.086592,,d3cdf5c8,29.8544,-24.2239,-11.2676,-46.9136,
2025-03-31,CRSP,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.76257,98,d3cdf5c8,14.303,37.4472,-8.5405,-15.6234,
2025-03-31,ABCL,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.622905,,d3cdf5c8,23.9232,59.33,-13.0631,-24.5211,
2025-03-31,RCKT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.388268,,d3cdf5c8,23.2358,-54.7332,-23.9683,-70.9114,
2025-03-31,AVXL,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.354749,91,d3cdf5c8,19.4514,15.9601,-11.215,-23.4683,
2025-03-31,KURA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.343575,,d3cdf5c8,2.0376,-7.9937,-13.8037,-17.4107,
2025-03-31,ABEO,B,L,1,5.95,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.751397,,d3cdf5c8,20.2473,30.6028,-15.5556,-23.2897,
2025-03-31,TNGX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.259777,,d3cdf5c8,16.4062,315.6251,-11.6788,-27.1523,
2025-03-31,AARD,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.555866,,d3cdf5c8,22.0748,60.7961,-25.1337,-32.0373,
2025-03-31,SGMT,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.578212,3,d3cdf5c8,28.2946,224.031,-26.3566,-26.3566,
2025-03-31,IMTX,C,M,1,0.0,mod_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.48324,,d3cdf5c8,19.25,35.5,-16.0671,-18.9293,
2025-03-31,SANA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.203911,,d3cdf5c8,17.3336,73.3336,-17.7914,-17.7914,
2025-03-31,MESO,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.337989,,d3cdf5c8,-4.0756,-14.6218,-15.7143,-20.0629,
2025-03-31,FATE,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.5,,d3cdf5c8,65.1037,50.5745,-14.5985,-34.1317,
2025-03-31,PYXS,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,headwind,0.349162,,d3cdf5c8,13.6612,32.2405,-14.0196,-15.5556,
2025-03-31,CRBU,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.416201,,d3cdf5c8,-8.2512,56.9374,-18.192,-18.192,
2025-03-31,TYRA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.656425,,d3cdf5c8,18.578,11.3532,-19.0367,-19.0367,
2025-03-31,MCRB,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.421788,,d3cdf5c8,-31.1594,-45.1344,-46.2209,-50.7994,
2025-03-31,CADL,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.460894,,d3cdf5c8,-10.772,-16.158,-21.0952,-22.6821,
2025-03-31,CDTX,C,L,1,0.0,low_opt,drawdown_data_missing,specific_days,neutral,0.326816,172,d3cdf5c8,11.1522,137.5793,-13.1607,-21.8587,
2025-03-31,ABUS,B,L,1,0.0,high_opt+no_catalyst_data,,missing,tailwind,0.567039,,d3cdf5c8,-4.023,-2.0115,-17.9487,-17.9487,
2025-03-31,PVLA,B,L,1,5.95,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.606145,,d3cdf5c8,4.1543,-4.451,-26.3255,-26.3255,
2025-03-31,CLLS,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.438547,,d3cdf5c8,16.6668,9.0908,-12.8788,-19.1489,
2025-03-31,RVMD,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.717877,471,d3cdf5c8,23.3492,19.0958,-10.0289,-11.7752,
2025-03-31,PRTA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.734637,2,d3cdf5c8,-17.8024,-48.3816,-24.2175,-62.2735,
2025-03-31,IMVT,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.74581,116,d3cdf5c8,1.4474,1.7763,-18.9403,-18.9403,
2025-03-31,ZVRA,B,M,1,3.57,high_opt+no_catalyst_data,,missing,neutral,0.639665,,d3cdf5c8,-1.6392,22.9508,-14.3603,-14.3603,
2025-03-31,ATXS,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.863128,,d3cdf5c8,-8.1481,3.8889,-32.0652,-32.0652,
2025-03-31,ABSI,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.617318,,d3cdf5c8,32.9166,15.0,-9.879,-17.7019,
2025-03-31,KYTX,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.46648,,d3cdf5c8,3.5353,62.6262,-17.9372,-19.1667,
2025-03-31,RAPT,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,neutral,0.544693,,d3cdf5c8,-21.2736,-20.5128,-33.1624,-36.0684,
2025-03-31,BCAX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.756983,,d3cdf5c8,16.9826,-27.4881,-29.3364,-43.742,
2025-03-31,APGE,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.935754,,d3cdf5c8,6.1219,16.1191,-23.8964,-23.8964,
2025-03-31,NGNE,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.868715,,d3cdf5c8,50.1812,78.3532,-29.8279,-29.8279,
2025-03-31,DNTH,B,L,1,5.95,high_opt+catalyst_far,drawdown_data_missing,specific_days,neutral,0.952514,119,d3cdf5c8,27.451,2.1985,-16.7973,-22.9081,
2025-03-31,CTMX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.689944,,d3cdf5c8,22.0519,272.4142,-29.064,-29.4314,
2025-03-31,SRRK,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.650838,,d3cdf5c8,5.356,10.7119,-24.8003,-24.8003,
2025-03-31,WVE,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.611732,,d3cdf5c8,-11.7571,-10.0775,-29.199,-29.199,
2025-03-31,PGEN,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.265363,,d3cdf5c8,8.014,3.1359,-20.9459,-20.9877,
2025-03-31,TSHA,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.980447,,d3cdf5c8,42.2925,96.838,-14.3939,-26.3566,
2025-03-31,KALV,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.628492,,d3cdf5c8,16.5396,6.9475,-10.2609,-22.0867,
2025-03-31,SLDB,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.081006,,d3cdf5c8,-6.2413,30.9141,-31.7073,-40.8353,
2025-03-31,VERA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.986034,45,d3cdf5c8,6.3124,-1.6803,-20.0509,-34.8023,
2025-03-31,HUMA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.410615,,d3cdf5c8,-2.0134,48.3222,-22.8188,-29.1667,
2025-03-31,INBX,C,L,1,0.0,mod_opt+no_catalyst_data,deep_drawdown,missing,neutral,0.522346,,d3cdf5c8,-12.0997,3.6299,-19.7163,-23.1206,
2025-03-31,TECX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.874302,,d3cdf5c8,19.8337,11.342,-17.9989,-25.4769,
2025-03-31,MRSN,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,headwind,0.695531,,d3cdf5c8,14.8071,1.8845,-23.095,-27.3504,
2025-03-31,PHVS,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.723464,91,d3cdf5c8,15.0371,17.4646,-20.8696,-20.8696,
2025-03-31,ELDN,B,M,1,3.57,high_opt+catalyst_far,drawdown_data_missing,specific_days,neutral,0.740223,164,d3cdf5c8,1.8527,-19.2565,-18.1269,-23.0769,
2025-03-31,AVBP,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.941341,137,d3cdf5c8,16.0288,26.4559,-9.5951,-11.9718,
2025-03-31,CVAC,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.505587,,d3cdf5c8,27.5735,98.3456,-9.4406,-13.4042,
2025-03-31,AURA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.824022,,d3cdf5c8,9.0566,27.9587,-16.33,-20.3252,
2025-03-31,NUVL,B,L,1,5.95,high_opt+no_catalyst_data,deep_drawdown,missing,neutral,0.913408,,d3cdf5c8,10.5882,11.7353,-15.8104,-15.8104,
2025-03-31,CGON,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.879888,,d3cdf5c8,26.8481,16.3719,-29.9011,-29.9011,
2025-03-31,CRVS,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.589385,,d3cdf5c8,10.4101,17.6656,-12.1495,-21.6704,
2025-03-31,FDMT,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.902235,,d3cdf5c8,11.7056,26.0869,-23.4756,-23.4756,
2025-03-31,ACRV,B,L,1,5.95,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.784916,,d3cdf5c8,-7.7381,-29.7618,-33.0233,-51.1628,
2025-03-31,RAPP,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,specific_days,headwind,0.924581,119,d3cdf5c8,19.0377,13.8075,-14.4578,-28.3983,
2025-03-31,NUVB,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,specific_days,headwind,0.77933,72,d3cdf5c8,23.4286,16.0,-7.7778,-32.4111,
2025-03-31,LENZ,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.209497,,d3cdf5c8,4.8635,17.1857,-29.5656,-29.5656,
2025-03-31,ACLX,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.907821,,d3cdf5c8,6.3427,4.8105,-20.2737,-21.4636,
2025-03-31,CELC,B,L,1,5.95,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.840782,,d3cdf5c8,19.3757,23.2508,-12.2863,-12.2863,
2025-03-31,ARTV,B,L,1,5.95,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.790503,,d3cdf5c8,-18.3333,-46.0,-44.4109,-52.568,
2025-03-31,ZBIO,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,specific_days,tailwind,0.712291,150,d3cdf5c8,30.9211,24.6053,-19.6916,-27.1812,
2025-03-31,ALLO,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.72905,,d3cdf5c8,14.5985,-10.9489,-5.5556,-44.1176,
2025-03-31,BLTE,B,M,1,3.57,high_opt+catalyst_far,drawdown_data_missing,specific_days,neutral,0.572626,126,d3cdf5c8,-7.4154,-5.3846,-17.2277,-17.2277,
2025-03-31,GOSS,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.594972,,d3cdf5c8,-11.8576,37.7855,-21.831,-21.831,
2025-03-31,MLTX,A,L,1,5.95,high_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.896648,78,d3cdf5c8,7.7029,23.4388,-13.7283,-15.9647,
2025-03-31,RANI,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,tailwind,0.02514,,d3cdf5c8,-10.5691,-60.1626,-23.741,-65.3237,
2025-03-31,EYPT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.192737,,d3cdf5c8,34.2577,63.9602,-23.0912,-24.7945,
2025-03-31,SVRA,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.662011,,d3cdf5c8,11.5401,-24.4753,-13.6213,-42.9412,
2025-03-31,IKT,B,M,1,3.57,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.818436,,d3cdf5c8,-12.0997,3.6299,-23.8532,-26.9912,
2025-03-31,IMMP,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.600559,30,d3cdf5c8,-6.7796,-14.1242,-20.339,-38.9558,
2025-03-31,EDIT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.148045,,d3cdf5c8,39.8231,85.8407,-16.9491,-19.3939,
2025-03-31,REPL,B,M,1,3.57,high_opt+catalyst_far,deep_drawdown,specific_days,headwind,0.851955,140,d3cdf5c8,10.3571,9.881,-19.7216,-29.97,
2025-03-31,NTLA,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,headwind,0.846369,,d3cdf5c8,27.423,38.6927,-13.9726,-28.9555,
2025-03-31,VTYX,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,headwind,0.997207,,d3cdf5c8,15.8878,124.2991,-21.8692,-21.8692,
2025-03-31,FULC,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.930168,,d3cdf5c8,29.3478,159.7827,-11.3074,-12.2759,
2025-03-31,CNTA,B,L,1,5.95,high_opt+no_catalyst_data,,missing,neutral,0.946927,,d3cdf5c8,3.9305,-1.7385,-21.8248,-21.8248,
2025-03-31,OLMA,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.829609,,d3cdf5c8,46.4071,25.449,-8.6567,-28.6477,
2025-03-31,COGT,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,specific_days,neutral,0.857542,52,d3cdf5c8,-15.1986,25.3886,-30.5699,-30.5699,
2025-03-31,PEPG,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.969274,58,d3cdf5c8,22.1373,6.1068,-31.5069,-31.5069,
2025-03-31,ABVX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.382682,85,d3cdf5c8,10.9319,-7.1685,-14.5455,-27.1062,
2025-03-31,ABOS,C,S,1,0.0,mod_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.449721,,d3cdf5c8,-4.186,14.4185,-18.8288,-18.8288,
2025-03-31,PRLD,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.131285,,d3cdf5c8,15.0979,9.0484,-22.3634,-28.8136,
2025-03-31,TRDA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.97486,,d3cdf5c8,1.2557,-19.6347,-14.2045,-23.9437,
2025-03-31,ERAS,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,headwind,0.885475,,d3cdf5c8,16.1826,15.3527,-15.873,-31.6456,
2025-03-31,LRMR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.377095,,d3cdf5c8,17.5,21.0,-22.2727,-39.7306,
2025-03-31,KOD,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,headwind,0.963687,,d3cdf5c8,-9.7561,-35.3659,-22.8464,-32.3171,
2025-03-31,TNYA,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.393855,,d3cdf5c8,-11.0661,2.684,-26.3251,-31.4488,
2025-03-31,NAUT,B,M,1,3.57,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.918994,,d3cdf5c8,-18.0821,-16.2631,-23.7668,-25.1121,
2025-03-31,ADCT,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.891061,,d3cdf5c8,8.148,98.5186,-18.5185,-26.9755,
2025-03-31,IVVD,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,tailwind,0.958101,,d3cdf5c8,22.5368,29.8518,-18.6529,-29.1203,
2025-03-31,OABI,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.405028,,d3cdf5c8,-21.0526,-29.386,-23.6443,-45.7701,
2025-03-31,RNA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.667598,158,d3cdf5c8,16.6978,9.0127,-19.1132,-19.9449,
2025-03-31,LQDA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.796089,61,d3cdf5c8,-1.9297,-8.6147,-17.4242,-33.5233,
2025-03-31,VRDN,A,L,1,5.95,high_opt+catalyst_near,drawdown_data_missing,specific_days,neutral,0.835196,25,d3cdf5c8,7.7217,17.1175,-15.6848,-15.6848,
2025-03-31,CNTX,B,M,1,3.57,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.706704,,d3cdf5c8,70.5861,2.2319,-16.6898,-44.8,
2025-03-31,AKRO,B,L,1,5.95,high_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.807263,,d3cdf5c8,9.1356,39.8292,-18.8558,-18.8558,
2025-03-31,MRUS,B,L,1,5.95,high_opt+catalyst_far,drawdown_data_missing,specific_days,neutral,0.801676,94,d3cdf5c8,14.3434,33.1818,-18.8793,-18.8793,
2025-03-31,ALMS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,specific_days,headwind,0.768156,172,d3cdf5c8,-43.0939,-61.326,-59.0864,-72.1946,
2025-03-31,STRO,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.673184,31,d3cdf5c8,50.6466,34.1843,-33.0769,-43.8462,
2025-03-31,PRAX,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.701117,154,d3cdf5c8,1.5054,16.0579,-23.2821,-23.2821,
2025-03-31,SMMT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,tailwind,0.684358,,d3cdf5c8,28.2447,8.4575,-36.0627,-51.703,
2025-03-31,URGN,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.634078,164,d3cdf5c8,5.9266,34.5249,-16.1607,-66.2371,
2025-03-31,NMRA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.678771,9,d3cdf5c8,-16.5007,-18.3182,-32.9787,-34.5745,
2025-03-31,VOR,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,headwind,0.99162,,d3cdf5c8,12.5323,-53.2259,-14.1956,-80.1054,
2025-03-31,IBRX,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown,missing,tailwind,0.812849,,d3cdf5c8,-11.1486,-6.7568,-20.6557,-38.0328,
2025-03-31,OCGN,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.773743,,d3cdf5c8,9.3464,51.5904,-15.3846,-18.25,
2025-04-30,TBPH,C,L,1,0.0,low_opt+no_catalyst_data,,missing,tailwind,0.030726,,d3cdf5c8,-11.9345,8.7584,-19.0568,-19.0568,
2025-04-30,VYGR,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.047486,,d3cdf5c8,-23.0986,-7.6056,-25.0,-25.0,
2025-04-30,XNCR,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.153631,41,d3cdf5c8,-30.4788,-11.8785,-33.2149,-33.2149,
2025-04-30,HRTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.019553,,d3cdf5c8,-22.1265,-16.5955,-28.9256,-28.9256,
2025-04-30,EWTX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.108939,,d3cdf5c8,-16.1271,-13.729,-17.2679,-25.4287,
2025-04-30,NKTX,C,L,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.23743,,d3cdf5c8,-14.1464,8.7804,-18.6603,-20.5742,
2025-04-30,ASMB,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.209497,,d3cdf5c8,20.2795,60.2271,-17.7715,-17.7715,
2025-04-30,DSGN,D,XS,0,0.0,ineligible,deep_drawdown,missing,tailwind,0.175978,,d3cdf5c8,-15.0743,-9.3418,-31.741,-31.741,
2025-04-30,NAMS,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.282123,,d3cdf5c8,-13.5796,19.7204,-15.9585,-17.7656,
2025-04-30,KYMR,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.120112,162,d3cdf5c8,-16.6425,34.3849,-20.2381,-20.2381,
2025-04-30,ELVN,D,XS,0,0.0,ineligible,high_vol|deep_drawdown,missing,neutral,0.248603,,d3cdf5c8,-19.0428,12.5945,-22.038,-22.038,
2025-04-30,NRIX,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.125698,,d3cdf5c8,-10.0358,4.2115,-17.48,-17.48,
2025-04-30,CTNM,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,headwind,0.053073,75,d3cdf5c8,-14.3577,38.5391,-22.1968,-25.2049,
2025-04-30,BEAM,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,missing,neutral,0.293296,,d3cdf5c8,-14.8764,11.7499,-20.998,-21.7885,
2025-04-30,SABS,C,M,1,0.0,low_opt+no_catalyst_data,drawdown_data_missing,missing,neutral,0.081006,,d3cdf5c8,3.5294,46.4706,-13.6364,-14.6465,
2025-04-30,CGEM,D,XS,0,0.0,ineligible,deep_drawdown,missing,headwind,0.215084,,d3cdf5c8,-7.9812,-2.23,-18.8851,-19.0529,
2025-04-30,AGIO,D,XS,0,0.0,ineligible,deep_drawdown,missing,neutral,0.103352,,d3cdf5c8,-0.3555,31.0924,-11.7001,-11.7001,
2025-04-30,ENTA,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,tailwind,0.013966,54,d3cdf5c8,-2.9752,27.7686,-16.5289,-17.6913,
2025-04-30,PCVX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown,specific_days,headwind,0.304469,117,d3cdf5c8,-10.9535,3.462,-18.0559,-18.0559,
2025-04-30,UPB,D,XS,0,0.0,ineligible,deep_drawdown,specific_days,neutral,0.259777,68,d3cdf5c8,2.4444,28.1111,-9.8947,-11.7295,
