ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ZLAB,Zai Lab Limited,1,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.451841,,,0.304264,1,0.304264,214,1,specific_days,,neutral,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed,,,v1.3.0,34839213,1,,late|near_181_270|pos,0.1,,0.870089,0,1,1.059049,3.326368,4,7,buying,0.3373,,6.6014,5.1496,2.02,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,214,,specific_days,0.031224,price_history,,4,0.6001,price_history,,-0.356549,,46.593,-0.206889,-0.14966,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,160,0.1,0.451841,,,,
KURA,"Kura Oncology, Inc.",2,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.910765,,,0.389535,1,0.389535,1579,1,specific_days,,tailwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,34839213,1,,mid|far_271_540|pos,0.05133853608247423,,0.391045,0,1,0.642418,2.666948,5,8,buying,0.7085,,11.8549,10.6362,3.83,45,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1579,,specific_days,0.091453,price_history,,5,0.9754,price_history,,-0.371208,,53.0857,-0.206889,-0.164319,mid,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,322,0.05133853608247423,0.910765,,,,
IMMP,Immutep Limited,3,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.907932,,,0.377907,1,0.377907,793,1,specific_days,,headwind,deep_drawdown,M,catalyst_far_lift|momentum_headwind,,,v1.3.0,34839213,1,,mid|far_271_540|pos,0.05133853608247423,,0.391045,0,1,0.642418,2.666948,0,1,selling,-1.1478,,0.2812,0.0,0.0,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,793,,specific_days,-0.099845,price_history,,0,0.1334,price_history,,-0.456311,,42.1209,-0.206889,-0.249422,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,321,0.05133853608247423,0.907932,,,,
INVA,"Innoviva, Inc.",4,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.233711,,,0.610465,1,0.610465,,0,no_upcoming,,headwind,deep_drawdown,S,momentum_headwind,,,v1.3.0,34839213,1,,late|none|pos,0.1,,-0.58156,,1,-0.203469,1.328126,0,3,buying,-1.1478,,1.3104,0.0,0.0,45,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.116655,price_history,,0,0.3908,price_history,,-0.434105,,45.5144,-0.206889,-0.227216,late,small,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.4405,,83,0.1,0.233711,,,,
ADMA,ADMA Biologics Inc,5,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.021246,,,0.606589,1,0.606589,,0,no_upcoming,,neutral,,M,,,,v1.3.0,34839213,1,,late|none|pos,0.1,,-0.58156,,1,-0.203469,1.328126,0,3,buying,-1.1478,,1.4042,0.0,0.0,45,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.00248,price_history,,0,1.0736,price_history,,-0.146907,,51.2458,-0.206889,0.059982,late,mid,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.4405,,8,0.1,0.021246,,,,
AKRO,"Akero Therapeutics, Inc.",6,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.531161,,,0.625969,1,0.625969,,0,no_upcoming,,headwind,,M,sponsor_confirmed|momentum_headwind,,,v1.3.0,34839213,1,,mid|none|pos,0.08701244092219021,,-0.77713,147,1,-0.373559,1.058918,8,11,buying,1.8223,,19.8992,18.495,5.9,45,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.064115,price_history,,8,0.8989,price_history,,-0.301825,,41.0378,-0.206889,-0.094936,mid,mid,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.393347,,188,0.08701244092219021,0.531161,,,,
PCVX,"Vaxcyte, Inc.",7,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.576487,,,0.69186,1,0.69186,,0,no_upcoming,,headwind,,S,sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,34839213,1,,mid|none|pos,0.08701244092219021,,-1.060604,,1,-0.6201,0.668707,12,16,buying,3.3073,,27.4214,25.6418,7.52,45,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.150309,price_history,,12,0.5904,price_history,,-0.218352,,41.192,-0.206889,-0.011463,mid,mid,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.325,,204,0.08701244092219021,0.576487,,,,
REPL,"Replimune Group, Inc.",8,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.584986,,,0.672481,1,0.672481,,0,no_upcoming,,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,34839213,1,,mid|none|pos,0.08701244092219021,,-1.060513,871,1,-0.62002,0.668832,3,6,buying,-0.034,,7.4412,6.037,5.38,45,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.216569,price_history,,3,1.3104,price_history,,-0.392919,,32.4875,-0.206889,-0.18603,mid,small,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.325022,,207,0.08701244092219021,0.584986,,,,
NMRA,"Neumora Therapeutics, Inc.",9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.573654,,,0.687984,1,0.687984,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,34839213,1,,mid|none|pos,0.08701244092219021,,-1.060604,,1,-0.6201,0.668707,,0,neutral,0.0,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,mid,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.325,,203,0.08701244092219021,0.573654,,,,
MLYS,"Mineralys Therapeutics, Inc.",10,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.570822,,,0.664729,1,0.664729,,0,no_upcoming,,neutral,drawdown_data_missing,M,,,,v1.3.0,34839213,1,,mid|none|pos,0.08701244092219021,,-1.059613,656,1,-0.619238,0.670071,,0,neutral,0.0,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,mid,mid,NONE,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.325239,,202,0.08701244092219021,0.570822,,,,
