ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
ESPR,41,46.74,0.90694,1.3221,46.74,0.865931,1.1074,late,small,none,commercial_pharma,57.81,54.032,40.89836327674824021191015203,61.14,77.000,66.94318181818181818181818182,0.8092482251291634604814774101,,,v1.3.0,96f655ee,1,,1,1,buying,43,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,153,0.63,43,True,specific_days,0.1084,1,,-0.254902,,,-0.020817,-0.234085,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
TRVI,42,46.70,0.79653,0.8293,46.89,0.875394,1.1523,mid,small,none,drug_developer,37.28,34.98854444444444444444444444,69.67981365173106203452830666,41.10,77.000,29.39510204081632653061224489,0.8366336546888694127957931639,0.958564,0.041436,v1.3.0,96f655ee,1,,4,4,buying,,0,no_upcoming,missing,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,714.06,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,86,0.38,,False,no_upcoming,-0.1673,4,,-0.260409,,,-0.020817,-0.239592,morningstar,,,9
NAMS,43,46.50,0.802839,0.8518,46.50,0.862776,1.0929,late,mid,none,drug_developer,36.75,50.780,85,40.60,56.34920634920634920634920635,55.17241379310344827586206897,0.8757661882162287301771038315,0.676796,0.323204,v1.3.0,96f655ee,1,,5,5,buying,16,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,37,0.38,16,True,specific_days,-0.1743,5,,-0.236429,,,-0.020817,-0.215612,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
KNSA,44,45.98,0.771293,0.7431,45.98,0.856467,1.0646,late,mid,none,commercial_pharma,44.89,34.65320711111111111111111111,52.83214712362303447694442543,51.93,57.46031746031746031746031746,52.06896551724137931034482759,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,16,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,681.84,1.0,0,1.0,0,0,,,154,0.38,16,True,specific_days,-0.0710,2,,-0.094439,,,-0.020817,-0.073622,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CGEM,45,45.94,0.812303,0.8864,45.94,0.853312,1.0507,early,small,none,drug_developer,54.73,60.980,27.39491486747114678793802874,65.12,68.57142857142857142857142857,50.28125000000000000000000000,0.8174223733274840973897784602,0.853591,0.146409,v1.3.0,96f655ee,1,,4,4,selling,15,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,884.55,1.0,0,1.0,0,0,C,low_opt,87,0.63,15,True,specific_days,0.0656,4,,-0.17092,,,-0.020817,-0.150103,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
UPB,46,45.71,0.840694,0.9973,45.71,0.843849,1.0104,mid,small,none,drug_developer,78.44,10.04537777777777777777777778,85,36.17,59.67741935483870967741935484,53.51428571428571428571428571,0.8176296665935512173722307524,0.71547,0.28453,v1.3.0,96f655ee,1,,4,4,buying,34,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,88,0.63,34,True,specific_days,0.3842,4,,-0.04908,,,-0.020817,-0.028263,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GLPG,47,45.69,0.733438,0.6232,45.73,0.850158,1.0371,late,mid,none,drug_developer,37.23,47.87808177777777777777777778,68.63929973047212211464597190,56.51,76.82539682539682539682539683,17.03923900118906064209274673,0.8772411102441199420354475532,0.947514,0.052486,v1.3.0,96f655ee,1,,3,3,buying,12,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1593.37,1.0,0,1.0,0,0,C,low_opt,89,0.16,12,True,specific_days,-0.1680,3,,-0.2055,,64.0,-0.020817,-0.184683,morningstar,,,9
ONC,48,45.69,0.777603,0.7641,45.72,0.847003,1.0237,late,large,none,commercial_biotech,42.25,55.208,63.67678919653329824938201735,29.57,57.77777777777777777777777778,61.53846153846153846153846154,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,17,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,315.75,1.0,0,1.0,0,0,,,155,0.45,17,True,specific_days,-0.1077,2,,-0.104061,,,-0.020817,-0.083244,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
MNKD,49,45.52,0.758675,0.702,45.52,0.837539,0.9844,late,small,none,commercial_biotech,36.73,52.394,,48.64,74.76190476190476190476190476,35.69444444444444444444444444,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,75,0,specific_days,near,adequate,headwind,,S,momentum_headwind,0.85,<=1000bps,1,670.87,1.0,0,1.0,0,0,,,156,0.19,75,False,specific_days,-0.1746,0,,-0.155592,,,-0.020817,-0.134775,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NTRA,50,45.39,0.749211,0.672,45.41,0.834385,0.9716,late,large,none,platform_diagnostics,57.54,51.134,54.42999797736781414763776492,22.30,73.65079365079365079365079365,32.59040105193951347797501644,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,15,1,specific_days,near,adequate,tailwind,deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,157,0.74,15,True,specific_days,0.1047,5,,-0.3449,,58.1,-0.020817,-0.324083,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
SABS,51,45.36,0.888013,1.216,45.55,0.840694,0.9973,mid,micro,none,drug_developer,58.78,34.98854444444444444444444444,48.15235644189876520967668205,72.28,72.25806451612903225806451613,65.48387096774193548387096774,0.7540636305445172376758672538,0.892265,0.107735,v1.3.0,96f655ee,1,,1,1,buying,,0,no_upcoming,missing,adequate,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,90,0.25,,False,no_upcoming,0.1220,1,,-0.087156,,,-0.020817,-0.066339,morningstar,,,9
EXEL,52,45.20,0.774448,0.7536,45.20,0.83123,0.959,late,large,none,commercial_biotech,41.92,56.126,,36.92,60.63492063492063492063492063,56.92307692307692307692307692,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,16,1,specific_days,near,adequate,headwind,,S,momentum_headwind,1.0,<=400bps,0,304.4,1.0,0,1.0,0,0,,,158,0.22,16,True,specific_days,-0.1122,0,0.5070,-0.0824,,57.0846,-0.020817,-0.061583,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ARDX,53,44.77,0.805994,0.8632,44.84,0.828076,0.9466,late,small,none,commercial_biotech,61.85,56.360,44.41297243043527517136973306,60.90,77.000,36.93755739210284664830119375,0.8728402793148880105401844532,,,v1.3.0,96f655ee,1,,1,1,buying,15,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,565.74,1.0,0,1.0,0,0,,,159,0.63,15,True,specific_days,0.1559,1,,-0.127907,,,-0.020817,-0.10709,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
SLN,54,44.69,0.815457,0.8982,44.69,0.824921,0.9343,mid,micro,none,drug_developer,17.34,42.30784400000000000000000000,48.09717611059804539771369801,73.27,75.16129032258064516129032258,50.43548387096774193548387097,0.7515764475584779562358521074,0.914365,0.085635,v1.3.0,96f655ee,1,,1,1,selling,228,0,specific_days,far,adequate,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt,91,0.12,228,False,specific_days,-0.4624,1,,-0.318919,,,-0.020817,-0.298102,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
QSI,55,44.47,0.897476,1.2673,44.51,0.821767,0.9221,late,micro,none,platform_devices,14.53,51.674,,75.01,77.000,63.17460317460317460317460318,0.8495182418534156111291544874,,,v1.3.0,96f655ee,0,deep_drawdown,0,0,neutral,14,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.7,<=2000bps,1,1332.87,1.0,0,1.0,0,0,,,,,14,True,specific_days,-0.5231,0,,-0.51711,,,-0.020817,-0.496293,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ENTA,56,44.33,0.94164,1.5687,44.40,0.818612,0.9101,mid,small,none,drug_developer,54.83,48.05580844444444444444444444,40.59836327674824021191015203,72.06,77.000,62.25714285714285714285714286,0.7633231309734513274336283186,0.986188,0.013812,v1.3.0,96f655ee,1,,1,1,buying,166,0,specific_days,mid,adequate,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1572.06,1.0,0,1.0,0,0,C,low_opt,92,0.31,166,False,specific_days,0.0670,1,,-0.251632,,,-0.020817,-0.230815,morningstar,SEC_8K_FILING,DATA_READOUT,2
ACRS,57,44.29,0.818612,0.9101,44.34,0.815457,0.8982,late,small,none,drug_developer,49.98,49.60448400000000000000000000,52.86956413228392211693254617,83.72,76.50793650793650793650793651,49.11606117998163452708907254,0.8492664473684210526315789474,0.941989,0.058011,v1.3.0,96f655ee,1,,3,3,buying,165,0,specific_days,mid,adequate,neutral,high_vol,S,sponsor_confirmed|high_risk|cost_haircut_<=2000bps,0.7,<=2000bps,1,1213.73,1.0,0,1.0,0,0,C,low_opt,93,0.16,165,False,specific_days,-0.0002,3,,-0.220238,,,-0.020817,-0.199421,morningstar,,,9
RARE,58,44.27,0.869085,1.1221,44.29,0.812303,0.8864,late,mid,none,commercial_biotech,16.07,47.23992177777777777777777778,37.48662600058370775709424635,68.68,64.44444444444444444444444444,65.72413793103448275862068966,0.8930358494767312402582943665,,,v1.3.0,96f655ee,0,deep_drawdown,5,5,selling,15,1,specific_days,near,adequate,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,410.24,1.0,0,1.0,0,0,,,,,15,True,specific_days,-0.4887,5,1.7722,-0.5068,,23.8806,-0.020817,-0.485983,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
TVTX,59,44.11,0.821767,0.9221,44.11,0.809148,0.8748,late,mid,none,commercial_biotech,50.38,46.46346844444444444444444444,85,52.30,60.95238095238095238095238095,56.93103448275862068965517241,0.8981457905069869499942256612,,,v1.3.0,96f655ee,1,,5,5,buying,16,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,379.29,1.0,0,1.0,0,0,,,160,0.74,16,True,specific_days,0.0053,5,,-0.308093,,,-0.020817,-0.287276,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
LBRX,60,44.00,0.793375,0.8182,44.09,0.805994,0.8632,mid,small,none,drug_developer,53.91,42.30784400000000000000000000,,46.57,64.51612903225806451612903226,65.17142857142857142857142857,0.7480011169440411035407126103,0.792818,0.207182,v1.3.0,96f655ee,1,,0,0,neutral,531,0,specific_days,far,adequate,tailwind,drawdown_data_missing,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1243.85,1.0,0,1.0,0,0,C,low_opt,94,0.52,531,False,specific_days,0.0611,0,,,series_too_short,,-0.020817,,morningstar,SEC_8K_FILING,DATA_READOUT,2
AVIR,61,43.87,0.736593,0.6329,43.88,0.802839,0.8518,late,small,none,commercial_biotech,33.83,53.864,34.89817633140073032034144445,80.51,51.26984126984126984126984127,62.88636363636363636363636364,0.8822482328482328482328482328,,,v1.3.0,96f655ee,1,,2,2,selling,44,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,,,161,0.12,44,True,specific_days,-0.2127,2,,-0.128205,,,-0.020817,-0.107388,morningstar,,,9
OCUL,62,43.69,0.739748,0.6426,43.71,0.799685,0.8405,late,small,none,drug_developer,30.56,47.46416400000000000000000000,85,61.11,66.66666666666666666666666667,25.76252582644628099173553719,0.8986615670013094718463553034,0.825967,0.174033,v1.3.0,96f655ee,1,,5,5,buying,74,0,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,536.11,1.0,0,1.0,0,0,C,low_opt,95,0.38,74,False,specific_days,-0.2558,5,,-0.300435,,,-0.020817,-0.279618,morningstar,,,9
CATX,63,43.40,0.929022,1.4685,43.40,0.79653,0.8293,early,small,none,platform_devices,16.46,37.06250000000000000000000000,54.73953777595607772354880611,79.30,73.33333333333333333333333333,63.03125000000000000000000000,0.7601275651691625069328896284,,,v1.3.0,96f655ee,0,deep_drawdown,2,2,buying,104,0,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,781.25,1.0,0,1.0,0,0,,,,,104,False,specific_days,-0.4804,2,,-0.532129,,,-0.020817,-0.511312,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NVCR,64,43.01,0.783912,0.7855,43.01,0.793375,0.8182,late,small,none,platform_devices,37.48,48.92360000000000000000000000,47.18536032947519831753386078,80.91,57.14285714285714285714285714,68.450,0.8970405006558810668998688238,,,v1.3.0,96f655ee,1,,1,1,selling,14,1,specific_days,near,adequate,headwind,,S,momentum_headwind,0.85,<=1000bps,1,739.92,1.0,0,1.0,0,0,,,162,0.19,14,True,specific_days,-0.1647,1,,-0.2551,,55.8,-0.020817,-0.234283,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
DVAX,65,42.77,0.764984,0.7224,42.77,0.790221,0.8072,late,small,none,commercial_pharma,69.87,43.31589377777777777777777778,55.26389726567926874536740475,51.45,50.31746031746031746031746032,73.18181818181818181818181818,0.8931671672878754659065994299,,,v1.3.0,96f655ee,1,,2,2,selling,133,0,specific_days,mid,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,467.25,1.0,0,1.0,0,0,,,163,0.63,133,False,specific_days,0.2615,2,,-0.3926,,97.5,-0.020817,-0.371783,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CHRS,66,42.61,0.843849,1.0104,42.61,0.787066,0.7963,late,micro,none,commercial_biotech,47.40,47.93730177777777777777777778,48.61312246227251049223950706,82.42,63.49206349206349206349206349,68.41269841269841269841269841,0.8089082659621312197269925143,,,v1.3.0,96f655ee,1,,1,1,buying,13,1,specific_days,near,adequate,neutral,,S,cost_haircut_<=2000bps,0.7,<=2000bps,1,1579.16,1.0,0,1.0,0,0,,,164,0.16,13,True,specific_days,-0.0361,1,,-0.120879,,,-0.020817,-0.100062,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
JANX,67,42.43,0.834385,0.9716,42.46,0.783912,0.7855,early,small,none,drug_developer,11.81,52.382,72.71064089058032487421058273,81.53,59.04761904761904761904761905,66.21875000000000000000000000,0.7199369085173501577287066246,0.709945,0.290055,v1.3.0,96f655ee,0,deep_drawdown,7,7,selling,15,1,specific_days,near,adequate,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,594.13,1.0,0,1.0,0,0,D,ineligible,,,15,True,specific_days,-0.5893,7,,-0.692789,,,-0.020817,-0.671972,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
CDNA,68,42.41,0.752366,0.682,42.42,0.780757,0.7748,late,small,none,platform_diagnostics,61.59,52.670,50.96110741833133242816887500,55.70,66.03174603174603174603174603,40.73576675849403122130394858,0.8691204707170224411603721949,,,v1.3.0,96f655ee,1,,3,3,buying,13,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,757.46,1.0,0,1.0,0,0,,,165,0.63,13,True,specific_days,0.1525,3,,-0.3517,,41.9,-0.020817,-0.330883,morningstar,,,9
RIGL,69,42.28,0.76183,0.7122,42.28,0.777603,0.7641,late,small,none,commercial_biotech,60.02,54.224,40.82336327674824021191015203,54.74,49.68285073517289860617315057,58.86363636363636363636363636,0.8455529306605323693723299376,,,v1.3.0,96f655ee,1,,1,1,buying,16,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,692.81,1.0,0,1.0,0,0,,,166,0.63,16,True,specific_days,0.1392,1,,-0.264521,,,-0.020817,-0.243704,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ALNY,70,42.17,0.708202,0.5481,42.19,0.774448,0.7536,late,large,none,commercial_biotech,26.06,47.87808177777777777777777778,61.95882318605029073557043636,25.16,42.86295954138399758623156624,52.30769230769230769230769231,0.9,,,v1.3.0,96f655ee,1,,6,6,neutral,12,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,151.78,1.0,0,1.0,0,0,,,167,0.45,12,True,specific_days,-0.3154,6,0.4081,-0.2136,,44.5898,-0.020817,-0.192783,morningstar,,,9
TECH,71,42.02,0.657729,0.4063,42.02,0.768139,0.7327,late,mid,none,commercial_biotech,44.03,55.754,29.20199974386290145722362012,37.05,69.20634920634920634920634921,23.62399260140044920068701282,0.8857082436254314664291281594,,,v1.3.0,96f655ee,1,,1,1,buying,0,1,blended_window,near,adequate,headwind,overbought_rsi,S,momentum_headwind,1.0,<=400bps,0,280.89,1.0,0,1.0,0,0,,,168,0.22,0,True,blended_window,-0.0830,1,,-0.2358,,75.4,-0.020817,-0.214983,morningstar,,,9
HALO,72,41.98,0.711356,0.5574,42.09,0.771293,0.7431,late,mid,none,commercial_biotech,43.56,39.39210000000000000000000000,,43.59,73.33333333333333333333333333,28.84000528471396485665213370,0.8827217376605814739688979040,,,v1.3.0,96f655ee,1,,0,0,neutral,21,1,specific_days,near,adequate,headwind,overbought_rsi,S,momentum_headwind,1.0,<=400bps,0,252.51,1.0,0,1.0,0,0,,,169,0.22,21,True,specific_days,-0.0895,0,,-0.2096,,83.0,-0.020817,-0.188783,morningstar,,,9
DNA,73,41.46,0.850158,1.0371,41.46,0.764984,0.7224,late,small,none,commercial_biotech,20.96,56.468,37.54836327674824021191015203,78.27,65.71428571428571428571428571,67.81250000000000000000000000,0.8238828872312417727073277753,,,v1.3.0,96f655ee,0,deep_drawdown,1,1,neutral,3,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.7,<=2000bps,1,1043.55,1.0,0,1.0,0,0,,,,,3,True,specific_days,-0.3944,1,,-0.416259,,,-0.020817,-0.395442,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
APLS,74,41.17,0.824921,0.9343,41.17,0.76183,0.7122,late,mid,none,commercial_biotech,21.36,52.046,78.30913631772634940004686723,58.98,52.06349206349206349206349206,67.58620689655172413793103448,0.8537048234376740559206861981,,,v1.3.0,96f655ee,1,,6,6,buying,85,0,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,393.69,1.0,0,1.0,0,0,,,170,0.45,85,False,specific_days,-0.3877,6,,-0.3677,,47.2,-0.020817,-0.346883,morningstar,,,9
ARQT,75,41.00,0.723975,0.5947,41.00,0.755521,0.692,late,mid,none,commercial_biotech,60.79,51.212,70.89526578778887036419446397,34.01,56.34920634920634920634920635,41.25000000000000000000000000,0.8675898050139275766016713092,,,v1.3.0,96f655ee,1,,4,4,buying,77,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,446.45,1.0,0,1.0,0,0,,,171,0.63,77,False,specific_days,0.1498,4,,-0.171474,,,-0.020817,-0.150657,morningstar,,,9
LCTX,76,40.86,0.698738,0.5208,41.02,0.758675,0.702,early,small,none,drug_developer,48.02,36.60128400000000000000000000,,32.21,69.52380952380952380952380952,19.17361111111111111111111111,0.7942727213962508080155138979,0.864641,0.135359,v1.3.0,96f655ee,1,,0,0,neutral,,0,no_upcoming,missing,adequate,neutral,,S,cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,96,0.12,,False,no_upcoming,-0.0274,0,,-0.132653,,,-0.020817,-0.111836,morningstar,,,9
AMRX,77,40.82,0.689274,0.4938,40.90,0.752366,0.682,late,mid,none,commercial_pharma,60.53,41.72678400000000000000000000,,38.36,66.98412698412698412698412699,32.44946492271105826397146254,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,44,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,541.65,1.0,0,1.0,0,0,,,172,0.63,44,True,specific_days,0.1463,0,,0.0,,,-0.020817,0.020817,morningstar,,,9
ALT,78,40.79,0.828076,0.9466,40.79,0.746057,0.6621,late,small,none,drug_developer,40.19,39.73931377777777777777777778,31.24065569920388635611464994,81.16,75.23809523809523809523809524,61.72727272727272727272727273,0.8360632680026425897379431843,0.925414,0.074586,v1.3.0,96f655ee,0,deep_drawdown,1,1,selling,105,0,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,0.85,<=1000bps,1,608.71,1.0,0,1.0,0,0,D,ineligible,,,105,False,specific_days,-0.1363,1,,-0.450065,,,-0.020817,-0.429248,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ANIP,79,40.66,0.68612,0.4849,40.68,0.742902,0.6523,late,small,none,commercial_pharma,36.71,41.72678400000000000000000000,51.68973527528143431001690256,61.53,53.96825396825396825396825397,36.93755739210284664830119376,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,44,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,518.22,1.0,0,1.0,0,0,,,173,0.38,44,True,specific_days,-0.1748,2,,-0.141484,,,-0.020817,-0.120667,morningstar,,,9
PTGX,80,40.55,0.664038,0.4235,40.55,0.733438,0.6232,late,mid,none,drug_developer,48.94,36.65610844444444444444444444,80.87297323449071374211550589,37.32,46.23526776965930405083844238,38.06183115338882282996432818,0.8689003784505788067675868210,0.527624,0.472376,v1.3.0,96f655ee,0,deep_drawdown,5,5,buying,75,0,specific_days,near,adequate,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,1.0,<=400bps,0,369.06,1.0,0,1.0,0,0,D,ineligible,,,75,False,specific_days,-0.0148,5,,-0.4107,,18.0,-0.020817,-0.389883,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GLUE,81,40.53,0.780757,0.7748,40.56,0.739748,0.6426,early,small,none,drug_developer,96.55,53.216,55.79576513233630804200016222,36.14,71.42857142857142857142857143,51.87500000000000000000000000,0.7143023772495001110864252388,0.88674,0.11326,v1.3.0,96f655ee,1,,3,3,buying,15,1,specific_days,near,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,554.68,1.0,0,1.0,0,0,C,low_opt,97,0.63,15,True,specific_days,1.6185,3,,-0.063216,,,-0.020817,-0.042399,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
MBX,82,40.52,0.875394,1.1523,40.55,0.736593,0.6329,mid,small,none,drug_developer,96.55,37.54736044444444444444444444,85,40.26,61.61290322580645161290322581,54.97142857142857142857142857,0.7934383954154727793696275072,0.748619,0.251381,v1.3.0,96f655ee,1,,8,8,buying,5,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,583.95,1.0,0,1.0,0,0,C,low_opt,98,0.63,5,True,specific_days,1.2630,8,,-0.057223,,,-0.020817,-0.036406,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
IRWD,83,40.29,0.900631,1.2852,40.29,0.730284,0.6137,late,small,none,commercial_pharma,96.55,30.27758400000000000000000000,,59.20,77.000,69.77272727272727272727272727,0.8408700454043440912995459566,,,v1.3.0,96f655ee,0,deep_drawdown,0,0,neutral,,0,no_upcoming,missing,adequate,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,0.85,<=1000bps,1,675.2,1.0,0,1.0,0,0,,,,,,False,no_upcoming,2.1579,0,,-0.7582,,74.2,-0.020817,-0.737383,morningstar,,,9
DYN,84,40.14,0.768139,0.7327,40.16,0.727129,0.6042,early,mid,none,drug_developer,48.11,51.500,84.44957762788423384652486889,47.43,52.85714285714285714285714286,64.52380952380952380952380952,0.7265719739501459690096564114,0.610497,0.389503,v1.3.0,96f655ee,1,,8,8,buying,75,0,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,0.85,<=1000bps,1,455.52,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,38,0.63,75,False,specific_days,-0.0263,8,,-0.312268,,,-0.020817,-0.291451,morningstar,SEC_8K_FILING,DATA_READOUT,2
AMPH,85,39.89,0.660883,0.4149,39.89,0.723975,0.5947,late,small,none,commercial_pharma,40.51,30.16282711111111111111111111,,79.08,50.85714285714285714285714286,55.45454545454545454545454545,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,S,momentum_headwind,0.85,<=1000bps,1,965.51,1.0,0,1.0,0,0,,,174,0.19,,False,no_upcoming,-0.1319,0,,-0.297683,,,-0.020817,-0.276866,morningstar,,,9
BNTX,86,39.82,0.626183,0.3218,39.82,0.72082,0.5853,late,large,none,drug_developer,36.56,56.444,39.55782614715840038847248164,29.97,62.85714285714285714285714286,28.56673241288625904010519395,0.8754844905008635578583765112,0.770718,0.229282,v1.3.0,96f655ee,1,,4,4,selling,16,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,284.65,1.0,0,1.0,0,0,C,low_opt,99,0.45,16,True,specific_days,-0.1768,4,,-0.1812,,59.6,-0.020817,-0.160383,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
