ticker,company_name,actionable_rank,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,clinical_alpha_z,clinical_score_z,clinical_score_z_tier,commercial_quality_pct,catalyst_days,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,decision_engine_version,decision_engine_ruleset_id,alpha_cohort_key,alpha_cohort_raw,missing_components,archetype,composite_rank,composite_score
RVMD,"Revolution Medicines, Inc.",11,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.26489,0.691257,0.5111,-0.7165,0.7706,,72,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,85,0.1
KURA,"Kura Oncology, Inc.",12,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.18652,0.70765,0.5087,-0.7795,0.6029,,165,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,60,0.1
DNTH,"Dianthus Therapeutics, Inc.",13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.804075,0.920765,-0.1453,-1.468,-1.2287,,133,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,257,0.0646411489361702
PEPG,PepGen Inc.,14,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.816614,0.904372,-0.1428,-1.4106,-1.0761,,165,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,261,0.0646411489361702
ORKA,"Oruka Therapeutics, Inc.",15,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.81348,0.849727,-1.1413,-1.2324,-0.6019,,104,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,260,0.0646411489361702
SION,"Sionna Therapeutics, Inc.",16,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.819749,0.980874,-1.1534,-1.5216,-1.3712,,104,specific_days,3,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,262,0.0646411489361702
COGT,"Cogent Biosciences, Inc.",17,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.672414,0.833333,0.4867,-1.1778,-0.4566,,104,specific_days,3,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,215,0.0743638577586207
CGON,"CG Oncology, Inc.",18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.669279,0.877049,0.4788,-1.3264,-0.8519,,104,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,214,0.0743638577586207
CELC,Celcuity Inc.,19,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.663009,0.844262,0.4852,-1.2155,-0.557,,133,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,212,0.0743638577586207
KOD,Kodiak Sciences Inc,20,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.694357,0.964481,0.4496,-1.5216,-1.3712,,165,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,222,0.0743638577586207
CLYM,"Climb Bio, Inc.",21,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.086207,0.713115,-0.6653,-0.7809,0.5993,,43,specific_days,3,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,28,0.1
FDMT,"4D Molecular Therapeutics, Inc.",22,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.681818,0.92623,0.472,-1.4689,-1.231,,104,specific_days,3,neutral,high_beta,S,tier_a_dev|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,218,0.0743638577586207
NUVB,Nuvation Bio Inc.,23,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.217868,0.751366,0.4971,-0.9434,0.1669,,134,specific_days,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,70,0.1
ARTV,"Artiva Biotherapeutics, Inc.",24,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.051724,0.729508,-0.1135,-0.8484,0.4196,,43,specific_days,3,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,17,0.1
VERA,"Vera Therapeutics, Inc.",25,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.412226,0.931694,0.4692,-1.4862,-1.2772,,26,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,132,0.09603160592255125
VRDN,"Viridian Therapeutics, Inc.",26,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.415361,0.838798,0.4858,-1.1967,-0.5069,,12,specific_days,3,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,133,0.09603160592255125
CRSP,CRISPR Therapeutics AG,27,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.098746,0.745902,0.4985,-0.9233,0.2205,,103,specific_days,3,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,32,0.1
NUVL,"Nuvalent, Inc.",28,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.393417,0.942623,0.2806,-1.5121,-1.3461,,12,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,126,0.09603160592255125
OLMA,"Olema Pharmaceuticals, Inc.",29,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.399687,0.81694,0.4885,-1.1205,-0.3042,,12,specific_days,3,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,128,0.09603160592255125
IBRX,"ImmunityBio, Inc.",30,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.377743,0.800546,0.4911,-1.0818,-0.2013,,26,specific_days,3,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,121,0.09603160592255125
ADCT,ADC Therapeutics SA,31,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.34953,0.893443,0.4771,-1.3895,-1.0198,,11,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,112,0.09603160592255125
OCGN,"Ocugen, Inc.",32,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.224138,0.773224,0.4946,-1.0033,0.0076,,101,specific_days,3,tailwind,,M,tier_a_dev|momentum_tailwind|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,72,0.1
CNTA,Centessa Pharmaceuticals plc,33,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.092476,0.948087,0.4384,-1.5216,-1.3712,,72,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_31_90|nonpos,0.1,,drug_developer,30,0.1
ABVX,Abivax SA,34,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.518809,0.346995,0.5572,0.5571,1.5341,,12,specific_days,3,neutral,,M,sponsor_confirmed|runway_short,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,166,0.09254273684210526
CYTK,"Cytokinetics, Incorporated",35,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.105016,0.352459,0.5551,0.5443,1.5166,,104,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,34,0.1
KYTX,"Kyverna Therapeutics, Inc.",36,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.653605,0.314208,-0.0768,0.669,1.6865,,12,specific_days,3,tailwind,high_vol|high_beta,M,momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|near_0_30|pos,0.07679787341772153,,drug_developer,209,0.07679787341772153
DNLI,Denali Therapeutics Inc.,37,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.550157,0.461749,0.5443,0.2064,1.0563,,8,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,176,0.09254273684210526
PTGX,"Protagonist Therapeutics, Inc.",38,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.246082,0.434426,0.5484,0.3071,1.1935,,43,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,79,0.1
VIR,"Vir Biotechnology, Inc.",39,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.603448,0.489071,0.5403,0.1195,0.9379,,12,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,193,0.09254273684210526
CLDX,"Celldex Therapeutics, Inc.",40,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.543887,0.483607,0.5403,0.1195,0.9379,,12,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,174,0.09254273684210526
XENE,Xenon Pharmaceuticals Inc.,41,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.311912,0.472678,0.5433,0.1815,1.0223,,165,specific_days,3,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,100,0.1
FATE,"Fate Therapeutics, Inc.",42,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.123824,0.325137,-0.0791,0.6271,1.6294,,73,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,40,0.1
INBX,"Inhibrx Biosciences, Inc.",43,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.155172,0.385246,-0.0844,0.4594,1.4009,,104,specific_days,3,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_91_180|pos,0.1,,drug_developer,50,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",44,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.101881,0.521858,0.5356,-0.0507,0.706,,72,specific_days,3,tailwind,high_beta|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,33,0.1
AARD,"Aardvark Therapeutics, Inc.",45,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.515674,0.571038,0.5283,-0.2972,0.3702,,12,specific_days,3,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,165,0.09254273684210526
CTMX,"CytomX Therapeutics, Inc.",46,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.989028,0.685792,-0.1074,-0.7123,-0.1954,,651,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,316,-0.012862136363636364
RAPT,"RAPT Therapeutics, Inc.",47,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.995298,0.663934,-0.1042,-0.6427,-0.1005,,408,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,318,-0.012862136363636364
KALV,"KalVista Pharmaceuticals, Inc.",48,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.180251,0.543716,0.5318,-0.1576,0.5603,,133,specific_days,3,neutral,,L,sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,58,0.1
BCAX,Bicara Therapeutics Inc.,49,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.982759,0.762295,-1.5378,-0.9805,-0.5608,,317,specific_days,9,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,314,-0.012862136363636364
IMMP,Immutep Limited,50,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.152038,0.54918,0.5317,-0.1811,0.5283,,43,specific_days,3,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,49,0.1
APGE,"Apogee Therapeutics, Inc.",51,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.854232,0.86612,-1.4399,-1.2928,-0.9863,,196,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,273,0.00506
CLLS,Cellectis S.A.,52,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.89185,0.396175,-0.7629,0.4421,1.3774,,133,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,early|near_91_180|pos,0.0,,drug_developer,285,0.0
NAUT,"Nautilus Biotechnology, Inc.",53,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.866771,0.97541,-1.4606,-1.5216,-1.2979,,196,specific_days,3,tailwind,overbought_rsi,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_181_270|nonpos,0.00506,,drug_developer,277,0.00506
SLDB,Solid Biosciences Inc.,54,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.641066,0.756831,-0.8682,-0.9635,-0.5376,,240,specific_days,3,headwind,,S,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_181_270|nonpos,0.08571638372093023,,drug_developer,205,0.08571638372093023
TSHA,"Taysha Gene Therapies, Inc.",55,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.5,0.986339,-1.0292,-1.5216,-1.2979,,388,specific_days,9,tailwind,high_beta,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,160,0.0930939801980198
PCVX,"Vaxcyte, Inc.",56,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.484326,0.76776,0.4952,-0.9834,-0.5648,,318,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,155,0.0930939801980198
ZVRA,"Zevra Therapeutics, Inc.",57,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.509404,0.718579,0.5083,-0.8003,-0.3153,,318,specific_days,9,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,163,0.0930939801980198
ACLX,"Arcellx, Inc.",58,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.4279,0.937158,0.4637,-1.5121,-1.2851,,287,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,137,0.0930939801980198
ABUS,Arbutus Biopharma Corporation,59,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.001567,0.554645,-0.0954,-0.2038,0.4975,,43,specific_days,3,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,1,0.1
MRSN,"Mersana Therapeutics, Inc.",60,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.478056,0.696721,0.5091,-0.7376,-0.2298,,287,specific_days,9,tailwind,high_vol|overbought_rsi,M,catalyst_far_lift|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,153,0.0930939801980198
LYEL,"Lyell Immunopharma, Inc.",61,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.474922,0.969945,0.4215,-1.5216,-1.2979,,1048,specific_days,9,tailwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,152,0.0930939801980198
LQDA,Liquidia Corporation,62,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.471787,0.778689,0.4945,-1.0231,-0.6188,,1230,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,151,0.0930939801980198
LBRX,LB Pharmaceuticals Inc,63,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.468652,0.822404,0.4882,-1.1397,-0.7776,,469,specific_days,9,tailwind,drawdown_data_missing,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,drawdown,drug_developer,150,0.0930939801980198
AVBP,"ArriVent BioPharma, Inc.",64,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.437304,0.915301,0.4741,-1.4338,-1.1784,,728,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,140,0.0930939801980198
FULC,"Fulcrum Therapeutics, Inc.",65,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.452978,0.898907,0.4771,-1.3895,-1.1179,,1448,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,145,0.0930939801980198
ERAS,"Erasca, Inc.",66,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.449843,0.871585,0.4795,-1.3081,-1.0072,,774,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,144,0.0930939801980198
AURA,"Aura Biosciences, Inc.",67,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.434169,0.806011,0.4895,-1.1012,-0.7252,,286,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,139,0.0930939801980198
ATXS,"Astria Therapeutics, Inc.",68,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.431034,0.909836,0.4755,-1.4161,-1.1543,,377,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,138,0.0930939801980198
ABEO,Abeona Therapeutics Inc.,69,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.42163,0.734973,0.4993,-0.8827,-0.4275,,499,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,135,0.0930939801980198
SRRK,Scholar Rock Holding Corporatio,70,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.286834,0.642077,0.5191,-0.5551,0.0188,,257,specific_days,3,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_181_270|pos,0.1,,drug_developer,92,0.1
VTYX,"Ventyx Biosciences, Inc.",71,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.308777,0.997268,-0.2343,-1.5216,-1.2979,,,no_upcoming,9,tailwind,high_vol|high_beta|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,mid|none|nonpos,0.1,,drug_developer,99,0.1
GLPG,Galapagos NV,72,C,low_opt,C,low_opt,,0.559561,0.046448,0.8815,1.5466,1.281,,12,specific_days,3,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,179,0.09254273684210526
TBPH,"Theravance Biopharma, Inc.",73,C,low_opt,C,low_opt,,0.340125,0.030055,0.8815,1.5473,1.2821,,683,specific_days,9,headwind,,S,catalyst_far_lift|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|far_271_540|pos,0.0961064745762712,,drug_developer,109,0.0961064745762712
CTNM,"Contineum Therapeutics, Inc.",74,C,low_opt,C,low_opt,,0.829154,0.008197,-0.014,1.5473,1.2821,,804,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|far_271_540|pos,0.05133853608247423,,drug_developer,265,0.05133853608247423
SLN,Silence Therapeutics Plc - Amer,75,C,low_opt,C,low_opt,,0.967085,0.079235,-0.0219,1.4655,1.1371,,196,specific_days,3,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,v1.3.0,6e0bf8fb,mid|near_181_270|pos,-0.0007759772727272727,,drug_developer,309,-0.0007759772727272727
