ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
ABEO,165,27.54,0.507862,0.0197,27.54,0.47956,-0.0513,late,micro,none,drug_developer,25.95,43.91479511111111111111111111,56.23918714391192530824169021,69.57,20.68904406480741866863642741,64.46700507614213197969543147,0.8656516703367183324425440941,0.255495,0.744505,v1.3.0,96f655ee,1,,2,2,neutral,0,1,blended_window,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.03,1.0,0,1.0,0,0,A,high_opt+catalyst_window,14,0.32,0,True,blended_window,-0.3169,2,,-0.33195,,,-0.023106,-0.308844,morningstar,,,9,0.507862,-0.888692,0.397521,0,0,0,0,0,0,,,20.68904406480741866863642741,0,1.0,0,
CRSP,158,28.41,0.52673,0.0671,28.42,0.504717,0.0118,late,mid,none,drug_developer,26.41,42.21654444444444444444444444,58.37488384816683205820148614,64.49,19.47970258903289901254290958,68.450,0.8715244954844464265804437507,0.244505,0.755495,v1.3.0,96f655ee,1,,3,3,buying,44,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,15,0.75,44,True,specific_days,-0.3106,3,1.4197,-0.223,,59.5411,-0.023106,-0.199894,morningstar,,,9,0.52673,-0.940945,0.270053,0,0,0,0,0,0,,,19.47970258903289901254290958,0,1.0,0,
ARTV,224,18.65,0.303459,-0.5145,18.65,0.29717,-0.5326,mid,micro,sev1,drug_developer,53.61,36.24000000000000000000000000,84.6750,88.24,19.71166207529843893480257116,21.76041322314049586776859504,0.7861721513559867081144817237,0.25,0.75,v1.3.0,96f655ee,1,,2,2,neutral,63,0,specific_days,near,adequate,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,16,0.53,63,False,specific_days,0.0502,2,,-0.290476,,,-0.023106,-0.26737,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.303459,-0.930922,0.294502,0,0,0,0,0,0,,,19.71166207529843893480257116,0,1.0,0,
PEPG,290,11.54,0.139937,-1.0806,11.52,0.089623,-1.3431,mid,small,none,drug_developer,96.55,50.042,79.77945811546698686348943871,68.58,5,36.66389177939646201873048907,0.7775530161520712009669267114,0.019231,0.980769,v1.3.0,96f655ee,1,,7,7,buying,1,1,specific_days,near,adequate,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1694.53,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.53,1,True,specific_days,0.9484,7,,-0.276848,,,-0.023106,-0.253742,morningstar,,,9,0.139937,-1.566571,-1.256145,0,0,0,0,0,0,,,5,0,1.0,0,
NUVL,240,16.80,0.180818,-0.9123,16.80,0.246855,-0.6844,late,mid,none,drug_developer,45.05,39.57120044444444444444444444,78.63037581016831632119756208,36.61,5,48.78425739729962654409652399,0.8343184630849994415279794482,0.024725,0.975275,v1.3.0,96f655ee,1,,5,5,buying,154,0,specific_days,mid,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,403.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,18,0.64,154,False,specific_days,-0.0688,5,,-0.085945,,,-0.023106,-0.062839,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.180818,-1.566571,-1.256145,0,0,0,0,0,0,,,5,0,1.0,0,
KOD,297,10.48,0.051887,-1.6268,10.48,0.06761,-1.4938,late,small,sev1,drug_developer,85.01,49.17411600000000000000000000,63.31728733106713086620236909,53.39,5,9.932477743091686900219678577,0.8661971319102353585112205802,0.035714,0.964286,v1.3.0,96f655ee,1,,3,3,buying,3,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,702.75,1.0,0,1.0,0,0,A,high_opt+catalyst_near,19,0.64,3,True,specific_days,0.5126,3,,-0.210746,,,-0.023106,-0.18764,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.051887,-1.566571,-1.256145,0,0,0,0,0,0,,,5,0,1.0,0,
IVVD,304,8.71,0.048742,-1.6572,8.71,0.045597,-1.6891,late,small,sev1,drug_developer,73.88,69.374,47.00751395803273551332243662,64.19,5,13.11054585629681016430929716,0.8178727372462973121228743829,0.041209,0.958791,v1.3.0,96f655ee,1,,3,3,buying,32,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,933.9,1.0,0,1.0,0,0,A,high_opt+catalyst_near,20,0.64,32,True,specific_days,0.3146,3,,-0.295139,,,-0.023106,-0.272033,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.048742,-1.566571,-1.256145,0,0,0,0,0,0,,,5,0,1.0,0,
DNTH,213,19.67,0.328616,-0.4437,19.67,0.331761,-0.4351,late,mid,none,drug_developer,86.94,36.65610844444444444444444444,85,36.87,5,57.16949152542372881355932203,0.8323761340782122905027932961,0.052198,0.947802,v1.3.0,96f655ee,1,,8,8,buying,153,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,495.67,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,21,0.64,153,False,specific_days,0.5577,8,,-0.042835,,,-0.023106,-0.019729,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.328616,-1.566571,-1.256145,0,0,0,0,0,0,,,5,0,1.0,0,
CNTA,258,15.08,0.124214,-1.1542,15.05,0.190252,-0.877,late,mid,sev1,drug_developer,45.85,47.38151111111111111111111111,79.16097644551485094642023602,34.00,5,9.182706118931341568514794592,0.8792836309193745148053676389,0.057692,0.942308,v1.3.0,96f655ee,1,,7,7,buying,62,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,476.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,22,0.64,62,False,specific_days,-0.0577,7,,-0.15229,,,-0.023106,-0.129184,morningstar,,,9,0.124214,-1.566571,-1.256145,0,0,0,0,0,0,,,5,0,1.0,0,
SION,302,8.98,0.017296,-2.1131,8.98,0.051887,-1.6268,mid,small,sev2,drug_developer,72.36,41.71541377777777777777777778,85,60.91,6.841138659320477502295684107,5,0.7474952760865001049758555532,0.085165,0.914835,v1.3.0,96f655ee,1,,6,6,buying,124,0,specific_days,mid,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,882.99,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,23,0.64,124,False,specific_days,0.2942,6,,-0.022082,,,-0.023106,0.001024,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.017296,-1.487021,-1.062085,0,0,0,0,0,0,,,6.841138659320477502295684107,0,1.0,0,
FDMT,256,15.29,0.237421,-0.7146,15.28,0.196541,-0.854,late,small,none,drug_developer,37.47,43.45388844444444444444444444,39.89836682123872268623907831,61.60,7.121744383462026276837274290,53.45161290322580645161290322,0.8096506401766004415011037528,0.090659,0.909341,v1.3.0,96f655ee,1,,1,1,neutral,3,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,tier_a_dev|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.48,1.0,0,1.0,0,0,A,high_opt+catalyst_near,24,0.16,3,True,specific_days,-0.1648,1,,-0.298289,,,-0.023106,-0.275183,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.237421,-1.474896,-1.032508,0,0,0,0,0,0,,,7.121744383462026276837274290,0,1.0,0,
ORKA,192,22.32,0.353774,-0.3752,22.32,0.394654,-0.2672,mid,small,none,drug_developer,81.57,41.71541377777777777777777778,85,41.23,8.347107438016528925619834711,45.98647242455775234131113424,0.7890569069895432030820033021,0.101648,0.898352,v1.3.0,96f655ee,1,,7,7,buying,124,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,25,0.64,124,False,specific_days,0.4408,7,,-0.028567,,,-0.023106,-0.005461,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.353774,-1.421952,-0.903352,0,0,0,0,0,0,,,8.347107438016528925619834711,0,1.0,0,
CGON,243,16.61,0.253145,-0.6646,16.61,0.237421,-0.7146,late,mid,none,drug_developer,75.34,48.49505600000000000000000000,85,36.18,8.385712363397951792396379992,52.84745762711864406779661017,0.8498720519131796822555381517,0.107143,0.892857,v1.3.0,96f655ee,1,,6,6,buying,124,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,26,0.64,124,False,specific_days,0.3354,6,,-0.04516,,,-0.023106,-0.022054,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.253145,-1.420284,-0.899283,0,0,0,0,0,0,,,8.385712363397951792396379992,0,1.0,0,
ATXS,211,20.02,0.300314,-0.5235,20.02,0.341195,-0.4092,late,small,none,drug_developer,52.30,42.84537777777777777777777778,56.49932812758867876350416670,51.82,8.811615862299981962946739159,48.13983633303785922585783842,0.8816376192042091417296941795,0.112637,0.887363,v1.3.0,96f655ee,1,,3,3,buying,3,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,860.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,27,0.64,3,True,specific_days,0.0319,3,,-0.04697,,,-0.023106,-0.023864,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.300314,-1.401882,-0.854391,0,0,0,0,0,0,,,8.811615862299981962946739159,0,1.0,0,
ADCT,276,13.87,0.165094,-0.9737,13.87,0.136792,-1.0948,late,small,none,drug_developer,30.83,51.458,78.43974417032009253015185586,77.27,9.239809780663706299512426961,34.67388651224932875990801762,0.8084248079034028540065861690,0.118132,0.881868,v1.3.0,96f655ee,1,,3,3,buying,4,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1515.11,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.32,4,True,specific_days,-0.2522,3,,-0.262073,,,-0.023106,-0.238967,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.165094,-1.383381,-0.809258,0,0,0,0,0,0,,,9.239809780663706299512426961,0,1.0,0,
ERAS,298,10.35,0.070755,-1.4702,10.35,0.064465,-1.5183,late,mid,none,drug_developer,96.55,45.51584044444444444444444444,72.20829433934750900537977412,54.66,10.53813405252504430530146214,37.22573334610105652909444924,0.7994504209541627689429373246,0.134615,0.865385,v1.3.0,96f655ee,1,,3,3,buying,4,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,29,0.64,4,True,specific_days,3.5946,3,,-0.037619,,,-0.023106,-0.014513,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.070755,-1.327284,-0.672412,0,0,0,0,0,0,,,10.53813405252504430530146214,0,1.0,0,
CELC,274,13.95,0.246855,-0.6844,13.91,0.139937,-1.0806,late,mid,none,drug_developer,84.59,55.652,85,24.74,10.97548964873554530592846447,35.64831306457276006256184366,0.8083054066130473637176050045,0.14011,0.85989,v1.3.0,96f655ee,1,,6,6,buying,32,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.75,32,True,specific_days,0.5032,6,,-0.023198,,,-0.023106,-9.2e-05,morningstar,,,9,0.246855,-1.308387,-0.626313,0,0,0,0,0,0,,,10.97548964873554530592846447,0,1.0,0,
VRDN,303,8.84,0.02673,-1.9312,8.84,0.048742,-1.6572,late,mid,sev2,drug_developer,74.27,47.77154177777777777777777778,68.41971819838354182597954476,43.74,11.41513566440774047257079544,7.974273037760541351463500274,0.8842429652715939447907390917,0.145604,0.854396,v1.3.0,96f655ee,1,,4,4,buying,32,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.64,32,True,specific_days,0.3199,4,,-0.004737,,,-0.023106,0.018369,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.02673,-1.289391,-0.579973,0,0,0,0,0,0,,,11.41513566440774047257079544,0,1.0,0,
OLMA,269,14.22,0.256289,-0.6548,14.22,0.158805,-0.9994,late,mid,none,drug_developer,96.55,53.798,69.14624947265540906759297228,53.66,14.55678951904054328749631386,53.71186440677966101694915254,0.7961326897171082173327346206,0.173077,0.826923,v1.3.0,96f655ee,1,,3,3,buying,32,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.75,32,True,specific_days,2.1103,3,,-0.292492,,,-0.023106,-0.269386,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.256289,-1.153649,-0.248835,0,0,0,0,0,0,,,14.55678951904054328749631386,0,1.0,0,
RAPP,221,18.90,0.426101,-0.1863,18.91,0.306604,-0.5055,mid,small,sev1,drug_developer,47.40,36.84267777777777777777777778,81.92591538506557758745837880,49.48,14.66483011937557392102846648,66.06451612903225806451612903,0.7298622589531680440771349862,0.178571,0.821429,v1.3.0,96f655ee,1,,5,5,neutral,63,0,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,33,0.64,63,False,specific_days,-0.0361,5,,-0.177586,,,-0.023106,-0.15448,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.426101,-1.148981,-0.237447,0,0,0,0,0,0,,,14.66483011937557392102846648,0,1.0,0,
AURA,244,16.52,0.152516,-1.0257,16.50,0.234277,-0.7248,late,small,none,drug_developer,23.46,39.57120044444444444444444444,39.63536701265208390132318409,61.74,15.01475889040629178226127387,36.66389177939646201873048907,0.8744246737580875095953503674,0.184066,0.815934,v1.3.0,96f655ee,1,,2,2,selling,154,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,34,0.25,154,False,specific_days,-0.3535,2,,-0.342266,,,-0.023106,-0.31916,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.152516,-1.133862,-0.200564,0,0,0,0,0,0,,,15.01475889040629178226127387,0,1.0,0,
