ticker,company_name,actionable_rank,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,clinical_alpha_z,clinical_score_z,clinical_score_z_tier,commercial_quality_pct,catalyst_days,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,decision_engine_version,decision_engine_ruleset_id,alpha_cohort_key,alpha_cohort_raw,missing_components,archetype,composite_rank,composite_score
PEPG,PepGen Inc.,11,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.81348,0.920765,-0.144,-1.4661,-1.1272,,165,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,260,0.0646411489361702
ORKA,"Oruka Therapeutics, Inc.",12,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.810345,0.860656,-1.1457,-1.2844,-0.6557,,104,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,259,0.0646411489361702
NUVB,Nuvation Bio Inc.,13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.217868,0.729508,0.4981,-0.8874,0.3745,,134,specific_days,9,neutral,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|high_risk,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,70,0.1
CRSP,CRISPR Therapeutics AG,14,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.095611,0.724044,0.4995,-0.857,0.4533,,103,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,31,0.1
KOD,Kodiak Sciences Inc,15,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.691223,0.964481,0.4504,-1.5274,-1.2862,,165,specific_days,9,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,221,0.0743638577586207
FDMT,"4D Molecular Therapeutics, Inc.",16,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.681818,0.904372,0.4729,-1.4072,-0.9744,,104,specific_days,9,headwind,,S,tier_a_dev|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,218,0.0743638577586207
DNTH,"Dianthus Therapeutics, Inc.",17,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.675549,0.948087,0.4206,-1.5274,-1.2862,,133,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,216,0.0743638577586207
COGT,"Cogent Biosciences, Inc.",18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.669279,0.81694,0.4876,-1.1134,-0.212,,104,specific_days,9,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,aa0aaf28,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,214,0.0743638577586207
CGON,"CG Oncology, Inc.",19,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.666144,0.849727,0.4797,-1.2449,-0.5532,,104,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,213,0.0743638577586207
CELC,Celcuity Inc.,20,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.659875,0.822404,0.4861,-1.1325,-0.2615,,133,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,211,0.0743638577586207
CLYM,"Climb Bio, Inc.",21,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.083072,0.718579,-0.6682,-0.8224,0.5431,,43,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|near_31_90|pos,0.1,,drug_developer,27,0.1
IBRX,"ImmunityBio, Inc.",22,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.562696,0.778689,0.492,-1.0167,0.039,,26,specific_days,9,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,180,0.09254273684210526
ARTV,"Artiva Biotherapeutics, Inc.",23,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.051724,0.740437,-0.1146,-0.8917,0.3634,,43,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|near_31_90|pos,0.1,,drug_developer,17,0.1
VRDN,"Viridian Therapeutics, Inc.",24,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.412226,0.909836,0.4711,-1.4248,-1.02,,12,specific_days,9,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short,v1.3.0,aa0aaf28,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,132,0.09603160592255125
VERA,"Vera Therapeutics, Inc.",25,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.409091,0.915301,0.4701,-1.4423,-1.0653,,26,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,131,0.09603160592255125
OLMA,"Olema Pharmaceuticals, Inc.",26,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.393417,0.795082,0.4894,-1.0556,-0.0621,,12,specific_days,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,aa0aaf28,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,126,0.09603160592255125
NUVL,"Nuvalent, Inc.",27,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.387147,0.931694,0.2809,-1.4683,-1.1329,,12,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,124,0.09603160592255125
ADCT,ADC Therapeutics SA,28,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.346395,0.86612,0.478,-1.3089,-0.7194,,11,specific_days,9,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|near_0_30|nonpos,0.09603160592255125,,drug_developer,111,0.09603160592255125
CNTA,Centessa Pharmaceuticals plc,29,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.089342,0.942623,0.4392,-1.5274,-1.2862,,72,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_31_90|nonpos,0.1,,drug_developer,29,0.1
BNTX,BioNTech SE,30,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.534483,0.314208,0.8161,0.6766,1.8743,,12,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,171,0.09254273684210526
ABVX,Abivax SA,31,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.512539,0.336066,0.5584,0.6002,1.7655,,12,specific_days,9,neutral,,M,sponsor_confirmed|runway_short,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,164,0.09254273684210526
CYTK,"Cytokinetics, Incorporated",32,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.101881,0.34153,0.5562,0.5748,1.7292,,104,specific_days,9,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,33,0.1
VIR,"Vir Biotechnology, Inc.",33,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.597179,0.472678,0.5413,0.1898,1.1805,,12,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,191,0.09254273684210526
CLDX,"Celldex Therapeutics, Inc.",34,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.540752,0.467213,0.5413,0.1898,1.1805,,12,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,173,0.09254273684210526
XENE,Xenon Pharmaceuticals Inc.,35,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.305643,0.45082,0.5444,0.2518,1.2689,,165,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,98,0.1
INBX,"Inhibrx Biosciences, Inc.",36,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.155172,0.368852,-0.0853,0.4987,1.6207,,104,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,mid|near_91_180|pos,0.1,,drug_developer,50,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",37,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.098746,0.5,0.5367,0.0675,1.0062,,72,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|near_31_90|pos,0.1,,drug_developer,32,0.1
AARD,"Aardvark Therapeutics, Inc.",38,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.509404,0.543716,0.5294,-0.1584,0.6842,,12,specific_days,9,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,163,0.09254273684210526
SYRE,"Spyre Therapeutics, Inc.",39,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.653605,0.592896,-0.1182,-0.384,0.3627,,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,mid|near_0_30|pos,0.07679787341772153,,drug_developer,209,0.07679787341772153
RAPT,"RAPT Therapeutics, Inc.",40,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.995298,0.680328,-0.1053,-0.6806,-0.0601,,408,specific_days,9,tailwind,high_vol,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,aa0aaf28,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,318,-0.012862136363636364
CTMX,"CytomX Therapeutics, Inc.",41,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.989028,0.702186,-0.1084,-0.7521,-0.162,,651,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,316,-0.012862136363636364
BCAX,Bicara Therapeutics Inc.,42,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.979624,0.784153,-1.5435,-1.0269,-0.5538,,317,specific_days,9,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|far_271_540|nonpos,-0.012862136363636364,,drug_developer,313,-0.012862136363636364
CLLS,Cellectis S.A.,43,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.88558,0.401639,-0.7661,0.436,1.5314,,133,specific_days,9,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,v1.3.0,aa0aaf28,early|near_91_180|pos,0.0,,drug_developer,283,0.0
TECX,"Tectonic Therapeutic, Inc.",44,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.866771,0.898907,-1.5029,-1.4066,-1.0949,,234,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|near_181_270|nonpos,0.00506,,drug_developer,277,0.00506
NAUT,"Nautilus Biotechnology, Inc.",45,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.860502,0.97541,-1.466,-1.5274,-1.267,,196,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,aa0aaf28,mid|near_181_270|nonpos,0.00506,,drug_developer,275,0.00506
APGE,"Apogee Therapeutics, Inc.",46,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.847962,0.882514,-1.4452,-1.3461,-1.0086,,196,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,aa0aaf28,mid|near_181_270|nonpos,0.00506,,drug_developer,271,0.00506
RNA,"Avidity Biosciences, Inc.",47,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.255486,0.598361,0.5205,-0.387,0.3583,,165,specific_days,9,headwind,,S,sponsor_confirmed|momentum_headwind|runway_short,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,82,0.1
SRRK,Scholar Rock Holding Corporatio,48,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.280564,0.614754,0.5202,-0.4427,0.279,,257,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|near_181_270|pos,0.1,,drug_developer,90,0.1
ABUS,Arbutus Biopharma Corporation,49,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.001567,0.538251,-0.0964,-0.1501,0.6961,,43,specific_days,9,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|near_31_90|pos,0.1,,drug_developer,1,0.1
SLDB,Solid Biosciences Inc.,50,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.637931,0.893443,-0.8956,-1.3896,-1.0706,,240,specific_days,9,neutral,,M,catalyst_far_lift|sponsor_confirmed|runway_short|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|near_181_270|nonpos,0.08571638372093023,,drug_developer,204,0.08571638372093023
ALMS,Alumis Inc.,51,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.020376,0.587432,0.5213,-0.3533,0.4064,,134,specific_days,9,tailwind,high_vol,M,sponsor_confirmed|momentum_tailwind|runway_short|high_risk,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,7,0.1
ZVRA,"Zevra Therapeutics, Inc.",52,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.503135,0.691257,0.5093,-0.7124,-0.1054,,318,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|momentum_headwind,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,161,0.0930939801980198
TSHA,"Taysha Gene Therapies, Inc.",53,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.49373,0.986339,-1.0332,-1.5274,-1.267,,388,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,158,0.0930939801980198
TENX,"Tenax Therapeutics, Inc.",54,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.490596,0.734973,0.4981,-0.8874,-0.3549,,864,specific_days,9,tailwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,157,0.0930939801980198
PRTA,Prothena Corporation plc,55,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.481191,0.696721,0.5082,-0.7333,-0.1353,,316,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,154,0.0930939801980198
PCVX,"Vaxcyte, Inc.",56,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.478056,0.745902,0.4962,-0.9176,-0.3979,,318,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,153,0.0930939801980198
LYEL,"Lyell Immunopharma, Inc.",57,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.468652,0.969945,0.4222,-1.5274,-1.267,,1048,specific_days,9,tailwind,deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,150,0.0930939801980198
LQDA,Liquidia Corporation,58,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.465517,0.756831,0.4954,-0.9575,-0.4548,,1230,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,149,0.0930939801980198
LBRX,LB Pharmaceuticals Inc,59,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.462382,0.800546,0.4891,-1.075,-0.6222,,469,specific_days,9,tailwind,drawdown_data_missing,L,catalyst_far_lift|momentum_tailwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,drawdown,drug_developer,148,0.0930939801980198
ERAS,"Erasca, Inc.",60,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.446708,0.844262,0.4804,-1.2264,-0.838,,774,specific_days,9,tailwind,high_vol,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,143,0.0930939801980198
AVBP,"ArriVent BioPharma, Inc.",61,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.434169,0.887978,0.475,-1.354,-1.0198,,728,specific_days,9,headwind,,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,139,0.0930939801980198
AURA,"Aura Biosciences, Inc.",62,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.431034,0.789617,0.4904,-1.0362,-0.567,,286,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,138,0.0930939801980198
ATXS,"Astria Therapeutics, Inc.",63,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.4279,0.877049,0.4764,-1.336,-0.9943,,377,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,137,0.0930939801980198
ACLX,"Arcellx, Inc.",64,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.424765,0.92623,0.4645,-1.4683,-1.1828,,287,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,136,0.0930939801980198
ABEO,Abeona Therapeutics Inc.,65,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.418495,0.713115,0.5002,-0.8162,-0.2533,,499,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|far_271_540|nonpos,0.0930939801980198,,drug_developer,134,0.0930939801980198
VTYX,"Ventyx Biosciences, Inc.",66,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.302508,0.997268,-0.2358,-1.5274,-1.267,,,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,aa0aaf28,mid|none|nonpos,0.1,,drug_developer,97,0.1
GLPG,Galapagos NV,67,C,low_opt,C,low_opt,,0.556426,0.019126,0.8799,1.541,1.2484,,12,specific_days,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|near_0_30|pos,0.09254273684210526,,drug_developer,178,0.09254273684210526
TBPH,"Theravance Biopharma, Inc.",68,C,low_opt,C,low_opt,,0.336991,0.035519,0.8799,1.541,1.2484,,683,specific_days,9,headwind,deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|far_271_540|pos,0.0961064745762712,,drug_developer,108,0.0961064745762712
CTNM,"Contineum Therapeutics, Inc.",69,C,low_opt,C,low_opt,,0.822884,0.008197,-0.0147,1.541,1.2484,,804,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|far_271_540|pos,0.05133853608247423,,drug_developer,263,0.05133853608247423
SLN,Silence Therapeutics Plc - Amer,70,C,low_opt,C,low_opt,,0.960815,0.090164,-0.0226,1.4521,1.0912,,196,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,v1.3.0,aa0aaf28,mid|near_181_270|pos,-0.0007759772727272727,,drug_developer,307,-0.0007759772727272727
HRTX,"Heron Therapeutics, Inc.",71,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.145768,0.02459,0.8799,1.541,1.2484,,,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|none|pos,0.1,,drug_developer,47,0.1
TRVI,"Trevi Therapeutics, Inc.",72,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.619122,0.040984,-0.0005,1.541,1.2484,,,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,v1.3.0,aa0aaf28,mid|none|pos,0.08701244092219021,,drug_developer,198,0.08701244092219021
ENTA,"Enanta Pharmaceuticals, Inc.",73,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.609718,0.013661,0.0104,1.541,1.2484,,,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,v1.3.0,aa0aaf28,mid|none|pos,0.08701244092219021,,drug_developer,195,0.08701244092219021
ACRS,"Aclaris Therapeutics, Inc.",74,C,low_opt,C,low_opt,,0.007837,0.062842,0.8799,1.5289,1.227,,165,specific_days,9,tailwind,high_vol|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,v1.3.0,aa0aaf28,late|near_91_180|pos,0.1,,drug_developer,3,0.1
KYMR,"Kymera Therapeutics, Inc.",75,C,low_opt,C,low_opt,,0.826019,0.106557,-0.0262,1.3654,0.9378,,287,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,v1.3.0,aa0aaf28,mid|far_271_540|pos,0.05133853608247423,,drug_developer,264,0.05133853608247423
