date,ticker,close,open,high,low,volume
2020-01-02,ABUS,2.940000057220459,,,,
2020-01-02,ACAD,41.11000061035156,,,,
2020-01-02,ACIU,8.65999984741211,,,,
2020-01-02,ACRS,1.870000004768372,,,,
2020-01-02,ADMA,3.934999942779541,,,,
2020-01-02,ADPT,29.3700008392334,,,,
2020-01-02,AGIO,47.52000045776367,,,,
2020-01-02,ALKS,19.76000022888184,,,,
2020-01-02,ALLO,26.21999931335449,,,,
2020-01-02,ALNY,115.62000274658205,,,,
2020-01-02,ALT,1.9210000038146973,,,,
2020-01-02,AMGN,199.60739135742188,,,,
2020-01-02,AMPH,19.350000381469727,,,,
2020-01-02,AMRX,4.769999980926514,,,,
2020-01-02,ANAB,15.890000343322754,,,,
2020-01-02,ANIP,60.06999969482422,,,,
2020-01-02,APLS,31.165000915527344,,,,
2020-01-02,AQST,6.03000020980835,,,,
2020-01-02,ARCT,10.0,,,,
2020-01-02,ARDX,7.349999904632568,,,,
2020-01-02,ARGX,160.4600067138672,,,,
2020-01-02,ARVN,41.43999862670898,,,,
2020-01-02,ARWR,63.119998931884766,,,,
2020-01-02,ASND,141.1300048828125,,,,
2020-01-02,ATXS,36.41999816894531,,,,
2020-01-02,AUPH,21.459999084472656,,,,
2020-01-02,AUTL,12.960000038146973,,,,
2020-01-02,AVTR,18.450000762939453,,,,
2020-01-02,AVXL,2.869999885559082,,,,
2020-01-02,AXSM,101.30999755859376,,,,
2020-01-02,AZN,43.713035583496094,,,,
2020-01-02,BBIO,33.220001220703125,,,,
2020-01-02,BCRX,3.400000095367432,,,,
2020-01-02,BCYC,9.81999969482422,,,,
2020-01-02,BIIB,294.239990234375,,,,
2020-01-02,BMRN,84.04000091552734,,,,
2020-01-02,BNTX,37.996726989746094,,,,
2020-01-02,BRKR,50.35858154296875,,,,
2020-01-02,CABA,13.899999618530272,,,,
2020-01-02,CATX,6.199999809265137,,,,
2020-01-02,CDNA,21.149999618530277,,,,
2020-01-02,CDXS,16.420000076293945,,,,
2020-01-02,CHRS,18.31999969482422,,,,
2020-01-02,CLDX,2.25,,,,
2020-01-02,CLLS,17.809999465942383,,,,
2020-01-02,COGT,2.888000011444092,,,,
2020-01-02,COLL,21.600000381469727,,,,
2020-01-02,CRL,153.88999938964844,,,,
2020-01-02,CRMD,7.059999942779541,,,,
2020-01-02,CRNX,25.399999618530277,,,,
2020-01-02,CRSP,59.31999969482422,,,,
2020-01-02,CRVS,4.989999771118164,,,,
2020-01-02,CSTL,33.81999969482422,,,,
2020-01-02,CTMX,8.595000267028809,,,,
2020-01-02,CYTK,10.550000190734863,,,,
2020-01-02,DNLI,16.389999389648438,,,,
2020-01-02,DVAX,5.46999979019165,,,,
2020-01-02,EBS,54.0,,,,
2020-01-02,EDIT,29.440000534057617,,,,
2020-01-02,ENTA,62.0,,,,
2020-01-02,EOLS,12.039999961853027,,,,
2020-01-02,ESPR,61.34000015258789,,,,
2020-01-02,ETON,7.46999979019165,,,,
2020-01-02,EXEL,17.65999984741211,,,,
2020-01-02,EYPT,15.300000190734863,,,,
2020-01-02,FATE,19.46999931335449,,,,
2020-01-02,FGEN,1096.5,,,,
2020-01-02,FLGT,12.5,,,,
2020-01-02,FOLD,9.550000190734863,,,,
2020-01-02,FULC,15.859999656677246,,,,
2020-01-02,GERN,1.3300000429153442,,,,
2020-01-02,GH,79.41000366210938,,,,
2020-01-02,GILD,51.73496627807617,,,,
2020-01-02,GLPG,212.08999633789065,,,,
2020-01-02,GMAB,22.299999237060547,,,,
2020-01-02,GOSS,15.399999618530272,,,,
2020-01-02,GRFS,22.33865547180176,,,,
2020-01-02,HALO,18.100000381469727,,,,
2020-01-02,HROW,7.300000190734863,,,,
2020-01-02,HRTX,23.18000030517578,,,,
2020-01-02,IBRX,3.9600000381469727,,,,
2020-01-02,IDYA,9.140000343322754,,,,
2020-01-02,ILMN,318.0933837890625,,,,
2020-01-02,IMMP,1.850000023841858,,,,
2020-01-02,IMVT,15.600000381469728,,,,
2020-01-02,INCY,85.97000122070312,,,,
2020-01-02,INDV,2.634999990463257,,,,
2020-01-02,INSM,23.65999984741211,,,,
2020-01-02,INVA,13.93000030517578,,,,
2020-01-02,IONS,60.88999938964844,,,,
2020-01-02,IOVA,26.68000030517578,,,,
2020-01-02,IRWD,13.260000228881836,,,,
2020-01-02,JAZZ,148.42999267578125,,,,
2020-01-02,KALA,192.0,,,,
2020-01-02,KALV,18.07999992370605,,,,
2020-01-02,KMDA,6.805013656616211,,,,
2020-01-02,KNSA,11.1899995803833,,,,
2020-01-02,KOD,68.13999938964844,,,,
2020-01-02,KRYS,56.9900016784668,,,,
2020-01-02,KURA,14.039999961853027,,,,
2020-01-02,LAB,3.490000009536743,,,,
2020-01-02,LCTX,0.8700000047683716,,,,
2020-01-02,LFCR,11.170000076293944,,,,
2020-01-02,LGND,65.3399887084961,,,,
2020-01-02,LQDA,4.400000095367432,,,,
2020-01-02,LRMR,13.31999969482422,,,,
2020-01-02,MCRB,67.0,,,,
2020-01-02,MDGL,90.68000030517578,,,,
2020-01-02,MEDP,82.97000122070312,,,,
2020-01-02,MESO,15.65999984741211,,,,
2020-01-02,MGTX,19.71999931335449,,,,
2020-01-02,MIRM,23.790000915527344,,,,
2020-01-02,MNKD,1.2999999523162842,,,,
2020-01-02,MRNA,19.229999542236328,,,,
2020-01-02,MRSN,134.0,,,,
2020-01-02,MYGN,27.350000381469727,,,,
2020-01-02,NBIX,108.3000030517578,,,,
2020-01-02,NGNE,237.0,,,,
2020-01-02,NTLA,14.579999923706056,,,,
2020-01-02,NTRA,33.290000915527344,,,,
2020-01-02,NVAX,4.489999771118164,,,,
2020-01-02,NVCR,76.86000061035156,,,,
2020-01-02,OCGN,0.5109999775886536,,,,
2020-01-02,OCUL,3.950000047683716,,,,
2020-01-02,OMER,13.619999885559082,,,,
2020-01-02,ONC,165.9199981689453,,,,
2020-01-02,OPCH,15.239999771118164,,,,
2020-01-02,OPK,1.4900000095367432,,,,
2020-01-02,ORKA,36.65797424316406,,,,
2020-01-02,PACB,5.159999847412109,,,,
2020-01-02,PAHC,21.752370834350582,,,,
2020-01-02,PBYI,8.430000305175781,,,,
2020-01-02,PCRX,45.58000183105469,,,,
2020-01-02,PGEN,5.909999847412109,,,,
2020-01-02,PHAT,29.899999618530277,,,,
2020-01-02,PRTA,15.630000114440918,,,,
2020-01-02,PSNL,10.90999984741211,,,,
2020-01-02,PTCT,48.43999862670898,,,,
2020-01-02,PTGX,6.929999828338623,,,,
2020-01-02,QTRX,23.1200008392334,,,,
2020-01-02,QURE,70.26000213623047,,,,
2020-01-02,RAPT,239.1199951171875,,,,
2020-01-02,RARE,43.11000061035156,,,,
2020-01-02,RCKT,23.309999465942383,,,,
2020-01-02,RCUS,9.859999656677246,,,,
2020-01-02,REGN,371.290771484375,,,,
2020-01-02,REPL,14.619999885559082,,,,
2020-01-02,RGEN,93.77999877929688,,,,
2020-01-02,RGNX,38.9900016784668,,,,
2020-01-02,RIGL,20.200000762939453,,,,
2020-01-02,RYTM,22.899999618530277,,,,
2020-01-02,SGMO,8.210000038146973,,,,
2020-01-02,SIGA,3.5221643447875977,,,,
2020-01-02,SLDB,66.44999694824219,,,,
2020-01-02,SMMT,1.4700000286102295,,,,
2020-01-02,SNDX,8.770000457763672,,,,
2020-01-02,SNY,40.11152267456055,,,,
2020-01-02,SRPT,129.08999633789062,,,,
2020-01-02,SRRK,12.199999809265137,,,,
2020-01-02,STOK,26.540000915527344,,,,
2020-01-02,STRO,119.9000015258789,,,,
2020-01-02,SUPN,23.709999084472656,,,,
2020-01-02,SVRA,4.079999923706055,,,,
2020-01-02,SYRE,193.75,,,,
2020-01-02,TBPH,24.670000076293945,,,,
2020-01-02,TECH,53.46196746826172,,,,
