ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
RYTM,14,52.77,0.929245,1.4702,52.77,0.957547,1.7229,late,mid,none,commercial_biotech,31.44,51.626,85,43.45,75.93750000000000000000000000,38.82160298764722780810112037,0.9,,,v1.3.0,96f655ee,1,,9,9,buying,8,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,352.49,1.0,0,1.0,0,0,,,137,0.44,8,True,specific_days,-0.2442,9,0.8990,-0.1456,,19.9199,-0.02683,-0.11877,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CAI,15,52.49,0.938679,1.5438,52.51,0.954403,1.6891,late,mid,none,commercial_biotech,22.85,56.720,52.90757189239578132122492632,26.10,70.78125000000000000000000000,55.59322033898305084745762712,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,5,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,431.95,1.0,0,1.0,0,0,,,138,0.38,5,True,specific_days,-0.3631,3,,-0.363868,,,-0.02683,-0.337038,morningstar,,,9
SUPN,16,52.18,0.922956,1.4252,52.18,0.948113,1.6268,late,mid,none,commercial_pharma,34.47,41.23866711111111111111111111,31.00071730695316781543798722,34.35,74.06250000000000000000000000,64.74576271186440677966101695,0.9,,,v1.3.0,96f655ee,1,,2,2,neutral,129,0,specific_days,mid,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,516.09,1.0,0,1.0,0,0,,,139,0.38,129,False,specific_days,-0.2044,2,,-0.153509,,,-0.02683,-0.126679,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
UTHR,17,52.16,0.919811,1.4038,52.21,0.951258,1.6572,late,large,none,commercial_pharma,46.08,46.55737777777777777777777778,82.45630471832055805252543296,37.59,63.43750000000000000000000000,66.66666666666666666666666667,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,7,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,230.74,1.0,0,1.0,0,0,,,140,0.44,7,True,specific_days,-0.0545,7,0.2877,-0.0118,,55.2938,-0.02683,0.01503,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
NBIX,18,51.52,0.878931,1.1697,51.52,0.944969,1.5979,late,large,none,commercial_pharma,32.17,46.33443600000000000000000000,82.31075425866486070402426799,23.74,70.00000000000000000000000000,43.47050754458161865569272976,0.9,,,v1.3.0,96f655ee,1,,8,8,buying,37,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,268.22,1.0,0,1.0,0,0,,,141,0.44,37,True,specific_days,-0.2346,8,,-0.124976,,,-0.02683,-0.098146,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
INDV,19,51.33,0.926101,1.4474,51.38,0.941824,1.5703,late,mid,none,commercial_pharma,55.24,47.00422400000000000000000000,35.90936146722452893310337534,45.67,77.000,53.55932203389830508474576271,0.8789414349715814108993647609,,,v1.3.0,96f655ee,1,,1,1,neutral,4,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,351.76,1.0,0,1.0,0,0,,,142,0.74,4,True,specific_days,0.0727,1,,-0.09918,,,-0.02683,-0.07235,morningstar,,,9
NVAX,20,51.27,0.988994,2.2902,51.33,0.938679,1.5438,late,small,none,commercial_biotech,50.19,51.674,34.61965549294209254007832892,84.63,77.000,74.60674157303370786516853933,0.8928434559017112768758227293,,,v1.3.0,96f655ee,1,,1,1,selling,16,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi|overbought_rsi,M,,0.85,<=1000bps,1,504.92,1.0,0,1.0,0,0,,,143,0.38,16,True,specific_days,0.0026,1,,-0.3487,,73.6,-0.02683,-0.32187,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
VYGR,21,50.26,0.941824,1.5703,50.40,0.93239,1.4938,early,micro,none,drug_developer,35.02,36.90858711111111111111111111,47.375,69.60,77.000,50.35714285714285714285714285,0.7985053483714556761884684305,0.953297,0.046703,v1.3.0,96f655ee,1,,1,1,selling,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,77,0.06,,False,no_upcoming,-0.1971,1,,-0.293286,,,-0.02683,-0.266456,morningstar,,,9
EWTX,22,50.07,0.957547,1.7229,50.12,0.929245,1.4702,mid,mid,none,drug_developer,82.57,51.164,85,51.72,76.00000000000000000000000000,53.15000000000000000000000000,0.8146157723759381651170606027,0.931319,0.068681,v1.3.0,96f655ee,1,,9,9,buying,7,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,78,0.63,7,True,specific_days,0.4605,9,,-0.047286,,,-0.02683,-0.020456,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
AXSM,23,49.68,0.866352,1.1093,49.68,0.926101,1.4474,late,mid,none,commercial_biotech,69.08,47.20454444444444444444444444,73.55447073737751353317789344,28.73,71.87500000000000000000000000,34.08934214306233840850330364,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,8,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,294.54,1.0,0,1.0,0,0,,,144,0.74,8,True,specific_days,0.2511,7,,-0.3753,,68.4,-0.02683,-0.34847,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
REGN,24,49.51,0.847484,1.0257,49.51,0.922956,1.4252,late,large,none,commercial_biotech,45.90,55.862,49.06333195174236998335620866,59.71,68.12500000000000000000000000,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,4,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,145,0.44,4,True,specific_days,-0.0570,4,,-0.072291,,,-0.02683,-0.045461,morningstar,,,9
VNDA,25,49.48,0.888365,1.2179,49.51,0.919811,1.4038,late,small,none,commercial_biotech,73.47,53.318,38.92299336989902853365622569,82.28,74.68750000000000000000000000,55.52808988764044943820224719,0.8571467426067907995618838992,,,v1.3.0,96f655ee,1,,1,1,neutral,11,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,882.2,1.0,0,1.0,0,0,,,146,0.63,11,True,specific_days,0.3090,1,,-0.091837,,,-0.02683,-0.065007,morningstar,,,9
GH,26,48.82,0.916667,1.383,48.82,0.916667,1.383,late,large,none,platform_diagnostics,89.18,56.750,85,10.00,71.25000000000000000000000000,57.77777777777777777777777778,0.8975041198501872659176029963,,,v1.3.0,96f655ee,1,,3,3,buying,2,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,202.99,1.0,0,1.0,0,0,,,147,0.74,2,True,specific_days,0.6155,3,,-0.021572,,,-0.02683,0.005258,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
HRMY,27,48.75,0.875786,1.1542,48.79,0.913522,1.3628,late,mid,none,commercial_biotech,43.50,51.794,47.76639128151621933176307276,78.71,59.06250000000000000000000000,75.93220338983050847457627118,0.9,,,v1.3.0,96f655ee,1,,3,3,selling,6,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,606.78,1.0,0,1.0,0,0,,,148,0.38,6,True,specific_days,-0.0903,3,,-0.091089,,,-0.02683,-0.064259,morningstar,,,9
MIRM,28,48.51,0.831761,0.9611,48.62,0.910377,1.3431,late,mid,none,commercial_biotech,66.60,40.83127511111111111111111111,64.84719017218220326378563901,38.12,72.50000000000000000000000000,35.46394714162596954898017811,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,159,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,149,0.74,159,False,specific_days,0.2184,3,,-0.018119,,,-0.02683,0.008711,morningstar,SEC_8K_FILING,DATA_READOUT,2
TRVI,29,47.94,0.828616,0.9487,47.94,0.907233,1.3239,mid,small,none,drug_developer,35.11,56.528,70.18535589560117329521651194,44.77,77.000,29.39510204081632653061224489,0.8492299004049469191200612893,0.958791,0.041209,v1.3.0,96f655ee,1,,4,4,buying,9,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,714.06,1.0,0,1.0,0,0,C,low_opt,79,0.38,9,True,specific_days,-0.1959,4,,-0.294989,,,-0.02683,-0.268159,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
SIGA,30,47.86,0.79717,0.8316,47.89,0.904088,1.3052,late,small,none,commercial_pharma,26.91,49.05477377777777777777777778,,77.20,59.68750000000000000000000000,56.40449438202247191011235955,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,8,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,150,0.08,8,True,specific_days,-0.3039,0,,-0.299578,,,-0.02683,-0.272748,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ELVN,31,47.71,0.907233,1.3239,47.71,0.897799,1.2691,early,small,none,drug_developer,54.75,43.31589377777777777777777778,69.63427703900728388276990547,40.27,62.85714285714285714285714286,61.43750000000000000000000000,0.7930467538174228276392398111,0.766484,0.233516,v1.3.0,96f655ee,1,,6,6,selling,159,0,specific_days,mid,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt,80,0.63,159,False,specific_days,0.0659,6,,-0.05238,,,-0.02683,-0.02555,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NKTX,32,47.61,0.900943,1.2869,47.74,0.900943,1.2869,early,micro,none,drug_developer,49.01,38.63346177777777777777777778,61.550,58.51,63.80952380952380952380952381,58.85714285714285714285714286,0.8090840897125408023586395704,0.782967,0.217033,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,81,0.24,,False,no_upcoming,-0.0137,3,,-0.053232,,,-0.02683,-0.026402,morningstar,,,9
KYMR,33,47.50,0.869497,1.124,47.62,0.894654,1.2517,mid,mid,none,drug_developer,50.75,37.02950400000000000000000000,61.92182971727211499485696941,30.14,74.00000000000000000000000000,44.49679012345679012345679012,0.8174547186729432862586863932,0.903846,0.096154,v1.3.0,96f655ee,1,,5,5,buying,524,0,specific_days,far,adequate,neutral,,L,catalyst_far_lift|sponsor_confirmed,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,82,0.74,524,False,specific_days,0.0104,5,1.2991,-0.2367,,20.3932,-0.02683,-0.20987,morningstar,SEC_8K_FILING,DATA_READOUT,2
HRTX,34,47.43,0.93239,1.4938,47.49,0.891509,1.2346,late,micro,none,drug_developer,38.48,44.19202177777777777777777778,59.28243470648290347110133261,81.76,69.06250000000000000000000000,61.03906250000000000000000000,0.8630705995511381853158063482,0.85989,0.14011,v1.3.0,96f655ee,1,,2,2,buying,6,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1996.38,1.0,0,1.0,0,0,C,low_opt,83,0.15,6,True,specific_days,-0.1516,2,,-0.2429,,36.2,-0.02683,-0.21607,morningstar,,,9
ANAB,35,47.22,0.88522,1.2015,47.27,0.888365,1.2179,mid,small,none,commercial_biotech,64.68,46.93358400000000000000000000,85,44.34,64.00000000000000000000000000,52.05714285714285714285714286,0.8289685333920123225877434261,,,v1.3.0,96f655ee,1,,5,5,buying,8,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,151,0.63,8,True,specific_days,0.1931,5,,-0.066195,,,-0.02683,-0.039365,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ASMB,36,47.16,0.834906,0.9737,47.16,0.88522,1.2015,mid,small,none,drug_developer,38.06,45.93628844444444444444444444,41.77597536524568966933481443,60.85,66.00000000000000000000000000,57.88571428571428571428571429,0.8275391023812136508284867771,0.821429,0.178571,v1.3.0,96f655ee,1,,1,1,buying,9,1,specific_days,near,adequate,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt,84,0.08,9,True,specific_days,-0.1572,1,,-0.272468,,,-0.02683,-0.245638,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
IONS,37,46.90,0.856918,1.0666,46.90,0.882075,1.1854,late,large,none,commercial_biotech,56.25,32.18130177777777777777777778,,28.70,59.37500000000000000000000000,68.450,0.8919903756416238917405506300,,,v1.3.0,96f655ee,1,,0,0,neutral,37,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,152,0.74,37,True,specific_days,0.0868,0,0.8532,-0.0423,,47.8952,-0.02683,-0.01547,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ESPR,38,46.80,0.910377,1.3431,46.80,0.878931,1.1697,late,small,none,commercial_pharma,60.29,55.310,41.01965549294209254007832892,59.94,77.000,66.98876404494382022471910112,0.8090548919423985929427283720,,,v1.3.0,96f655ee,1,,1,1,buying,36,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,153,0.63,36,True,specific_days,0.1430,1,,-0.230392,,,-0.02683,-0.203562,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CTNM,39,46.79,0.951258,1.6572,46.79,0.875786,1.1542,mid,small,none,drug_developer,67.23,52.748,85,66.56,77.000,56.42857142857142857142857143,0.7784902228285584356525693497,0.991758,0.008242,v1.3.0,96f655ee,1,,7,7,buying,23,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,85,0.52,23,True,specific_days,0.2267,7,,-0.006121,,,-0.02683,0.020709,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
BEAM,40,46.74,0.913522,1.3628,46.74,0.872642,1.139,early,mid,none,drug_developer,59.58,51.998,60.91305666880480060243635981,46.96,61.90476190476190476190476190,67.76190476190476190476190476,0.8150216802774359548047880076,0.755495,0.244505,v1.3.0,96f655ee,1,,4,4,buying,6,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,434.63,1.0,0,1.0,0,0,C,low_opt,86,0.63,6,True,specific_days,0.1331,4,,-0.3508,,45.6,-0.02683,-0.32397,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NAMS,41,46.25,0.794025,0.8205,46.25,0.869497,1.124,late,mid,none,drug_developer,42.17,50.594,85,37.53,55.93750000000000000000000000,54.57627118644067796610169492,0.8757416290639824135138262177,0.673077,0.326923,v1.3.0,96f655ee,1,,5,5,buying,9,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,37,0.38,9,True,specific_days,-0.1088,5,,-0.19614,,,-0.02683,-0.16931,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
UPB,42,46.10,0.863208,1.0948,46.10,0.866352,1.1093,mid,small,none,drug_developer,63.02,10.09664711111111111111111111,85,37.09,61.00000000000000000000000000,53.51428571428571428571428571,0.8303334611591979840035060809,0.75,0.25,v1.3.0,96f655ee,1,,4,4,buying,27,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,87,0.63,27,True,specific_days,0.1713,4,,-0.079141,,,-0.02683,-0.052311,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GILD,43,46.06,0.784591,0.7878,46.06,0.863208,1.0948,late,large,none,commercial_pharma,44.83,56.096,71.64638220998989875863720844,45.18,70.31250000000000000000000000,39.26992836457857033988721232,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,7,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,104.48,1.0,0,1.0,0,0,,,154,0.44,7,True,specific_days,-0.0718,2,,-0.1367,,45.9,-0.02683,-0.10987,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
NTRA,44,46.00,0.775157,0.7559,46.06,0.860063,1.0806,late,large,none,platform_diagnostics,60.03,49.97600177777777777777777778,53.40837911427412146572584889,19.50,73.75000000000000000000000000,35.19128181679622008840115837,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,8,1,specific_days,near,adequate,tailwind,deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,155,0.74,8,True,specific_days,0.1393,5,,-0.3449,,58.1,-0.02683,-0.31807,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
KNSA,45,45.92,0.765723,0.7248,45.92,0.856918,1.0666,late,mid,none,commercial_pharma,44.88,38.40000711111111111111111111,52.32161828153333206346406327,48.80,57.18750000000000000000000000,51.52542372881355932203389831,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,9,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,681.84,1.0,0,1.0,0,0,,,156,0.38,9,True,specific_days,-0.0711,2,,-0.030331,,,-0.02683,-0.003501,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
