ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
QURE,uniQure N.V.,1,0.9,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.903017,,0,0.642157,1,0.357843,10,1,specific_days,9,neutral,high_vol|drawdown_data_missing,L,tier_a_dev|sponsor_confirmed|high_risk,smart_money_score:+24.2;clinical_score:-22.3;financial_score:+20.8,tier=A;reason=high_opt+catalyst_near;cat_days=10;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|near_0_30|nonpos,-0.013863076923076922,,0.4423,0,1,-0.3557,0.0,9,9,buying,2.5127,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,10,True,specific_days,0.054126,price_history,,9,0.831,price_history,,,series_too_short,62.3027,1.3016,,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.8014099831744251261918115536,50.29,44.66680177777777777777777778,83.0,61.67,36.56606810522609526683768422,79.64893617021276595744680851,37.1442,-0.2907,2.0,10,6,1.0,0.92,1,1,0.0,0.3,0.6,cns,-0.4172,uncrowded,1.0,210,-0.013863076923076922,0.096983,-1.2989,28.13,0.5625,0.1573
VERA,"Vera Therapeutics, Inc.",2,0.9,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.760776,,0,0.612745,1,0.387255,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+17.5;clinical_score:-13.8;financial_score:+13.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.092060109375,,-0.7257,629,1,-0.2123,2.1282,5,5,buying,0.9001,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,5,,,series_too_short,,no_price_series,,0.7858,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7463214247853281034665535885,50,41.25000000000000000000000000,71.5,50,40.10914943916301996881444596,66.91489361702127659574468085,39.0193,-0.2106,2.0,629,1,0.0,0.0053,0,0,0.0,0.4,0.55,infectious_disease,0.7517,highly_crowded,1.0,177,0.092060109375,0.239224,-0.7088,33.63,0.665948,0.4288
PVLA,"Palvella Therapeutics, Inc.",3,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.730603,,0,0.602941,1,0.397059,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,smart_money_score:+26.1;momentum_score:-8.6;financial_score:-7.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.092060109375,,-0.4184,120,1,-0.2123,2.1282,4,4,buying,0.497,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.361464,price_history,,4,1.5925,price_history,,,series_too_short,57.2898,,,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.7773326741005680622764569745,37.21,41.25000000000000000000000000,72.0,50,40.10914943916301996881444596,38.68105226095266837684221115,39.7499,-0.1794,2.0,120,1,0.0,0.3679,0,1,0.0,0.4,0.5,other,-3.4562,uncrowded,1.0,170,0.092060109375,0.269397,-0.6146,27.09,0.540948,0.1028
EYPT,"EyePoint, Inc.",4,0.27,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.260776,,0,0.671569,1,0.328431,,0,no_upcoming,9,headwind,drawdown_data_missing,S,sponsor_confirmed|momentum_headwind|runway_short,smart_money_score:+36.6;financial_score:-30.2;momentum_score:-10.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.1,,-0.2422,,0,-0.472,1.5489,4,4,buying,0.497,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.580753,price_history,,4,1.2459,price_history,,,series_too_short,49.0383,0.7147,,,late,small,sev2,drug_developer,morningstar,,,drawdown,1,0.8715265061642242381949290533,24.67,41.25000000000000000000000000,72.0,36.70,33.69322511812223746380124981,5.200277777777777777777777778,32.6363,-0.4832,3.0,,4,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,0.2842,moderate,1.0,61,0.1,0.739224,0.641,11.77,0.079741,-1.4068
NUVB,Nuvation Bio Inc.,5,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.717672,,0,0.661765,1,0.338235,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,financial_score:+23.2;clinical_score:-16.2;catalyst_score:-9.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",mid|none|pos,0.092060109375,,0.4301,0,1,-0.4493,1.5996,6,6,selling,1.3033,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,6,,,series_too_short,,no_price_series,,1.2485,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7377203682393555811277330265,50,41.25000000000000000000000000,53.0,25.00,34.25431316332176449876766762,73.61702127659574468085106383,33.5011,-0.4463,2.0,1477,3,0.6667,0.0,0,0,0.0,0.3,0.95,oncology,0.7517,highly_crowded,1.0,167,0.092060109375,0.282328,-0.5759,22.76,0.459052,-0.1028
RCKT,"Rocket Pharmaceuticals, Inc.",6,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.734914,,0,0.710784,1,0.289216,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,clinical_score:-21.7;smart_money_score:+18.9;financial_score:+13.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|none|pos,0.092060109375,,-0.619,193,1,-0.8073,0.8009,3,3,buying,0.0938,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.237545,price_history,,3,1.4463,price_history,,,series_too_short,60.9486,0.6262,,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7990639063906390639063906391,42.75,41.25000000000000000000000000,66.0,75.00,25.40968764146672702580353100,60.21276595744680851063829787,24.3065,-0.8389,2.0,193,5,1.0,0.054,0,0,0.0,0.3,0.5,other,-1.586,uncrowded,1.0,171,0.092060109375,0.265086,-0.6277,22.56,0.446121,-0.1355
CELC,Celcuity Inc.,7,1.06,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.670259,,0,0.740196,1,0.259804,,0,no_upcoming,9,tailwind,drawdown_data_missing|overbought_rsi,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+31.3;clinical_score:-28.4;catalyst_score:-10.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",mid|none|pos,0.092060109375,,-0.7597,607,1,-0.8927,0.6104,6,6,buying,1.3033,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.103734,price_history,,6,0.8906,price_history,,,series_too_short,71.0716,,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7816000460776408247897707637,54.61,41.25000000000000000000000000,83.0,18.33,23.29912982244353905739147930,56.19148936170212765957446809,22.896,-0.8991,2.0,1256,5,1.0,0.0016,0,0,0.0,0.3,0.95,oncology,-0.4172,uncrowded,1.0,156,0.092060109375,0.329741,-0.4406,19.50,0.359914,-0.3587
ABSI,Absci Corporation,8,0.45,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.006466,,0,0.720588,1,0.279412,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-22.9;smart_money_score:+18.6;financial_score:+8.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63743000.0, ""cash_total"": 152475000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.70432831840359, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.1,,-0.2524,,0,-0.8212,0.7698,3,3,buying,0.0938,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1036.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.9218,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089663629992992291520672740,50,41.25000000000000000000000000,66.5,68.62,25.06496723060509068739521414,56.87804878048780487804878048,24.8196,-0.817,3.0,,6,1.0,0.2002,0,0,0.0,0.4,0.95,oncology,0.7517,highly_crowded,1.0,2,0.1,0.993534,2.4857,18.82,0.334052,-0.4288
CLDX,"Celldex Therapeutics, Inc.",9,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.19181,,0,0.730392,1,0.269608,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-25.2;smart_money_score:+22.6;financial_score:+18.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.1,,0.9152,0,1,-0.877,0.6454,4,4,buying,0.497,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.215647,price_history,,4,0.9869,price_history,,-0.2393,,65.0217,0.4801,,,late,small,none,drug_developer,morningstar,,,,0,0.8764588071478301229983754932,40.50,41.25000000000000000000000000,71.5,69.68,23.68693796677335771985977748,67.63414634146341463414634146,25.2706,-0.7977,3.0,,44,1.0,0.7686,2,1,0.0,0.4,0.95,oncology,-0.4172,uncrowded,1.0,45,0.1,0.80819,0.8712,24.88,0.528017,0.0703
CGON,"CG Oncology, Inc.",10,0.9,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.674569,,0,0.75,1,0.25,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+31.3;clinical_score:-30.4;financial_score:+11.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|pos,0.092060109375,,0.4,0,1,-0.9765,0.4234,6,6,buying,1.3033,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,6,,,series_too_short,,no_price_series,,0.7795,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.8262372448397764853461055993,50,41.25000000000000000000000000,83.0,10.00,21.22881142799657964891102057,62.89361702127659574468085107,20.4756,-1.0024,2.0,1019,4,1.0,0.0002,0,0,0.0,0.3,0.95,oncology,0.7517,highly_crowded,1.0,157,0.092060109375,0.325431,-0.4526,23.89,0.497845,-0.0054
