ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
TSHA,"Taysha Gene Therapies, Inc.",1,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.553824,,,0.703488,1,0.703488,1015,1,specific_days,,tailwind,high_beta,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,-0.877295,1015,1,-0.418483,1.165395,6,10,selling,1.0457,,7.2825,5.7913,3.58,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,1015,,specific_days,0.527008,price_history,,6,2.3807,price_history,,-0.062842,,66.8842,-0.133735,0.070893,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.440504,,196,0.0961064745762712,0.553824,,,,
KROS,"Keros Therapeutics, Inc.",2,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.958924,,,0.726744,1,0.726744,455,1,specific_days,,headwind,,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_headwind,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-1.340229,278,1,-0.789739,0.111126,2,4,buying,-0.2679,,5.02,4.2733,3.78,46,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,455,,specific_days,-0.16647,price_history,,2,1.1181,price_history,,-0.334989,,29.8414,-0.133735,-0.201254,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.340943,,339,0.05133853608247423,0.958924,,,,
CGEM,"Cullinan Therapeutics, Inc.",3,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.987252,,,0.835271,1,0.835271,884,1,specific_days,,tailwind,,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,early|far_271_540|nonpos,0.0,,-1.94955,610,1,-1.278392,-1.276521,2,5,buying,-0.2679,,3.4079,2.1033,0.73,46,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,884,,specific_days,0.461917,price_history,,2,1.2773,price_history,,-0.199319,,50.3962,-0.133735,-0.065584,early,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.209899,,349,0.0,0.987252,,,,
TARS,"Tarsus Pharmaceuticals, Inc.",4,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.582153,,,0.335271,1,0.335271,15,1,specific_days,,neutral,,L,sponsor_confirmed,,,v1.3.0,e094cbec,1,,late|near_0_30|pos,0.09254273684210526,,0.750098,0,1,0.886625,2.143771,6,9,buying,1.0457,,11.0223,9.525,4.13,34,fresh,0,0,0,0,True,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,15,,specific_days,0.035498,price_history,,6,1.1934,price_history,,-0.159612,,39.3518,-0.133735,-0.025877,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,206,0.09254273684210526,0.582153,,,,
RCUS,"Arcus Biosciences, Inc.",5,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.545326,,,0.30814,1,0.30814,549,1,specific_days,,headwind,deep_drawdown,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,0.750098,0,1,0.886625,2.143771,5,8,buying,0.7173,,6.867,5.7486,1.53,46,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,549,,specific_days,-0.076839,price_history,,5,1.3187,price_history,,-0.359813,,38.8296,-0.133735,-0.226078,late,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,193,0.0961064745762712,0.545326,,,,
VNDA,Vanda Pharmaceuticals Inc.,6,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.457507,,,0.362403,1,0.362403,31,1,specific_days,,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,late|near_31_90|pos,0.1,,0.750098,0,1,0.886625,2.143771,2,5,buying,-0.2679,,2.5207,1.4028,0.11,45,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,31,,specific_days,0.366312,price_history,,2,0.5412,price_history,,-0.232733,,52.8022,-0.133735,-0.098998,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,162,0.1,0.457507,,,,
KURA,"Kura Oncology, Inc.",7,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.961756,,,0.478682,1,0.478682,1152,1,specific_days,,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,0.213052,0,1,0.455934,1.630486,5,9,buying,0.7173,,13.8319,12.154,5.68,46,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1152,,specific_days,0.055151,price_history,,5,1.3412,price_history,,-0.124097,,46.9632,-0.133735,0.009638,mid,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,340,0.05133853608247423,0.961756,,,,
IMMP,Immutep Limited,8,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.956091,,,0.467054,1,0.467054,366,1,specific_days,,tailwind,,L,catalyst_far_lift|momentum_tailwind,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,0.213052,0,1,0.455934,1.630486,0,1,selling,-0.9247,,0.28,0.0,0.0,46,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,366,,specific_days,0.133441,price_history,,0,0.3814,price_history,,-0.077399,,55.9879,-0.133735,0.056336,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,338,0.05133853608247423,0.956091,,,,
ZYME,Zymeworks Inc.,9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.483003,,,0.645349,1,0.645349,,0,no_upcoming,,headwind,,M,sponsor_confirmed|momentum_headwind,,,v1.3.0,e094cbec,1,,late|none|pos,0.1,,-0.443539,119,1,-0.070627,1.002945,5,6,buying,0.7173,,10.5148,10.0502,3.62,34,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.215911,price_history,,5,0.8264,price_history,,-0.342636,,39.3123,-0.133735,-0.208901,late,small,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.53379,,171,0.1,0.483003,,,,
ACIU,AC Immune SA,10,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.018414,,,0.389535,1,0.389535,123,1,specific_days,,tailwind,overbought_rsi,L,momentum_tailwind,,,v1.3.0,e094cbec,1,,mid|near_91_180|pos,0.1,,0.213052,0,1,0.455934,1.630486,,0,neutral,-0.9247,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,mid,0.7,adequate,,,1.0,0,0,1.0,0,1.0,0,123,,specific_days,0.388825,price_history,,,1.7343,price_history,,-0.07,,78.1961,-0.133735,0.063735,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,sponsor,1,0.5,,,,,0.675,,7,0.1,0.018414,,,,
