ticker,company_name,actionable_rank,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,clinical_alpha_z,clinical_score_z,clinical_score_z_tier,commercial_quality_pct,catalyst_days,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,decision_engine_version,decision_engine_ruleset_id,alpha_cohort_key,alpha_cohort_raw,missing_components,archetype,composite_rank,composite_score
PVLA,"Palvella Therapeutics, Inc.",1,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.272013,0.629121,0.5422,-0.5004,1.8298,,34,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_31_90|pos,0.1,,drug_developer,87,0.1
IRON,"Disc Medicine, Inc.",2,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.177673,0.651099,0.5407,-0.5695,1.635,,95,specific_days,3,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,57,0.1
PRAX,"Praxis Precision Medicines, Inc",3,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.265723,0.656593,0.5387,-0.5923,1.5707,,126,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,85,0.1
PHVS,Pharvaris N.V.,4,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.602201,0.695055,0.5323,-0.727,1.1906,,6,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,192,0.09254273684210526
RVMD,"Revolution Medicines, Inc.",5,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.290881,0.700549,0.5323,-0.727,1.1906,,94,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,93,0.1
ALMS,Alumis Inc.,6,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.029874,0.717033,0.5313,-0.793,1.0044,,156,specific_days,3,tailwind,high_vol|high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,10,0.1
CRVS,"Corvus Pharmaceuticals, Inc.",7,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.108491,0.733516,0.5462,-0.8538,0.833,,94,specific_days,3,tailwind,high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,35,0.1
OCGN,"Ocugen, Inc.",8,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.599057,0.788462,0.5176,-1.0479,0.2855,,22,specific_days,3,neutral,,S,tier_a_dev|runway_short|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,late|near_0_30|pos,0.09254273684210526,,drug_developer,191,0.09254273684210526
CRSP,CRISPR Therapeutics AG,9,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.105346,0.766484,0.5226,-0.9645,0.5206,,125,specific_days,3,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,v1.3.0,6e0bf8fb,late|near_91_180|pos,0.1,,drug_developer,34,0.1
ORKA,"Oruka Therapeutics, Inc.",10,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.800314,0.898352,-1.192,-1.4381,-0.8153,,126,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,255,0.0646411489361702
SION,"Sionna Therapeutics, Inc.",11,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.803459,0.92033,-1.1938,-1.5011,-0.9931,,126,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,v1.3.0,6e0bf8fb,mid|near_91_180|nonpos,0.0646411489361702,,drug_developer,256,0.0646411489361702
ARTV,"Artiva Biotherapeutics, Inc.",12,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.064465,0.744505,-0.077,-0.8909,0.7284,,65,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,v1.3.0,6e0bf8fb,mid|near_31_90|pos,0.1,,drug_developer,21,0.1
DNTH,"Dianthus Therapeutics, Inc.",13,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.680818,0.947802,0.4694,-1.5721,-1.1935,,155,specific_days,3,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,217,0.0743638577586207
CNTA,Centessa Pharmaceuticals plc,14,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.674528,0.942308,0.4636,-1.5721,-1.1935,,94,specific_days,3,neutral,,L,tier_a_dev|sponsor_confirmed,v1.3.0,6e0bf8fb,late|near_91_180|nonpos,0.0743638577586207,,drug_developer,215,0.0743638577586207
