ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
CLYM,198,20.89,0.280564,-0.5812,20.89,0.380878,-0.3032,mid,small,none,drug_developer,96.55,57.266,44.63112339262010812312065476,58.40,25.33623992601400449200687013,31.39404142434445464748495051,0.7830323717242898040079277692,0.319672,0.680328,v1.3.0,96f655ee,1,,3,3,buying,50,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1314.07,1.0,0,1.0,0,0,A,high_opt+catalyst_near,11,0.52,50,True,specific_days,1.2550,3,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.280564,-0.666421,1.07363,0,0,0,0,0,0,,,25.33623992601400449200687013,0,1.0,0,
ARTV,220,18.92,0.324451,-0.4553,18.92,0.311912,-0.4904,mid,micro,sev1,drug_developer,41.00,28.03361111111111111111111111,84.6750,91.39,21.93816884661117717003567181,20.56725624256837098692033294,0.7861721513559867081144817237,0.275956,0.724044,v1.3.0,96f655ee,1,,2,2,neutral,50,1,specific_days,near,adequate,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,12,0.31,50,True,specific_days,-0.1250,2,,-0.360317,,,-0.023106,-0.337211,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.324451,-0.812407,0.680432,0,0,0,0,0,0,,,21.93816884661117717003567181,0,1.0,0,
CRSP,161,28.25,0.515674,0.0393,28.29,0.496865,-0.0079,late,mid,none,drug_developer,26.41,28.73228844444444444444444444,59.00764944889125931252229985,67.04,19.78039597479710348203702328,68.450,0.8715244954844464265804437507,0.259563,0.740437,v1.3.0,96f655ee,1,,3,3,buying,31,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.75,31,True,specific_days,-0.3106,3,1.4197,-0.223,,59.5411,-0.023106,-0.199894,morningstar,,,9,0.515674,-0.905108,0.430752,0,0,0,0,0,0,,,19.78039597479710348203702328,0,1.0,0,
SLDB,302,9.16,0.048589,-1.6587,9.16,0.054859,-1.5995,late,small,sev2,drug_developer,45.05,43.74178844444444444444444444,85,68.69,19.30879048648410792912166641,6.747011388119421360418590340,0.7990120746432491767288693743,0.254098,0.745902,v1.3.0,96f655ee,1,,6,6,buying,140,0,specific_days,mid,short,headwind,,S,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_<=2000bps,0.7,<=2000bps,1,1214.58,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,14,0.16,140,False,specific_days,-0.0688,6,,-0.078557,,,-0.023106,-0.055451,morningstar,,,9,0.048589,-0.925369,0.376182,0,0,0,0,0,0,,,19.30879048648410792912166641,0,1.0,0,
BCAX,196,21.29,0.440439,-0.1499,21.32,0.387147,-0.2868,mid,small,none,drug_developer,47.64,43.79943511111111111111111111,75.28153760488630737662501740,69.48,18.64579204650548289073853877,60.18181818181818181818181818,0.7364405175134111707163142947,0.243169,0.756831,v1.3.0,96f655ee,1,,4,4,buying,141,0,specific_days,mid,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1010.38,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,15,0.52,141,False,specific_days,-0.0327,4,,-0.131868,,,-0.023106,-0.108762,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.440439,-0.953852,0.299465,0,0,0,0,0,0,,,18.64579204650548289073853877,0,1.0,0,
PEPG,297,10.96,0.126959,-1.1409,10.96,0.070533,-1.4718,mid,small,none,drug_developer,96.55,42.94853377777777777777777778,79.04343976604663630420266655,71.58,5,34.13631262116110600959085807,0.7856731723453522990406880582,0.019126,0.980874,v1.3.0,96f655ee,1,,7,7,buying,172,0,specific_days,mid,adequate,tailwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1694.53,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,16,0.52,172,False,specific_days,0.9484,7,,-0.276848,,,-0.023106,-0.253742,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.126959,-1.540094,-1.279517,0,0,0,0,0,0,,,5,0,1.0,0,
KOD,301,9.59,0.039185,-1.7602,9.58,0.057994,-1.5718,late,small,sev1,drug_developer,85.01,51.476,62.54675737824532688636041196,62.12,5,10.50072022160664819944598338,0.8609416703296703296703296703,0.030055,0.969945,v1.3.0,96f655ee,1,,3,3,buying,20,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,702.75,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.64,20,True,specific_days,0.5126,3,,-0.210746,,,-0.023106,-0.18764,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.039185,-1.540094,-1.279517,0,0,0,0,0,0,,,5,0,1.0,0,
IVVD,303,8.98,0.061129,-1.5454,8.98,0.051724,-1.6284,late,small,sev1,drug_developer,73.88,55.118,46.21703451518152916331311358,69.85,5,13.63177593105570944906124961,0.8254145219581644945789070200,0.035519,0.964481,v1.3.0,96f655ee,1,,3,3,buying,19,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,933.9,1.0,0,1.0,0,0,A,high_opt+catalyst_near,18,0.64,19,True,specific_days,0.3146,3,,-0.295139,,,-0.023106,-0.272033,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.061129,-1.540094,-1.279517,0,0,0,0,0,0,,,5,0,1.0,0,
DNTH,212,19.82,0.336991,-0.4207,19.82,0.336991,-0.4207,late,mid,none,drug_developer,80.38,36.65610844444444444444444444,85,40.91,5,58.44615384615384615384615384,0.8323761340782122905027932961,0.051913,0.948087,v1.3.0,96f655ee,1,,8,8,buying,140,0,specific_days,mid,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,495.67,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,19,0.64,140,False,specific_days,0.4183,8,,-0.049447,,,-0.023106,-0.026341,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.336991,-1.540094,-1.279517,0,0,0,0,0,0,,,5,0,1.0,0,
LQDA,290,12.34,0.101881,-1.2709,12.34,0.092476,-1.3257,late,mid,sev1,drug_developer,81.94,39.53760177777777777777777778,60.25881545578986075788919482,15.44,16.98376552835600878966142202,14.06195923734385272846811308,0.8612348506878425232076948887,0.215847,0.784153,v1.3.0,96f655ee,1,,3,3,buying,170,0,specific_days,mid,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,351.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,20,0.75,170,False,specific_days,0.4480,3,,-0.3909,,45.1,-0.023106,-0.367794,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.101881,-1.025255,0.107148,0,0,0,0,0,0,,,16.98376552835600878966142202,0,1.0,0,
CNTA,260,15.08,0.133229,-1.1113,15.05,0.18652,-0.8908,late,mid,sev1,drug_developer,45.85,42.42204844444444444444444444,78.90431759507314500542847009,39.23,5,12.89911900065746219592373438,0.8792836309193745148053676389,0.057377,0.942623,v1.3.0,96f655ee,1,,7,7,buying,49,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,476.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,21,0.64,49,True,specific_days,-0.0577,7,,-0.15229,,,-0.023106,-0.129184,morningstar,,,9,0.133229,-1.540094,-1.279517,0,0,0,0,0,0,,,5,0,1.0,0,
NUVL,219,18.93,0.261755,-0.6379,18.93,0.315047,-0.4816,late,mid,none,drug_developer,45.05,58.358,78.57151151998397275693873378,36.29,5.981727625003781534560475677,51.38461538461538461538461539,0.8918270588235294117647058824,0.068306,0.931694,v1.3.0,96f655ee,1,,5,5,buying,19,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,403.47,1.0,0,1.0,0,0,A,high_opt+catalyst_near,22,0.64,19,True,specific_days,-0.0688,5,,-0.085945,,,-0.023106,-0.062839,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.261755,-1.497918,-1.165919,0,0,0,0,0,0,,,5.981727625003781534560475677,0,1.0,0,
ACLX,243,16.86,0.177116,-0.9264,16.86,0.239812,-0.7069,late,mid,none,drug_developer,24.76,42.39920044444444444444444444,85,36.21,5.981727625003781534560475677,40.51087442472057856673241289,0.8786569275362318840579710145,0.07377,0.92623,v1.3.0,96f655ee,1,,7,7,buying,111,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,376.67,1.0,0,1.0,0,0,A,high_opt+catalyst_near,23,0.75,111,False,specific_days,-0.3340,7,,-0.255386,,,-0.023106,-0.23228,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.177116,-1.497918,-1.165919,0,0,0,0,0,0,,,5.981727625003781534560475677,0,1.0,0,
SION,310,7.62,0.007837,-2.4164,7.62,0.029781,-1.884,mid,small,sev2,drug_developer,72.36,42.94853377777777777777777778,85,72.73,6.533227639054036200290659263,5,0.7491548556430446194225721785,0.079235,0.920765,v1.3.0,96f655ee,1,,6,6,buying,111,0,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,882.99,1.0,0,1.0,0,0,A,high_opt+catalyst_near,24,0.64,111,False,specific_days,0.2942,6,,-0.022082,,,-0.023106,0.001024,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.007837,-1.474225,-1.102104,0,0,0,0,0,0,,,6.533227639054036200290659263,0,1.0,0,
FDMT,252,15.79,0.252351,-0.6671,15.74,0.211599,-0.8009,late,small,none,drug_developer,37.47,49.00706177777777777777777778,39.09135058416084646055559061,63.48,7.407104884642569353343839127,53.82105263157894736842105263,0.7993909360906390936090639094,0.095628,0.904372,v1.3.0,96f655ee,1,,1,1,neutral,80,0,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,tier_a_dev|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1085.48,1.0,0,1.0,0,0,A,high_opt+catalyst_near,25,0.16,80,False,specific_days,-0.1648,1,,-0.298289,,,-0.023106,-0.275183,morningstar,,,9,0.252351,-1.436682,-1.000986,0,0,0,0,0,0,,,7.407104884642569353343839127,0,1.0,0,
ATXS,205,20.35,0.318182,-0.4728,20.33,0.358934,-0.3613,late,small,none,drug_developer,52.30,46.99244844444444444444444444,55.72165754703742852670024054,52.99,8.233707086458255983762778153,49.05540166204986149584487534,0.8788067373947282073717598163,0.106557,0.893443,v1.3.0,96f655ee,1,,3,3,buying,80,0,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,860.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,26,0.64,80,False,specific_days,0.0319,3,,-0.04697,,,-0.023106,-0.023864,morningstar,,,9,0.318182,-1.40117,-0.905338,0,0,0,0,0,0,,,8.233707086458255983762778153,0,1.0,0,
ADCT,280,13.52,0.158307,-1.0014,13.52,0.123824,-1.1561,late,small,none,drug_developer,30.83,42.63928177777777777777777778,77.68772837399590286261667642,72.65,8.650308435709787161483901654,35.78043705755617112957833179,0.8084248079034028540065861690,0.112022,0.887978,v1.3.0,96f655ee,1,,3,3,buying,18,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1515.11,1.0,0,1.0,0,0,A,high_opt+catalyst_near,27,0.31,18,True,specific_days,-0.2522,3,,-0.262073,,,-0.023106,-0.238967,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.158307,-1.383272,-0.857132,0,0,0,0,0,0,,,8.650308435709787161483901654,0,1.0,0,
CGON,238,17.24,0.268025,-0.6188,17.24,0.255486,-0.6573,late,mid,none,drug_developer,75.34,47.11024400000000000000000000,85,42.73,9.490111630900225241949456697,54.52307692307692307692307692,0.8498720519131796822555381517,0.122951,0.877049,v1.3.0,96f655ee,1,,6,6,buying,111,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.64,111,False,specific_days,0.3354,6,,-0.04516,,,-0.023106,-0.022054,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.268025,-1.347193,-0.759957,0,0,0,0,0,0,,,9.490111630900225241949456697,0,1.0,0,
ERAS,286,12.78,0.130094,-1.1259,12.77,0.10815,-1.2364,late,mid,none,drug_developer,96.55,39.11271111111111111111111111,56.55993981188732953400884479,47.42,10.33871548834049762244608906,41.99292570677186061801446416,0.7961339916956570530804623499,0.13388,0.86612,v1.3.0,96f655ee,1,,3,3,buying,19,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,29,0.64,19,True,specific_days,3.5946,3,,-0.037619,,,-0.023106,-0.014513,morningstar,,,9,0.130094,-1.310736,-0.661764,0,0,0,0,0,0,,,10.33871548834049762244608906,0,1.0,0,
ORKA,185,23.32,0.371473,-0.328,23.32,0.42163,-0.1977,mid,small,none,drug_developer,81.57,42.94853377777777777777777778,85,46.44,10.87726251816620425419474172,42.71696765636159575553514948,0.8330605161998901702361339923,0.144809,0.855191,v1.3.0,96f655ee,1,,7,7,buying,111,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.64,111,False,specific_days,0.4408,7,,-0.028567,,,-0.023106,-0.005461,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.371473,-1.287599,-0.599447,0,0,0,0,0,0,,,10.87726251816620425419474172,0,1.0,0,
VRDN,296,11.31,0.054859,-1.5995,11.31,0.073668,-1.449,late,mid,sev2,drug_developer,44.67,47.09846044444444444444444444,68.67185153098750259508976410,50.74,11.62812251621934550574930764,11.75147928994082840236686389,0.8977273091030343447815938646,0.150273,0.849727,v1.3.0,96f655ee,1,,4,4,buying,19,1,specific_days,near,short,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.38,19,True,specific_days,-0.0740,4,,-0.134103,,,-0.023106,-0.110997,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.054859,-1.255341,-0.512564,0,0,0,0,0,0,,,11.62812251621934550574930764,0,1.0,0,
CELC,230,17.60,0.387147,-0.2868,17.57,0.280564,-0.5812,late,mid,none,drug_developer,65.72,53.486,85,32.50,12.93733103416032056412245022,39.04402366863905325443786983,0.8083054066130473637176050045,0.161202,0.838798,v1.3.0,96f655ee,1,,6,6,buying,19,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.75,19,True,specific_days,0.2069,6,,-0.089552,,,-0.023106,-0.066446,morningstar,,,9,0.387147,-1.199096,-0.361073,0,0,0,0,0,0,,,12.93733103416032056412245022,0,1.0,0,
COGT,287,12.73,0.111285,-1.2197,12.73,0.101881,-1.2709,late,mid,none,drug_developer,96.55,47.88992400000000000000000000,85,32.31,13.59936085190410578396024301,18.86532544378698224852071007,0.8104403010221273727956868471,0.166667,0.833333,v1.3.0,96f655ee,1,,7,7,buying,111,0,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,289.12,1.0,0,1.0,0,0,A,high_opt+catalyst_near,33,0.75,111,False,specific_days,1.2828,7,,-0.083116,,,-0.023106,-0.06001,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.111285,-1.170654,-0.284468,0,0,0,0,0,0,,,13.59936085190410578396024301,0,1.0,0,
OLMA,262,14.71,0.27116,-0.6093,14.71,0.180251,-0.9144,late,mid,none,drug_developer,96.55,46.67484444444444444444444444,69.43668018664621671462225085,53.08,14.71374470928937402539541100,55.30769230769230769230769231,0.8048538797447094390325831374,0.18306,0.81694,v1.3.0,96f655ee,1,,3,3,buying,19,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,34,0.75,19,True,specific_days,2.1103,3,,-0.292492,,,-0.023106,-0.269386,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.27116,-1.122778,-0.15552,0,0,0,0,0,0,,,14.71374470928937402539541100,0,1.0,0,
