ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
IRON,106,36.65,0.653605,0.3951,36.65,0.663009,0.4207,late,mid,none,drug_developer,40.01,47.60595600000000000000000000,85,46.33,31.23456790123456790123456790,60.01538461538461538461538461,0.8854555061179087875417130145,0.39071,0.60929,v1.3.0,96f655ee,1,,8,8,buying,78,0,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,471.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,1,0.64,78,False,specific_days,-0.1388,8,,-0.141539,,,-0.023106,-0.118433,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.653605,-0.412573,1.756103,0,0,0,0,0,0,,,31.23456790123456790123456790,0,1.0,0,
ALMS,300,9.69,0.051724,-1.6284,9.69,0.061129,-1.5454,late,mid,sev2,drug_developer,96.55,47.23992177777777777777777778,82.11770852204773320843067871,44.24,30.45207901894617569972140404,7.312925706771860618014464170,0.8151925438106931577184953678,0.379781,0.620219,v1.3.0,96f655ee,1,,7,7,buying,47,1,specific_days,near,short,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,365.09,1.0,0,1.0,0,0,A,high_opt+catalyst_near,2,0.75,47,True,specific_days,3.9195,7,,-0.033208,,,-0.023106,-0.010102,morningstar,,,9,0.051724,-0.446196,1.665527,0,0,0,0,0,0,,,30.45207901894617569972140404,0,1.0,0,
RNA,289,12.70,0.083072,-1.3847,12.69,0.098746,-1.2887,late,large,sev2,drug_developer,46.72,46.63959511111111111111111111,85,21.21,29.41646108869692444356437822,5,0.8704816954581855622926438623,0.368852,0.631148,v1.3.0,96f655ee,1,,11,11,buying,138,0,specific_days,mid,short,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,1.0,<=400bps,0,240.41,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,3,0.75,138,False,specific_days,-0.0456,11,1.1040,-0.0037,,59.4595,-0.023106,0.019406,morningstar,,,9,0.083072,-0.490697,1.54565,0,0,0,0,0,0,,,29.41646108869692444356437822,0,1.0,0,
PVLA,180,24.29,0.415361,-0.2138,24.29,0.434169,-0.1658,late,small,none,drug_developer,47.58,51.530,85,34.79,29.41646108869692444356437822,19.38509079716835949522930132,0.8432369934344577767715644102,0.374317,0.625683,v1.3.0,96f655ee,1,,4,4,buying,17,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,696.14,1.0,0,1.0,0,0,A,high_opt+catalyst_near,4,0.64,17,True,specific_days,-0.0336,4,,-0.246356,,,-0.023106,-0.22325,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.415361,-0.490697,1.54565,0,0,0,0,0,0,,,29.41646108869692444356437822,0,1.0,0,
NMRA,314,6.81,0.014107,-2.1943,6.81,0.017241,-2.1144,late,small,sev2,drug_developer,30.52,41.32935511111111111111111111,41.66543706761426852475777449,75.96,28.64552307561143976084200336,8.227146814404432132963988913,0.7814438746438746438746438746,0.357923,0.642077,v1.3.0,96f655ee,1,,1,1,neutral,17,1,specific_days,near,short,headwind,deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,0.7,<=2000bps,1,1854.56,1.0,0,1.0,0,0,A,high_opt+catalyst_near,5,0.08,17,True,specific_days,-0.2563,1,,-0.294702,,,-0.023106,-0.271596,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.014107,-0.523823,1.45641,0,0,0,0,0,0,,,28.64552307561143976084200336,0,1.0,0,
SRRK,194,21.33,0.315047,-0.4816,21.33,0.393417,-0.2704,late,mid,sev1,drug_developer,59.95,39.59360400000000000000000000,74.72899306314965194740959012,43.13,28.13431460717418985778679846,15.24000000000000000000000000,0.8740289089490694305137635128,0.352459,0.647541,v1.3.0,96f655ee,1,,7,7,buying,109,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,391.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,6,0.75,109,False,specific_days,0.1382,7,,-0.080193,,,-0.023106,-0.057087,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.315047,-0.54579,1.397236,0,0,0,0,0,0,,,28.13431460717418985778679846,0,1.0,0,
PRAX,311,7.55,0.026646,-1.9326,7.14,0.023511,-1.9861,late,mid,sev2,drug_developer,96.55,52.952,79.31863988495457367373791086,41.53,27.62530630429939852973936288,5,0.7967933810375670840787119857,0.346995,0.653005,v1.3.0,96f655ee,1,,8,8,buying,28,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,1.0,<=400bps,0,209.08,1.0,0,1.0,0,0,A,high_opt+catalyst_near,7,0.75,28,True,specific_days,1.8917,8,,-0.030363,,,-0.023106,-0.007257,morningstar,,,9,0.026646,-0.567662,1.338316,0,0,0,0,0,0,,,27.62530630429939852973936288,0,1.0,0,
PHVS,219,18.89,0.224138,-0.7583,18.88,0.315047,-0.4816,late,small,none,drug_developer,49.60,46.53389511111111111111111111,85,45.29,23.63244584154957660563957438,5,0.8027847173531989482909728309,0.297814,0.702186,v1.3.0,96f655ee,1,,9,9,buying,2,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1059.54,1.0,0,1.0,0,0,A,high_opt+catalyst_near,8,0.52,2,True,specific_days,-0.0056,9,,-0.054316,,,-0.023106,-0.03121,morningstar,,,9,0.224138,-0.739233,0.876125,0,0,0,0,0,0,,,23.63244584154957660563957438,0,1.0,0,
KURA,225,18.29,0.249216,-0.677,18.29,0.296238,-0.5353,late,small,sev1,drug_developer,33.40,39.59360400000000000000000000,67.01685908389717412001048389,75.13,22.89946068441650234180122054,21.95753770390889504462911666,0.8638692788936450444517616068,0.29235,0.70765,v1.3.0,96f655ee,1,,4,4,buying,170,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,852.72,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,9,0.64,170,False,specific_days,-0.2185,4,,-0.326606,,,-0.023106,-0.3035,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.249216,-0.770729,0.791278,0,0,0,0,0,0,,,22.89946068441650234180122054,0,1.0,0,
PRTA,187,23.01,0.402821,-0.2461,23.04,0.415361,-0.2138,late,small,none,drug_developer,33.29,36.83169600000000000000000000,50.64678822059986973576991184,85.59,22.17142589979895987173034770,47.99155432440751000307787011,0.8514596282854943363026503904,0.281421,0.718579,v1.3.0,96f655ee,1,,2,2,neutral,10,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1349.39,1.0,0,1.0,0,0,A,high_opt+catalyst_near,10,0.31,10,True,specific_days,-0.2199,2,,-0.2784,,29.5,-0.023106,-0.255294,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.402821,-0.802013,0.707005,0,0,0,0,0,0,,,22.17142589979895987173034770,0,1.0,0,
