ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ORIC,"Oric Pharmaceuticals, Inc.",1,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.973088,,,0.73062,1,0.73062,335,1,specific_days,,tailwind,high_beta|overbought_rsi,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,,,v1.3.0,081defa4,1,,early|far_271_540|pos,0.0,,-0.625079,0,1,-0.158774,0.011307,2,6,selling,-0.4137,,3.3024,1.8962,1.04,45,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,335,,specific_days,0.216614,price_history,,2,1.9237,price_history,,-0.348485,,72.3808,-0.239805,-0.10868,early,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.5595,,,,,,,,
TSHA,"Taysha Gene Therapies, Inc.",2,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.548159,,,0.777132,1,0.777132,650,1,specific_days,,tailwind,high_vol|high_beta|deep_drawdown,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,,,v1.3.0,081defa4,1,,late|far_271_540|nonpos,0.0930939801980198,,-1.278664,650,1,-0.619562,-1.230359,6,10,selling,0.948,,5.2875,3.8825,1.54,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,650,,specific_days,0.777814,price_history,,6,1.8703,price_history,,-0.35012,,60.3862,-0.239805,-0.110315,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.440756,,,,,,,,
QURE,uniQure N.V.,3,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.933428,,,0.606589,1,0.606589,1370,1,specific_days,,tailwind,high_vol|high_beta,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,,,v1.3.0,081defa4,1,,mid|far_271_540|pos,0.05133853608247423,,0.01065,0,1,0.289425,1.219052,4,7,buying,0.2671,,6.8879,5.6691,2.53,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,1370,,specific_days,0.392624,price_history,,4,1.9932,price_history,,-0.199668,,53.7401,-0.239805,0.040137,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,,,,,,,
VNDA,Vanda Pharmaceuticals Inc.,4,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.613314,,,0.432171,1,0.432171,30,1,specific_days,,headwind,,S,sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,081defa4,1,,late|near_0_30|pos,0.09254273684210526,,0.64638,0,1,0.737623,0.982266,2,5,neutral,-0.4137,,3.5208,2.3975,1.07,41,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,30,,specific_days,-0.099436,price_history,,2,0.5555,price_history,,-0.332308,,51.7936,-0.239805,-0.092503,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,,,,,,,
PBYI,Puma Biotechnology Inc,5,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.330028,,,0.323643,1,0.323643,31,1,specific_days,,neutral,,M,,,,v1.3.0,081defa4,1,,late|near_31_90|pos,0.1,,0.64638,0,1,0.737623,0.982266,,0,neutral,-1.0946,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,31,,specific_days,0.003811,price_history,,,0.7866,price_history,,-0.186104,,52.3632,-0.239805,0.053701,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,sponsor,1,0.5,,,,,0.7905,,,,,,,,
RGNX,REGENXBIO Inc.,6,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.369688,,,0.358527,1,0.358527,62,1,specific_days,,tailwind,high_beta|deep_drawdown,M,sponsor_confirmed|momentum_tailwind|runway_short|high_risk,,,v1.3.0,081defa4,1,,late|near_31_90|pos,0.1,,0.64638,0,1,0.737623,0.982266,5,9,selling,0.6076,,5.5276,4.0296,2.58,45,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,62,,specific_days,0.597466,price_history,,5,1.8476,price_history,,-0.400406,,51.6423,-0.239805,-0.160601,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.7905,,,,,,,,
REPL,"Replimune Group, Inc.",7,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.366856,,,0.354651,1,0.354651,93,1,specific_days,,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,,,v1.3.0,081defa4,1,,late|near_91_180|pos,0.1,,0.64638,0,1,0.737623,0.982266,7,10,buying,1.2885,,14.1371,12.733,4.14,45,fresh,0,0,0,0,True,False,True,mid,0.7,short,,,1.0,0,0,1.0,0,1.0,0,93,,specific_days,-0.105262,price_history,,7,1.6704,price_history,,-0.398526,,53.812,-0.239805,-0.158721,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,,,,,,,
ZLAB,Zai Lab Limited,8,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.434844,,,0.45155,1,0.45155,183,1,specific_days,,neutral,,L,catalyst_far_lift|sponsor_confirmed,,,v1.3.0,081defa4,1,,late|near_181_270|pos,0.1,,0.64638,0,1,0.737623,0.982266,4,8,buying,0.2671,,6.361,4.8631,1.3,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,183,,specific_days,-0.048712,price_history,,4,1.14,price_history,,-0.214081,,46.2681,-0.239805,0.025724,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.7905,,,,,,,,
TVTX,"Travere Therapeutics, Inc.",9,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.409348,,,0.412791,1,0.412791,184,1,specific_days,,headwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,,,v1.3.0,081defa4,1,,late|near_181_270|pos,0.1,,0.64638,0,1,0.737623,0.982266,5,9,buying,0.6076,,9.3836,7.5107,3.3,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,184,,specific_days,-0.109814,price_history,,5,1.1847,price_history,,-0.367579,,35.4555,-0.239805,-0.127774,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,,,,,,,
PHVS,Pharvaris N.V.,10,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.34136,,,0.467054,1,0.467054,246,1,specific_days,,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,,,v1.3.0,081defa4,1,,late|near_181_270|pos,0.1,,0.100291,30,1,0.352623,0.676747,6,8,selling,0.948,,10.3255,9.6692,48.17,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,246,,specific_days,0.194219,price_history,,6,0.8839,price_history,,-0.336265,,52.7903,-0.239805,-0.09646,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.691286,,,,,,,,
