ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ANAB,"AnaptysBio, Inc.",1,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.046742,,,0.50969,1,0.50969,50,1,specific_days,,tailwind,,L,sponsor_confirmed|momentum_tailwind,,,v1.3.0,081defa4,1,,mid|near_31_90|pos,0.1,,-0.163859,50,1,0.162972,2.805237,10,13,selling,2.8293,,11.6878,10.6649,8.1,46,fresh,0,0,0,0,True,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,50,,specific_days,0.110332,price_history,,10,0.8196,price_history,,-0.254653,,46.3534,-0.292675,0.038022,mid,small,SEV1,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.525814,,,,,,,,
_XBI_BENCHMARK_,,2,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.905099,,,0.998062,1,0.998062,,0,no_upcoming,,neutral,drawdown_data_missing,M,,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,,0,neutral,-0.8657,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,no_price_series,,,,no_price_series,,no_price_series,,,,early,,NONE,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.0,,,,,,,,
XERS,"Xeris Biopharma Holdings, Inc.",3,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.902266,,,0.994186,1,0.994186,,0,no_upcoming,,neutral,drawdown_data_missing,M,,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,1,4,selling,-0.4962,,1.3029,0.4667,0.06,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,1,,,series_too_short,,series_too_short,,,,early,small,NONE,drug_developer,pit_bundle,,,drawdown,1,0.5,,,,,0.0,,,,,,,,
TERN,"Terns Pharmaceuticals, Inc.",4,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.876771,,,0.99031,1,0.99031,,0,no_upcoming,,tailwind,,L,sponsor_confirmed|momentum_tailwind,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,4,6,neutral,0.6123,,3.1049,2.1778,0.19,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.991381,price_history,,4,0.7696,price_history,,0.0,,67.9151,-0.292675,0.292675,early,mid,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.0,,,,,,,,
OCS,Healthcare,5,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.788952,,,0.978682,1,0.978682,,0,no_upcoming,,neutral,overbought_rsi,S,runway_short,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,,0,neutral,-0.8657,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.006515,price_history,,,-0.0173,price_history,,-0.001994,,76.9744,-0.292675,0.290681,early,small,SEV2,drug_developer,pit_bundle,,,sponsor,1,0.5,,,,,0.0,,,,,,,,
OBIO,"Orchestra BioMed Holdings, Inc.",6,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.786119,,,0.974806,1,0.974806,,0,no_upcoming,,neutral,,S,runway_short,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,,0,neutral,-0.8657,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.00876,price_history,,,-0.0219,price_history,,-0.017857,,42.8081,-0.292675,0.274818,early,micro,SEV2,drug_developer,pit_bundle,,,sponsor,1,0.5,,,,,0.0,,,,,,,,
MENS,Jyong Biotech Ltd.,7,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.75779,,,0.955426,1,0.955426,,0,no_upcoming,,neutral,drawdown_data_missing,M,,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,,0,neutral,-0.8657,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,early,micro,SEV1,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.0,,,,,,,,
LGND,Ligand Pharmaceuticals Incorporated,8,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.746459,,,0.95155,1,0.95155,,0,no_upcoming,,tailwind,,L,momentum_tailwind,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,0,4,buying,-0.8657,,1.6738,0.0,0.0,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.276111,price_history,,0,0.6168,price_history,,-0.282459,,55.6799,-0.292675,0.010216,early,mid,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.0,,,,,,,,
FGEN,"FibroGen, Inc.",9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.689802,,,0.939922,1,0.939922,,0,no_upcoming,,tailwind,,L,momentum_tailwind,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,,0,neutral,-0.8657,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.151726,price_history,,,0.727,price_history,,-0.189509,,45.4314,-0.292675,0.103166,early,micro,NONE,drug_developer,pit_bundle,,,sponsor,1,0.5,,,,,0.0,,,,,,,,
ENGN,Healthcare,10,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.684136,,,0.936047,1,0.936047,,0,no_upcoming,,neutral,overbought_rsi,S,runway_short,,,v1.3.0,081defa4,1,,early|none|nonpos,0.06969944897959185,,,,,-1.737158,-1.473404,,0,neutral,-0.8657,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.014758,price_history,,,0.0044,price_history,,0.0,,87.1145,-0.292675,0.292675,early,small,SEV2,drug_developer,pit_bundle,,,sponsor,1,0.5,,,,,0.0,,,,,,,,
