ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
BMRN,BioMarin Pharmaceutical Inc.,53,1.22,B,mod_quality+catalyst_near,,,B,0.707192,0.834615,1,,0,,1,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-12.1;clinical_score:+10.4;financial_score:+2.5,tier=;reason=;cat_days=1;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_0_30|pos,0.029295749999999995,61.911929,0.9227,0,1,0.9365,1.0421,3,3,neutral,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,1,True,specific_days,0.139311,price_history,,3,0.5628,price_history,,-0.241688,,67.1197,0.4294,-0.148465,-0.093223,late,large,none,commercial_biotech,morningstar,,,,0,0.9,57.00,45.56250000000000000000000000,57.5,67.03,68.00000000000000000000000000,60.11428571428571428571428572,69.5196,1.0947,3.0,1,110,1.0,2.4314,2,2,0.0,0.6,0.75,rare_disease,-0.4913,uncrowded,1.0,207,0.029295749999999995,0.292808,-0.5452,49.74,0.957192,1.719
AXSM,"Axsome Therapeutics, Inc.",54,1.22,C,mod_quality+no_catalyst_data,,,C,0.261986,0.603846,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-20.9;momentum_score:+15.8;financial_score:-12.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 93405000.0, ""cash_total"": 322933000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.761023661657504, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 7}",late|none|pos,0.06958397674418605,54.956,0.9291,0,1,1.046,1.0979,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,308.96,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.396603,price_history,,7,0.8959,price_history,,-0.07412,,59.7306,0.5091,-0.148465,0.074345,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,77.86,41.25000000000000000000000000,71.0,48.24,70.40000000000000000000000000,50,70.6468,1.1426,3.0,14,18,1.0,3.6456,3,3,0.0,0.4,0.6,cns,0.226,moderate,1.0,77,0.06958397674418605,0.738014,0.6372,46.01,0.905822,1.3155
CAI,"Caris Life Sciences, Inc.",55,1.04,B,mod_quality+catalyst_near,,,B,0.710616,0.634615,1,,0,,1,1,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-13.8;momentum_score:-9.4;clinical_score:+9.0,tier=;reason=;cat_days=1;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|pos,0.029295749999999995,55.555471,0.9252,0,1,0.9521,1.0621,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,1,True,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,-0.148465,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,43.94,68.34285714285714285714285714,67.05882352941176470588235294,69.7429,1.1042,3.0,1,838,1.0,3.297,3,4,0.0,0.8,0.95,oncology,0.7042,highly_crowded,1.0,208,0.029295749999999995,0.289384,-0.5552,50.88,0.97089,1.894
NBIX,"Neurocrine Biosciences, Inc.",56,1.22,C,low_quality,,,C,0.018836,0.326923,1,,0,,366,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+22.0;catalyst_score:-15.4;clinical_score:+11.1,tier=;reason=;cat_days=366;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|far_271_540|pos,0.09766431818181819,46.241571,0.9332,0,1,0.8495,1.1638,8,8,buying,1.8976,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,366,False,specific_days,0.017591,price_history,,8,0.7393,price_history,,-0.22552,,36.8536,0.3467,-0.148465,-0.077055,late,large,none,commercial_pharma,morningstar,,,,0,0.9,50.09,45.56250000000000000000000000,83.0,33.70,72.11428571428571428571428572,54.28571428571428571428571428,71.9264,1.197,3.0,147,38,1.0,0.6573,0,1,0.0,0.8,0.6,cns,-0.4913,uncrowded,1.0,6,0.09766431818181819,0.981164,2.0784,49.89,0.964041,1.7996
SUPN,"Supernus Pharmaceuticals, Inc.",57,1.04,C,low_quality,,,C,0.032534,0.196154,1,,0,,580,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+23.4;financial_score:-22.5;smart_money_score:+5.3,tier=;reason=;cat_days=580;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.09766431818181819,39.750604,0.9362,0,1,0.8953,1.2047,2,2,neutral,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,580,False,specific_days,-0.092658,price_history,,2,0.2801,price_history,,-0.1985,,31.9109,0.4534,-0.148465,-0.050035,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,47.60,45.56250000000000000000000000,55.0,51.43,73.14285714285714285714285714,27.17800845828527489427143407,72.0929,1.204,3.0,276,41,1.0,0.1746,0,0,0.0,0.6,0.6,cns,0.7042,highly_crowded,1.0,10,0.09766431818181819,0.967466,1.8448,38.79,0.748288,0.6691
GILD,"Gilead Sciences, Inc.",58,1.22,B,mod_quality+catalyst_near,,,B,0.741438,0.680769,1,,0,,32,1,specific_days,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-23.3;momentum_score:+21.3;clinical_score:+11.5,tier=;reason=;cat_days=32;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 68000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|near_31_90|pos,0.004868357142857142,56.9265,0.9268,0,1,0.7119,0.8664,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,101.32,1.0,0,0,1.0,0,1.0,0,32,True,specific_days,0.277655,price_history,,2,0.2974,price_history,,0.0,,78.2805,0.2352,-0.148465,0.148465,late,large,none,commercial_pharma,morningstar,,,,0,0.8434170692431561996779388084,78.88,34.23254444444444444444444444,58.0,56.35,69.02857142857142857142857143,47.61777777777777777777777778,70.4286,1.1333,3.0,77,590,1.0,4.2205,5,9,0.0,0.8,0.95,oncology,0.7042,highly_crowded,1.0,217,0.004868357142857142,0.258562,-0.6478,32.87,0.672945,0.4481
TECH,Bio-Techne Corporation,59,0.37,C,low_quality,,,C,0.751712,0.119231,1,,0,,32,1,specific_days,9,headwind,,S,momentum_headwind,clinical_score:+24.1;financial_score:-22.0;catalyst_score:-11.1,tier=;reason=;cat_days=32;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_31_90|pos,0.004868357142857142,34.372667,0.9276,0,1,0.9991,1.0479,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,32,True,specific_days,-0.102385,price_history,,1,0.7054,price_history,,-0.263751,,27.0429,0.3925,-0.148465,-0.115286,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,44.16,34.23254444444444444444444444,55.5,43.07,69.37142857142857142857142857,23.25814857533427314280832158,70.7714,1.1479,3.0,31,862,1.0,6.1281,9,11,0.0,0.9,0.95,oncology,0.7042,highly_crowded,1.0,220,0.004868357142857142,0.248288,-0.6799,35.35,0.703767,0.5353
SRPT,"Sarepta Therapeutics, Inc.",60,1.04,C,mod_quality+catalyst_far,,,C,0.02911,0.65,1,,0,,610,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,catalyst_score:-11.4;momentum_score:-11.1;financial_score:+9.2,tier=;reason=;cat_days=610;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.09766431818181819,55.776054,0.8999,0,1,0.6704,0.6979,3,3,neutral,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,610,False,specific_days,-0.127756,price_history,,3,0.6545,price_history,,-0.348489,,41.6569,1.0694,-0.148465,-0.200024,late,small,none,commercial_biotech,morningstar,,,,0,0.8614266186156331552131229029,45.81,45.56250000000000000000000000,65.0,48.10,62.17142857142857142857142857,66.17567567567567567567567568,63.1381,0.8235,3.0,4,25,1.0,1.9922,1,1,0.0,0.8,0.75,rare_disease,0.7042,highly_crowded,1.0,9,0.09766431818181819,0.97089,1.894,36.04,0.72089,0.5855
ACAD,ACADIA Pharmaceuticals Inc.,61,1.04,C,low_quality+no_catalyst_data,,,C,0.210616,0.45,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-17.0;catalyst_score:-15.5;smart_money_score:+14.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177695000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|none|pos,0.06958397674418605,50.319503,0.9116,0,1,0.7643,0.7979,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,531.5,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.326058,price_history,,7,1.1424,price_history,,-0.187733,,56.0734,0.3548,-0.148465,-0.039268,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,67.52,41.25000000000000000000000000,71.0,54.07,64.22857142857142857142857143,39.75778546712802768166089965,63.1965,0.826,3.0,215,22,1.0,0.2793,0,0,0.0,0.6,0.6,cns,0.7042,highly_crowded,1.0,62,0.06958397674418605,0.789384,0.8043,44.00,0.857877,1.0708
UTHR,United Therapeutics Corporation,62,1.22,B,mod_quality+catalyst_mid,,,B,0.806507,0.719231,1,,0,,123,0,specific_days,9,neutral,,L,sponsor_confirmed,smart_money_score:+17.8;catalyst_score:-13.6;momentum_score:-11.2,tier=;reason=;cat_days=123;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 2920300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|near_91_180|pos,-0.01385521052631579,57.743857,0.9094,0,1,0.4674,0.5809,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,229.51,1.0,0,0,1.0,0,1.0,0,123,False,specific_days,-0.093192,price_history,,7,0.3923,price_history,,-0.21939,,30.2209,0.2791,-0.148465,-0.070925,late,large,none,commercial_pharma,morningstar,,,,0,0.9,47.93,45.56250000000000000000000000,77.0,58.10,63.54285714285714285714285714,61.82857142857142857142857143,64.9429,0.9002,3.0,122,91,1.0,1.7745,2,2,0.0,0.5,0.95,oncology,0.7042,highly_crowded,1.0,236,-0.01385521052631579,0.193493,-0.8651,46.88,0.912671,1.3574
ANIP,"ANI Pharmaceuticals, Inc.",63,1.04,C,mod_quality+no_catalyst_data,,,C,0.234589,0.773077,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-12.2;momentum_score:+7.1;smart_money_score:+4.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 262610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,60.226365,-0.4455,488,1,0.1542,0.5429,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,562.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.158012,price_history,,2,0.6995,price_history,,-0.111924,,62.1054,0.3545,-0.148465,0.036541,late,small,none,commercial_pharma,morningstar,,,,0,0.9,60.51,41.25000000000000000000000000,58.0,72.17,56.51428571428571428571428572,50.81081081081081081081081081,55.1143,0.4826,3.0,488,10,1.0,0.0257,0,0,0.0,0.3,0.55,ophthalmology,-0.4913,uncrowded,1.0,69,0.06958397674418605,0.765411,0.7238,43.33,0.837329,0.9835
HRMY,"Harmony Biosciences Holdings, I",64,1.04,B,high_quality+no_catalyst_data,,,B,0.299658,0.973077,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:+20.5;catalyst_score:-15.0;momentum_score:-4.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 775340000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|pos,0.06958397674418605,73.703041,0.8841,0,1,0.4121,0.373,3,3,selling,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,643.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.018994,price_history,,3,0.3895,price_history,,-0.184141,,40.7254,0.3158,-0.148465,-0.035676,late,small,none,commercial_biotech,morningstar,,,,0,0.9,52.05,41.25000000000000000000000000,54.5,82.15,56.51428571428571428571428572,76.75675675675675675675675675,55.9113,0.5165,3.0,215,7,1.0,0.3398,0,0,0.0,0.6,0.6,autoimmune,-1.2087,uncrowded,1.0,88,0.06958397674418605,0.700342,0.5254,49.65,0.953767,1.6825
RARE,Ultragenyx Pharmaceutical Inc.,65,0.31,C,low_quality+no_catalyst_data,,,C,0.354452,0.011538,1,,0,,,0,no_upcoming,9,neutral,high_vol,S,sponsor_confirmed|runway_short|high_risk,financial_score:-34.5;clinical_score:+21.7;smart_money_score:+7.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|none|pos,0.06958397674418605,26.361222,0.9099,0,1,0.7487,0.7812,5,5,selling,0.7384,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.017946,price_history,,5,1.0671,price_history,,-0.276954,,48.9671,1.2539,-0.148465,-0.128489,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8980125498264112125498264112,47.98,41.25000000000000000000000000,50.0,37.98,63.88571428571428571428571428,7.716049382716049382716049384,64.8524,0.8964,3.0,18,58,1.0,1.7642,1,1,0.0,0.8,0.75,rare_disease,0.7042,highly_crowded,1.0,104,0.06958397674418605,0.645548,0.3733,13.05,0.145548,-1.0557
KNSA,"Kiniksa Pharmaceuticals, Ltd.",66,1.04,B,high_quality+no_catalyst_data,,,B,0.32363,0.865385,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-13.3;financial_score:+7.8;smart_money_score:+6.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 414074000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,63.573824,0.6576,0,1,0.1771,0.2419,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,643.76,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.008855,price_history,,2,0.6637,price_history,,-0.264951,,56.2731,0.3477,-0.148465,-0.116486,late,mid,none,commercial_pharma,morningstar,,,,0,0.8893374043062200956937799043,51.05,41.25000000000000000000000000,61.0,72.30,57.02857142857142857142857143,62.35294117647058823529411765,57.2069,0.5715,3.0,,10,1.0,0.9512,1,1,0.0,0.4,0.6,autoimmune,-0.4913,uncrowded,1.0,95,0.06958397674418605,0.67637,0.4576,46.91,0.916096,1.3793
ARQT,"Arcutis Biotherapeutics, Inc.",67,1.04,C,low_quality+no_catalyst_data,,,C,0.251712,0.35,1,,0,,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,financial_score:-24.3;momentum_score:+15.4;smart_money_score:+13.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|pos,0.06958397674418605,47.141,0.66,0,1,0.4826,0.4979,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.257653,price_history,,4,1.898,price_history,,-0.131345,,55.1202,0.727,-0.148465,0.01712,late,mid,none,commercial_biotech,morningstar,,,,0,0.8793965971722981068775461299,67.47,41.25000000000000000000000000,66.0,60.42,58.05714285714285714285714286,27.77777777777777777777777778,56.3071,0.5333,3.0,,7,1.0,0.0,0,0,0.0,0.3,0.5,dermatology,0.7042,highly_crowded,1.0,74,0.06958397674418605,0.748288,0.6691,34.13,0.683219,0.4767
BEAM,Beam Therapeutics Inc.,68,1.04,C,mod_quality+catalyst_far,,,C,0.820205,0.811538,1,,0,,641,0,specific_days,9,tailwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,catalyst_score:-14.3;financial_score:+8.6;smart_money_score:+6.2,tier=;reason=;cat_days=641;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345102000.0, ""cash_total"": 1245210000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.29885077455361, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|far_271_540|pos,-0.03631353968253968,60.728,-1.8564,641,1,0.5558,0.5758,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,448.95,0.85,1,0,1.0,0,1.0,0,641,False,specific_days,0.142802,price_history,,4,1.648,price_history,,-0.39601,,42.3487,0.7330,-0.148465,-0.247545,early,mid,none,commercial_biotech,morningstar,,,,0,0.8215250165453342157511581734,59.52,45.56250000000000000000000000,66.0,51.49,59.66101694915254237288135593,68.450,58.611,0.6312,1.0,641,5,1.0,0.0015,0,0,0.0,0.3,0.85,oncology,0.7042,highly_crowded,1.0,240,-0.03631353968253968,0.179795,-0.9161,47.25,0.922945,1.4252
INSM,Insmed Incorporated,69,1.22,C,low_quality+no_catalyst_data,,,C,0.313356,0.273077,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-23.6;smart_money_score:+23.0;catalyst_score:-12.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 935014000.0, ""cash_total"": 1430047000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.84374990798079, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 14}",late|none|pos,0.06958397674418605,43.392647,0.6593,0,1,0.4513,0.4645,14,14,buying,4.216,elite_14,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,156.57,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.170418,price_history,,14,0.78,price_history,,-0.027198,,58.2171,0.5709,-0.148465,0.121267,late,large,none,commercial_biotech,morningstar,,,,0,0.8953065198564889273784485958,63.85,41.25000000000000000000000000,77.0,48.40,57.37142857142857142857142857,30.40588117913832199546485262,57.3533,0.5777,3.0,266,27,1.0,1.2002,1,1,0.0,0.4,0.55,infectious_disease,0.7042,highly_crowded,1.0,92,0.06958397674418605,0.686644,0.4864,34.37,0.693493,0.5058
INCY,Incyte Corporation,70,1.22,A,high_quality+catalyst_near,,,A,0.385274,0.880769,1,,0,,62,0,specific_days,9,tailwind,,L,tier_a_commercial|sponsor_confirmed|momentum_tailwind,catalyst_score:-13.9;financial_score:+8.3;clinical_score:+3.5,tier=;reason=;cat_days=62;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,0.06803063793103448,64.581929,0.9021,0,1,0.686,-1.0,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,62,False,specific_days,0.057659,price_history,,3,0.6601,price_history,,-0.118494,,54.6757,0.3319,-0.148465,0.029971,late,large,none,commercial_biotech,morningstar,,,,0,0.9,59.68,45.07328400000000000000000000,60.5,63.87,62.51428571428571428571428572,67.31428571428571428571428572,64.2643,0.8714,3.0,6,280,1.0,5.3571,13,13,0.0,0.7,0.95,oncology,-0.4913,uncrowded,1.0,113,0.06803063793103448,0.614726,0.2917,50.56,0.967466,1.8448
DVAX,Dynavax Technologies Corporation,71,1.04,C,low_quality+no_catalyst_data,,,C,0.268836,0.473077,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+15.5;financial_score:-9.5;catalyst_score:-8.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 160247000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,50.880104,0.6442,0,1,-0.0903,0.3246,2,2,selling,-0.4208,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,453.41,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.106182,price_history,,2,0.3093,price_history,,0.0,,67.7968,0.7250,-0.148465,0.148465,late,small,none,commercial_pharma,morningstar,,,,0,0.8861010221860843303519572540,65.59,41.25000000000000000000000000,52.0,55.74,51.02857142857142857142857143,40.56245434623813002191380570,50.1634,0.2722,3.0,,17,1.0,0.0001,0,0,0.0,0.4,0.95,oncology,0.7042,highly_crowded,1.0,79,0.06958397674418605,0.731164,0.6163,36.98,0.724315,0.5957
