ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
ACAD,11,52.46,0.89185,1.2364,52.46,0.96395,1.7985,late,mid,none,commercial_biotech,65.14,45.56250000000000000000000000,71.0,46.07,64.30769230769230769230769231,68.00000000000000000000000000,0.8842728241563055062166962700
CAI,12,52.28,0.894984,1.2535,52.28,0.960815,1.7602,late,mid,none,commercial_biotech,50,41.25000000000000000000000000,66.0,36.65,70.15384615384615384615384615,57.00000000000000000000000000,0.9
VNDA,13,52.16,0.945141,1.5995,52.16,0.95768,1.7244,late,small,none,commercial_biotech,49.16,41.25000000000000000000000000,52.5,92.78,75.07692307692307692307692307,67.14285714285714285714285714,0.8782537849566055930568948891
XNCR,14,51.95,0.985893,2.1943,51.95,0.954545,1.6906,mid,small,none,drug_developer,32.04,41.25000000000000000000000000,71.5,85.67,69.83050847457627118644067797,80.0,0.8205891505281690140845070423
SUPN,15,51.88,0.88558,1.2034,51.88,0.951411,1.6587,late,mid,none,commercial_pharma,73.69,41.25000000000000000000000000,55.0,37.64,73.53846153846153846153846154,66.00000000000000000000000000,0.9
NVAX,16,51.79,0.992163,2.4164,51.79,0.948276,1.6284,late,small,none,commercial_biotech,46.84,41.25000000000000000000000000,54.5,89.58,77.000,74.72527472527472527472527473,0.8965845977842003853564547206
HRTX,17,51.39,0.989028,2.2913,51.39,0.945141,1.5995,late,micro,none,drug_developer,20.50,41.25000000000000000000000000,58.0,83.71,77.000,73.98461538461538461538461538,0.8774101644245142002989536622
JAZZ,18,50.71,0.916928,1.3847,50.71,0.942006,1.5718,late,large,none,commercial_biotech,51.31,41.25000000000000000000000000,74.0,77.91,66.76923076923076923076923077,68.88888888888888888888888889,0.9
RYTM,19,50.63,0.866771,1.1113,50.63,0.938871,1.5454,late,mid,none,commercial_biotech,87.88,41.25000000000000000000000000,77.0,43.68,76.30769230769230769230769231,53.0000,0.9
VRTX,20,50.41,0.80721,0.8677,50.41,0.935737,1.5199,late,large,none,commercial_biotech,33.68,45.56250000000000000000000000,63.0,43.65,77.000,47.79301935680536503581771072,0.9
UTHR,21,49.92,0.841693,1.0014,49.92,0.932602,1.4955,late,large,none,commercial_pharma,43.10,41.25000000000000000000000000,77.0,60.59,62.76923076923076923076923077,66.66666666666666666666666667,0.9
EWTX,22,49.44,0.923197,1.4269,49.44,0.929467,1.4718,mid,mid,none,drug_developer,33.79,41.25000000000000000000000000,77.0,63.21,74.91525423728813559322033899,59.15254237288135593220338983,0.8073120869272992046600201635
ASMB,23,49.06,0.876176,1.1561,49.06,0.926332,1.449,mid,small,none,drug_developer,50,41.25000000000000000000000000,55.5,65.83,65.76271186440677966101694915,64.64705882352941176470588235,0.8117586787706442086842393088
ESPR,24,49.02,0.938871,1.5454,49.02,0.923197,1.4269,late,small,none,commercial_pharma,90.06,41.25000000000000000000000000,55.5,69.80,77.000,80.0,0.8257040369649805447470817121
NKTX,25,48.96,0.935737,1.5199,48.96,0.920063,1.4055,early,micro,none,drug_developer,50,41.25000000000000000000000000,66.5,68.21,62.58064516129032258064516129,70.03225806451612903225806451,0.8043715739769150052465897167
SIGA,26,48.85,0.804075,0.8563,48.85,0.916928,1.3847,late,small,none,commercial_pharma,77.44,41.25000000000000000000000000,,65.54,68.61538461538461538461538462,57.58241758241758241758241758,0.9
KYMR,27,48.83,0.901254,1.2887,48.83,0.913793,1.3645,mid,mid,none,drug_developer,47.87,41.25000000000000000000000000,71.0,52.59,73.89830508474576271186440678,52.44067796610169491525423729,0.8107465814839722035418067698
NRIX,28,48.82,0.847962,1.0277,48.82,0.910658,1.3448,early,small,none,drug_developer,26.66,41.25000000000000000000000000,51.0,63.53,72.25806451612903225806451613,47.76562500000000000000000000,0.8178850235344458707744972187
NBIX,29,48.67,0.775862,0.7583,48.67,0.907524,1.3257,late,large,none,commercial_pharma,56.12,45.56250000000000000000000000,83.0,23.74,70.92307692307692307692307692,43.47050754458161865569272976,0.9
ELVN,30,48.62,0.932602,1.4955,48.62,0.904389,1.307,early,small,none,drug_developer,42.66,41.25000000000000000000000000,62.0,51.16,61.61290322580645161290322581,73.62500000000000000000000000,0.8065380021367521367521367521
HRMY,31,48.50,0.838558,0.9885,48.50,0.901254,1.2887,late,mid,none,commercial_biotech,50.37,41.25000000000000000000000000,54.5,78.63,59.07692307692307692307692308,76.00000000000000000000000000,0.9
IONS,32,48.50,0.873041,1.1409,48.50,0.898119,1.2709,late,large,none,commercial_biotech,58.72,41.25000000000000000000000000,,55.94,58.30769230769230769230769231,80.0,0.8995939886671593988667159399
AXSM,33,48.37,0.829154,0.9508,48.37,0.894984,1.2535,late,mid,none,commercial_biotech,52.26,45.56250000000000000000000000,71.0,47.46,69.84615384615384615384615385,47.22419753086419753086419752,0.8894961788714066012066721874
INDV,34,48.32,0.826019,0.9385,48.32,0.89185,1.2364,late,mid,none,commercial_pharma,95.36,41.25000000000000000000000000,52.5,61.59,77.000,55.00000000000000000000000000,0.8935429967426710097719869707
REGN,35,48.31,0.794671,0.8227,48.31,0.888715,1.2197,late,large,none,commercial_biotech,49.43,45.56250000000000000000000000,66.0,72.35,68.92307692307692307692307692,60.00000000000000000000000000,0.9
CTNM,36,48.25,0.951411,1.6587,48.25,0.88558,1.2034,mid,small,none,drug_developer,96.55,41.25000000000000000000000000,80.0,73.63,77.000,62.70588235294117647058823529,0.7740679461725126847562320759
CGEM,37,48.22,0.869906,1.1259,48.22,0.882445,1.1873,early,small,none,drug_developer,35.51,41.25000000000000000000000000,47.5,75.86,66.45161290322580645161290323,59.18750000000000000000000000,0.8137425454545454545454545455
BEAM,38,47.83,0.942006,1.5718,47.83,0.87931,1.1715,early,mid,none,drug_developer,31.79,41.25000000000000000000000000,66.0,59.23,58.70967741935483870967741936,80.0,0.8136911933977630578781626670
TRVI,39,47.71,0.797806,0.8338,47.71,0.876176,1.1561,mid,small,none,drug_developer,64.65,41.25000000000000000000000000,71.5,60.45,77.000,33.62898885044213763936947328,0.8352698231352301439086015599
GH,40,47.36,0.87931,1.1715,47.36,0.873041,1.1409,late,large,none,platform_diagnostics,83.66,41.25000000000000000000000000,66.5,29.80,70.92307692307692307692307692,68.88888888888888888888888889,0.9
PCVX,41,47.09,0.920063,1.4055,47.09,0.869906,1.1259,mid,mid,none,drug_developer,27.85,41.25000000000000000000000000,85,57.22,59.66101694915254237288135593,77.05084745762711864406779661,0.7891408355795148247978436658
NAMS,42,46.93,0.778997,0.7688,46.93,0.866771,1.1113,late,mid,none,drug_developer,56.24,41.25000000000000000000000000,77.5,55.37,56.61538461538461538461538462,66.20000000000000000000000000,0.8732400836042731072921504877
QSI,43,46.85,0.96395,1.7985,46.85,0.863636,1.0968,late,micro,none,platform_devices,25.11,41.25000000000000000000000000,,80.72,77.000,76.18461538461538461538461538,0.8539255716285580961269248717
AGIO,44,46.76,0.913793,1.3645,46.76,0.860502,1.0826,late,small,none,drug_developer,54.05,41.25000000000000000000000000,65.5,51.10,73.84615384615384615384615384,72.94505494505494505494505494,0.8446497277676950998185117967
SABS,45,46.66,0.898119,1.2709,46.66,0.857367,1.0686,mid,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,84.98,75.93220338983050847457627118,61.69491525423728813559322034,0.7569806064502303653701917926
TWST,46,46.61,0.810345,0.8792,46.61,0.854232,1.0548,early,mid,none,platform_diagnostics,30.67,41.25000000000000000000000000,49.5,53.95,68.38709677419354838709677419,41.34142675453809688981385130,0.7966136269711799891245241979
ARDX,47,46.42,0.819749,0.9144,46.42,0.851097,1.0412,late,small,none,commercial_biotech,82.19,41.25000000000000000000000000,55.5,63.27,77.000,51.18681318681318681318681319,0.8813557056694813027744270205
ANAB,48,46.12,0.822884,0.9264,46.12,0.847962,1.0277,mid,small,none,commercial_biotech,46.63,41.25000000000000000000000000,71.5,65.80,63.72881355932203389830508475,56.88235294117647058823529412,0.8224208095028596568411790585
ENTA,49,45.97,0.970219,1.884,45.97,0.844828,1.0145,mid,small,none,drug_developer,58.16,41.25000000000000000000000000,55.5,87.60,77.000,72.41176470588235294117647059,0.7575918141592920353982300885
RARE,50,45.59,0.888715,1.2197,45.59,0.838558,0.9885,late,mid,none,commercial_biotech,34.04,41.25000000000000000000000000,50.0,57.60,64.00000000000000000000000000,79.40000000000000000000000000,0.8941816573208722741433021807
NVCR,51,45.49,0.832288,0.9632,45.49,0.835423,0.9758,late,small,none,platform_devices,27.75,41.25000000000000000000000000,52.0,83.84,56.92307692307692307692307692,80.0,0.8911063222543352601156069364
BBOT,52,45.17,0.81348,0.8908,45.17,0.832288,0.9632,early,small,none,drug_developer,32.49,41.25000000000000000000000000,72.0,50.59,59.67741935483870967741935484,67.43750000000000000000000000,0.7563635681355205317894285408
UPB,53,45.07,0.80094,0.845,45.07,0.829154,0.9508,mid,small,none,drug_developer,85.40,41.25000000000000000000000000,71.5,57.69,57.62711864406779661016949152,58.82352941176470588235294118,0.8171274097711267605633802817
ACRS,54,44.95,0.844828,1.0145,44.95,0.826019,0.9385,late,small,none,drug_developer,57.59,41.25000000000000000000000000,63.5,91.72,75.69230769230769230769230769,59.16483516483516483516483516,0.8533676310374046725578017189
LBRX,55,44.92,0.835423,0.9758,44.92,0.822884,0.9264,mid,small,none,drug_developer,50,41.25000000000000000000000000,,25.51,64.74576271186440677966101695,78.23529411764705882352941176,0.7480283115154204570667850011
ROIV,56,44.58,0.860502,1.0826,44.58,0.819749,0.9144,mid,large,none,drug_developer,51.21,41.25000000000000000000000000,77.5,76.84,56.61016949152542372881355932,80.0,0.8264448931371496079905488132
CATX,57,44.44,0.95768,1.7244,44.44,0.816614,0.9025,early,small,none,platform_devices,53.09,41.25000000000000000000000000,58.0,72.59,70.32258064516129032258064516,75.68750000000000000000000000,0.7491788321167883211678832117
KNSA,58,44.27,0.744514,0.6573,44.27,0.81348,0.8908,late,mid,none,commercial_pharma,64.72,41.25000000000000000000000000,61.0,58.59,55.38461538461538461538461538,53.00000000000000000000000000,0.8800984075322561897012669999
AVIR,59,44.06,0.766458,0.7272,44.06,0.810345,0.8792,late,small,none,commercial_biotech,49.15,41.25000000000000000000000000,49.0,81.01,51.38461538461538461538461539,75.84615384615384615384615385,0.8792942908926144086995922066
AMPH,60,43.86,0.738245,0.6379,43.86,0.80721,0.8677,late,small,none,commercial_pharma,59.86,41.25000000000000000000000000,,73.24,59.32307692307692307692307692,56.26373626373626373626373626,0.9
SLN,61,43.60,0.785266,0.7901,43.60,0.804075,0.8563,mid,micro,none,drug_developer,36.93,41.25000000000000000000000000,49.5,74.83,72.88135593220338983050847458,56.91525423728813559322033899,0.7438697854909992454457259890
MDGL,62,43.54,0.731975,0.6188,43.54,0.80094,0.845,late,large,none,commercial_biotech,79.77,41.25000000000000000000000000,77.0,31.65,54.76923076923076923076923077,54.22222222222222222222222222,0.8917789841959223066714923392
CHRS,63,43.46,0.851097,1.0412,43.46,0.797806,0.8338,late,micro,none,commercial_biotech,70.06,41.25000000000000000000000000,55.5,91.05,64.61538461538461538461538462,69.07692307692307692307692307,0.8224352151781582600647848218
DVAX,64,43.36,0.769592,0.7375,43.36,0.794671,0.8227,late,small,none,commercial_pharma,38.31,41.25000000000000000000000000,52.0,64.66,52.15384615384615384615384615,73.40659340659340659340659341,0.8775088838526912181303116147
AUPH,65,43.32,0.700627,0.5262,43.32,0.791536,0.8118,late,small,none,commercial_biotech,76.80,41.25000000000000000000000000,55.5,68.94,60.30769230769230769230769231,44.17461659219900978142736384,0.8677816625085053300068042640
DNA,66,43.24,0.907524,1.3257,43.24,0.788401,0.8009,late,small,none,commercial_biotech,83.86,41.25000000000000000000000000,55.0,64.17,66.15384615384615384615384615,80.0,0.8304459295261239368165249089
EXEL,67,43.11,0.719436,0.5812,43.11,0.785266,0.7901,late,large,none,commercial_biotech,40.81,41.25000000000000000000000000,,45.72,59.38461538461538461538461538,57.77777777777777777777777778,0.9
IMRX,68,42.91,0.967085,1.8396,42.91,0.782132,0.7794,early,small,none,drug_developer,96.55,41.25000000000000000000000000,61.0,16.67,73.22580645161290322580645161,71.56250000,0.7005071938722699513507918435
ALNY,69,42.81,0.716301,0.5719,42.81,0.778997,0.7688,late,large,none,commercial_biotech,81.46,41.25000000000000000000000000,65.0,13.37,46.04938271604938271604938272,53.33333333333333333333333334,0.9
PTGX,70,42.62,0.703762,0.5353,42.62,0.775862,0.7583,late,mid,none,drug_developer,64.56,41.25000000000000000000000000,71.5,52.93,58.76923076923076923076923077,38.44444444444444444444444444,0.8717327906976744186046511628
GLUE,71,42.50,0.791536,0.8118,42.50,0.772727,0.7479,early,small,none,drug_developer,41.63,41.25000000000000000000000000,66.5,63.06,69.35483870967741935483870968,51.87500000000000000000000000,0.7116795615731785944551901999
ARQT,72,42.29,0.73511,0.6283,42.29,0.769592,0.7375,late,mid,none,commercial_biotech,54.01,41.25000000000000000000000000,66.0,55.28,56.30769230769230769230769231,54.10000000000000000000000000,0.8709327437747265534093553642
GILD,73,42.24,0.706897,0.5443,42.24,0.766458,0.7272,late,large,none,commercial_pharma,46.51,41.25000000000000000000000000,58.0,55.18,69.53846153846153846153846154,39.26992836457857033988721232,0.9
DYN,74,42.11,0.816614,0.9025,42.11,0.763323,0.717,early,mid,none,drug_developer,52.53,41.25000000000000000000000000,80.0,53.62,53.87096774193548387096774194,77.48387096774193548387096774,0.7781660336408030385241454151
MNKD,75,41.71,0.681818,0.4728,41.71,0.760188,0.7069,late,small,none,commercial_biotech,49.01,41.25000000000000000000000000,,51.88,75.38461538461538461538461539,36.74556213017751479289940828,0.9
CDNA,76,41.70,0.725705,0.5999,41.70,0.757053,0.6969,late,small,none,platform_diagnostics,29.59,41.25000000000000000000000000,60.5,65.39,66.46153846153846153846153846,41.65532879818594104308390023,0.8791501146373838542295161096
ALT,77,41.65,0.882445,1.1873,41.65,0.753918,0.6869,late,small,none,drug_developer,27.55,41.25000000000000000000000000,49.0,83.37,74.76923076923076923076923077,74.39560439560439560439560440,0.8396627032273719970880854162
NTRA,78,41.62,0.675549,0.4553,41.62,0.750784,0.677,late,large,none,platform_diagnostics,53.55,41.25000000000000000000000000,53.5,39.41,72.61538461538461538461538461,35.19128181679622008840115837,0.9
IRWD,79,41.52,0.910658,1.3448,41.52,0.747649,0.6671,late,small,none,commercial_pharma,90.22,41.25000000000000000000000000,,72.73,76.92307692307692307692307692,70.10989010989010989010989011,0.8485003080714725816389402341
INVA,80,41.27,0.710031,0.5535,41.27,0.744514,0.6573,late,small,none,commercial_biotech,49.52,41.25000000000000000000000000,,63.96,46.65074147125429176711227994,67.47252747252747252747252747,0.9
SPRY,81,40.97,0.72884,0.6093,40.97,0.741379,0.6476,late,small,none,drug_developer,35.89,41.25000000000000000000000000,53.0,52.21,57.53846153846153846153846154,54.08791208791208791208791209,0.8969072387344199424736337488
MBX,82,40.92,0.857367,1.0686,40.92,0.738245,0.6379,mid,small,none,drug_developer,62.76,41.25000000000000000000000000,85,61.40,58.64406779661016949152542373,60.76470588235294117647058824,0.7862530306369847917125854089
APLS,83,40.55,0.782132,0.7794,40.55,0.73511,0.6283,late,mid,none,commercial_biotech,69.20,41.25000000000000000000000000,71.0,46.58,52.92307692307692307692307692,69.00000000000000000000000000,0.8572039678845706306725622527
LCTX,84,40.32,0.688088,0.4904,40.32,0.731975,0.6188,early,small,none,drug_developer,92.83,41.25000000000000000000000000,,54.31,76.12903225806451612903225806,25.25000000000000000000000000,0.7979382581480682063457802720
JANX,85,39.80,0.788401,0.8009,39.80,0.72884,0.6093,early,small,none,drug_developer,35.16,41.25000000000000000000000000,62.0,51.39,55.80645161290322580645161290,79.81250000000000000000000000,0.7205137481910274963820549928
TEM,86,39.58,0.772727,0.7479,39.58,0.725705,0.5999,late,mid,none,platform_services,71.39,41.25000000000000000000000000,66.0,19.18,67.23076923076923076923076923,57.40000000000000000000000000,0.8424560960202147820593809223
PTCT,87,39.40,0.741379,0.6476,39.40,0.722571,0.5905,late,mid,none,commercial_biotech,42.11,41.25000000000000000000000000,71.5,84.11,43.07765359047410329461611513,77.000,0.8904360811594202898550724638
RIGL,88,39.02,0.691223,0.4993,39.02,0.719436,0.5812,late,small,none,commercial_biotech,95.32,41.25000000000000000000000000,55.5,52.35,47.55716268536781357294177807,59.56043956043956043956043956,0.8393016501650165016501650165
CCCC,89,38.74,0.753918,0.6869,38.74,0.716301,0.5719,early,micro,none,drug_developer,76.78,41.25000000000000000000000000,66.5,59.47,56.77419354838709677419354839,57.25806451612903225806451613,0.7140135335165997039543243815
TRDA,90,38.69,0.659875,0.4121,38.69,0.713166,0.5627,early,small,none,drug_developer,22.00,41.25000000000000000000000000,49.5,65.89,50.96774193548387096774193549,39.84027777777777777777777778,0.7555172332439678284182305630
HALO,91,38.42,0.644201,0.3697,38.42,0.710031,0.5535,late,mid,none,commercial_biotech,67.05,41.25000000000000000000000000,,46.96,72.92307692307692307692307693,29.49382716049382716049382716,0.9
EPRX,92,38.22,0.628527,0.328,38.22,0.706897,0.5443,mid,small,none,drug_developer,65.41,41.25000000000000000000000000,66.5,61.67,54.57627118644067796610169492,37.14340638216070742022299117,0.7932988872975652748705519445
DNLI,93,38.17,0.747649,0.6671,38.17,0.703762,0.5353,late,mid,none,drug_developer,47.73,41.25000000000000000000000000,60.5,70.73,41.32266783548834830886112937,77.20000000000000000000000000,0.8717778088252415880777738968
AMRX,94,37.97,0.634796,0.3446,37.97,0.700627,0.5262,late,mid,none,commercial_pharma,62.67,41.25000000000000000000000000,,54.26,70.46153846153846153846153846,33.00000000000000000000000000,0.9
VCEL,95,37.84,0.5721,0.1817,37.84,0.697492,0.5172,late,small,none,commercial_biotech,33.48,41.25000000000000000000000000,,48.11,71.38461538461538461538461538,24.12926511827610728709629808,0.9
GPCR,96,37.63,0.713166,0.5627,37.63,0.694357,0.5082,mid,mid,none,drug_developer,39.30,41.25000000000000000000000000,83.0,57.22,53.55932203389830508474576271,50.20338983050847457627118644,0.7841729365524985962942167322
SRPT,97,37.62,0.854232,1.0548,37.62,0.691223,0.4993,late,mid,none,commercial_biotech,13.35,45.56250000000000000000000000,65.0,87.65,61.53846153846153846153846154,80.0,0.8460992907801418439716312057
FOLD,98,37.60,0.625392,0.3197,37.60,0.688088,0.4904,late,mid,none,commercial_biotech,54.08,41.25000000000000000000000000,74.0,44.00,48.46884359704872525385345898,34.79012345679012345679012346,0.8938070601851851851851851852
QURE,99,37.49,0.982759,2.1144,37.49,0.684953,0.4816,mid,small,none,drug_developer,58.80,41.25000000000000000000000000,83.0,68.65,67.79661016949152542372881356,80.0,0.7944704975781594011448701013
GHRS,100,37.45,0.619122,0.3032,37.45,0.681818,0.4728,mid,small,none,drug_developer,54.51,50,71.5,57.41,68.81355932203389830508474576,8.123798539023452518262206848,0.7592946154694913384089153702
DRUG,101,37.36,0.590909,0.2299,37.36,0.678683,0.464,mid,small,none,drug_developer,50,41.25000000000000000000000000,66.5,87.50,62.71186440677966101694915254,14.49634755863129565551710880,0.7569858765895351261204919742
TECH,102,37.24,0.543887,0.1102,37.24,0.675549,0.4553,late,mid,none,commercial_biotech,45.74,41.25000000000000000000000000,55.5,47.75,69.23076923076923076923076923,24.41975308641975308641975309,0.9
GLPG,103,37.17,0.531348,0.0787,37.17,0.672414,0.4466,late,mid,none,drug_developer,52.43,50,66.5,59.64,76.61538461538461538461538462,16.45679012345679012345679012,0.8472094484231687397914310843
ANIP,104,36.96,0.603448,0.2623,36.96,0.669279,0.4379,late,small,none,commercial_pharma,82.58,41.25000000000000000000000000,58.0,55.96,63.07692307692307692307692307,37.95690268217740745213272686,0.9
OCUL,105,36.95,0.609718,0.2786,36.95,0.666144,0.4293,late,small,none,drug_developer,76.74,41.25000000000000000000000000,74.5,55.97,67.23076923076923076923076923,35.66453326892887332447772009,0.9
CERS,106,36.82,0.647335,0.3781,36.82,0.663009,0.4207,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,91.44,59.69230769230769230769230769,39.67081270377973674676971380,0.8894599976224441274369947694
BNTX,107,36.16,0.512539,0.0314,36.16,0.65674,0.4036,late,large,none,drug_developer,38.55,50,57.0,34.74,62.46153846153846153846153846,31.23456790123456790123456790,0.8286036171916711158569140416
ORIC,108,35.94,0.565831,0.1658,35.94,0.65047,0.3866,early,small,sev1,drug_developer,56.23,41.25000000000000000000000000,66.0,55.16,77.000,12.34027777777777777777777778,0.8025667308927424534360950546
CRL,109,35.94,0.584639,0.2138,35.94,0.653605,0.3951,late,mid,none,platform_diagnostics,48.68,41.25000000000000000000000000,,59.99,65.53846153846153846153846154,31.23456790123456790123456790,0.9
GERN,110,35.38,0.760188,0.7069,35.38,0.647335,0.3781,late,small,none,commercial_biotech,40.93,41.25000000000000000000000000,54.5,80.50,54.15384615384615384615384615,80.0,0.8418807416676146058468888636
ANRO,111,35.26,0.750784,0.677,35.26,0.644201,0.3697,late,small,none,drug_developer,68.29,41.25000000000000000000000000,61.0,86.17,57.84615384615384615384615385,66.41758241758241758241758242,0.8304578576633470974010201603
BDTX,112,35.14,0.678683,0.464,35.14,0.641066,0.3613,early,micro,none,drug_developer,59.35,41.25000000000000000000000000,55.5,71.27,44.29760665972944849115504683,60.64516129032258064516129032,0.7364320135149403442086368916
CABA,113,34.82,0.663009,0.4207,34.82,0.637931,0.3529,early,micro,sev1,drug_developer,27.35,41.25000000000000000000000000,66.5,89.34,71.29032258064516129032258064,37.37333795814545034107989362,0.7706131279020683832840861123
AVXL,114,34.81,0.594044,0.238,34.81,0.634796,0.3446,late,small,none,drug_developer,54.85,41.25000000000000000000000000,,65.98,61.23076923076923076923076923,45.19435387567255699123830993,0.7898548705445257169395100430
KMDA,115,34.79,0.496865,-0.0079,34.79,0.631661,0.3363,late,small,none,commercial_pharma,45.45,50,,78.78,72.15384615384615384615384615,12.81179138321995464852607710,0.8513020603384841795437821928
XENE,116,34.76,0.600313,0.2542,34.76,0.628527,0.328,late,mid,none,drug_developer,60.42,41.25000000000000000000000000,77.0,49.68,44.25933231061436189641317847,45.07716049382716049382716050,0.8772825775104118463674224896
AMLX,117,34.67,0.666144,0.4293,34.67,0.625392,0.3197,late,small,none,commercial_pharma,96.55,41.25000000000000000000000000,85,67.23,35.62466213748265030316312368,62.79120879120879120879120879,0.8663531073446327683615819209
MIRM,118,34.42,0.587774,0.2218,34.42,0.622257,0.3114,late,mid,none,commercial_biotech,87.00,41.25000000000000000000000000,66.5,48.29,52.15384615384615384615384615,36.60493827160493827160493827,0.8899845492565055762081784387
SNY,119,34.30,0.484326,-0.0393,34.30,0.619122,0.3032,late,large,none,commercial_pharma,43.55,50,49.5,70.69,76.00000000000000000000000000,16.62703856119493979576284103,0.8356008526512123634425792699
CLDX,120,34.24,0.694357,0.5082,34.24,0.615987,0.295,late,small,none,drug_developer,51.30,41.25000000000000000000000000,71.5,64.98,41.90532544378698224852071007,73.67032967032967032967032967,0.8674272768463978251019483462
BCRX,121,34.07,0.515674,0.0393,34.07,0.612853,0.2868,late,small,none,commercial_pharma,38.37,41.25000000000000000000000000,60.5,40.83,50.30769230769230769230769231,30.84987052020019052986085953,0.8891214091526959673765292252
ACIU,122,33.95,0.503135,0.0079,33.95,0.609718,0.2786,mid,small,none,drug_developer,49.61,50,,83.26,66.77966101694915254237288135,5,0.7281869414268115130473737261
DSGN,123,33.34,0.697492,0.5172,33.34,0.606583,0.2704,mid,small,none,drug_developer,68.12,41.25000000000000000000000000,72.0,71.37,46.97787991956334386670496984,66.58823529411764705882352941,0.7755794939785659043199646448
IRON,124,33.19,0.612853,0.2868,33.19,0.603448,0.2623,late,mid,none,drug_developer,56.57,41.25000000000000000000000000,80.0,55.48,26.99408284023668639053254438,71.70000000000000000000000000,0.8832016529880938619812738412
FHTX,125,32.89,0.65674,0.4036,32.89,0.600313,0.2542,early,small,none,drug_developer,55.64,41.25000000000000000000000000,52.5,56.38,46.17528037923459359463521795,61.25000000000000000000000000,0.7278224095350585203479007839
LAB,126,32.69,0.763323,0.717,32.69,0.597179,0.2461,late,small,none,platform_devices,52.91,41.25000000000000000000000000,55.5,89.75,68.30769230769230769230769231,53.36263736263736263736263736,0.8219951397326852976913730255
ARGX,127,32.42,0.459248,-0.1023,32.42,0.594044,0.238,late,large,none,commercial_biotech,59.30,50,80.0,28.45,64.92307692307692307692307692,13.27998780673677793019356805,0.8480674042665959984099642242
TCRX,128,32.42,0.540752,0.1023,32.42,0.590909,0.2299,early,micro,sev1,drug_developer,50,41.25000000000000000000000000,61.0,63.69,67.41935483870967741935483871,24.36640073996993872123944965,0.7505674653215636822194199243
PBYI,129,32.26,0.641066,0.3613,32.26,0.587774,0.2218,late,small,none,commercial_biotech,79.60,41.25000000000000000000000000,55.5,76.92,52.61538461538461538461538462,56.92307692307692307692307692,0.8270258795400204941363998634
TARA,130,32.04,0.863636,1.0968,45.85,0.841693,1.0014,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,79.53,61.69491525423728813559322034,68.52941176470588235294117647,0.8104679431072210065645514223
TENX,131,31.63,0.57837,0.1977,31.63,0.57837,0.1977,late,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,92.78,30.69632551683833735115786397,68.73846153846153846153846154,0.8451281232921630779320144278
MAZE,132,31.52,0.562696,0.1578,31.52,0.575235,0.1897,mid,mid,none,drug_developer,51.18,41.25000000000000000000000000,66.5,87.50,39.19978294870567206102971688,54.67796610169491525423728814,0.7264999467915292114504629137
