ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
KRYS,"Krystal Biotech, Inc.",1,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.44051,,,0.45155,1,0.45155,335,1,specific_days,,headwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,,,v1.3.0,e094cbec,1,,late|far_271_540|pos,0.0961064745762712,,-0.246494,335,1,0.084224,2.939614,2,4,selling,-0.0614,,2.5725,1.8225,2.09,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,335,,specific_days,-0.113894,price_history,,2,1.2082,price_history,,-0.413878,,42.6009,-0.282462,-0.131416,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.448963,,156,0.0961064745762712,0.44051,,,,
ACIU,AC Immune SA,2,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.81728,,,0.536822,1,0.536822,883,1,specific_days,,headwind,,M,catalyst_far_lift|momentum_headwind,,,v1.3.0,e094cbec,1,,mid|far_271_540|pos,0.05133853608247423,,-0.715967,674,1,-0.358824,1.740592,,0,neutral,-0.8093,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,883,,specific_days,-0.068023,price_history,,,0.7874,price_history,,-0.28125,,50.435,-0.282462,0.001212,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,sponsor,1,0.5,,,,,0.325196,,289,0.05133853608247423,0.81728,,,,
SABS,Healthcare,3,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.548159,,,0.335271,1,0.335271,1,1,specific_days,,headwind,,S,momentum_headwind,,,v1.3.0,e094cbec,1,,mid|near_0_30|pos,0.07679787341772153,,0.610909,0,1,0.893368,5.129402,,0,neutral,-0.8093,,0.0,0.0,0.0,,,0,0,0,0,False,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,1,,specific_days,-0.19941,price_history,,,0.0416,price_history,,-0.244508,,38.1943,-0.282462,0.037954,mid,micro,SEV1,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,sponsor,1,0.5,,,,,0.675,,194,0.07679787341772153,0.548159,,,,
ZBIO,"Zenas BioPharma, Inc.",4,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.992918,,,0.908915,1,0.908915,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.38052,,1,-0.985973,0.043338,,0,neutral,-0.8093,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,early,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.15,,351,0.023322922839506172,0.992918,,,,
VRDN,Healthcare,5,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.990085,,,0.901163,1,0.901163,,0,no_upcoming,,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.38052,,1,-0.985973,0.043338,5,8,buying,1.0604,,8.3063,6.9938,3.91,44,fresh,0,0,0,0,True,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.246461,price_history,,5,0.2309,price_history,,-0.273967,,64.65,-0.282462,0.008495,early,mid,SEV2,drug_developer,pit_bundle,,,,0,0.5,,,,,0.15,,350,0.023322922839506172,0.990085,,,,
VERV,"Verve Therapeutics, Inc.",6,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.987252,,,0.897287,1,0.897287,,0,no_upcoming,,neutral,drawdown_data_missing,L,sponsor_confirmed,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.38052,,1,-0.985973,0.043338,11,14,buying,3.304,,18.9488,17.5425,4.65,44,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,no_price_series,11,,,no_price_series,,no_price_series,,,,early,,NONE,drug_developer,pit_bundle,,,drawdown,1,0.5,,,,,0.15,,349,0.023322922839506172,0.987252,,,,
UPB,"Upstream Bio, Inc.",7,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.984419,,,0.893411,1,0.893411,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.38052,,1,-0.985973,0.043338,,0,neutral,-0.8093,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,early,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.15,,348,0.023322922839506172,0.984419,,,,
TYRA,"Tyra Biosciences, Inc.",8,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.981586,,,0.889535,1,0.889535,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.38052,,1,-0.985973,0.043338,,0,neutral,-0.8093,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,early,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.15,,347,0.023322922839506172,0.981586,,,,
TSHA,"Taysha Gene Therapies, Inc.",9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.978754,,,0.703488,1,0.703488,,0,no_upcoming,,headwind,deep_drawdown,S,momentum_headwind,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.154824,1958,1,-0.772981,0.619759,1,3,selling,-0.4354,,1.0333,0.4708,0.09,44,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.077253,price_history,,1,1.475,price_history,,-0.507402,,32.5097,-0.282462,-0.22494,early,small,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.2095,,346,0.023322922839506172,0.978754,,,,
TRDA,"Entrada Therapeutics, Inc.",10,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.975921,,,0.885659,1,0.885659,,0,no_upcoming,,neutral,drawdown_data_missing,S,runway_short,,,v1.3.0,e094cbec,1,,early|none|pos,0.023322922839506172,,-1.38052,,1,-0.985973,0.043338,,0,neutral,-0.8093,,0.0,0.0,0.0,,,0,0,0,0,False,False,False,missing,0.0,short,,,1.0,0,0,1.0,0,1.0,0,,,missing,,,series_too_short,,,,series_too_short,,series_too_short,,,,early,small,SEV2,drug_developer,pit_bundle,,,sponsor|drawdown,2,0.5,,,,,0.15,,345,0.023322922839506172,0.975921,,,,
