ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
EWTX,33,46.28,0.868254,1.1182,46.28,0.893651,1.2462,mid,mid,none,drug_developer,61.54,41.25000000000000000000000000,77.0,20.59,72.25806451612903225806451613,45.98647242455775234131113424,0.8073120869272992046600201635
CTNM,34,46.27,0.960317,1.7544,46.27,0.890476,1.2291,mid,small,none,drug_developer,24.01,41.25000000000000000000000000,80.0,50.00,77.000,54.50000000000000000000000000,0.7740679461725126847562320759
AMPH,35,46.00,0.78254,0.7808,46.00,0.887302,1.2123,late,small,none,commercial_pharma,36.23,41.25000000000000000000000000,,76.97,62.55434782608695652173913043,56.00000000000000000000000000,0.9
KNSA,36,45.82,0.773016,0.7488,45.82,0.884127,1.1959,late,mid,none,commercial_pharma,43.39,41.25000000000000000000000000,61.0,37.50,58.15217391304347826086956522,54.28571428571428571428571428,0.8800550882899628252788104089
PCVX,37,45.75,0.903175,1.2999,45.75,0.880952,1.1798,mid,mid,none,drug_developer,52.07,41.25000000000000000000000000,85,10.00,56.77419354838709677419354839,63.59677419354838709677419355,0.7891412213740458015267175573
OPK,38,45.61,0.798413,0.836,45.61,0.877778,1.1639,late,small,none,platform_diagnostics,55.94,41.25000000000000000000000000,,85.51,54.56521739130434782608695652,64.40000000000000000000000000,0.9
BEAM,39,45.60,0.9,1.2816,45.60,0.874603,1.1484,early,mid,none,drug_developer,54.69,41.25000000000000000000000000,66.0,14.52,57.27272727272727272727272727,67.90909090909090909090909091,0.8136872679908824487137740150
NRIX,40,45.39,0.785714,0.7916,45.39,0.871429,1.1332,early,small,none,drug_developer,43.17,41.25000000000000000000000000,51.0,27.42,71.81818181818181818181818182,35.69444444444444444444444444,0.8179079572192513368983957219
CGEM,41,45.17,0.804762,0.8588,45.17,0.868254,1.1182,early,small,none,drug_developer,29.63,41.25000000000000000000000000,47.5,56.45,63.63636363636363636363636364,50,0.8137425454545454545454545455
DSGN,42,45.15,0.890476,1.2291,45.15,0.861905,1.0889,early,small,none,drug_developer,46.62,41.25000000000000000000000000,72.0,33.87,69.09090909090909090909090909,54.50000000000000000000000000,0.7165413533834586466165413534
CHRS,43,45.15,0.931746,1.4889,45.15,0.865079,1.1034,late,micro,none,commercial_biotech,69.81,41.25000000000000000000000000,55.5,90.00,65.97826086956521739130434782,69.07608695652173913043478261,0.8224352151781582600647848218
ESPR,44,45.13,0.880952,1.1798,45.13,0.85873,1.0746,late,small,none,commercial_pharma,42.11,41.25000000000000000000000000,55.5,54.67,77.000,66.80000000000000000000000000,0.8257236602260298942763397740
KYMR,45,44.79,0.795238,0.8247,44.79,0.855556,1.0606,mid,mid,none,drug_developer,45.18,41.25000000000000000000000000,71.0,10.00,70.32258064516129032258064516,38.17588738582495086137125680,0.8107465814839722035418067698
BBOT,46,44.72,0.849206,1.033,44.72,0.852381,1.0467,early,small,none,drug_developer,55.14,41.25000000000000000000000000,72.0,50,58.18181818181818181818181818,57.50000000000000000000000000,0.7558032444719983467658607150
UPB,47,44.61,0.811111,0.882,44.61,0.849206,1.033,mid,small,none,drug_developer,20.21,41.25000000000000000000000000,71.5,12.75,59.67741935483870967741935484,50,0.8171494831757202551132614911
NVCR,48,44.60,0.82381,0.93,44.60,0.846032,1.0196,late,small,none,platform_devices,72.00,41.25000000000000000000000000,52.0,83.64,58.47826086956521739130434782,68.450,0.8911063222543352601156069364
ENTA,49,44.28,0.950794,1.6526,44.28,0.842857,1.0063,mid,small,none,drug_developer,19.68,41.25000000000000000000000000,55.5,90.00,77.000,60.50000000000000000000000000,0.7576494023904382470119521912
RARE,50,44.19,0.871429,1.1332,44.19,0.839683,0.9932,late,mid,none,commercial_biotech,46.21,41.25000000000000000000000000,50.0,52.80,64.34782608695652173913043478,65.53571428571428571428571429,0.8942030378486055776892430279
GH,51,44.16,0.814286,0.8938,44.16,0.836508,0.9802,late,large,none,platform_diagnostics,93.67,41.25000000000000000000000000,66.5,10.00,70.54347826086956521739130435,57.77777777777777777777777778,0.9
AARD,52,44.14,0.925397,1.4423,44.14,0.833333,0.9674,mid,micro,none,drug_developer,50,41.25000000000000000000000000,,53.92,74.19354838709677419354838710,59.48387096774193548387096774,0.7770741980775461712927961983
MAZE,53,43.85,0.877778,1.1639,43.85,0.830159,0.9548,early,mid,none,drug_developer,50,41.25000000000000000000000000,66.5,50,72.72727272727272727272727273,50.13636363636363636363636364,0.7129807293825113966017405719
AVIR,54,43.72,0.744444,0.6571,43.72,0.826984,0.9423,late,small,none,commercial_biotech,44.94,41.25000000000000000000000000,49.0,90.00,52.60869565217391304347826087,62.60000000000000000000000000,0.8792942908926144086995922066
CATX,55,43.60,0.957143,1.7185,43.60,0.82381,0.93,early,small,none,platform_devices,15.14,41.25000000000000000000000000,58.0,59.68,70.90909090909090909090909091,63.50000000000000000000000000,0.7492054971011380717199914108
GLUE,56,43.42,0.865079,1.1034,43.42,0.820635,0.9178,early,small,none,drug_developer,57.30,41.25000000000000000000000000,66.5,28.29,76.36363636363636363636363636,51.76470588235294117647058824,0.7116795615731785944551901999
ROIV,57,43.31,0.830159,0.9548,43.31,0.81746,0.9057,mid,large,none,drug_developer,51.47,41.25000000000000000000000000,77.5,50,53.96774193548387096774193548,68.450,0.8264448931371496079905488132
DVAX,58,43.28,0.766667,0.7279,43.28,0.814286,0.8938,late,small,none,commercial_pharma,60.18,41.25000000000000000000000000,52.0,34.87,51.46739130434782608695652174,72.94117647058823529411764706,0.8774648131370328425821064553
QSI,59,43.19,0.874603,1.1484,43.19,0.811111,0.882,late,micro,none,platform_devices,96.55,41.25000000000000000000000000,,90.00,77.000,63.23913043478260869565217391,0.8539255716285580961269248717
AGIO,60,43.12,0.833333,0.9674,43.12,0.807937,0.8703,late,small,none,drug_developer,37.77,41.25000000000000000000000000,65.5,70.83,73.80434782608695652173913043,60.20000000000000000000000000,0.8446440677966101694915254237
LBRX,61,43.11,0.77619,0.7594,43.11,0.804762,0.8588,mid,small,none,drug_developer,50,41.25000000000000000000000000,,26.47,62.58064516129032258064516129,65.00000000000000000000000000,0.7480283115154204570667850011
ACRS,62,42.91,0.792063,0.8136,42.91,0.801587,0.8473,late,small,none,drug_developer,81.37,41.25000000000000000000000000,63.5,90.00,75.43478260869565217391304348,50,0.8533591762568140520896426408
ALNY,63,42.87,0.738095,0.6375,42.87,0.798413,0.836,late,large,none,commercial_biotech,56.23,41.25000000000000000000000000,65.0,30.66,46.13421550094517958412098298,53.33333333333333333333333334,0.9
GILD,64,42.21,0.728571,0.6085,42.21,0.792063,0.8136,late,large,none,commercial_pharma,65.67,41.25000000000000000000000000,58.0,36.90,69.56521739130434782608695652,39.26992836457857033988721232,0.9
ANAB,65,42.18,0.769841,0.7383,42.18,0.788889,0.8026,mid,small,none,commercial_biotech,40.50,41.25000000000000000000000000,71.5,34.31,60.64516129032258064516129032,47.02777777777777777777777778,0.8224208095028596568411790585
DYN,66,42.16,0.807937,0.8703,42.16,0.785714,0.7916,early,mid,none,drug_developer,15.89,41.25000000000000000000000000,80.0,10.00,53.63636363636363636363636364,64.81818181818181818181818182,0.7781426400347372991749891446
LCTX,67,42.14,0.74127,0.6473,42.14,0.78254,0.7808,early,small,none,drug_developer,33.43,41.25000000000000000000000000,,53.23,77.000,18.00000000000000000000000000,0.7979382581480682063457802720
EXEL,68,42.01,0.719048,0.58,42.01,0.779365,0.7701,late,large,none,commercial_biotech,56.25,41.25000000000000000000000000,,65.13,60.76086956521739130434782609,57.77777777777777777777777778,0.9
DNA,69,41.85,0.884127,1.1959,41.85,0.77619,0.7594,late,small,none,commercial_biotech,82.67,41.25000000000000000000000000,55.0,90.00,66.30434782608695652173913043,67.70000000000000000000000000,0.8304459295261239368165249089
INVA,70,41.49,0.709524,0.552,41.49,0.773016,0.7488,late,small,none,commercial_biotech,53.07,41.25000000000000000000000000,,88.82,45.49910733039277462717916404,66.58823529411764705882352941,0.9
TRVI,71,41.44,0.715873,0.5706,41.44,0.769841,0.7383,mid,small,none,drug_developer,71.02,41.25000000000000000000000000,71.5,40.20,77.000,27.77777777777777777777777778,0.8352698231352301439086015599
APLS,72,41.39,0.842857,1.0063,41.39,0.766667,0.7279,late,mid,none,commercial_biotech,47.68,41.25000000000000000000000000,71.0,32.24,53.58695652173913043478260870,69.28571428571428571428571428,0.8571459588324223746947319456
MNKD,73,41.38,0.687302,0.4882,41.38,0.763492,0.7176,late,small,none,commercial_biotech,47.68,41.25000000000000000000000000,,13.82,74.13043478260869565217391304,37.14340638216070742022299117,0.9
SPRY,74,41.36,0.760317,0.7073,41.36,0.760317,0.7073,mid,small,none,drug_developer,54.46,41.25000000000000000000000000,53.0,16.67,69.35483870967741935483870968,38.44444444444444444444444444,0.7819249394673123486682808717
ARDX,75,41.35,0.753968,0.687,41.35,0.757143,0.6971,late,small,none,commercial_biotech,47.61,41.25000000000000000000000000,55.5,48.13,77.000,39.56000000000000000000000000,0.8813912619018922502109196095
IMRX,76,41.16,0.94127,1.5655,41.16,0.753968,0.687,early,small,none,drug_developer,69.84,41.25000000000000000000000000,61.0,50,74.09090909090909090909090909,60.50000000000000000000000000,0.7005071938722699513507918435
SLN,77,40.98,0.747619,0.667,40.98,0.750794,0.677,mid,micro,none,drug_developer,13.18,41.25000000000000000000000000,49.5,75.49,73.22580645161290322580645161,42.81211700774656029598797550,0.7438697854909992454457259890
AUPH,78,40.94,0.677778,0.4615,40.94,0.747619,0.667,late,small,none,commercial_biotech,66.15,41.25000000000000000000000000,55.5,66.45,53.91304347826086956521739130,45.13417916186082276047673971,0.8677816625085053300068042640
AXSM,79,40.85,0.696825,0.5153,40.85,0.744444,0.6571,late,mid,none,commercial_biotech,70.66,45.56250000000000000000000000,71.0,10.00,69.89130434782608695652173913,36.18144132653061224489795918,0.8894624053030303030303030303
IRWD,80,40.76,0.922222,1.4202,40.76,0.74127,0.6473,late,small,none,commercial_pharma,18.34,41.25000000000000000000000000,,51.97,76.73913043478260869565217391,69.41176470588235294117647059,0.8485003080714725816389402341
CDNA,81,40.64,0.731746,0.6181,40.64,0.738095,0.6375,late,small,none,platform_diagnostics,51.82,41.25000000000000000000000000,60.5,33.55,66.63043478260869565217391304,42.42137639369473279507881584,0.8791667068612082479199324732
MBX,82,40.63,0.896825,1.2637,40.63,0.734921,0.6278,mid,small,none,drug_developer,20.68,41.25000000000000000000000000,85,14.71,64.51612903225806451612903226,53.00000000000000000000000000,0.7862794538647874917419070689
ARQT,83,40.57,0.722222,0.5895,40.57,0.731746,0.6181,late,mid,none,commercial_biotech,75.08,41.25000000000000000000000000,66.0,21.96,58.96739130434782608695652174,44.73143424036281179138321995,0.8709130282920013971358714635
RIGL,84,40.44,0.734921,0.6278,40.44,0.728571,0.6085,late,small,none,commercial_biotech,90.75,41.25000000000000000000000000,55.5,83.55,48.70090317160260449485402226,59.52941176470588235294117647,0.8393016501650165016501650165
PTCT,85,40.21,0.763492,0.7176,40.21,0.725397,0.5989,late,mid,none,commercial_biotech,67.05,41.25000000000000000000000000,71.5,90.00,42.98492963663095988237765175,76.78571428571428571428571428,0.8904889559164733178654292343
ALT,86,40.15,0.839683,0.9932,40.15,0.722222,0.5895,late,small,none,drug_developer,51.15,41.25000000000000000000000000,49.0,80.83,74.45652173913043478260869565,61.40000000000000000000000000,0.8396787099903006789524733269
JANX,87,39.95,0.779365,0.7701,39.95,0.719048,0.58,early,small,none,drug_developer,48.36,41.25000000000000000000000000,62.0,50,56.36363636363636363636363637,66.50000000000000000000000000,0.7205633074935400516795865633
TYRA,88,39.75,0.65873,0.409,39.75,0.715873,0.5706,early,small,none,drug_developer,41.32,41.25000000000000000000000000,60.5,17.74,60.00000000000000000000000000,27.77777777777777777777777778,0.7732900149989286479537175916
AMRX,89,39.40,0.671429,0.4439,39.40,0.712698,0.5613,late,mid,none,commercial_pharma,55.55,41.25000000000000000000000000,,40.13,70.86956521739130434782608696,33.76417233560090702947845804,0.9
VCEL,90,39.36,0.633333,0.3407,39.36,0.709524,0.552,late,small,none,commercial_biotech,69.31,41.25000000000000000000000000,,29.61,77.000,24.80968858131487889273356402,0.9
ATXS,91,39.16,0.655556,0.4004,39.16,0.706349,0.5428,mid,small,none,drug_developer,35.82,41.25000000000000000000000000,63.5,28.43,40.61163140247427448259914441,44.11111111111111111111111111,0.8429213359701164579213359701
FOLD,92,39.13,0.665079,0.4264,39.13,0.703175,0.5336,late,mid,none,commercial_biotech,45.41,41.25000000000000000000000000,74.0,13.82,49.34913883637891199327872295,35.69444444444444444444444444,0.8938070601851851851851851852
ANIP,93,39.12,0.668254,0.4351,39.12,0.7,0.5244,late,small,none,commercial_pharma,55.28,41.25000000000000000000000000,58.0,79.61,57.66304347826086956521739130,38.44444444444444444444444444,0.9
MDGL,94,39.03,0.661905,0.4177,39.03,0.696825,0.5153,late,large,none,commercial_biotech,64.00,41.25000000000000000000000000,77.0,13.61,55.38043478260869565217391304,43.04496265813138241121780216,0.8917789841959223066714923392
PTGX,95,38.92,0.652381,0.3918,38.92,0.693651,0.5062,late,mid,none,drug_developer,45.47,41.25000000000000000000000000,71.5,30.92,50,39.64002267573696145124716553,0.8717642956764295676429567643
SYRE,96,38.72,0.684127,0.4793,38.72,0.690476,0.4972,early,mid,none,drug_developer,37.06,41.25000000000000000000000000,74.0,10.00,46.40444852566064687276808489,57.86363636363636363636363636,0.7759189597133239222499728526
TEM,97,38.47,0.757143,0.6971,38.47,0.687302,0.4882,late,mid,none,platform_services,73.11,41.25000000000000000000000000,66.0,22.90,68.26086956521739130434782609,50.05357142857142857142857143,0.8424560960202147820593809223
MIRM,98,38.42,0.693651,0.5062,38.42,0.684127,0.4793,late,mid,none,commercial_biotech,68.67,41.25000000000000000000000000,66.5,13.82,51.46739130434782608695652174,37.65306122448979591836734695,0.8899845492565055762081784387
OCUL,99,38.02,0.642857,0.3661,38.02,0.680952,0.4704,late,small,none,drug_developer,39.98,41.25000000000000000000000000,74.5,68.61,67.60869565217391304347826087,26.76000000000000000000000000,0.9
GLPG,100,37.73,0.588889,0.2247,37.73,0.677778,0.4615,late,mid,none,drug_developer,44.38,50,66.5,63.61,76.41304347826086956521739130,16.02040816326530612244897959,0.8472094484231687397914310843
TECH,101,37.26,0.58254,0.2084,37.26,0.674603,0.4527,late,mid,none,commercial_biotech,53.53,41.25000000000000000000000000,55.5,40.01,69.07608695652173913043478261,24.53798185941043083900226758,0.9
HALO,102,37.14,0.620635,0.3071,37.14,0.671429,0.4439,late,mid,none,commercial_biotech,54.92,41.25000000000000000000000000,,57.24,71.52173913043478260869565218,29.98866213151927437641723356,0.9
ORKA,103,36.91,0.639683,0.3576,36.91,0.668254,0.4351,early,small,none,drug_developer,23.76,41.25000000000000000000000000,85,50,42.89052137536986021834506683,38.44444444444444444444444444,0.7717129222187790517508521847
SRPT,104,36.91,0.852381,1.0467,36.91,0.665079,0.4264,late,mid,none,commercial_biotech,46.59,45.56250000000000000000000000,65.0,90.00,62.39130434782608695652173913,68.450,0.8461265914004323804948354552
QURE,105,36.75,0.97619,1.9808,36.75,0.661905,0.4177,mid,small,none,drug_developer,96.55,41.25000000000000000000000000,83.0,36.27,65.48387096774193548387096774,68.450,0.7944521528466027970487831737
DNLI,106,36.61,0.690476,0.4972,36.61,0.65873,0.409,late,mid,none,drug_developer,48.68,41.25000000000000000000000000,60.5,48.61,39.29242806133165301407267381,64.62500000000000000000000000,0.8717778088252415880777738968
MEDP,107,36.60,0.703175,0.5336,36.60,0.655556,0.4004,early,large,none,platform_diagnostics,51.44,41.25000000000000000000000000,,25.15,70.00000000000000000000000000,32.83848586878889909192939496,0.8425105091236765037170533904
EPRX,108,36.59,0.601587,0.2575,36.59,0.652381,0.3918,mid,small,none,drug_developer,52.35,41.25000000000000000000000000,66.5,38.24,51.93548387096774193548387097,30.36111111111111111111111111,0.7932901982378854625550660793
TWST,109,36.51,0.680952,0.4704,36.51,0.649206,0.3832,early,mid,none,platform_diagnostics,66.05,41.25000000000000000000000000,49.5,11.29,60.90909090909090909090909091,28.71074380165289256198347107,0.7966136269711799891245241979
CCCC,110,36.42,0.725397,0.5989,36.42,0.646032,0.3746,early,micro,none,drug_developer,28.45,41.25000000000000000000000000,66.5,62.90,59.09090909090909090909090909,44.19867870625446383022140599,0.7140135335165997039543243815
NTRA,111,36.32,0.585714,0.2165,36.32,0.642857,0.3661,late,large,none,platform_diagnostics,80.86,41.25000000000000000000000000,53.5,13.82,72.82608695652173913043478261,35.19128181679622008840115837,0.9
BCRX,112,35.66,0.595238,0.241,35.66,0.639683,0.3576,late,small,none,commercial_pharma,55.97,41.25000000000000000000000000,60.5,38.82,50.32608695652173913043478261,30.82276047673971549404075356,0.8891478994451364511380364625
GERN,113,35.01,0.750794,0.677,35.01,0.636508,0.3491,late,small,none,commercial_biotech,29.94,41.25000000000000000000000000,54.5,75.83,54.89130434782608695652173913,68.450,0.8418645352144726362498577768
GPCR,114,34.42,0.649206,0.3832,34.42,0.633333,0.3407,mid,mid,none,drug_developer,44.89,41.25000000000000000000000000,83.0,10.00,50.96774193548387096774193549,36.66389177939646201873048907,0.7841729365524985962942167322
BDTX,115,34.41,0.674603,0.4527,34.41,0.630159,0.3323,early,micro,none,drug_developer,40.05,41.25000000000000000000000000,55.5,90.00,44.63728191000918273645546372,60.90909090909090909090909091,0.7364320135149403442086368916
CERS,116,33.93,0.592063,0.2329,33.93,0.62381,0.3155,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,90.00,61.57608695652173913043478261,29.84000000000000000000000000,0.8894599976224441274369947694
ORIC,117,33.89,0.557143,0.1437,33.89,0.620635,0.3071,early,small,sev1,drug_developer,63.54,41.25000000000000000000000000,66.0,40.32,74.09090909090909090909090909,9.111111111111111111111111112,0.8025450963597430406852248394
INSM,118,33.64,0.522222,0.0557,33.64,0.61746,0.2988,late,large,none,commercial_biotech,58.02,45.56250000000000000000000000,77.0,10.00,59.78260869565217391304347826,22.95900015241579027587258041,0.8756325003092911047878263021
ANRO,119,33.51,0.7,0.5244,33.51,0.614286,0.2905,late,small,none,drug_developer,45.59,41.25000000000000000000000000,61.0,74.17,58.96739130434782608695652174,55.40000000000000000000000000,0.8303980099502487562189054726
ACIU,120,33.45,0.531746,0.0797,33.45,0.611111,0.2822,mid,small,none,drug_developer,45.47,50,,65.69,66.45161290322580645161290323,5,0.7281869414268115130473737261
XENE,121,33.22,0.573016,0.1841,33.22,0.607937,0.2739,late,mid,none,drug_developer,50.03,41.25000000000000000000000000,77.0,44.72,46.77194917034236504935937828,34.53287981859410430839002268,0.8772825775104118463674224896
SNY,122,33.10,0.477778,-0.0557,33.10,0.604762,0.2657,late,large,none,commercial_pharma,58.86,50,49.5,74.18,75.10869565217391304347826087,16.62703856119493979576284103,0.8356008526512123634425792699
VKTX,123,33.08,0.550794,0.1277,33.08,0.601587,0.2575,mid,mid,sev1,drug_developer,50,41.25000000000000000000000000,60.5,10.00,77.000,9.932477743091686900219678577,0.7743542972247090420769919427
KMDA,124,33.07,0.490476,-0.0239,33.07,0.598413,0.2492,late,small,none,commercial_pharma,64.56,50,,84.17,56.19565217391304347826086957,13.70626682045367166474432911,0.8306673003802281368821292776
ARGX,125,32.64,0.474603,-0.0637,32.64,0.595238,0.241,late,large,none,commercial_biotech,64.48,50,80.0,17.89,65.65217391304347826086956522,13.27998780673677793019356805,0.8480647386574688246219156275
BNTX,126,32.46,0.480952,-0.0478,32.46,0.592063,0.2329,late,large,none,drug_developer,73.53,50,57.0,28.54,63.36956521739130434782608696,31.23456790123456790123456790,0.8286036171916711158569140416
TARA,127,32.23,0.801587,0.8473,42.53,0.795238,0.8247,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,51.96,58.70967741935483870967741936,57.50000000000000000000000000,0.8104679431072210065645514223
CLDX,128,32.10,0.626984,0.3239,32.10,0.588889,0.2247,late,small,none,drug_developer,43.17,41.25000000000000000000000000,71.5,69.72,39.90128124343625288804872926,60.80000000000000000000000000,0.8674272768463978251019483462
GHRS,129,31.97,0.5,0.0,31.97,0.585714,0.2165,mid,small,none,drug_developer,66.32,50,71.5,44.12,54.83870967741935483870967742,5.709342560553633217993079581,0.7593866445916114790286975717
PBYI,130,31.97,0.636508,0.3491,31.97,0.58254,0.2084,late,small,none,commercial_biotech,46.75,41.25000000000000000000000000,55.5,84.87,51.95652173913043478260869565,56.70588235294117647058823529,0.8269741718838929994308480364
AMLX,131,31.74,0.614286,0.2905,31.74,0.579365,0.2003,late,small,none,commercial_pharma,57.32,41.25000000000000000000000000,85,53.06,33.93089687040537702163411048,53.00000000000000000000000000,0.8663620962276936977637226112
CABA,132,31.73,0.598413,0.2492,31.73,0.57619,0.1922,early,micro,sev1,drug_developer,26.06,41.25000000000000000000000000,66.5,75.81,68.18181818181818181818181818,26.08641975308641975308641975,0.7706131279020683832840861123
