ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
JAZZ,11,53.56,0.976489,1.9861,53.61,0.967085,1.8396,late,large,none,commercial_biotech,49.94,53.408,81.55463470208322670965546837,66.93,67.27272727272727272727272727,68.88888888888888888888888889,0.9,,,v1.3.0,96f655ee,1,,6,6,buying,1,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,226.8,1.0,0,1.0,0,0,,,136,0.76,1,True,specific_days,-0.0009,6,0.4019,-0.0603,,51.0668,-0.023106,-0.037194,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
RYTM,12,53.00,0.932602,1.4955,53.00,0.96395,1.7985,late,mid,none,commercial_biotech,30.62,51.782,85,43.33,76.06060606060606060606060606,39.65336419753086419753086420,0.9,,,v1.3.0,96f655ee,1,,9,9,buying,1,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,352.49,1.0,0,1.0,0,0,,,137,0.45,1,True,specific_days,-0.2550,9,0.8990,-0.1456,,19.9199,-0.023106,-0.122494,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
VRTX,13,52.95,0.910658,1.3448,52.97,0.960815,1.7602,late,large,none,commercial_biotech,44.77,57.068,53.27851431162282080040945979,32.44,77.000,47.79301935680536503581771072,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,22,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,128.54,1.0,0,1.0,0,0,,,138,0.45,22,True,specific_days,-0.0726,3,0.4574,-0.086,,61.3421,-0.023106,-0.062894,morningstar,,,9
XNCR,14,52.84,0.985893,2.1943,52.84,0.95768,1.7244,mid,small,none,drug_developer,42.98,50.138,74.96083597867494791828885319,75.22,70.18181818181818181818181818,67.81250000000000000000000000,0.8353537905346187554776511832,0.871585,0.128415,v1.3.0,96f655ee,1,,4,4,buying,2,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1045.09,1.0,0,1.0,0,0,C,low_opt,78,0.16,2,True,specific_days,-0.0975,4,,-0.34715,,,-0.023106,-0.324044,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CAI,15,52.47,0.929467,1.4718,52.47,0.954545,1.6906,late,mid,none,commercial_biotech,24.26,56.168,66.94733568217145471721237835,26.48,70.60606060606060606060606060,56.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,1,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,431.95,1.0,0,1.0,0,0,,,139,0.39,1,True,specific_days,-0.3412,3,,-0.338168,,,-0.023106,-0.315062,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
SUPN,16,52.30,0.923197,1.4269,52.30,0.951411,1.6587,late,mid,none,commercial_pharma,32.11,40.15484844444444444444444444,32.37677024540952614265263746,34.44,73.93939393939393939393939394,65.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,2,2,neutral,122,0,specific_days,mid,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,516.09,1.0,0,1.0,0,0,,,140,0.39,122,False,specific_days,-0.2354,2,,-0.133509,,,-0.023106,-0.110403,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NBIX,17,51.97,0.873041,1.1409,51.97,0.948276,1.6284,late,large,none,commercial_pharma,30.27,49.84407511111111111111111111,82.77261331650179852858808775,23.74,69.69696969696969696969696970,43.47050754458161865569272976,0.9,,,v1.3.0,96f655ee,1,,8,8,buying,30,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,268.22,1.0,0,1.0,0,0,,,141,0.45,30,True,specific_days,-0.2597,8,,-0.13969,,,-0.023106,-0.116584,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
UTHR,18,51.61,0.913793,1.3645,51.61,0.945141,1.5995,late,large,none,commercial_pharma,46.87,53.030,85,37.59,63.93939393939393939393939394,66.66666666666666666666666667,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,2,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,230.74,1.0,0,1.0,0,0,,,142,0.76,2,True,specific_days,-0.0435,7,0.2877,-0.0118,,55.2938,-0.023106,0.011306,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
INDV,19,51.49,0.926332,1.449,51.55,0.942006,1.5718,late,mid,none,commercial_pharma,48.56,43.64960000000000000000000000,37.27091820967603243951924825,41.25,77.000,54.00000000000000000000000000,0.8804385637013857845328565042,,,v1.3.0,96f655ee,1,,1,1,neutral,1,1,specific_days,near,adequate,neutral,,M,,1.0,<=400bps,0,351.76,1.0,0,1.0,0,0,,,143,0.45,1,True,specific_days,-0.0200,1,,-0.056421,,,-0.023106,-0.033315,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
NVAX,20,51.34,0.992163,2.4164,51.38,0.938871,1.5454,late,small,none,commercial_biotech,47.99,54.056,34.24171149920642344384200979,85.67,77.000,74.83870967741935483870967742,0.8926201816586222027204914436,,,v1.3.0,96f655ee,1,,1,1,selling,9,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi|overbought_rsi,M,,0.85,<=1000bps,1,504.92,1.0,0,1.0,0,0,,,144,0.39,9,True,specific_days,-0.0280,1,,-0.3487,,73.6,-0.023106,-0.325594,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
VYGR,21,50.26,0.935737,1.5199,50.41,0.932602,1.4955,early,micro,none,drug_developer,31.15,37.21658711111111111111111111,47.375,71.12,77.000,50.35714285714285714285714285,0.7984173205439021819331717087,0.959016,0.040984,v1.3.0,96f655ee,1,,1,1,selling,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,79,0.06,,False,no_upcoming,-0.2480,1,,-0.303887,,,-0.023106,-0.280781,morningstar,,,9
REGN,22,50.03,0.857367,1.0686,50.03,0.929467,1.4718,late,large,none,commercial_biotech,47.79,56.366,49.38474341935594825296743126,60.59,68.33333333333333333333333334,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,1,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,145,0.76,1,True,specific_days,-0.0308,4,,-0.0505,,,-0.023106,-0.027394,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GH,23,49.69,0.942006,1.5718,49.69,0.926332,1.449,late,large,none,platform_diagnostics,71.97,56.438,68.01183116476864968145700233,10.00,71.51515151515151515151515152,57.77777777777777777777777778,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,1,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,202.99,1.0,0,1.0,0,0,,,146,0.76,1,True,specific_days,0.2891,3,,-0.022937,,,-0.023106,0.000169,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
EWTX,24,49.46,0.951411,1.6587,49.59,0.923197,1.4269,mid,mid,none,drug_developer,83.28,52.478,85,52.70,75.63636363636363636363636364,52.45454545454545454545454545,0.8079037925264919129949804796,0.92623,0.07377,v1.3.0,96f655ee,1,,9,9,buying,90,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,80,0.64,90,False,specific_days,0.4750,9,,-0.042624,,,-0.023106,-0.019518,morningstar,,,9
AXSM,25,49.45,0.847962,1.0277,49.45,0.913793,1.3645,late,mid,none,commercial_biotech,63.64,50.498,74.46779868630096116646940291,29.23,70.90909090909090909090909091,33.44521604938271604938271605,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,1,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,294.54,1.0,0,1.0,0,0,,,147,0.76,1,True,specific_days,0.1795,7,,-0.3753,,68.4,-0.023106,-0.352194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
VNDA,26,49.44,0.901254,1.2887,49.49,0.920063,1.4055,late,small,none,commercial_biotech,83.80,50.864,38.54064219446253031695067742,84.63,74.84848484848484848484848485,55.64516129032258064516129032,0.8569406869660460021905805038,,,v1.3.0,96f655ee,1,,1,1,neutral,4,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,882.2,1.0,0,1.0,0,0,,,148,0.64,4,True,specific_days,0.4860,1,,-0.090703,,,-0.023106,-0.067597,morningstar,,,9
HRMY,27,49.42,0.882445,1.1873,49.46,0.916928,1.3847,late,mid,none,commercial_biotech,43.58,51.728,49.03554161684948308292167091,79.06,60.00000000000000000000000000,76.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,3,3,selling,11,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,606.78,1.0,0,1.0,0,0,,,149,0.39,11,True,specific_days,-0.0892,3,,-0.090965,,,-0.023106,-0.067859,morningstar,,,9
BEAM,28,49.06,0.954545,1.6906,49.08,0.910658,1.3448,early,mid,none,drug_developer,54.46,67.364,62.02571163605939633771560836,52.37,65.71428571428571428571428571,67.76190476190476190476190476,0.8073711778602767465406682416,0.811475,0.188525,v1.3.0,96f655ee,1,,4,4,buying,29,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,434.63,1.0,0,1.0,0,0,C,low_opt,81,0.64,29,True,specific_days,0.0620,4,,-0.3508,,45.6,-0.023106,-0.327694,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
MIRM,29,48.35,0.826019,0.9385,48.48,0.907524,1.3257,late,mid,none,commercial_biotech,64.89,39.86272400000000000000000000,65.95765498995514869548324922,33.68,72.42424242424242424242424242,34.79012345679012345679012346,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,152,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,150,0.76,152,False,specific_days,0.1959,3,,0.0,,,-0.023106,0.023106,morningstar,SEC_8K_FILING,DATA_READOUT,2
SIGA,30,48.16,0.80094,0.845,48.22,0.904389,1.307,late,small,none,commercial_pharma,21.57,43.00587377777777777777777778,,76.80,60.45454545454545454545454545,56.77419354838709677419354839,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,1,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,151,0.08,1,True,specific_days,-0.3841,0,,-0.292721,,,-0.023106,-0.269615,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
IONS,31,47.35,0.866771,1.1113,47.35,0.901254,1.2887,late,large,none,commercial_biotech,59.09,34.45888711111111111111111111,,26.87,59.69696969696969696969696970,68.450,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,30,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,152,0.76,30,True,specific_days,0.1263,0,0.8532,-0.0423,,47.8952,-0.023106,-0.019194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ASMB,32,47.30,0.832288,0.9632,47.30,0.898119,1.2709,mid,small,none,drug_developer,23.04,48.74490000000000000000000000,41.38976153427781026749777134,65.69,66.90909090909090909090909091,56.65625000000000000000000000,0.8273207979809063974541863272,0.827869,0.172131,v1.3.0,96f655ee,1,,1,1,buying,2,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt,82,0.08,2,True,specific_days,-0.3600,1,,-0.33039,,,-0.023106,-0.307284,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ESPR,33,47.27,0.920063,1.4055,47.27,0.89185,1.2364,late,small,none,commercial_pharma,56.56,59.324,40.64171149920642344384200979,56.94,77.000,67.16129032258064516129032258,0.8160878560614371914426769062,,,v1.3.0,96f655ee,1,,1,1,buying,29,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,153,0.64,29,True,specific_days,0.0911,1,,-0.161765,,,-0.023106,-0.138659,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ELVN,34,47.22,0.907524,1.3257,47.22,0.888715,1.2197,early,small,none,drug_developer,63.04,43.46539377777777777777777778,68.76523670006508742330627365,38.70,61.90476190476190476190476190,61.43750000000000000000000000,0.7922352895922628860314320255,0.762295,0.237705,v1.3.0,96f655ee,1,,6,6,selling,152,0,specific_days,mid,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt,83,0.64,152,False,specific_days,0.1716,6,,-0.05771,,,-0.023106,-0.034604,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
KYMR,35,47.22,0.844828,1.0145,47.22,0.88558,1.2034,mid,mid,none,drug_developer,54.97,52.052,62.99380454035811127841605845,27.87,73.45454545454545454545454545,43.90115702479338842975206611,0.8114477338691672248269703059,0.898907,0.101093,v1.3.0,96f655ee,1,,5,5,buying,39,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,84,0.76,39,True,specific_days,0.0690,5,1.2991,-0.2367,,20.3932,-0.023106,-0.213594,morningstar,,,9
NKTX,36,47.18,0.888715,1.2197,47.30,0.894984,1.2535,early,micro,none,drug_developer,43.24,37.21658711111111111111111111,61.550,64.97,62.85714285714285714285714286,58.85714285714285714285714286,0.8090840897125408023586395704,0.76776,0.23224,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,85,0.13,,False,no_upcoming,-0.0939,3,,-0.155894,,,-0.023106,-0.132788,morningstar,,,9
TRVI,37,47.16,0.80721,0.8677,47.16,0.882445,1.1873,mid,small,none,drug_developer,39.78,52.256,69.42342599568871766801469093,42.17,77.000,26.98187934027777777777777778,0.8492294059730882835575976370,0.964481,0.035519,v1.3.0,96f655ee,1,,4,4,buying,2,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,714.06,1.0,0,1.0,0,0,C,low_opt,86,0.39,2,True,specific_days,-0.1420,4,,-0.226535,,,-0.023106,-0.203429,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ANAB,38,47.08,0.876176,1.1561,47.12,0.87931,1.1715,mid,small,none,commercial_biotech,72.89,49.12636844444444444444444444,85,44.26,64.72727272727272727272727273,50.28125000000000000000000000,0.8289685333920123225877434261,,,v1.3.0,96f655ee,1,,5,5,buying,1,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,154,0.64,1,True,specific_days,0.3011,5,,-0.063642,,,-0.023106,-0.040536,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
UPB,39,47.05,0.88558,1.2034,47.05,0.876176,1.1561,mid,small,none,drug_developer,64.73,22.27053511111111111111111111,85,35.02,63.09090909090909090909090909,51.87500000000000000000000000,0.8303334611591979840035060809,0.773224,0.226776,v1.3.0,96f655ee,1,,4,4,buying,20,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,87,0.64,20,True,specific_days,0.1938,4,,-0.048006,,,-0.023106,-0.0249,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GILD,40,46.81,0.785266,0.7901,46.83,0.873041,1.1409,late,large,none,commercial_pharma,44.93,56.138,59.13390149937335641186517497,42.56,70.00000000000000000000000000,39.26992836457857033988721232,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,1,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,104.48,1.0,0,1.0,0,0,,,155,0.45,1,True,specific_days,-0.0705,2,,-0.1367,,45.9,-0.023106,-0.113594,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
NAMS,41,46.72,0.804075,0.8563,46.72,0.869906,1.1259,late,mid,none,drug_developer,31.08,50.402,85,41.45,56.66666666666666666666666667,54.85000000000000000000000000,0.8757661882162287301771038315,0.685792,0.314208,v1.3.0,96f655ee,1,,5,5,buying,2,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,32,0.39,2,True,specific_days,-0.2489,5,,-0.232811,,,-0.023106,-0.209705,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
CTNM,42,46.42,0.945141,1.5995,46.42,0.866771,1.1113,mid,small,none,drug_developer,74.82,51.926,85,62.30,77.000,55.06250000000000000000000000,0.7784902228285584356525693497,0.991803,0.008197,v1.3.0,96f655ee,1,,7,7,buying,16,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,88,0.53,16,True,specific_days,0.3278,7,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
KNSA,43,46.28,0.766458,0.7272,46.28,0.863636,1.0968,late,mid,none,commercial_pharma,46.61,40.80867600000000000000000000,53.57233783458186264630709575,46.87,57.27272727272727272727272727,52.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,2,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,0.85,<=1000bps,1,681.84,1.0,0,1.0,0,0,,,156,0.64,2,True,specific_days,-0.0470,2,,-0.031586,,,-0.023106,-0.00848,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ONC,44,46.20,0.778997,0.7688,46.22,0.860502,1.0826,late,large,none,commercial_biotech,40.15,55.604,63.14931962062384260737385945,29.18,58.18181818181818181818181818,62.22222222222222222222222222,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,11,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,315.75,1.0,0,1.0,0,0,,,157,0.45,11,True,specific_days,-0.1368,2,,-0.109439,,,-0.023106,-0.086333,morningstar,,,9
NTRA,45,45.94,0.760188,0.7069,45.98,0.857367,1.0686,late,large,none,platform_diagnostics,52.49,46.60435377777777777777777778,53.78956449833375429814626582,22.34,73.63636363636363636363636363,35.19128181679622008840115837,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,1,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,158,0.76,1,True,specific_days,0.0345,5,,-0.3449,,58.1,-0.023106,-0.321794,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
