ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
REGN,26,49.60,0.847962,1.0277,49.60,0.916928,1.3847,late,large,none,commercial_biotech,47.79,54.590,49.86823064899866756873968567,58.75,68.35820895522388059701492538,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,4,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,150,0.75,4,True,specific_days,-0.0308,4,,-0.0505,,,-0.023106,-0.027394,morningstar,,,9
GH,27,49.19,0.920063,1.4055,49.21,0.913793,1.3645,late,large,none,platform_diagnostics,71.97,54.656,68.57682587368919895589168795,10.00,71.49253731343283582089552239,57.77777777777777777777777778,0.8975772900542913249393554349,,,v1.3.0,96f655ee,1,,3,3,buying,7,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,202.99,1.0,0,1.0,0,0,,,151,0.75,7,True,specific_days,0.2891,3,,-0.022937,,,-0.023106,0.000169,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
MIRM,28,49.09,0.838558,0.9885,49.09,0.910658,1.3448,late,mid,none,commercial_biotech,64.89,40.66186844444444444444444444,65.63707158661469695157553886,36.16,69.85074626865671641791044776,40.16436554898093359631821171,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,114,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,152,0.75,114,False,specific_days,0.1959,3,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
EWTX,29,48.92,0.945141,1.5995,49.07,0.907524,1.3257,mid,mid,none,drug_developer,83.28,54.230,85,53.69,74.82758620689655172413793103,51.65517241379310344827586207,0.8079037925264919129949804796,0.920765,0.079235,v1.3.0,96f655ee,1,,9,9,buying,82,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,80,0.64,82,False,specific_days,0.4750,9,,-0.042624,,,-0.023106,-0.019518,morningstar,,,9
NAMS,30,48.74,0.841693,1.0014,48.80,0.904389,1.307,late,mid,none,drug_developer,31.08,49.52071111111111111111111111,85,40.21,56.56716417910447761194029851,56.09230769230769230769230769,0.8710369879786286731967943010,0.685792,0.314208,v1.3.0,96f655ee,1,,5,5,buying,22,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,38,0.38,22,True,specific_days,-0.2489,5,,-0.232811,,,-0.023106,-0.209705,morningstar,,,9
UPB,31,48.74,0.907524,1.3257,48.74,0.901254,1.2887,mid,small,none,drug_developer,64.73,32.41467777777777777777777778,85,43.75,64.48275862068965517241379310,50.90909090909090909090909091,0.8303334611591979840035060809,0.800546,0.199454,v1.3.0,96f655ee,1,,4,4,buying,12,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,81,0.64,12,True,specific_days,0.1938,4,,-0.048006,,,-0.023106,-0.0249,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NKTX,32,48.11,0.910658,1.3448,48.22,0.898119,1.2709,early,micro,none,drug_developer,29.62,37.47010844444444444444444444,61.550,71.37,65.26315789473684210526315789,58.47368421052631578947368421,0.8090840897125408023586395704,0.806011,0.193989,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,82,0.12,,False,no_upcoming,-0.2682,3,,-0.231939,,,-0.023106,-0.208833,morningstar,,,9
SIGA,33,47.74,0.80721,0.8677,47.78,0.894984,1.2535,late,small,none,commercial_pharma,21.57,47.49960000000000000000000000,,78.06,60.59701492537313432835820896,57.26315789473684210526315790,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,83,0,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,153,0.08,83,False,specific_days,-0.3841,0,,-0.292721,,,-0.023106,-0.269615,morningstar,,,9
IONS,34,47.54,0.866771,1.1113,47.54,0.89185,1.2364,late,large,none,commercial_biotech,59.09,34.79372844444444444444444444,,26.25,60.00000000000000000000000000,68.450,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,22,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,154,0.75,22,True,specific_days,0.1263,0,0.8532,-0.0423,,47.8952,-0.023106,-0.019194,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ELVN,35,47.43,0.904389,1.307,47.43,0.888715,1.2197,early,small,none,drug_developer,63.04,43.60352711111111111111111111,68.26458937330830990160284336,37.14,63.15789473684210526315789474,60.44827586206896551724137931,0.7927684835164835164835164835,0.773224,0.226776,v1.3.0,96f655ee,1,,6,6,selling,144,0,specific_days,mid,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt,83,0.64,144,False,specific_days,0.1716,6,,-0.05771,,,-0.023106,-0.034604,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GILD,36,47.26,0.791536,0.8118,47.27,0.88558,1.2034,late,large,none,commercial_pharma,44.93,57.230,59.64109787946816980002970696,39.32,70.44776119402985074626865672,39.26992836457857033988721232,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,17,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,104.48,1.0,0,1.0,0,0,,,155,0.45,17,True,specific_days,-0.0705,2,,-0.1367,,45.9,-0.023106,-0.113594,morningstar,,,9
ESPR,37,47.10,0.913793,1.3645,47.10,0.882445,1.1873,late,small,none,commercial_pharma,56.56,55.766,40.15167082121535961457670293,59.46,77.000,67.24210526315789473684210527,0.8158688087767416346681294569,,,v1.3.0,96f655ee,1,,1,1,buying,21,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,156,0.64,21,True,specific_days,0.0911,1,,-0.161765,,,-0.023106,-0.138659,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ANAB,38,47.07,0.87931,1.1715,47.07,0.87931,1.1715,mid,small,none,commercial_biotech,72.89,51.914,85,43.09,65.51724137931034482758620690,48.73227221712070196918681767,0.8289685333920123225877434261,,,v1.3.0,96f655ee,1,,5,5,buying,83,0,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,157,0.64,83,False,specific_days,0.3011,5,,-0.063642,,,-0.023106,-0.040536,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
ASMB,39,46.89,0.822884,0.9264,46.95,0.876176,1.1561,mid,small,none,drug_developer,20.82,46.86297600000000000000000000,40.89928923181667627577236558,64.93,67.58620689655172413793103448,55.54545454545454545454545454,0.8174087146948667107292355144,0.838798,0.161202,v1.3.0,96f655ee,1,,1,1,buying,24,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt,84,0.08,24,True,specific_days,-0.3968,1,,-0.318961,,,-0.023106,-0.295855,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ONC,40,46.52,0.782132,0.7794,46.54,0.873041,1.1409,late,large,none,commercial_biotech,40.15,53.180,63.67691034318260104959708760,28.01,58.80597014925373134328358209,62.22222222222222222222222222,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,3,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,315.75,1.0,0,1.0,0,0,,,158,0.45,3,True,specific_days,-0.1368,2,,-0.109439,,,-0.023106,-0.086333,morningstar,,,9
NTRA,41,46.38,0.775862,0.7583,46.38,0.866771,1.1113,late,large,none,platform_diagnostics,52.49,53.648,54.43010115377527219183021455,31.58,73.73134328358208955223880597,35.19128181679622008840115837,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,51,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,159,0.75,51,True,specific_days,0.0345,5,,-0.3449,,58.1,-0.023106,-0.321794,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
GLPG,42,46.35,0.738245,0.6379,46.39,0.869906,1.1259,late,mid,none,drug_developer,37.60,46.53389511111111111111111111,69.16535457780078221458995313,56.31,77.000,20.91387245233399079552925707,0.8772411102441199420354475532,0.980874,0.019126,v1.3.0,96f655ee,1,,3,3,buying,3,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1593.37,1.0,0,1.0,0,0,C,low_opt,85,0.16,3,True,specific_days,-0.1632,3,,-0.2055,,64.0,-0.023106,-0.182394,morningstar,,,9
MNKD,43,46.21,0.769592,0.7375,46.21,0.863636,1.0968,late,small,none,commercial_biotech,48.83,52.286,,46.63,75.52238805970149253731343284,37.27977839335180055401662049,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,53,1,specific_days,near,adequate,neutral,,M,,0.85,<=1000bps,1,670.87,1.0,0,1.0,0,0,,,160,0.38,53,True,specific_days,-0.0162,0,,-0.056465,,,-0.023106,-0.033359,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CTNM,44,46.18,0.932602,1.4955,46.18,0.860502,1.0826,mid,small,none,drug_developer,74.82,53.438,85,61.61,77.000,54.00000000000000000000000000,0.7784902228285584356525693497,0.991803,0.008197,v1.3.0,96f655ee,1,,7,7,buying,8,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,86,0.53,8,True,specific_days,0.3278,7,,0.0,,,-0.023106,0.023106,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
KYMR,45,45.99,0.816614,0.9025,45.99,0.857367,1.0686,mid,mid,none,drug_developer,54.97,44.01869511111111111111111111,62.54560359357059573611791412,25.19,72.75862068965517241379310345,41.25000000000000000000000000,0.8114477338691672248269703059,0.898907,0.101093,v1.3.0,96f655ee,1,,5,5,buying,31,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,87,0.75,31,True,specific_days,0.0690,5,1.2991,-0.2367,,20.3932,-0.023106,-0.213594,morningstar,,,9
HRTX,46,45.94,0.89185,1.2364,45.94,0.854232,1.0548,late,micro,none,drug_developer,38.44,29.80880400000000000000000000,53.425,86.91,69.25373134328358208955223880,61.23134328358208955223880597,0.8798008843022589152620112372,0.855191,0.144809,v1.3.0,96f655ee,1,,2,2,buying,,0,no_upcoming,missing,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1996.38,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,88,0.16,,False,no_upcoming,-0.1520,2,,-0.2429,,36.2,-0.023106,-0.219794,morningstar,,,9
