ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
ADCT,ADC Therapeutics SA,1,0.77,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.773038,,0,0.892638,1,0.107362,117,0,specific_days,9,tailwind,overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-46.8;momentum_score:+42.0;smart_money_score:+11.9,tier=A;reason=high_opt+catalyst_near;cat_days=117;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.0004742173913043478,,0.5319,0,1,-1.4411,-0.9051,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,117,False,specific_days,1.022756,price_history,,3,1.1772,price_history,,-0.084788,,78.374,0.7505,-0.191135,0.106347,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,96.55,45.56250000000000000000000000,66.5,75.64,7.716049382716049382716049384,56.47368421052631578947368421,6.8464,-1.5649,3.0,267,19,1.0,0.5344,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,227,0.0004742173913043478,0.226962,-0.7489,14.72,0.199659,-0.8428,2.4e-05,0.0,0.0,0.0,0.0,2.4e-05,0.0
ACLX,"Arcellx, Inc.",2,1.1,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.769625,,0,0.929448,1,0.070552,116,0,specific_days,9,neutral,deep_drawdown,L,tier_a_dev|sponsor_confirmed,smart_money_score:+40.4;clinical_score:-34.4;financial_score:-20.3,tier=A;reason=high_opt+catalyst_near;cat_days=116;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|near_91_180|nonpos,0.0004742173913043478,,0.5193,0,1,-1.5473,-1.3543,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,116,False,specific_days,-0.020295,price_history,,7,1.306,price_history,,-0.360743,,62.7953,0.5575,-0.191135,-0.169608,late,mid,none,drug_developer,morningstar,,,,0,0.8816242164223572875700154928,48.13,45.56250000000000000000000000,80.0,35.31,5.222565157750342935528120720,19.30486968449931412894375858,4.0333,-1.6844,3.0,1121,5,1.0,0.1081,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,226,0.0004742173913043478,0.230375,-0.7376,14.25,0.182594,-0.9055,2.4e-05,0.0,0.0,0.0,0.0,2.4e-05,0.0
RVMD,"Revolution Medicines, Inc.",3,1.1,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.639932,,0,0.726994,1,0.273006,178,0,specific_days,9,neutral,,L,tier_a_dev|sponsor_confirmed,clinical_score:-28.5;smart_money_score:+26.3;financial_score:+6.1,tier=A;reason=high_opt+catalyst_mid;cat_days=178;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|near_91_180|pos,0.016258666666666664,,0.5629,0,1,-0.8229,1.7104,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,178,False,specific_days,0.084399,price_history,,8,1.093,price_history,,-0.321947,,57.4143,0.4254,-0.191135,-0.130812,late,large,none,drug_developer,morningstar,,,,0,0.8847952375015584091759132278,51.91,45.56250000000000000000000000,77.0,57.22,22.23593964334705075445816186,56.75000000000000000000000000,21.0467,-0.9618,3.0,360,12,1.0,0.1509,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,188,0.016258666666666664,0.360068,-0.3583,22.45,0.472696,-0.0685,2.566413,2.5656,0.0,0.0,0.0,0.000813,0.0
CRSP,CRISPR Therapeutics AG,4,1.1,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.59215,,0,0.769939,1,0.230061,56,1,specific_days,9,neutral,deep_drawdown,L,tier_a_dev|sponsor_confirmed,clinical_score:-33.9;financial_score:+27.9;smart_money_score:+14.1,tier=A;reason=high_opt+catalyst_near;cat_days=56;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.02178808474576271,,0.5544,0,1,-1.0033,0.9474,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,56,True,specific_days,0.005776,price_history,,3,1.3066,price_history,,-0.358566,,65.1757,0.5582,-0.191135,-0.167431,late,mid,none,drug_developer,morningstar,,,,0,0.8829993291806420699568758984,52.05,43.76484444444444444444444444,66.0,64.71,18.00000000000000000000000000,79.850,18.6306,-1.0645,3.0,31,12,1.0,1.4484,2,2,0.0,0.3,0.95,oncology,0.2102,moderate,1.0,174,0.02178808474576271,0.40785,-0.2331,28.67,0.588737,0.2243,1.422189,1.4211,0.0,0.0,0.0,0.001089,0.0
MLTX,MoonLake Immunotherapeutics,5,0.93,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.568259,,0,0.812883,1,0.187117,11,1,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-32.3;momentum_score:+13.3;financial_score:+12.2,tier=A;reason=high_opt+catalyst_near;cat_days=11;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.021895363636363636,,0.5432,0,1,-1.1549,0.3057,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,11,True,specific_days,0.22623,price_history,,4,1.0167,price_history,,-0.167318,,62.9046,,-0.191135,0.023817,late,small,none,drug_developer,morningstar,,,,0,0.8277566717165831488171541778,60.02,44.34240000000000000000000000,56.0,26.82,14.43758573388203017832647462,58.96052631578947368421052631,15.0008,-1.2186,3.0,11,3,0.6667,2.9601,2,2,0.125,0.4,0.5,dermatology,0.6858,crowded,1.0,167,0.021895363636363636,0.431741,-0.1719,16.20,0.240614,-0.7043,0.459645,0.45855,0.0,0.0,0.0,0.001095,0.0
CELC,Celcuity Inc.,6,1.1,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.510239,,0,0.837423,1,0.162577,25,1,specific_days,9,tailwind,overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-38.5;smart_money_score:+32.0;momentum_score:+13.8,tier=A;reason=high_opt+catalyst_near;cat_days=25;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_0_30|nonpos,0.03446259375,,0.5394,0,1,-1.2391,-0.0502,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,25,True,specific_days,0.234756,price_history,,6,1.0665,price_history,,-0.318538,,73.9402,,-0.191135,-0.127403,late,mid,none,drug_developer,morningstar,,,,0,0.8112489512165887570418314755,64.81,37.21658711111111111111111111,83.0,60.32,12.46227709190672153635116598,57.33333333333333333333333333,12.8689,-1.3091,3.0,389,8,1.0,0.9441,1,1,0.0,0.3,0.95,oncology,-0.5032,uncrowded,1.0,150,0.03446259375,0.489761,-0.0257,16.11,0.237201,-0.7153,0.001723,0.0,0.0,0.0,0.0,0.001723,0.0
REPL,"Replimune Group, Inc.",7,0.93,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.482935,,0,0.874233,1,0.125767,87,0,specific_days,9,neutral,,L,tier_a_dev|sponsor_confirmed,clinical_score:-31.6;smart_money_score:+12.3;financial_score:+7.3,tier=A;reason=high_opt+catalyst_near;cat_days=87;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|near_31_90|nonpos,0.05344166101694915,,0.535,0,1,-1.3817,-0.6538,5,5,selling,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,87,False,specific_days,-0.087279,price_history,,5,1.6788,price_history,,-0.304756,,64.4453,0.5897,-0.191135,-0.113621,late,small,sev1,drug_developer,morningstar,,,,0,0.8335079753172662708115030853,47.93,45.56250000000000000000000000,53.0,47.03,9.111111111111111111111111112,48.03833871960603262542320714,10.3718,-1.4152,3.0,1305,14,1.0,1.159,2,2,0.0,0.5,0.95,oncology,0.6858,highly_crowded,1.0,142,0.05344166101694915,0.517065,0.0428,11.28,0.100683,-1.2777,0.002672,0.0,0.0,0.0,0.0,0.002672,0.0
CMPX,"Compass Therapeutics, Inc.",8,0.93,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.998294,,0,0.365031,1,0.634969,25,1,specific_days,9,tailwind,deep_drawdown|overbought_rsi,L,momentum_tailwind,catalyst_score:-18.2;momentum_score:+18.2;financial_score:+0.9,tier=B;reason=mod_opt+catalyst_near;cat_days=25;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|near_0_30|pos,-0.027862370370370367,,0.0227,0,1,0.5557,2.7947,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,25,True,specific_days,0.02164,price_history,,0,0.774,price_history,,-0.358974,,75.8303,,-0.191135,-0.167839,mid,small,none,drug_developer,morningstar,,,,0,0.8411800818553888130968622101,73.67,37.21658711111111111111111111,,36.25,54.61538461538461538461538461,56.34615384615384615384615384,54.5098,0.4593,2.0,25,6,1.0,0.8154,1,1,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,293,-0.027862370370370367,0.001706,-2.9279,36.07,0.697952,0.5185,2.136397,2.0,0.0,0.0,0.13779,-0.001393,0.0
SMMT,Summit Therapeutics Inc.,9,0.93,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.889078,,0,0.690184,1,0.309816,208,0,specific_days,9,tailwind,high_beta|deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+23.6;clinical_score:-22.4;momentum_score:+6.4,tier=B;reason=high_opt+catalyst_far;cat_days=208;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|near_181_270|pos,-0.01773447619047619,,0.5693,0,1,-0.6827,0.5277,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,208,False,specific_days,0.09485,price_history,,5,1.8334,price_history,,-0.438965,,43.5713,0.5984,-0.191135,-0.24783,late,large,none,drug_developer,morningstar,,,,0,0.8150565653997711961357569595,54.37,45.56250000000000000000000000,71.5,20.68,25.52812071330589849108367628,42.67361111111111111111111111,24.7756,-0.8035,3.0,208,18,1.0,0.4582,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,261,-0.01773447619047619,0.110922,-1.2216,16.88,0.264505,-0.6295,0.790663,0.79155,0.0,0.0,0.0,-0.000887,0.0
APGE,"Apogee Therapeutics, Inc.",10,1.1,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.803754,,0,0.923313,1,0.076687,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-39.3;smart_money_score:+26.1;momentum_score:+8.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 164761000.0, ""cash_total"": 527289000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.403918403020135, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|nonpos,-0.008790525641025641,,-1.4026,452,1,-1.5305,-1.0241,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,387.44,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.111213,price_history,,6,1.4386,price_history,,-0.329516,,60.6674,0.4778,-0.191135,-0.138381,mid,mid,none,drug_developer,morningstar,,,,0,0.8087108386801099908340971586,53.83,41.25000000000000000000000000,71.0,50.87,5.618014464168310322156476000,52.71153846153846153846153846,3.942,-1.6883,2.0,513,2,0.3333,0.0197,0,0,0.0,0.4,0.5,respiratory,0.6858,highly_crowded,1.0,236,-0.008790525641025641,0.196246,-0.8551,22.99,0.479522,-0.0514,-0.00044,0.0,0.0,0.0,0.0,-0.00044,0.0
