ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
ESPR,25,49.04,0.940895,1.5623,49.04,0.91853,1.3953,late,small,none,commercial_pharma,44.01,41.25000000000000000000000000,55.5,54.67,77.000,80.0,0.8257236602260298942763397740
TRVI,26,49.01,0.845048,1.0154,49.01,0.915335,1.3744,mid,small,none,drug_developer,70.40,41.25000000000000000000000000,71.5,43.27,77.000,44.45136485966935793925413302,0.8352698231352301439086015599
INDV,27,48.95,0.838658,0.989,48.95,0.912141,1.3541,late,mid,none,commercial_pharma,27.15,41.25000000000000000000000000,52.5,58.55,77.000,56.66666666666666666666666667,0.8935429967426710097719869707
UTHR,28,48.93,0.803514,0.8542,48.93,0.908946,1.3343,late,large,none,commercial_pharma,61.63,41.25000000000000000000000000,77.0,73.03,64.15730337078651685393258427,66.15384615384615384615384615,0.9
CTNM,29,48.83,0.966454,1.8311,48.83,0.905751,1.315,mid,small,none,drug_developer,60.78,41.25000000000000000000000000,80.0,49.04,73.70967741935483870967741936,68.52941176470588235294117647,0.7740410052910052910052910053
AXSM,30,48.51,0.829073,0.9505,48.51,0.902556,1.2963,late,mid,none,commercial_biotech,47.88,45.56250000000000000000000000,71.0,10.00,72.24719101123595505617977528,48.67215363511659807956104252,0.8894961788714066012066721874
NAMS,31,48.28,0.809904,0.8775,48.28,0.899361,1.2779,late,mid,none,drug_developer,28.84,41.25000000000000000000000000,77.5,38.79,58.42696629213483146067415731,67.66666666666666666666666666,0.8732197978389682816312303939
REGN,32,48.10,0.784345,0.787,48.10,0.896166,1.26,late,large,none,commercial_biotech,51.50,45.56250000000000000000000000,66.0,55.43,69.21348314606741573033707865,59.23076923076923076923076923,0.9
HRMY,33,47.90,0.806709,0.8658,47.90,0.892971,1.2425,late,mid,none,commercial_biotech,48.54,41.25000000000000000000000000,54.5,90.00,57.75280898876404494382022472,75.55555555555555555555555555,0.9
EWTX,34,47.85,0.896166,1.26,47.85,0.889776,1.2253,mid,mid,none,drug_developer,32.90,41.25000000000000000000000000,77.0,22.12,71.29032258064516129032258064,58.32258064516129032258064516,0.8073120869272992046600201635
AMPH,35,47.38,0.77476,0.7546,47.38,0.886581,1.2085,late,small,none,commercial_pharma,41.22,41.25000000000000000000000000,,76.97,69.55056179775280898876404494,55.42168674698795180722891566,0.9
SGMT,36,47.05,0.972843,1.9243,47.05,0.883387,1.1921,mid,micro,none,drug_developer,27.01,41.25000000000000000000000000,52.5,81.73,77.000,73.75806451612903225806451613,0.7518859790925746308869490247
KNSA,37,47.00,0.755591,0.6922,47.00,0.880192,1.1759,late,mid,none,commercial_pharma,68.62,41.25000000000000000000000000,61.0,37.50,60.78651685393258426966292135,54.44444444444444444444444445,0.8800984075322561897012669999
GH,38,46.96,0.861022,1.0849,46.96,0.876997,1.1601,late,large,none,platform_diagnostics,86.23,41.25000000000000000000000000,66.5,10.00,69.88764044943820224719101123,68.23076923076923076923076923,0.9
SIGA,39,46.80,0.749201,0.672,46.80,0.873802,1.1445,late,small,none,commercial_pharma,72.93,41.25000000000000000000000000,,90.00,62.13483146067415730337078652,56.86746987951807228915662650,0.9
MAZE,40,46.78,0.915335,1.3744,46.78,0.870607,1.1293,early,mid,none,drug_developer,50,41.25000000000000000000000000,66.5,50,74.00000000000000000000000000,59.60000000000000000000000000,0.7129807293825113966017405719
AARD,41,46.77,0.969649,1.8757,46.77,0.867412,1.1142,mid,micro,none,drug_developer,50,41.25000000000000000000000000,,54.81,75.16129032258064516129032258,72.16129032258064516129032258,0.7770741980775461712927961983
ENTA,42,46.68,0.985623,2.1868,46.68,0.864217,1.0995,mid,small,none,drug_developer,49.76,41.25000000000000000000000000,55.5,90.00,77.000,74.35294117647058823529411765,0.7575918141592920353982300885
CGEM,43,46.38,0.822684,0.9256,46.38,0.861022,1.0849,early,small,none,drug_developer,33.99,41.25000000000000000000000000,47.5,48.33,63.71428571428571428571428572,56.88235294117647058823529412,0.8137425454545454545454545455
ELVN,44,46.36,0.873802,1.1445,46.36,0.857827,1.0706,early,small,none,drug_developer,67.03,41.25000000000000000000000000,62.0,21.67,62.85714285714285714285714286,74.35294117647058823529411765,0.7597485335046028687647184757
NKTX,45,46.34,0.854633,1.0565,46.34,0.854633,1.0565,early,micro,none,drug_developer,50,41.25000000000000000000000000,66.5,50,59.85714285714285714285714286,69.97142857142857142857142857,0.7567263647515845430382334901
SPRY,46,46.22,0.813099,0.8894,46.22,0.851438,1.0426,mid,small,none,drug_developer,63.87,41.25000000000000000000000000,53.0,18.27,70.32258064516129032258064516,54.94117647058823529411764706,0.7819812795947582865323202290
MBX,47,46.09,0.988818,2.2841,46.09,0.848243,1.0289,mid,small,none,drug_developer,50,41.25000000000000000000000000,85,14.42,72.25806451612903225806451613,66.58823529411764705882352941,0.7861089834774045300361089835
QSI,48,46.03,0.950479,1.6495,46.03,0.845048,1.0154,late,micro,none,platform_devices,23.31,41.25000000000000000000000000,,90.00,77.000,75.61797752808988764044943820,0.8539255716285580961269248717
RARE,49,45.99,0.902556,1.2963,45.99,0.838658,0.989,late,mid,none,commercial_biotech,45.97,41.25000000000000000000000000,50.0,52.80,64.49438202247191011235955056,78.66666666666666666666666667,0.8942030378486055776892430279
OPK,50,45.99,0.79393,0.8201,45.99,0.841853,1.0021,late,small,none,platform_diagnostics,56.05,41.25000000000000000000000000,,85.51,54.04494382022471910112359550,77.25301204819277108433734940,0.9
BEAM,51,45.90,0.886581,1.2085,45.90,0.835463,0.976,early,mid,none,drug_developer,65.08,41.25000000000000000000000000,66.0,15.00,56.42857142857142857142857143,80.0,0.8136911933977630578781626670
KYMR,52,45.78,0.819489,0.9134,45.78,0.832268,0.9632,mid,mid,none,drug_developer,64.41,41.25000000000000000000000000,71.0,10.00,66.45161290322580645161290323,53.0000,0.8107446064139941690962099125
NVCR,53,45.78,0.825879,0.938,45.78,0.829073,0.9505,late,small,none,platform_devices,76.70,41.25000000000000000000000000,52.0,83.64,58.76404494382022471910112360,80.0,0.8911063222543352601156069364
IKT,54,45.76,0.92492,1.439,45.76,0.825879,0.938,early,micro,none,drug_developer,50,41.25000000000000000000000000,49.5,50,74.85714285714285714285714286,65.25714285714285714285714286,0.6969163085737671373030489053
AGIO,55,45.53,0.876997,1.1601,45.53,0.822684,0.9256,late,small,none,drug_developer,78.22,41.25000000000000000000000000,65.5,72.13,72.92134831460674157303370787,71.68674698795180722891566265,0.8446440677966101694915254237
ARDX,56,45.41,0.790735,0.809,45.41,0.819489,0.9134,late,small,none,commercial_biotech,20.11,41.25000000000000000000000000,55.5,48.13,77.000,51.01204819277108433734939759,0.8813557056694813027744270205
UPB,57,44.86,0.797125,0.8314,44.86,0.816294,0.9013,mid,small,none,drug_developer,50,41.25000000000000000000000000,71.5,16.35,55.80645161290322580645161290,62.70588235294117647058823529,0.8169883741258741258741258741
SABS,58,44.81,0.841853,1.0021,44.81,0.813099,0.8894,mid,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,74.04,69.35483870967741935483870968,61.61290322580645161290322581,0.7569806064502303653701917926
ASMB,59,44.55,0.765176,0.7231,44.55,0.809904,0.8775,mid,small,none,drug_developer,50,41.25000000000000000000000000,55.5,90.00,56.77419354838709677419354839,70.47058823529411764705882353,0.8117586787706442086842393088
GPCR,60,44.53,0.889776,1.2253,44.53,0.806709,0.8658,early,mid,none,drug_developer,35.31,41.25000000000000000000000000,83.0,10.00,76.57142857142857142857142857,56.77142857142857142857142857,0.7242300576776580694308412232
CHRS,61,44.44,0.864217,1.0995,44.44,0.803514,0.8542,late,micro,none,commercial_biotech,23.84,41.25000000000000000000000000,55.5,90.00,66.51685393258426966292134831,68.70786516853932584269662921,0.8224352151781582600647848218
AVIR,62,44.13,0.739617,0.6422,44.13,0.800319,0.8428,late,small,none,commercial_biotech,41.87,41.25000000000000000000000000,49.0,90.00,51.34831460674157303370786517,74.86746987951807228915662650,0.8792942908926144086995922066
ACRS,63,43.73,0.800319,0.8428,43.73,0.797125,0.8314,late,small,none,drug_developer,48.49,41.25000000000000000000000000,63.5,90.00,75.61797752808988764044943820,58.16867469879518072289156626,0.8533676310374046725578017189
DVAX,64,43.66,0.742812,0.652,43.66,0.79393,0.8201,late,small,none,commercial_pharma,39.29,41.25000000000000000000000000,52.0,34.87,52.35955056179775280898876404,72.77108433734939759036144578,0.8774648131370328425821064553
ANAB,65,43.44,0.78115,0.7761,43.44,0.790735,0.809,mid,small,none,commercial_biotech,74.11,41.25000000000000000000000000,71.5,37.50,57.74193548387096774193548387,60.76470588235294117647058824,0.8224276598085597975574870723
CATX,66,43.34,0.934505,1.5102,43.34,0.78754,0.7979,early,small,none,platform_devices,48.96,41.25000000000000000000000000,58.0,58.33,67.14285714285714285714285714,76.29411764705882352941176471,0.7491788321167883211678832117
SLN,67,43.27,0.777955,0.7653,43.27,0.784345,0.787,mid,micro,none,drug_developer,41.57,41.25000000000000000000000000,49.5,77.88,73.70967741935483870967741936,56.19354838709677419354838710,0.7438696120689655172413793103
TYRA,68,43.19,0.698083,0.5189,43.19,0.78115,0.7761,early,small,none,drug_developer,59.62,41.25000000000000000000000000,60.5,18.33,62.00000000000000000000000000,37.14340638216070742022299117,0.7732900149989286479537175916
MDGL,69,43.18,0.704473,0.5373,43.18,0.777955,0.7653,late,large,none,commercial_biotech,63.01,41.25000000000000000000000000,77.0,13.51,55.22471910112359550561797753,55.53846153846153846153846154,0.8917789841959223066714923392
DYN,70,42.89,0.835463,0.976,42.89,0.77476,0.7546,early,mid,none,drug_developer,85.03,41.25000000000000000000000000,80.0,11.67,55.14285714285714285714285714,78.45714285714285714285714286,0.7781426400347372991749891446
ALNY,71,42.72,0.694888,0.5098,42.72,0.771565,0.744,late,large,none,commercial_biotech,73.01,41.25000000000000000000000000,65.0,30.66,46.66428200704175959825499025,54.61538461538461538461538461,0.9
DNA,72,42.56,0.870607,1.1293,42.56,0.768371,0.7335,late,small,none,commercial_biotech,10.76,41.25000000000000000000000000,55.0,90.00,65.84269662921348314606741573,80.0,0.8304459295261239368165249089
EXEL,73,42.37,0.685304,0.4826,42.37,0.765176,0.7231,late,large,none,commercial_biotech,50.33,41.25000000000000000000000000,,65.13,61.12359550561797752808988764,56.92307692307692307692307692,0.9
NRIX,74,42.33,0.710863,0.5559,42.33,0.761981,0.7127,early,small,none,drug_developer,92.19,41.25000000000000000000000000,51.0,25.00,56.42857142857142857142857143,48.24490580545943867743175701,0.8178850235344458707744972187
GILD,75,42.25,0.688498,0.4916,42.25,0.758786,0.7024,late,large,none,commercial_pharma,52.89,41.25000000000000000000000000,58.0,36.90,68.53932584269662921348314607,41.03221564760026298487836949,0.9
LBRX,76,42.16,0.752396,0.682,42.16,0.755591,0.6922,mid,small,none,drug_developer,50,41.25000000000000000000000000,,31.73,59.67741935483870967741935484,78.23529411764705882352941176,0.7480283115154204570667850011
ARQT,77,42.05,0.723642,0.5937,42.05,0.752396,0.682,late,mid,none,commercial_biotech,66.00,41.25000000000000000000000000,66.0,21.96,59.10112359550561797752808989,55.44444444444444444444444444,0.8709130282920013971358714635
INVA,78,41.63,0.675719,0.4558,41.63,0.746006,0.662,late,small,none,commercial_biotech,57.80,41.25000000000000000000000000,,88.82,46.00555485418507764171190507,66.26506024096385542168674699,0.9
IMRX,79,41.56,0.9377,1.5357,41.56,0.742812,0.652,early,small,none,drug_developer,15.62,41.25000000000000000000000000,61.0,50,71.00000000000000000000000000,72.41176470588235294117647059,0.7005071938722699513507918435
ALT,80,41.51,0.857827,1.0706,41.51,0.739617,0.6422,late,small,none,drug_developer,28.36,41.25000000000000000000000000,49.0,81.32,74.26966292134831460674157304,73.27710843373493975903614458,0.8396627032273719970880854162
JANX,81,41.34,0.832268,0.9632,41.34,0.736422,0.6324,early,small,none,drug_developer,93.28,41.25000000000000000000000000,62.0,50,58.57142857142857142857142857,80.0,0.7205137481910274963820549928
LCTX,82,41.02,0.682109,0.4736,41.02,0.733227,0.6226,early,small,none,drug_developer,35.85,41.25000000000000000000000000,,55.00,69.71428571428571428571428572,23.64398308342945021145713187,0.7979382581480682063457802720
NTRA,83,40.85,0.659744,0.4118,40.85,0.730032,0.6129,late,large,none,platform_diagnostics,54.19,41.25000000000000000000000000,53.5,13.82,72.58426966292134831460674158,36.74556213017751479289940828,0.9
IRWD,84,40.69,0.867412,1.1142,40.69,0.726837,0.6033,late,small,none,commercial_pharma,26.16,41.25000000000000000000000000,,51.97,76.62921348314606741573033708,69.15662650602409638554216868,0.8485003080714725816389402341
RIGL,85,40.67,0.701278,0.5281,40.67,0.723642,0.5937,late,small,none,commercial_biotech,41.32,41.25000000000000000000000000,55.5,83.55,51.68539325842696629213483146,59.03614457831325301204819277,0.8393230804231600500511887157
ROIV,86,40.64,0.771565,0.744,40.64,0.720447,0.5842,mid,large,none,drug_developer,41.61,41.25000000000000000000000000,77.5,50,50.48387096774193548387096775,80.0,0.8264448931371496079905488132
APLS,87,40.46,0.768371,0.7335,40.46,0.717252,0.5747,late,mid,none,commercial_biotech,27.98,41.25000000000000000000000000,71.0,32.24,53.03370786516853932584269663,68.88888888888888888888888889,0.8572039678845706306725622527
TEM,88,40.46,0.758786,0.7024,40.46,0.714058,0.5653,late,mid,none,platform_services,50,41.25000000000000000000000000,66.0,22.90,67.86516853932584269662921348,59.11111111111111111111111111,0.8423474702380952380952380952
AUPH,89,40.34,0.653355,0.3944,40.34,0.710863,0.5559,late,small,none,commercial_biotech,43.17,41.25000000000000000000000000,55.5,66.45,53.37078651685393258426966292,43.62461895775874582668021484,0.8678169670180210812648758926
ATXS,90,40.16,0.65655,0.4031,40.16,0.707668,0.5466,mid,small,none,drug_developer,49.90,41.25000000000000000000000000,63.5,24.04,43.36744132269626546421551625,58.82352941176470588235294118,0.7973709126940438181217659364
BBOT,91,39.96,0.746006,0.662,39.96,0.704473,0.5373,early,small,none,drug_developer,44.57,41.25000000000000000000000000,72.0,50,50.85714285714285714285714286,68.52941176470588235294117647,0.7558032444719983467658607150
BCAX,92,39.82,0.736422,0.6324,39.82,0.701278,0.5281,early,small,none,drug_developer,50,41.25000000000000000000000000,71.5,50,53.85714285714285714285714286,64.64705882352941176470588235,0.7169584019769357495881383855
CDNA,93,39.77,0.669329,0.4381,39.77,0.698083,0.5189,late,small,none,platform_diagnostics,96.30,41.25000000000000000000000000,60.5,33.55,66.17977528089887640449438202,40.87498588732439799358074870,0.8791501146373838542295161096
SYRE,94,39.72,0.672524,0.4469,39.72,0.694888,0.5098,early,mid,none,drug_developer,39.20,41.25000000000000000000000000,74.0,50,41.65532879818594104308390023,69.02857142857142857142857143,0.7753229656607700312174817898
PTCT,95,39.46,0.714058,0.5653,39.46,0.691693,0.5007,late,mid,none,commercial_biotech,52.71,41.25000000000000000000000000,71.5,90.00,43.39870106187490356155928685,76.66666666666666666666666666,0.8904360811594202898550724638
CCCC,96,38.86,0.730032,0.6129,38.86,0.688498,0.4916,early,micro,none,drug_developer,52.03,41.25000000000000000000000000,66.5,61.67,59.85714285714285714285714286,54.88571428571428571428571429,0.7139985202409893245957086989
NUVL,97,38.78,0.666134,0.4293,38.78,0.685304,0.4826,early,mid,none,drug_developer,49.83,41.25000000000000000000000000,74.0,10.00,46.60770975056689342403628118,53.94285714285714285714285714,0.7968174997289385232570747045
PTGX,98,38.63,0.621406,0.3092,38.63,0.682109,0.4736,late,mid,none,drug_developer,70.05,41.25000000000000000000000000,71.5,30.92,49.32724543758504117044705355,39.26992836457857033988721232,0.8717327906976744186046511628
SRPT,99,38.45,0.851438,1.0426,38.45,0.678914,0.4647,late,mid,none,commercial_biotech,46.86,45.56250000000000000000000000,65.0,90.00,63.14606741573033707865168539,80.0,0.8461265914004323804948354552
EPRX,100,38.41,0.634185,0.343,38.41,0.675719,0.4558,mid,small,none,drug_developer,46.16,41.25000000000000000000000000,66.5,41.35,48.07607815932477743091686900,48.24490580545943867743175701,0.7933221085066578628810388467
TWST,101,37.99,0.691693,0.5007,37.99,0.672524,0.4469,early,mid,none,platform_diagnostics,65.45,41.25000000000000000000000000,49.5,50,61.14285714285714285714285714,37.65306122448979591836734694,0.7459613330551788880776050902
ANIP,102,37.78,0.615016,0.2924,37.78,0.669329,0.4381,late,small,none,commercial_pharma,47.15,41.25000000000000000000000000,58.0,79.61,55.73033707865168539325842696,36.84730891437234883308333737,0.9
FOLD,103,37.77,0.608626,0.2757,37.77,0.666134,0.4293,late,mid,none,commercial_biotech,38.19,41.25000000000000000000000000,74.0,13.82,48.65729635708173771549607934,35.19128181679622008840115837,0.8937840185292414591777649102
DNLI,104,37.73,0.707668,0.5466,37.73,0.662939,0.4205,late,mid,none,drug_developer,69.18,41.25000000000000000000000000,60.5,49.71,40.83673498015121547503822469,77.44444444444444444444444444,0.8717554986020503261882572227
MEDP,105,37.52,0.678914,0.4647,37.52,0.659744,0.4118,early,large,none,platform_diagnostics,44.69,41.25000000000000000000000000,,25.15,72.28571428571428571428571428,32.24036281179138321995464853,0.8425105091236765037170533904
VCEL,106,37.13,0.586262,0.2179,37.13,0.65655,0.4031,late,small,none,commercial_biotech,49.62,41.25000000000000000000000000,,29.61,70.89887640449438202247191011,23.07269237592942049321785132,0.9
TECH,107,36.94,0.563898,0.1609,36.94,0.653355,0.3944,late,mid,none,commercial_biotech,52.41,41.25000000000000000000000000,55.5,40.01,68.87640449438202247191011236,23.68693796677335771985977748,0.9
MNKD,108,36.93,0.592652,0.2344,36.93,0.65016,0.3858,late,small,none,commercial_biotech,71.55,41.25000000000000000000000000,,13.82,74.60674157303370786516853933,35.53055595877485847002467702,0.9
CERS,109,36.91,0.63738,0.3515,36.91,0.646965,0.3771,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,90.00,61.46067415730337078651685393,38.17696488766310220802890276,0.8894599976224441274369947694
GLPG,110,36.43,0.547923,0.1204,36.43,0.64377,0.3686,late,mid,none,drug_developer,32.97,50,66.5,63.51,76.29213483146067415730337079,14.93827160493827160493827160,0.8471667505030181086519114688
GLUE,111,36.37,0.662939,0.4205,36.37,0.640575,0.36,early,small,none,drug_developer,35.62,41.25000000000000000000000000,66.5,28.29,53.85714285714285714285714286,50,0.7116605760963026655202063629
OCUL,112,36.22,0.599042,0.2509,36.22,0.63738,0.3515,late,small,none,drug_developer,75.43,41.25000000000000000000000000,74.5,69.83,67.19101123595505617977528090,33.83806712794954920081934163,0.9
XENE,113,36.20,0.63099,0.3345,36.20,0.634185,0.343,late,mid,none,drug_developer,43.11,41.25000000000000000000000000,77.0,46.26,47.65763301491113636044831601,46.26627038561194939795762841,0.8772825775104118463674224896
ANRO,114,35.90,0.717252,0.5747,35.90,0.63099,0.3345,late,small,none,drug_developer,24.72,41.25000000000000000000000000,61.0,74.43,59.60674157303370786516853933,65.32530120481927710843373494,0.8304578576633470974010201603
BNTX,115,35.87,0.519169,0.0481,35.87,0.627796,0.326,late,large,none,drug_developer,40.13,50,57.0,28.54,63.48314606741573033707865169,32.59040105193951347797501644,0.8285224829977330310708094413
QURE,116,35.75,0.93131,1.4856,35.75,0.624601,0.3176,mid,small,none,drug_developer,84.37,41.25000000000000000000000000,83.0,39.42,62.58064516129032258064516129,80.0,0.7944521528466027970487831737
GERN,117,35.10,0.726837,0.6033,35.10,0.621406,0.3092,late,small,none,commercial_biotech,81.24,41.25000000000000000000000000,54.5,77.30,54.71910112359550561797752809,80.0,0.8418645352144726362498577768
RVMD,118,34.99,0.646965,0.3771,34.99,0.618211,0.3008,mid,large,none,drug_developer,64.37,45.56250000000000000000000000,77.0,10.00,52.90322580645161290322580645,50.87096774193548387096774194,0.8440587677725118483412322275
VKTX,119,34.38,0.576677,0.1934,34.38,0.611821,0.2841,mid,mid,sev1,drug_developer,50,41.25000000000000000000000000,60.5,10.58,77.000,15.91513469765290785061856861,0.7743542972247090420769919427
AMRX,120,34.13,0.541534,0.1043,34.13,0.608626,0.2757,late,mid,none,commercial_pharma,55.09,41.25000000000000000000000000,,40.13,53.70786516853932584269662921,33.19768327998780673677793020,0.9
BCRX,121,34.01,0.531949,0.0802,34.01,0.605431,0.2674,late,small,none,commercial_pharma,65.11,41.25000000000000000000000000,60.5,38.82,50,29.14033644618635183303495105,0.8891214091526959673765292252
ORIC,122,33.70,0.515974,0.0401,33.70,0.602236,0.2591,early,small,sev1,drug_developer,54.94,41.25000000000000000000000000,66.0,38.33,71.00000000000000000000000000,11.63321799307958477508650519,0.8025667308927424534360950546
AMLX,123,33.58,0.640575,0.36,33.58,0.599042,0.2509,late,small,none,commercial_pharma,26.92,41.25000000000000000000000000,85,48.56,35.23643198810475669458121169,62.14457831325301204819277109,0.8663531073446327683615819209
BDTX,124,33.58,0.64377,0.3686,33.58,0.595847,0.2426,early,micro,none,drug_developer,51.87,41.25000000000000000000000000,55.5,90.00,43.28798185941043083900226758,60.28571428571428571428571428,0.7364320135149403442086368916
CABA,125,33.43,0.624601,0.3176,33.43,0.592652,0.2344,early,micro,sev1,drug_developer,13.67,41.25000000000000000000000000,66.5,75.00,68.85714285714285714285714286,34.22485260770975056689342404,0.7706131279020683832840861123
SNY,126,33.25,0.468051,-0.0802,33.25,0.589457,0.2261,late,large,none,commercial_pharma,51.12,50,49.5,74.18,74.94382022471910112359550562,17.28468113083497698882314267,0.8356008526512123634425792699
HALO,127,32.97,0.50639,0.016,32.97,0.586262,0.2179,late,mid,none,commercial_biotech,70.02,41.25000000000000000000000000,,57.24,71.40449438202247191011235955,29.30193568053650358177107148,0.9
MIRM,128,32.31,0.551118,0.1285,32.31,0.583067,0.2097,late,mid,none,commercial_biotech,76.32,41.25000000000000000000000000,66.5,13.82,52.02247191011235955056179775,37.21536351165980795610425240,0.8899845492565055762081784387
LAB,129,31.85,0.720447,0.5842,31.85,0.579872,0.2016,late,small,none,platform_devices,41.64,41.25000000000000000000000000,55.5,90.00,68.20224719101123595505617977,53.39759036144578313253012048,0.8219951397326852976913730255
INSM,130,31.80,0.48722,-0.032,31.80,0.576677,0.1934,late,large,none,commercial_biotech,96.55,45.56250000000000000000000000,77.0,10.00,60.11235955056179775280898877,31.77514792899408284023668639,0.8756074152017826194602624412
TARA,131,31.77,0.761981,0.7127,41.75,0.749201,0.672,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,52.88,54.83870967741935483870967742,72.41176470588235294117647059,0.8104679431072210065645514223
CLDX,132,31.74,0.627796,0.326,31.74,0.573482,0.1852,late,small,none,drug_developer,41.21,41.25000000000000000000000000,71.5,70.98,39.25830071960611033960358541,72.48192771084337349397590362,0.8674272768463978251019483462
