ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority
JAZZ,11,53.67,0.97956,2.0447,53.70,0.966981,1.8382,late,large,none,commercial_biotech,53.40,53.654,81.99584933671140451365716247,66.37,67.38461538461538461538461538,68.88888888888888888888888889,0.9,,,v1.3.0,96f655ee,1,,6,6,buying,5,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,226.8,1.0,0,1.0,0,0,,,136,0.74,5,True,specific_days,0.0473,6,0.4019,-0.0603,,51.0668,-0.028198,-0.032102,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
VRTX,12,52.96,0.904088,1.3052,52.98,0.963836,1.7971,late,large,none,commercial_biotech,43.90,56.600,53.61275334587309973930457939,31.45,77.000,47.79301935680536503581771072,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,26,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,128.54,1.0,0,1.0,0,0,,,137,0.44,26,True,specific_days,-0.0847,3,0.4574,-0.086,,61.3421,-0.028198,-0.057802,morningstar,,,9
XNCR,13,52.86,0.985849,2.1931,52.86,0.960692,1.7588,mid,small,none,drug_developer,43.69,49.73621511111111111111111111,75.27498288567791717451116481,71.65,69.47368421052631578947368421,67.81250000000000000000000000,0.8353537905346187554776511832,0.865385,0.134615,v1.3.0,96f655ee,1,,4,4,buying,6,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1045.09,1.0,0,1.0,0,0,C,low_opt,77,0.15,6,True,specific_days,-0.0876,4,,-0.337405,,,-0.028198,-0.309207,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
RYTM,14,52.79,0.926101,1.4474,52.79,0.957547,1.7229,late,mid,none,commercial_biotech,31.72,51.764,85,42.90,76.00000000000000000000000000,38.82160298764722780810112037,0.9,,,v1.3.0,96f655ee,1,,9,9,buying,5,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,352.49,1.0,0,1.0,0,0,,,138,0.44,5,True,specific_days,-0.2405,9,0.8990,-0.1456,,19.9199,-0.028198,-0.117402,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CAI,15,52.53,0.935535,1.5183,52.55,0.954403,1.6891,late,mid,none,commercial_biotech,24.16,56.750,52.90787546990154682373801795,27.20,70.92307692307692307692307692,55.59322033898305084745762712,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,2,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,431.95,1.0,0,1.0,0,0,,,139,0.38,2,True,specific_days,-0.3428,3,,-0.343766,,,-0.028198,-0.315568,morningstar,,,9
UTHR,16,52.40,0.919811,1.4038,52.43,0.951258,1.6572,late,large,none,commercial_pharma,47.55,46.87474177777777777777777778,83.35573355087905494944400156,37.59,63.69230769230769230769230769,66.66666666666666666666666667,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,4,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,230.74,1.0,0,1.0,0,0,,,140,0.74,4,True,specific_days,-0.0341,7,0.2877,-0.0118,,55.2938,-0.028198,0.016398,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
SUPN,17,52.20,0.922956,1.4252,52.20,0.948113,1.6268,late,mid,none,commercial_pharma,31.91,40.63929600000000000000000000,31.00080750780485123168567120,33.39,74.15384615384615384615384616,64.74576271186440677966101695,0.9,,,v1.3.0,96f655ee,1,,2,2,neutral,126,0,specific_days,mid,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,516.09,1.0,0,1.0,0,0,,,141,0.38,126,False,specific_days,-0.2381,2,,-0.137544,,,-0.028198,-0.109346,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NBIX,18,51.93,0.875786,1.1542,51.93,0.944969,1.5979,late,large,none,commercial_pharma,30.84,54.590,83.22057564899913896976227154,23.74,70.15384615384615384615384615,43.47050754458161865569272976,0.9,,,v1.3.0,96f655ee,1,,8,8,buying,34,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,268.22,1.0,0,1.0,0,0,,,142,0.44,34,True,specific_days,-0.2522,8,,-0.135707,,,-0.028198,-0.107509,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NVAX,19,51.32,0.992138,2.4153,51.36,0.941824,1.5703,late,small,none,commercial_biotech,50.97,51.428,34.54687564086007124851170295,82.88,77.000,74.78260869565217391304347826,0.8927478982009653356735410268,,,v1.3.0,96f655ee,1,,1,1,selling,13,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi|overbought_rsi,M,,0.85,<=1000bps,1,504.92,1.0,0,1.0,0,0,,,143,0.38,13,True,specific_days,0.0135,1,,-0.3487,,73.6,-0.028198,-0.320502,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
INDV,20,51.27,0.916667,1.383,51.33,0.938679,1.5438,late,mid,none,commercial_pharma,49.36,45.50417777777777777777777778,35.90908969401240378748946606,44.55,77.000,53.55932203389830508474576271,0.8787481332887551543519447231,,,v1.3.0,96f655ee,1,,1,1,neutral,1,1,specific_days,near,adequate,neutral,,M,,1.0,<=400bps,0,351.76,1.0,0,1.0,0,0,,,144,0.44,1,True,specific_days,-0.0089,1,,-0.082514,,,-0.028198,-0.054316,morningstar,,,9
VYGR,21,50.26,0.938679,1.5438,50.40,0.93239,1.4938,early,micro,none,drug_developer,31.45,36.90858711111111111111111111,47.375,69.60,77.000,50.35714285714285714285714285,0.7984673637609360177084431327,0.958791,0.041209,v1.3.0,96f655ee,1,,1,1,selling,,0,no_upcoming,missing,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,78,0.06,,False,no_upcoming,-0.2441,1,,-0.293286,,,-0.028198,-0.265088,morningstar,,,9
AXSM,22,50.06,0.866352,1.1093,50.06,0.929245,1.4702,late,mid,none,commercial_biotech,68.33,51.344,73.55422189676544303627418642,29.15,72.61538461538461538461538461,34.08934214306233840850330364,0.9,,,v1.3.0,96f655ee,1,,7,7,buying,0,1,blended_window,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,294.54,1.0,0,1.0,0,0,,,145,0.74,0,True,blended_window,0.2412,7,,-0.3753,,68.4,-0.028198,-0.347102,morningstar,CTGOV_CALENDAR,CT_RESULTS_POSTED,9
EWTX,23,49.99,0.957547,1.7229,50.04,0.926101,1.4474,mid,mid,none,drug_developer,78.94,51.524,85,53.29,75.78947368421052631578947368,53.10526315789473684210526316,0.8146157723759381651170606027,0.931319,0.068681,v1.3.0,96f655ee,1,,9,9,buying,4,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,490.69,1.0,0,1.0,0,0,C,low_opt,79,0.63,4,True,specific_days,0.3927,9,,-0.066933,,,-0.028198,-0.038735,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
GH,24,49.64,0.941824,1.5703,49.64,0.922956,1.4252,late,large,none,platform_diagnostics,78.89,55.328,68.34638722316286106978069501,10.00,71.38461538461538461538461538,57.77777777777777777777777778,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,1,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,202.99,1.0,0,1.0,0,0,,,146,0.74,1,True,specific_days,0.3918,3,,-0.021658,,,-0.028198,0.00654,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
REGN,25,49.58,0.84434,1.0125,49.58,0.919811,1.4038,late,large,none,commercial_biotech,47.93,54.890,49.68716212771742202226811700,59.05,68.30769230769230769230769231,60.00000000000000000000000000,0.9,,,v1.3.0,96f655ee,1,,4,4,buying,1,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,123.01,1.0,0,1.0,0,0,,,147,0.74,1,True,specific_days,-0.0288,4,,-0.061088,,,-0.028198,-0.03289,morningstar,,,9
VNDA,26,49.34,0.88522,1.2015,49.38,0.916667,1.383,late,small,none,commercial_biotech,81.54,52.226,38.84568043034247455834173037,83.47,74.46153846153846153846153846,55.47826086956521739130434782,0.8570583202628696604600219058,,,v1.3.0,96f655ee,1,,1,1,neutral,8,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,0.85,<=1000bps,1,882.2,1.0,0,1.0,0,0,,,148,0.63,8,True,specific_days,0.4402,1,,-0.117914,,,-0.028198,-0.089716,morningstar,,,9
HRMY,27,48.95,0.869497,1.124,48.98,0.913522,1.3628,late,mid,none,commercial_biotech,46.47,51.656,47.76641116143709259595181527,78.08,59.38461538461538461538461538,75.93220338983050847457627118,0.9,,,v1.3.0,96f655ee,1,,3,3,selling,3,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,0.85,<=1000bps,1,606.78,1.0,0,1.0,0,0,,,149,0.63,3,True,specific_days,-0.0491,3,,-0.077759,,,-0.028198,-0.049561,morningstar,,,9
MIRM,28,48.44,0.825472,0.9364,48.56,0.910377,1.3431,late,mid,none,commercial_biotech,67.48,40.28987777777777777777777778,64.84699506161403424614564676,36.81,72.30769230769230769230769231,35.46394714162596954898017811,0.9,,,v1.3.0,96f655ee,1,,3,3,buying,156,0,specific_days,mid,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,359.13,1.0,0,1.0,0,0,,,150,0.74,156,False,specific_days,0.2300,3,,0.0,,,-0.028198,0.028198,morningstar,SEC_8K_FILING,DATA_READOUT,2
SIGA,29,47.94,0.794025,0.8205,47.99,0.907233,1.3239,late,small,none,commercial_pharma,26.06,45.03840000000000000000000000,,76.20,60.00000000000000000000000000,56.52173913043478260869565218,0.9,,,v1.3.0,96f655ee,1,,0,0,neutral,5,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1958.83,1.0,0,1.0,0,0,,,151,0.08,5,True,specific_days,-0.3154,0,,-0.283755,,,-0.028198,-0.255557,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
TRVI,30,47.85,0.822327,0.9243,47.85,0.904088,1.3052,mid,small,none,drug_developer,33.98,54.470,69.73685428759706190597813080,44.12,77.000,29.71006944444444444444444444,0.8492299004049469191200612893,0.964286,0.035714,v1.3.0,96f655ee,1,,4,4,buying,6,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,714.06,1.0,0,1.0,0,0,C,low_opt,80,0.38,6,True,specific_days,-0.2108,4,,-0.283698,,,-0.028198,-0.2555,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
KYMR,31,47.67,0.863208,1.0948,47.67,0.897799,1.2691,mid,mid,none,drug_developer,53.15,50.276,61.92176781277466931629931708,29.21,73.68421052631578947368421053,45.53691734208816387948428575,0.8114477338691672248269703059,0.903846,0.096154,v1.3.0,96f655ee,1,,5,5,buying,43,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,374.93,1.0,0,1.0,0,0,C,low_opt,81,0.74,43,True,specific_days,0.0437,5,1.2991,-0.2367,,20.3932,-0.028198,-0.208502,morningstar,,,9
ELVN,32,47.66,0.907233,1.3239,47.66,0.894654,1.2517,early,small,none,drug_developer,54.72,43.31589377777777777777777778,69.08111528343185279156076037,40.09,62.85714285714285714285714286,61.43750000000000000000000000,0.7926738767439305723387894101,0.771978,0.228022,v1.3.0,96f655ee,1,,6,6,selling,156,0,specific_days,mid,adequate,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,606.01,1.0,0,1.0,0,0,C,low_opt,82,0.63,156,False,specific_days,0.0656,6,,-0.049072,,,-0.028198,-0.020874,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NKTX,33,47.60,0.900943,1.2869,47.72,0.900943,1.2869,early,micro,none,drug_developer,48.47,37.12851600000000000000000000,61.550,59.17,63.80952380952380952380952381,58.85714285714285714285714286,0.8090840897125408023586395704,0.788462,0.211538,v1.3.0,96f655ee,1,,3,3,buying,,0,no_upcoming,missing,adequate,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,C,low_opt+no_catalyst_data,83,0.24,,False,no_upcoming,-0.0213,3,,-0.064639,,,-0.028198,-0.036441,morningstar,,,9
HRTX,34,47.46,0.93239,1.4938,47.52,0.891509,1.2346,late,micro,none,drug_developer,39.63,44.15734044444444444444444444,59.28339748605626602658141442,81.19,69.23076923076923076923076923,60.93076923076923076923076923,0.8629078533718072031634070749,0.85989,0.14011,v1.3.0,96f655ee,1,,2,2,buying,3,1,specific_days,near,adequate,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1996.38,1.0,0,1.0,0,0,C,low_opt,84,0.15,3,True,specific_days,-0.1441,2,,-0.2429,,36.2,-0.028198,-0.214702,morningstar,,,9
ANAB,35,47.26,0.882075,1.1854,47.31,0.888365,1.2179,mid,small,none,commercial_biotech,67.71,46.81592177777777777777777778,85,44.85,64.21052631578947368421052632,51.87500000000000000000000000,0.8289685333920123225877434261,,,v1.3.0,96f655ee,1,,5,5,buying,5,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,600.9,1.0,0,1.0,0,0,,,152,0.63,5,True,specific_days,0.2331,5,,-0.074445,,,-0.028198,-0.046247,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
ASMB,36,46.95,0.828616,0.9487,46.95,0.88522,1.2015,mid,small,none,drug_developer,35.04,46.46346844444444444444444444,41.69523088391562308569951238,62.73,65.26315789473684210526315789,58.25000000000000000000000000,0.8274457693405025787336771645,0.815934,0.184066,v1.3.0,96f655ee,1,,1,1,buying,6,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1736.45,1.0,0,1.0,0,0,C,low_opt,85,0.08,6,True,specific_days,-0.1968,1,,-0.28987,,,-0.028198,-0.261672,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
IONS,37,46.92,0.853774,1.0528,46.92,0.882075,1.1854,late,large,none,commercial_biotech,58.75,27.40016400000000000000000000,,28.15,59.69230769230769230769230769,68.450,0.8919903756416238917405506300,,,v1.3.0,96f655ee,1,,0,0,neutral,34,1,specific_days,near,adequate,tailwind,,L,momentum_tailwind,1.0,<=400bps,0,227.9,1.0,0,1.0,0,0,,,153,0.74,34,True,specific_days,0.1216,0,0.8532,-0.0423,,47.8952,-0.028198,-0.014102,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
CTNM,38,46.86,0.951258,1.6572,46.86,0.878931,1.1697,mid,small,none,drug_developer,64.60,52.886,85,67.18,77.000,56.65625000000000000000000000,0.7784902228285584356525693497,0.991758,0.008242,v1.3.0,96f655ee,1,,7,7,buying,20,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1709.9,1.0,0,1.0,0,0,C,low_opt,86,0.52,20,True,specific_days,0.1921,7,,-0.009946,,,-0.028198,0.018252,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
ESPR,39,46.86,0.910377,1.3431,46.86,0.875786,1.1542,late,small,none,commercial_pharma,52.35,56.918,40.94687564086007124851170295,57.53,77.000,67.11956521739130434782608696,0.8089724876332856985819500934,,,v1.3.0,96f655ee,1,,1,1,buying,33,1,specific_days,near,adequate,neutral,,M,,0.85,<=1000bps,1,691.24,1.0,0,1.0,0,0,,,154,0.38,33,True,specific_days,0.0326,1,,-0.181373,,,-0.028198,-0.153175,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
UPB,40,46.77,0.878931,1.1697,46.77,0.872642,1.139,mid,small,none,drug_developer,57.95,15.74912711111111111111111111,85,37.24,62.10526315789473684210526316,53.46875000000000000000000000,0.8302881599123767798466593647,0.766484,0.233516,v1.3.0,96f655ee,1,,4,4,buying,24,1,specific_days,near,adequate,tailwind,,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,775.16,1.0,0,1.0,0,0,C,low_opt,87,0.63,24,True,specific_days,0.1105,4,,-0.074847,,,-0.028198,-0.046649,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
BEAM,41,46.72,0.913522,1.3628,46.72,0.869497,1.124,early,mid,none,drug_developer,59.01,51.500,60.91287265060959997531227923,47.84,61.90476190476190476190476190,67.76190476190476190476190476,0.8150216802774359548047880076,0.760989,0.239011,v1.3.0,96f655ee,1,,4,4,buying,3,1,specific_days,near,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,434.63,1.0,0,1.0,0,0,C,low_opt,88,0.63,3,True,specific_days,0.1252,4,,-0.3508,,45.6,-0.028198,-0.322602,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
NAMS,42,46.51,0.79717,0.8316,46.51,0.866352,1.1093,late,mid,none,drug_developer,34.74,50.522,85,39.08,56.30769230769230769230769231,54.57627118644067796610169492,0.8757661882162287301771038315,0.68956,0.31044,v1.3.0,96f655ee,1,,5,5,buying,6,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,597.7,1.0,0,1.0,0,0,B,mod_opt+catalyst_near,37,0.38,6,True,specific_days,-0.2008,5,,-0.219059,,,-0.028198,-0.190861,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
NTRA,43,46.08,0.768868,0.7351,46.13,0.863208,1.0948,late,large,none,platform_diagnostics,58.38,49.32939377777777777777777778,54.15388943401620759791264461,19.55,73.84615384615384615384615384,35.19128181679622008840115837,0.9,,,v1.3.0,96f655ee,1,,5,5,selling,5,1,specific_days,near,adequate,tailwind,deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,186.4,1.0,0,1.0,0,0,,,155,0.74,5,True,specific_days,0.1164,5,,-0.3449,,58.1,-0.028198,-0.316702,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
GILD,44,46.08,0.784591,0.7878,46.08,0.860063,1.0806,late,large,none,commercial_pharma,46.84,56.498,71.16543058435969847511351614,44.37,70.46153846153846153846153846,39.26992836457857033988721232,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,4,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,1.0,<=400bps,0,104.48,1.0,0,1.0,0,0,,,156,0.74,4,True,specific_days,-0.0439,2,,-0.1367,,45.9,-0.028198,-0.108502,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3
KNSA,45,45.96,0.762579,0.7146,45.96,0.856918,1.0666,late,mid,none,commercial_pharma,47.64,41.39740844444444444444444444,52.32167853728117783298442088,47.68,56.92307692307692307692307692,51.52542372881355932203389831,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,6,1,specific_days,near,adequate,neutral,,L,sponsor_confirmed,0.85,<=1000bps,1,681.84,1.0,0,1.0,0,0,,,157,0.63,6,True,specific_days,-0.0328,2,,-0.007353,,,-0.028198,0.020845,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3
ONC,46,45.80,0.778302,0.7665,45.82,0.853774,1.0528,late,large,none,commercial_biotech,41.21,53.462,63.46902766378472315627079633,29.64,57.84615384615384615384615385,62.22222222222222222222222222,0.9,,,v1.3.0,96f655ee,1,,2,2,buying,4,1,specific_days,near,adequate,headwind,,M,sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,315.75,1.0,0,1.0,0,0,,,158,0.44,4,True,specific_days,-0.1221,2,,-0.105121,,,-0.028198,-0.076923,morningstar,CTGOV_CALENDAR,DATA_READOUT,2
