ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
ADCT,281,13.49,0.161442,-0.9885,13.49,0.12069,-1.1715,late,small,none,drug_developer,30.83,41.80640044444444444444444444,77.76011402222937341180914706,70.40,8.650308435709787161483901654,35.78043705755617112957833179,0.8084248079034028540065861690,0.112022,0.887978,v1.3.0,96f655ee,1,,3,3,buying,24,1,specific_days,near,adequate,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1515.11,1.0,0,1.0,0,0,A,high_opt+catalyst_near,11,0.31,24,True,specific_days,-0.2522,3,,-0.262073,,,-0.023106,-0.238967,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.161442,-1.382658,,0,0,0,0,0,0,,,8.650308435709787161483901654,0,1.0,0,
CGON,237,17.29,0.26489,-0.6283,17.29,0.258621,-0.6476,late,mid,none,drug_developer,75.34,50.132,85,39.96,9.490111630900225241949456697,54.52307692307692307692307692,0.8498720519131796822555381517,0.122951,0.877049,v1.3.0,96f655ee,1,,6,6,buying,117,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,420.61,1.0,0,1.0,0,0,A,high_opt+catalyst_near,12,0.64,117,False,specific_days,0.3354,6,,-0.04516,,,-0.023106,-0.022054,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.26489,-1.346606,,0,0,0,0,0,0,,,9.490111630900225241949456697,0,1.0,0,
ERAS,289,12.69,0.130094,-1.1259,12.68,0.095611,-1.307,late,mid,none,drug_developer,96.55,34.04960177777777777777777778,56.37847136601256120133997495,50.09,10.33871548834049762244608906,41.99292570677186061801446416,0.7961339916956570530804623499,0.13388,0.86612,v1.3.0,96f655ee,1,,3,3,buying,25,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.64,25,True,specific_days,3.5946,3,,-0.037619,,,-0.023106,-0.014513,morningstar,,,9,0.130094,-1.310177,,0,0,0,0,0,0,,,10.33871548834049762244608906,0,1.0,0,
ORKA,186,23.32,0.374608,-0.3197,23.32,0.418495,-0.2057,mid,small,none,drug_developer,81.57,43.71873600000000000000000000,85,44.34,10.87726251816620425419474172,42.71696765636159575553514948,0.8330605161998901702361339923,0.144809,0.855191,v1.3.0,96f655ee,1,,7,7,buying,117,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_near,14,0.64,117,False,specific_days,0.4408,7,,-0.028567,,,-0.023106,-0.005461,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.374608,-1.287058,,0,0,0,0,0,0,,,10.87726251816620425419474172,0,1.0,0,
VRDN,296,11.16,0.048589,-1.6587,11.16,0.073668,-1.449,late,mid,sev2,drug_developer,50.17,44.94541511111111111111111111,68.56300036208343535305487296,48.97,11.19612000803060430297379878,11.75147928994082840236686389,0.8977273091030343447815938646,0.150273,0.849727,v1.3.0,96f655ee,1,,4,4,buying,25,1,specific_days,near,short,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,15,0.64,25,True,specific_days,0.0024,4,,-0.100947,,,-0.023106,-0.077841,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.048589,-1.27337,,0,0,0,0,0,0,,,11.19612000803060430297379878,0,1.0,0,
CELC,228,17.85,0.393417,-0.2704,17.81,0.286834,-0.5627,late,mid,none,drug_developer,71.65,61.622,85,30.61,12.93733103416032056412245022,39.04402366863905325443786983,0.8083054066130473637176050045,0.161202,0.838798,v1.3.0,96f655ee,1,,6,6,buying,25,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,16,0.75,25,True,specific_days,0.2848,6,,-0.082388,,,-0.023106,-0.059282,morningstar,,,9,0.393417,-1.198622,,0,0,0,0,0,0,,,12.93733103416032056412245022,0,1.0,0,
COGT,286,12.75,0.10815,-1.2364,12.75,0.105016,-1.2535,late,mid,none,drug_developer,96.55,50.708,85,30.32,13.59936085190410578396024301,18.86532544378698224852071007,0.8104403010221273727956868471,0.166667,0.833333,v1.3.0,96f655ee,1,,7,7,buying,117,0,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,289.12,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.75,117,False,specific_days,1.2828,7,,-0.083116,,,-0.023106,-0.06001,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.10815,-1.170202,,0,0,0,0,0,0,,,13.59936085190410578396024301,0,1.0,0,
OLMA,261,15.00,0.280564,-0.5812,15.00,0.183386,-0.9025,late,mid,none,drug_developer,96.55,51.458,69.32096850665928304821075458,50.85,15.16334854197778382823307453,55.30769230769230769230769231,0.8048538797447094390325831374,0.188525,0.811475,v1.3.0,96f655ee,1,,3,3,buying,25,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,18,0.75,25,True,specific_days,2.1103,3,,-0.292492,,,-0.023106,-0.269386,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.280564,-1.103062,,0,0,0,0,0,0,,,15.16334854197778382823307453,0,1.0,0,
RAPP,222,18.94,0.4279,-0.1817,18.97,0.305643,-0.5082,mid,small,sev1,drug_developer,47.40,35.50946177777777777777777778,81.24836599693947052036834016,48.27,15.45910952569692165411547100,66.36363636363636363636363636,0.7298622589531680440771349862,0.193989,0.806011,v1.3.0,96f655ee,1,,5,5,neutral,56,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,19,0.64,56,True,specific_days,-0.0361,5,,-0.177586,,,-0.023106,-0.15448,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.4279,-1.090365,,0,0,0,0,0,0,,,15.45910952569692165411547100,0,1.0,0,
AURA,241,16.89,0.170846,-0.9508,16.88,0.242947,-0.6969,late,small,none,drug_developer,23.46,39.44804444444444444444444444,38.95357068272243581816636207,62.19,15.61515254022865220607850741,37.74446291166512773160972607,0.8739773220747889022919179735,0.199454,0.800546,v1.3.0,96f655ee,1,,2,2,selling,147,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,20,0.25,147,False,specific_days,-0.3535,2,,-0.342266,,,-0.023106,-0.31916,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.170846,-1.083666,,0,0,0,0,0,0,,,15.61515254022865220607850741,0,1.0,0,
