ticker,dd_stored,dd_recomputed,dd_diff,dd_verdict,dd_source,dd_xbi_stored,dd_xbi_recomputed,dd_xbi_diff,dd_xbi_verdict,dd_rel_stored,dd_rel_recomputed,dd_rel_diff,dd_rel_verdict,rsi_stored,rsi_recomputed,rsi_diff,rsi_verdict,beta_stored,beta_recomputed,beta_missing_reason,beta_diff,beta_verdict,alpha_stored,alpha_recomputed,alpha_missing_reason,alpha_diff,alpha_verdict
DNLI,-0.154354,-0.154354,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.108979,-0.108979,0.0,OK,47.5796,47.5796,0.0,OK,1.3469,1.3469,,0.0,OK,0.001064,0.001064,,0.0,OK
PTGX,-0.129628,-0.129628,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.084253,-0.084253,0.0,OK,49.2836,49.2836,0.0,OK,0.7844,0.7844,,0.0,OK,-0.104027,-0.104027,,0.0,OK
VIR,-0.205076,-0.205076,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.159701,-0.159701,0.0,OK,61.0912,61.0912,0.0,OK,1.7248,1.7248,,0.0,OK,0.265871,0.265871,,0.0,OK
CLDX,-0.228188,-0.228188,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.182813,-0.182813,0.0,OK,38.6175,38.6175,0.0,OK,1.3726,1.3726,,0.0,OK,-0.215092,-0.215092,,0.0,OK
XENE,-0.077474,-0.077474,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.032099,-0.032099,0.0,OK,53.3586,53.3586,0.0,OK,0.8997,0.8997,,0.0,OK,-0.044728,-0.044728,,0.0,OK
FATE,-0.19883,-0.19883,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.153455,-0.153455,0.0,OK,64.8263,64.8263,0.0,OK,1.7381,1.7381,,0.0,OK,0.129957,0.129957,,0.0,OK
INBX,-0.12758,-0.12758,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.082205,-0.082205,0.0,OK,53.4705,53.4705,0.0,OK,0.925,0.925,,0.0,OK,-0.099847,-0.099847,,0.0,OK
CRVS,-0.291144,-0.291144,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.245769,-0.245769,0.0,OK,52.9485,52.9485,0.0,OK,2.273,2.273,,0.0,OK,0.803984,0.803984,,0.0,OK
AARD,-0.273406,-0.273406,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.228031,-0.228031,0.0,OK,45.3558,45.3558,0.0,OK,1.5454,1.5454,,0.0,OK,0.053945,0.053945,,0.0,OK
RAPP,-0.084639,-0.084639,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.039264,-0.039264,0.0,OK,58.0306,58.0306,0.0,OK,1.4694,1.4694,,0.0,OK,-0.061471,-0.061471,,0.0,OK
IMMP,-0.119497,-0.119497,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.074122,-0.074122,0.0,OK,50.2289,50.2289,0.0,OK,0.6555,0.6555,,0.0,OK,0.571502,0.571502,,0.0,OK
RAPT,-0.001729,-0.001729,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.043646,0.043646,0.0,OK,78.3305,78.3305,0.0,OK,1.1992,1.1992,,0.0,OK,0.918236,0.918236,,0.0,OK
CTMX,-0.111659,-0.111659,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.066284,-0.066284,0.0,OK,52.6292,52.6292,0.0,OK,1.4268,1.4268,,0.0,OK,0.346862,0.346862,,0.0,OK
BCAX,-0.241758,-0.241758,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.196383,-0.196383,0.0,OK,36.9707,36.9707,0.0,OK,1.4988,1.4988,,0.0,OK,-0.196192,-0.196192,,0.0,OK
WVE,-0.385734,-0.385734,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.340359,-0.340359,0.0,OK,46.2636,46.2636,0.0,OK,1.1796,1.1796,,0.0,OK,0.783981,0.783981,,0.0,OK
CLLS,-0.241121,-0.241121,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.195746,-0.195746,0.0,OK,52.7574,52.7574,0.0,OK,1.0762,1.0762,,0.0,OK,-0.185509,-0.185509,,0.0,OK
TECX,-0.331222,-0.331222,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.285847,-0.285847,0.0,OK,48.7912,48.7912,0.0,OK,1.3619,1.3619,,0.0,OK,-0.01117,-0.01117,,0.0,OK
NAUT,-0.003717,-0.003717,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.041658,0.041658,0.0,OK,70.4472,70.4472,0.0,OK,1.6313,1.6313,,0.0,OK,-0.05203,-0.05203,,0.0,OK
APGE,-0.147519,-0.147519,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.102144,-0.102144,0.0,OK,50.7089,50.7089,0.0,OK,0.961,0.961,,0.0,OK,0.004243,0.004243,,0.0,OK
KALV,-0.086339,-0.086339,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.040964,-0.040964,0.0,OK,51.6328,51.6328,0.0,OK,1.3921,1.3921,,0.0,OK,-0.013092,-0.013092,,0.0,OK
SLDB,-0.162659,-0.162659,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.117284,-0.117284,0.0,OK,46.534,46.534,0.0,OK,1.7829,1.7829,,0.0,OK,0.142118,0.142118,,0.0,OK
ZVRA,-0.32369,-0.32369,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.278315,-0.278315,0.0,OK,48.4201,48.4201,0.0,OK,0.6886,0.6886,,0.0,OK,-0.175659,-0.175659,,0.0,OK
TSHA,-0.213198,-0.213198,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.167823,-0.167823,0.0,OK,47.8344,47.8344,0.0,OK,1.9054,1.9054,,0.0,OK,-0.032029,-0.032029,,0.0,OK
PCVX,-0.326176,-0.326176,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.280801,-0.280801,0.0,OK,60.3491,60.3491,0.0,OK,1.3098,1.3098,,0.0,OK,0.023556,0.023556,,0.0,OK
MRSN,-0.163165,-0.163165,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.11779,-0.11779,0.0,OK,78.0543,78.0543,0.0,OK,-2.6923,-2.6923,,0.0,OK,2.609916,2.609916,,0.0,OK
LYEL,-0.368135,-0.368135,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.32276,-0.32276,0.0,OK,47.0069,47.0069,0.0,OK,1.7053,1.7053,,0.0,OK,0.244871,0.244871,,0.0,OK
LQDA,-0.250268,-0.250268,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.204893,-0.204893,0.0,OK,38.9982,38.9982,0.0,OK,1.0849,1.0849,,0.0,OK,0.070376,0.070376,,0.0,OK
LBRX,,,,BOTH_MISSING,no_data,-0.045375,-0.045375,0.0,OK,,,,BOTH_MISSING,57.886,57.886,0.0,OK,0.3805,0.3805,,0.0,OK,0.474803,0.474803,,0.0,OK
ABUS,-0.165657,-0.165657,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.120282,-0.120282,0.0,OK,48.2102,48.2102,0.0,OK,1.0843,1.0843,,0.0,OK,-0.141837,-0.141837,,0.0,OK
FULC,-0.250685,-0.250685,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.20531,-0.20531,0.0,OK,54.7891,54.7891,0.0,OK,0.6611,0.6611,,0.0,OK,-0.11601,-0.11601,,0.0,OK
ERAS,0.0,0.0,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.045375,0.045375,0.0,OK,75.4897,75.4897,0.0,OK,1.349,1.349,,0.0,OK,3.451285,3.451285,,0.0,OK
AVBP,-0.15115,-0.15115,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.105775,-0.105775,0.0,OK,57.7414,57.7414,0.0,OK,1.3955,1.3955,,0.0,OK,0.02041,0.02041,,0.0,OK
AURA,-0.341176,-0.341176,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.295801,-0.295801,0.0,OK,38.6,38.6,0.0,OK,1.4763,1.4763,,0.0,OK,-0.215141,-0.215141,,0.0,OK
ATXS,-0.04697,-0.04697,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.001595,-0.001595,0.0,OK,46.0934,46.0934,0.0,OK,0.296,0.296,,0.0,OK,-0.041569,-0.041569,,0.0,OK
ACLX,-0.252571,-0.252571,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.207196,-0.207196,0.0,OK,51.3014,51.3014,0.0,OK,0.4465,0.4465,,0.0,OK,-0.274542,-0.274542,,0.0,OK
ABEO,-0.29184,-0.29184,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.246465,-0.246465,0.0,OK,50.4339,50.4339,0.0,OK,1.178,1.178,,0.0,OK,0.100574,0.100574,,0.0,OK
SRRK,-0.020647,-0.020647,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.024728,0.024728,0.0,OK,54.6367,54.6367,0.0,OK,1.4821,1.4821,,0.0,OK,0.034112,0.034112,,0.0,OK
VTYX,-0.004989,-0.004989,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.040386,0.040386,0.0,OK,72.1065,72.1065,0.0,OK,1.8358,1.8358,,0.0,OK,0.289498,0.289498,,0.0,OK
GLPG,-0.080542,-0.080542,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.035167,-0.035167,0.0,OK,59.7828,59.7828,0.0,OK,0.3741,0.3741,,0.0,OK,0.096846,0.096846,,0.0,OK
TBPH,-0.075699,-0.075699,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.030324,-0.030324,0.0,OK,47.1699,47.1699,0.0,OK,0.7238,0.7238,,0.0,OK,0.008424,0.008424,,0.0,OK
AGIO,-0.394153,-0.394153,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.348778,-0.348778,0.0,OK,48.1079,48.1079,0.0,OK,0.9249,0.9249,,0.0,OK,0.140642,0.140642,,0.0,OK
CTNM,-0.033651,-0.033651,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.011724,0.011724,0.0,OK,62.9132,62.9132,0.0,OK,0.737,0.737,,0.0,OK,0.150335,0.150335,,0.0,OK
SLN,-0.343243,-0.343243,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.297868,-0.297868,0.0,OK,46.5713,46.5713,0.0,OK,1.0071,1.0071,,0.0,OK,-0.345454,-0.345454,,0.0,OK
TRVI,-0.280875,-0.280875,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.2355,-0.2355,0.0,OK,40.4202,40.4202,0.0,OK,1.3087,1.3087,,0.0,OK,-0.208612,-0.208612,,0.0,OK
ENTA,-0.175668,-0.175668,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.130293,-0.130293,0.0,OK,54.0966,54.0966,0.0,OK,0.9774,0.9774,,0.0,OK,0.046796,0.046796,,0.0,OK
ACRS,-0.300221,-0.300221,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.254846,-0.254846,0.0,OK,44.4179,44.4179,0.0,OK,1.5649,1.5649,,0.0,OK,0.131232,0.131232,,0.0,OK
KYMR,-0.097455,-0.097455,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.05208,-0.05208,0.0,OK,65.8169,65.8169,0.0,OK,1.14,1.14,,0.0,OK,0.198368,0.198368,,0.0,OK
XNCR,-0.374862,-0.374862,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.329487,-0.329487,0.0,OK,36.091,36.091,0.0,OK,1.5485,1.5485,,0.0,OK,-0.436649,-0.436649,,0.0,OK
SABS,-0.159551,-0.159551,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.114176,-0.114176,0.0,OK,38.1126,38.1126,0.0,OK,0.6089,0.6089,,0.0,OK,-0.084737,-0.084737,,0.0,OK
EWTX,-0.027419,-0.027419,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,0.017956,0.017956,0.0,OK,58.3932,58.3932,0.0,OK,1.6692,1.6692,,0.0,OK,0.181722,0.181722,,0.0,OK
ACIU,-0.343358,-0.343358,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.297983,-0.297983,0.0,OK,32.4149,32.4149,0.0,OK,1.2974,1.2974,,0.0,OK,-0.290739,-0.290739,,0.0,OK
ASMB,-0.24961,-0.24961,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.204235,-0.204235,0.0,OK,52.9952,52.9952,0.0,OK,1.2195,1.2195,,0.0,OK,-0.362385,-0.362385,,0.0,OK
STRO,-0.067914,-0.067914,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.022539,-0.022539,0.0,OK,66.787,66.787,0.0,OK,1.932,1.932,,0.0,OK,0.721079,0.721079,,0.0,OK
EPRX,-0.100331,-0.100331,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.054956,-0.054956,0.0,OK,48.1339,48.1339,0.0,OK,-0.029,-0.029,,0.0,OK,0.319046,0.319046,,0.0,OK
CABA,-0.132964,-0.132964,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.087589,-0.087589,0.0,OK,65.1627,65.1627,0.0,OK,1.2552,1.2552,,0.0,OK,0.271083,0.271083,,0.0,OK
ALLO,-0.200704,-0.200704,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.155329,-0.155329,0.0,OK,72.1167,72.1167,0.0,OK,1.6193,1.6193,,0.0,OK,0.638731,0.638731,,0.0,OK
VYGR,-0.373358,-0.373358,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.327983,-0.327983,0.0,OK,32.431,32.431,0.0,OK,1.2058,1.2058,,0.0,OK,-0.318385,-0.318385,,0.0,OK
TRDA,-0.156608,-0.156608,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.111233,-0.111233,0.0,OK,52.3714,52.3714,0.0,OK,1.0111,1.0111,,0.0,OK,0.162916,0.162916,,0.0,OK
TNGX,-0.046118,-0.046118,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.000743,-0.000743,0.0,OK,55.4494,55.4494,0.0,OK,1.8138,1.8138,,0.0,OK,0.31547,0.31547,,0.0,OK
SANA,-0.336149,-0.336149,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.290774,-0.290774,0.0,OK,42.5966,42.5966,0.0,OK,2.3468,2.3468,,0.0,OK,-0.080141,-0.080141,,0.0,OK
ORIC,-0.248439,-0.248439,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.203064,-0.203064,0.0,OK,53.3839,53.3839,0.0,OK,1.387,1.387,,0.0,OK,-0.196114,-0.196114,,0.0,OK
NKTX,-0.152091,-0.152091,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.106716,-0.106716,0.0,OK,57.3834,57.3834,0.0,OK,1.1594,1.1594,,0.0,OK,0.129207,0.129207,,0.0,OK
LCTX,-0.122449,-0.122449,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.077074,-0.077074,0.0,OK,52.3551,52.3551,0.0,OK,0.86,0.86,,0.0,OK,-0.080644,-0.080644,,0.0,OK
GLUE,-0.277756,-0.277756,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.232381,-0.232381,0.0,OK,40.145,40.145,0.0,OK,2.1415,2.1415,,0.0,OK,0.077411,0.077411,,0.0,OK
FHTX,-0.152695,-0.152695,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.10732,-0.10732,0.0,OK,52.0853,52.0853,0.0,OK,1.1974,1.1974,,0.0,OK,0.044184,0.044184,,0.0,OK
ELVN,-0.103671,-0.103671,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.058296,-0.058296,0.0,OK,53.3036,53.3036,0.0,OK,0.3647,0.3647,,0.0,OK,0.156534,0.156534,,0.0,OK
DYN,-0.366818,-0.366818,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.321443,-0.321443,0.0,OK,34.2367,34.2367,0.0,OK,1.7101,1.7101,,0.0,OK,-0.425387,-0.425387,,0.0,OK
CGEM,-0.058289,-0.058289,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.012914,-0.012914,0.0,OK,57.0975,57.0975,0.0,OK,1.8138,1.8138,,0.0,OK,0.289771,0.289771,,0.0,OK
BEAM,-0.221689,-0.221689,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.176314,-0.176314,0.0,OK,47.7723,47.7723,0.0,OK,1.9074,1.9074,,0.0,OK,0.121801,0.121801,,0.0,OK
BBOT,-0.219956,-0.219956,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.174581,-0.174581,0.0,OK,42.9896,42.9896,0.0,OK,0.7301,0.7301,,0.0,OK,-0.228791,-0.228791,,0.0,OK
BNTX,-0.12057,-0.12057,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.075195,-0.075195,0.0,OK,50.4635,50.4635,0.0,OK,0.6656,0.6656,,0.0,OK,-0.00266,-0.00266,,0.0,OK
TYRA,-0.090909,-0.090909,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.045534,-0.045534,0.0,OK,50.5468,50.5468,0.0,OK,1.2417,1.2417,,0.0,OK,0.644072,0.644072,,0.0,OK
MAZE,-0.068017,-0.068017,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.022642,-0.022642,0.0,OK,51.0104,51.0104,0.0,OK,1.2776,1.2776,,0.0,OK,0.139939,0.139939,,0.0,OK
DSGN,-0.055556,-0.055556,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.010181,-0.010181,0.0,OK,50.6778,50.6778,0.0,OK,1.773,1.773,,0.0,OK,0.18817,0.18817,,0.0,OK
DRUG,-0.163411,-0.163411,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.118036,-0.118036,0.0,OK,49.9208,49.9208,0.0,OK,1.3963,1.3963,,0.0,OK,0.237166,0.237166,,0.0,OK
ABOS,-0.071174,-0.071174,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.025799,-0.025799,0.0,OK,59.8272,59.8272,0.0,OK,1.4647,1.4647,,0.0,OK,0.536563,0.536563,,0.0,OK
GPCR,-0.271138,-0.271138,0.0,OK,price_csv,-0.045375,-0.045375,0.0,OK,-0.225763,-0.225763,0.0,OK,38.0978,38.0978,0.0,OK,0.9278,0.9278,,0.0,OK,0.779053,0.779053,,0.0,OK
