ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
KOD,Kodiak Sciences Inc,1,0.81,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.97138,,0,0.967066,1,0.032934,134,0,specific_days,9,tailwind,high_beta,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,momentum_score:+52.7;clinical_score:-38.8;financial_score:-38.4,tier=A;reason=high_opt+catalyst_mid;cat_days=134;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,-0.04990933858267717,,0.5001,0,1,-1.586,0.5001,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,134,False,specific_days,1.211393,price_history,,3,2.5073,price_history,,-0.152889,,53.6709,0.8241,-0.082197,-0.070692,late,small,sev2,drug_developer,morningstar,,,,0,0.8621078447371488518475346777,96.55,45.56250000000000000000000000,66.5,70.03,5,5.401111111111111111111111112,4.1609,-1.6728,3.0,134,7,1.0,1.1248,0,2,0.0,0.3,0.55,ophthalmology,0.679,highly_crowded,1.0,289,-0.04990933858267717,0.02862,-1.9015,4.27,0.005051,-2.5724,-0.002495,0.0,0.0,0.0,0.0,-0.002495,0.0
ACLX,"Arcellx, Inc.",2,0.96,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.594276,,0,0.943114,1,0.056886,11,1,specific_days,9,neutral,,L,tier_a_dev|sponsor_confirmed,smart_money_score:+39.2;clinical_score:-35.8;financial_score:-19.4,tier=A;reason=high_opt+catalyst_near;cat_days=11;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|near_0_30|nonpos,0.037852222222222225,,0.5072,0,1,-1.586,0.5072,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,11,True,specific_days,0.068527,price_history,,7,0.9959,price_history,,-0.269126,,61.0563,0.5575,-0.082197,-0.186929,late,mid,none,drug_developer,morningstar,,,,0,0.8816242164223572875700154928,53.31,44.34240000000000000000000000,80.0,27.79,5,21.39002267573696145124716553,4.2026,-1.671,3.0,1016,5,1.0,0.2593,1,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,177,0.037852222222222225,0.405724,-0.2386,15.22,0.213805,-0.7933,0.001893,0.0,0.0,0.0,0.0,0.001893,0.0
ADCT,ADC Therapeutics SA,3,0.67,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.597643,,0,0.901198,1,0.098802,12,1,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-43.1;momentum_score:+28.1;smart_money_score:+15.3,tier=A;reason=high_opt+catalyst_near;cat_days=12;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.037852222222222225,,0.52,0,1,-1.452,0.52,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,12,True,specific_days,-0.005811,price_history,,3,1.6542,price_history,,-0.06812,,57.9137,0.7505,-0.082197,0.014077,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,79.31,44.00714711111111111111111111,66.5,78.76,8.096848206738316628426518535,58.21052631578947368421052631,8.6577,-1.4824,3.0,162,19,1.0,1.282,2,2,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,178,0.037852222222222225,0.402357,-0.2473,16.20,0.257576,-0.6508,0.001893,0.0,0.0,0.0,0.0,0.001893,0.0
CELC,Celcuity Inc.,4,0.96,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.126263,,0,0.847305,1,0.152695,43,1,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-45.4;momentum_score:+38.4;smart_money_score:+24.8,tier=A;reason=high_opt+catalyst_near;cat_days=43;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_31_90|pos,0.1,,0.5276,0,1,-1.2481,0.5276,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,43,True,specific_days,3.532987,price_history,,6,-1.0463,price_history,,-0.170318,,51.4727,,-0.082197,-0.088121,late,mid,none,drug_developer,morningstar,,,,0,0.8112489512165887570418314755,96.55,39.64962844444444444444444444,83.0,58.79,12.81179138321995464852607710,58.89285714285714285714285714,12.3887,-1.3244,3.0,284,8,1.0,0.317,1,0,0.0,0.3,0.95,oncology,-0.5143,uncrowded,1.0,38,0.1,0.873737,1.1442,16.26,0.260943,-0.6404,0.1772,0.1722,0.0,0.0,0.0,0.005,0.0
ABEO,Abeona Therapeutics Inc.,5,0.4,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.53367,,0,0.769461,1,0.230539,11,1,specific_days,9,headwind,,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,clinical_score:-25.6;financial_score:+24.7;smart_money_score:+10.6,tier=A;reason=high_opt+catalyst_near;cat_days=11;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|near_0_30|pos,0.07406860714285714,,0.5435,0,1,-0.9881,0.5435,2,2,neutral,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,11,True,specific_days,-0.240396,price_history,,2,0.9459,price_history,,-0.255878,,27.0202,,-0.082197,-0.173681,late,micro,none,drug_developer,morningstar,,,,0,0.8741792361966625601971105387,34.74,44.34240000000000000000000000,55.0,63.41,18.82394772504662614552724443,69.12087912087912087912087912,18.7265,-1.056,3.0,11,9,1.0,1.3731,1,1,0.0,0.3,0.5,other,-1.7075,uncrowded,1.0,159,0.07406860714285714,0.46633,-0.0845,27.14,0.550505,0.1269,1.518103,1.5144,0.0,0.0,0.0,0.003703,0.0
RVMD,"Revolution Medicines, Inc.",6,0.96,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.375421,,0,0.733533,1,0.266467,73,0,specific_days,9,neutral,,L,tier_a_dev|sponsor_confirmed,clinical_score:-28.6;smart_money_score:+25.9;financial_score:+7.3,tier=A;reason=high_opt+catalyst_near;cat_days=73;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|near_31_90|pos,0.1,,0.5514,0,1,-0.8287,0.5514,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,73,False,specific_days,-0.042943,price_history,,8,1.192,price_history,,-0.281518,,59.2362,0.4254,-0.082197,-0.199321,late,large,none,drug_developer,morningstar,,,,0,0.8847952375015584091759132278,51.99,45.56250000000000000000000000,77.0,56.61,22.50949294905338861382817428,58.43956043956043956043956044,21.799,-0.9258,3.0,255,12,1.0,0.362,1,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,112,0.1,0.624579,0.3175,22.82,0.476431,-0.0591,2.34215,2.33715,0.0,0.0,0.0,0.005,0.0
DNTH,"Dianthus Therapeutics, Inc.",7,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.146465,,0,0.95509,1,0.04491,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-54.2;momentum_score:+33.9;smart_money_score:+25.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82077000.0, ""cash_total"": 402613000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.86370115866808, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.1,,0.4907,0,1,-1.586,0.4907,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.821969,price_history,,8,1.2281,price_history,,-0.054784,,72.9602,,-0.082197,0.027413,late,mid,none,drug_developer,morningstar,,,,0,0.8411505319784817692767483562,93.13,41.25000000000000000000000000,85,50.27,5,71.85714285714285714285714286,3.268,-1.7106,3.0,1199,3,0.6667,0.0973,0,0,0.0,0.4,0.6,autoimmune,0.679,highly_crowded,1.0,44,0.1,0.853535,1.0517,20.44,0.405724,-0.2386,0.005,0.0,0.0,0.0,0.0,0.005,0.0
FULC,"Fulcrum Therapeutics, Inc.",8,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.183502,,0,0.907186,1,0.092814,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-46.1;momentum_score:+22.6;financial_score:+22.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 60065000.0, ""cash_total"": 197533000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 39.463847498543245, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,,0.5181,0,1,-1.4914,0.5181,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,919.56,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.168826,price_history,,3,1.3571,price_history,,-0.077403,,57.7857,1.1313,-0.082197,0.004794,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,75.87,41.25000000000000000000000000,66.5,72.64,7.186061801446416831032215646,75.57894736842105263157894737,5.804,-1.6032,3.0,,4,1.0,0.0897,0,0,0.0,0.4,0.55,infectious_disease,-0.5143,uncrowded,1.0,55,0.1,0.816498,0.9021,16.63,0.277778,-0.5895,0.005,0.0,0.0,0.0,0.0,0.005,0.0
CNTA,Centessa Pharmaceuticals plc,9,0.81,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.691919,,0,0.949102,1,0.050898,223,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,momentum_score:+39.1;clinical_score:-38.5;financial_score:-36.2,tier=B;reason=high_opt+catalyst_far;cat_days=223;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|near_181_270|nonpos,-0.0008026785714285714,,0.4855,0,1,-1.586,0.4855,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,223,False,specific_days,0.638473,price_history,,7,0.3949,price_history,,-0.007836,,70.5412,0.5724,-0.082197,0.074361,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882339035400332620574958422,82.59,45.56250000000000000000000000,77.0,39.96,5,7.321995464852607709750566894,4.9538,-1.6392,3.0,,9,1.0,0.7268,1,1,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,206,-0.0008026785714285714,0.308081,-0.5013,11.21,0.102694,-1.2664,-4e-05,0.0,0.0,0.0,0.0,-4e-05,0.0
CGON,"CG Oncology, Inc.",10,0.81,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.722222,,0,0.889222,1,0.110778,826,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-46.7;smart_money_score:+27.7;momentum_score:+15.8,tier=B;reason=high_opt+catalyst_far;cat_days=826;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|far_271_540|nonpos,-0.0011076382978723405,,0.5216,0,1,-1.4322,0.5216,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,826,False,specific_days,0.237403,price_history,,6,1.2059,price_history,,-0.076114,,71.4777,0.7795,-0.082197,0.006083,late,mid,none,drug_developer,morningstar,,,,0,0.8570052032130439995204411941,71.05,45.56250000000000000000000000,83.0,51.90,8.556266688134820002951871085,68.32142857142857142857142857,7.3672,-1.537,3.0,255,8,1.0,0.2953,0,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,215,-0.0011076382978723405,0.277778,-0.5895,18.09,0.335017,-0.4261,-5.5e-05,0.0,0.0,0.0,0.0,-5.5e-05,0.0
