ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall
VYGR,12,52.14,0.97293,1.9257,52.14,0.963376,1.7913,early,micro,none,drug_developer,38.03,41.25000000000000000000000000,49.5,72.58,76.52173913043478260869565217,55.21739130434782608695652174,0.7984655554383373773604810634
CAI,13,51.80,0.909236,1.3361,51.80,0.960191,1.7529,late,mid,none,commercial_biotech,50,41.25000000000000000000000000,66.0,13.82,70.43956043956043956043956044,58.18181818181818181818181818,0.9
NVAX,14,51.51,0.995223,2.5916,51.51,0.953822,1.6831,late,small,none,commercial_biotech,37.03,41.25000000000000000000000000,54.5,90.00,77.000,74.28571428571428571428571429,0.8966442690128962275521272749
XNCR,15,50.66,0.985669,2.1881,50.66,0.950637,1.6511,mid,small,none,drug_developer,52.83,41.25000000000000000000000000,71.5,78.13,68.00000000000000000000000000,76.47058823529411764705882353,0.8205904201495820501539815222
VNDA,16,50.60,0.91242,1.3558,50.60,0.947452,1.6206,late,small,none,commercial_biotech,41.07,41.25000000000000000000000000,52.5,90.00,75.87912087912087912087912088,62.14285714285714285714285714,0.8782537849566055930568948891
PCVX,17,49.97,0.992038,2.4107,49.97,0.944268,1.5916,mid,mid,none,drug_developer,76.63,41.25000000000000000000000000,85,10.00,67.00000000000000000000000000,71.00000000000000000000000000,0.7891408355795148247978436658
VRTX,18,49.92,0.823248,0.9278,49.92,0.941083,1.5639,late,large,none,commercial_biotech,50.30,45.56250000000000000000000000,63.0,26.01,77.000,47.79301935680536503581771072,0.9
JAZZ,19,49.89,0.928344,1.4636,49.89,0.937898,1.5374,late,large,none,commercial_biotech,46.58,41.25000000000000000000000000,74.0,70.06,67.14285714285714285714285714,68.88888888888888888888888889,0.9
DSGN,20,49.76,0.979299,2.0395,49.76,0.934713,1.5118,early,small,none,drug_developer,60.30,41.25000000000000000000000000,72.0,50,77.000,58.82352941176470588235294117,0.7157927396835246664598200434
HRTX,21,49.72,0.982484,2.108,49.72,0.931529,1.4873,late,micro,none,drug_developer,22.86,41.25000000000000000000000000,58.0,90.00,75.87912087912087912087912088,68.95604395604395604395604395,0.8774101644245142002989536622
RYTM,22,49.30,0.85828,1.0726,49.30,0.928344,1.4636,late,mid,none,commercial_biotech,54.24,41.25000000000000000000000000,77.0,37.92,76.70329670329670329670329671,51.63636363636363636363636364,0.9
INDV,23,49.06,0.867834,1.1162,49.06,0.925159,1.4407,late,mid,none,commercial_pharma,21.95,41.25000000000000000000000000,52.5,58.55,77.000,57.09090909090909090909090909,0.8935429967426710097719869707
IONS,24,49.03,0.902866,1.2981,49.03,0.921975,1.4185,late,large,none,commercial_biotech,39.96,41.25000000000000000000000000,,24.83,60.54945054945054945054945055,77.000,0.8995939886671593988667159399
UTHR,25,48.98,0.839172,0.9911,48.98,0.91879,1.397,late,large,none,commercial_pharma,63.20,41.25000000000000000000000000,77.0,73.03,64.01098901098901098901098901,66.66666666666666666666666667,0.9
NBIX,26,48.83,0.794586,0.8224,48.83,0.915605,1.3761,late,large,none,commercial_pharma,38.34,45.56250000000000000000000000,83.0,41.45,72.41758241758241758241758242,43.47050754458161865569272976,0.9
REGN,27,48.48,0.826433,0.9402,48.48,0.91242,1.3558,late,large,none,commercial_biotech,32.61,45.56250000000000000000000000,66.0,55.43,69.78021978021978021978021978,60.00000000000000000000000000,0.9
NAMS,28,48.29,0.845541,1.0175,48.29,0.909236,1.3361,late,mid,none,drug_developer,43.59,41.25000000000000000000000000,77.5,40.17,59.56043956043956043956043956,63.63636363636363636363636364,0.8732400836042731072921504877
HRMY,29,47.92,0.842357,1.0042,47.92,0.906051,1.3168,late,mid,none,commercial_biotech,46.30,41.25000000000000000000000000,54.5,90.00,57.74725274725274725274725275,75.63636363636363636363636364,0.9
ESPR,30,47.79,0.934713,1.5118,47.79,0.902866,1.2981,late,small,none,commercial_pharma,46.38,41.25000000000000000000000000,55.5,54.67,77.000,75.00000000000000000000000000,0.8257236602260298942763397740
CTNM,31,47.52,0.960191,1.7529,47.52,0.899682,1.2797,mid,small,none,drug_developer,44.57,41.25000000000000000000000000,80.0,46.88,74.50000000000000000000000000,62.35294117647058823529411765,0.7740544712757746168265519903
TRVI,32,47.22,0.820064,0.9156,47.22,0.896497,1.2618,mid,small,none,drug_developer,52.70,41.25000000000000000000000000,71.5,40.63,77.000,36.49750096116878123798539023,0.8352980013178124313639358665
AMPH,33,47.19,0.781847,0.7784,47.19,0.893312,1.2443,late,small,none,commercial_pharma,63.17,41.25000000000000000000000000,,76.97,68.46153846153846153846153846,55.71428571428571428571428571,0.9
EWTX,34,47.18,0.893312,1.2443,47.18,0.886943,1.2104,mid,mid,none,drug_developer,95.18,41.25000000000000000000000000,77.0,19.79,73.00000000000000000000000000,53.00000000000000000000000000,0.8073120869272992046600201635
AXSM,35,47.18,0.807325,0.8681,47.18,0.890127,1.2272,late,mid,none,commercial_biotech,52.80,45.56250000000000000000000000,71.0,10.00,71.42857142857142857142857143,44.63728191000918273645546372,0.8894961788714066012066721874
NKTX,36,46.67,0.86465,1.1015,46.67,0.880573,1.1779,early,micro,none,drug_developer,50,41.25000000000000000000000000,66.5,66.13,61.73913043478260869565217391,65.21739130434782608695652174,0.7570535721790292078167682286
AARD,37,46.67,0.966561,1.8325,46.67,0.883758,1.194,mid,micro,none,drug_developer,50,41.25000000000000000000000000,,53.13,76.00000000000000000000000000,67.00000000000000000000000000,0.7770741980775461712927961983
SIGA,38,46.39,0.759554,0.7049,46.39,0.877389,1.162,late,small,none,commercial_pharma,40.98,41.25000000000000000000000000,,90.00,62.52747252747252747252747253,57.14285714285714285714285714,0.9
KYMR,39,46.06,0.832803,0.9653,46.06,0.871019,1.1312,mid,mid,none,drug_developer,56.49,41.25000000000000000000000000,71.0,10.00,69.00000000000000000000000000,46.04938271604938271604938272,0.8107465814839722035418067698
KNSA,40,46.06,0.753185,0.6845,46.06,0.874204,1.1465,late,mid,none,commercial_pharma,46.61,41.25000000000000000000000000,61.0,37.50,58.24175824175824175824175824,54.90909090909090909090909091,0.8800550882899628252788104089
GH,41,45.94,0.855096,1.0585,45.94,0.867834,1.1162,late,large,none,platform_diagnostics,33.97,41.25000000000000000000000000,66.5,10.00,70.10989010989010989010989011,64.44444444444444444444444444,0.9
ELVN,42,45.73,0.848726,1.031,45.73,0.86465,1.1015,early,small,none,drug_developer,62.51,41.25000000000000000000000000,62.0,20.97,60.86956521739130434782608695,69.41176470588235294117647059,0.7597485335046028687647184757
MAZE,43,45.68,0.906051,1.3168,45.68,0.861465,1.0869,early,mid,none,drug_developer,50,41.25000000000000000000000000,66.5,50,73.04347826086956521739130435,56.52173913043478260869565218,0.7129807293825113966017405719
ENTA,44,45.49,0.969745,1.8771,45.49,0.85828,1.0726,mid,small,none,drug_developer,39.55,41.25000000000000000000000000,55.5,90.00,77.000,67.64705882352941176470588235,0.7575918141592920353982300885
AGIO,45,45.32,0.871019,1.1312,45.32,0.855096,1.0585,late,small,none,drug_developer,57.13,41.25000000000000000000000000,65.5,71.07,73.73626373626373626373626374,67.14285714285714285714285714,0.8446497277676950998185117967
SPRY,46,45.28,0.81051,0.8798,45.28,0.848726,1.031,mid,small,none,drug_developer,80.62,41.25000000000000000000000000,53.0,15.63,72.00000000000000000000000000,50,0.7819812795947582865323202290
OPK,47,45.28,0.778662,0.7677,45.28,0.851911,1.0447,late,small,none,platform_diagnostics,55.19,41.25000000000000000000000000,,85.51,53.95604395604395604395604395,72.14285714285714285714285714,0.9
RARE,48,45.11,0.890127,1.2272,45.11,0.845541,1.0175,late,mid,none,commercial_biotech,52.23,41.25000000000000000000000000,50.0,52.80,64.50549450549450549450549451,73.45454545454545454545454545,0.8942030378486055776892430279
SABS,49,45.11,0.877389,1.162,45.11,0.842357,1.0042,mid,micro,none,drug_developer,50,41.25000000000000000000000000,55.5,73.96,71.00000000000000000000000000,61.00000000000000000000000000,0.7569806064502303653701917926
NVCR,50,45.00,0.835987,0.9781,45.00,0.839172,0.9911,late,small,none,platform_devices,37.08,41.25000000000000000000000000,52.0,83.64,58.57142857142857142857142857,77.000,0.8911063222543352601156069364
BEAM,51,44.90,0.874204,1.1465,44.90,0.835987,0.9781,early,mid,none,drug_developer,41.66,41.25000000000000000000000000,66.0,14.52,54.78260869565217391304347826,76.52173913043478260869565217,0.8136872679908824487137740150
CGEM,52,44.89,0.800955,0.845,44.89,0.832803,0.9653,early,small,none,drug_developer,32.90,41.25000000000000000000000000,47.5,53.23,62.60869565217391304347826087,53.52941176470588235294117647,0.8137425454545454545454545455
QSI,53,44.81,0.931529,1.4873,44.81,0.829618,0.9527,late,micro,none,platform_devices,23.55,41.25000000000000000000000000,,90.00,77.000,70.76923076923076923076923077,0.8539255716285580961269248717
ASMB,54,44.77,0.775478,0.757,44.77,0.826433,0.9402,mid,small,none,drug_developer,50,41.25000000000000000000000000,55.5,84.38,58.00000000000000000000000000,64.11764705882352941176470588,0.8117586787706442086842393088
UPB,55,44.69,0.813694,0.8916,44.69,0.823248,0.9278,mid,small,none,drug_developer,50,41.25000000000000000000000000,71.5,11.46,57.00000000000000000000000000,57.05882352941176470588235294,0.8169883741258741258741258741
BBOT,56,44.56,0.816879,0.9035,44.56,0.820064,0.9156,early,small,none,drug_developer,46.97,41.25000000000000000000000000,72.0,50,57.39130434782608695652173913,64.11764705882352941176470588,0.7558032444719983467658607150
CHRS,57,44.46,0.886943,1.2104,44.46,0.816879,0.9035,late,micro,none,commercial_biotech,15.36,41.25000000000000000000000000,55.5,90.00,66.48351648351648351648351648,68.95604395604395604395604395,0.8224352151781582600647848218
NRIX,58,44.45,0.75,0.6745,44.45,0.813694,0.8916,early,small,none,drug_developer,73.35,41.25000000000000000000000000,51.0,24.19,64.34782608695652173913043478,43.09496347558631295655517109,0.8178850235344458707744972187
AVIR,59,44.10,0.740446,0.6447,44.10,0.81051,0.8798,late,small,none,commercial_biotech,42.19,41.25000000000000000000000000,49.0,90.00,52.30769230769230769230769231,70.00000000000000000000000000,0.8792942908926144086995922066
ARDX,60,44.04,0.765924,0.7255,44.04,0.807325,0.8681,late,small,none,commercial_biotech,37.87,41.25000000000000000000000000,55.5,48.13,77.000,47.16805240614764424288233812,0.8813557056694813027744270205
ANAB,61,43.74,0.772293,0.7464,43.74,0.80414,0.8565,mid,small,none,commercial_biotech,26.64,41.25000000000000000000000000,71.5,34.38,59.00000000000000000000000000,55.29411764705882352941176471,0.8224276598085597975574870723
GPCR,62,43.61,0.883758,1.194,43.61,0.800955,0.845,early,mid,none,drug_developer,55.74,41.25000000000000000000000000,83.0,10.00,75.65217391304347826086956522,53.91304347826086956521739130,0.7242630262155988251930816926
SLN,63,43.15,0.756369,0.6947,43.15,0.797771,0.8337,mid,micro,none,drug_developer,40.14,41.25000000000000000000000000,49.5,76.04,74.50000000000000000000000000,51.00000000000000000000000000,0.7438696120689655172413793103
DVAX,64,43.12,0.743631,0.6546,43.12,0.794586,0.8224,late,small,none,commercial_pharma,56.29,41.25000000000000000000000000,52.0,34.87,51.15384615384615384615384615,72.85714285714285714285714286,0.8774648131370328425821064553
GLUE,65,42.97,0.80414,0.8565,42.97,0.791401,0.8113,early,small,none,drug_developer,96.55,41.25000000000000000000000000,66.5,28.29,73.91304347826086956521739131,50,0.7116605760963026655202063629
CATX,66,42.96,0.937898,1.5374,42.96,0.788217,0.8002,early,small,none,platform_devices,35.81,41.25000000000000000000000000,58.0,56.45,66.95652173913043478260869565,71.17647058823529411764705883,0.7492054971011380717199914108
ACRS,67,42.60,0.788217,0.8002,42.60,0.785032,0.7893,late,small,none,drug_developer,82.78,41.25000000000000000000000000,63.5,90.00,75.05494505494505494505494506,55.00000000000000000000000000,0.8533591762568140520896426408
LBRX,68,42.46,0.762739,0.7151,42.46,0.781847,0.7784,mid,small,none,drug_developer,50,41.25000000000000000000000000,,28.13,61.00000000000000000000000000,72.94117647058823529411764706,0.7480283115154204570667850011
LCTX,69,42.22,0.721338,0.5868,42.22,0.775478,0.757,early,small,none,drug_developer,35.41,41.25000000000000000000000000,,50.00,74.78260869565217391304347826,21.34948096885813148788927335,0.7979382581480682063457802720
DYN,70,42.12,0.829618,0.9527,42.12,0.772293,0.7464,early,mid,none,drug_developer,34.22,41.25000000000000000000000000,80.0,11.29,53.91304347826086956521739130,73.04347826086956521739130435,0.7781426400347372991749891446
EXEL,71,42.11,0.702229,0.5308,42.11,0.769108,0.7359,late,large,none,commercial_biotech,78.29,41.25000000000000000000000000,,65.13,61.20879120879120879120879121,57.77777777777777777777777778,0.9
ARQT,72,42.03,0.727707,0.6059,42.03,0.765924,0.7255,late,mid,none,commercial_biotech,42.63,41.25000000000000000000000000,66.0,21.96,59.06593406593406593406593407,52.72727272727272727272727273,0.8709327437747265534093553642
IMRX,73,41.95,0.941083,1.5639,41.95,0.762739,0.7151,early,small,none,drug_developer,68.73,41.25000000000000000000000000,61.0,50,70.86956521739130434782608696,67.64705882352941176470588235,0.7005071938722699513507918435
DNA,74,41.94,0.880573,1.1779,41.94,0.759554,0.7049,late,small,none,commercial_biotech,17.86,41.25000000000000000000000000,55.0,90.00,66.15384615384615384615384615,76.07142857142857142857142857,0.8304459295261239368165249089
ATXS,75,41.73,0.68949,0.4944,41.73,0.756369,0.6947,mid,small,none,drug_developer,53.76,41.25000000000000000000000000,63.5,21.88,49.00308641975308641975308642,53.52941176470588235294117647,0.7973709126940438181217659364
ALNY,76,41.71,0.692675,0.5034,41.71,0.753185,0.6845,late,large,none,commercial_biotech,64.57,41.25000000000000000000000000,65.0,30.66,44.81114733861986609239356492,53.33333333333333333333333334,0.9
MDGL,77,41.71,0.699045,0.5217,41.71,0.75,0.6745,late,large,none,commercial_biotech,55.13,41.25000000000000000000000000,77.0,13.20,55.10989010989010989010989011,51.11111111111111111111111111,0.8917288728149487643158529234
GILD,78,41.69,0.69586,0.5125,41.69,0.746815,0.6645,late,large,none,commercial_pharma,63.88,41.25000000000000000000000000,58.0,36.90,69.45054945054945054945054945,39.26992836457857033988721232,0.9
MBX,79,41.65,0.896497,1.2618,41.65,0.743631,0.6546,mid,small,none,drug_developer,50,41.25000000000000000000000000,85,13.54,62.00000000000000000000000000,60.58823529411764705882352941,0.7861089834774045300361089835
INVA,80,41.43,0.686306,0.4854,41.43,0.740446,0.6447,late,small,none,commercial_biotech,54.60,41.25000000000000000000000000,,88.82,45.45036160420775805391190006,66.42857142857142857142857143,0.9
TYRA,81,41.26,0.667197,0.4322,41.26,0.737261,0.6349,early,small,none,drug_developer,35.60,41.25000000000000000000000000,60.5,17.74,60.00000000000000000000000000,33.31410995770857362552864283,0.7733058193119708498553209731
ROIV,82,41.24,0.791401,0.8113,41.24,0.734076,0.6252,mid,large,none,drug_developer,52.24,41.25000000000000000000000000,77.5,50,51.50000000000000000000000000,77.000,0.8264448931371496079905488132
IRWD,83,40.78,0.899682,1.2797,40.78,0.730892,0.6155,late,small,none,commercial_pharma,22.80,41.25000000000000000000000000,,51.97,77.000,69.28571428571428571428571428,0.8485003080714725816389402341
ALT,84,40.65,0.851911,1.0447,40.65,0.727707,0.6059,late,small,none,drug_developer,51.70,41.25000000000000000000000000,49.0,81.18,74.72527472527472527472527473,68.57142857142857142857142857,0.8396787099903006789524733269
AUPH,85,40.54,0.657643,0.406,40.54,0.724522,0.5963,late,small,none,commercial_biotech,67.66,41.25000000000000000000000000,55.5,66.45,53.29670329670329670329670329,44.38649533887629125724363820,0.8677816625085053300068042640
APLS,86,40.42,0.785032,0.7893,40.42,0.721338,0.5868,late,mid,none,commercial_biotech,29.63,41.25000000000000000000000000,71.0,32.24,52.96703296703296703296703297,69.09090909090909090909090909,0.8572039678845706306725622527
NTRA,87,40.33,0.654459,0.3974,40.33,0.718153,0.5774,late,large,none,platform_diagnostics,56.49,41.25000000000000000000000000,53.5,13.82,72.74725274725274725274725275,35.19128181679622008840115837,0.9
CDNA,88,40.25,0.708599,0.5493,40.25,0.714968,0.568,late,small,none,platform_diagnostics,49.29,41.25000000000000000000000000,60.5,33.55,66.81318681318681318681318681,41.65532879818594104308390023,0.8791667068612082479199324732
JANX,89,40.01,0.797771,0.8337,40.01,0.711783,0.5586,early,small,none,drug_developer,69.90,41.25000000000000000000000000,62.0,50,56.52173913043478260869565218,74.70588235294117647058823529,0.7205137481910274963820549928
RIGL,90,39.72,0.705414,0.54,39.72,0.708599,0.5493,late,small,none,commercial_biotech,70.69,41.25000000000000000000000000,55.5,83.55,49.34200110024285848461672637,59.28571428571428571428571429,0.8393016501650165016501650165
NUVL,91,39.58,0.679936,0.4675,39.58,0.705414,0.54,early,mid,none,drug_developer,61.62,41.25000000000000000000000000,74.0,10.00,47.41230833858433102289434993,51.30434782608695652173913043,0.7968097158967685968336586424
SYRE,92,39.22,0.673567,0.4498,39.22,0.702229,0.5308,early,mid,none,drug_developer,55.25,41.25000000000000000000000000,74.0,50,42.36294896030245746691871456,64.34782608695652173913043478,0.7753229656607700312174817898
TEM,93,38.94,0.746815,0.6645,38.94,0.699045,0.5217,late,mid,none,platform_services,51.51,41.25000000000000000000000000,66.0,22.90,68.13186813186813186813186813,56.00000000000000000000000000,0.8424042338709677419354838710
PTCT,94,38.93,0.714968,0.568,38.93,0.69586,0.5125,late,mid,none,commercial_biotech,63.21,41.25000000000000000000000000,71.5,90.00,42.28112546793865475184156503,76.72727272727272727272727273,0.8904889559164733178654292343
BCAX,95,38.85,0.734076,0.6252,38.85,0.692675,0.5034,early,small,none,drug_developer,50,41.25000000000000000000000000,71.5,50,53.04347826086956521739130435,60.58823529411764705882352941,0.7169584019769357495881383855
ANIP,96,38.83,0.651274,0.3888,38.83,0.68949,0.4944,late,small,none,commercial_pharma,39.99,41.25000000000000000000000000,58.0,79.61,57.74725274725274725274725275,37.65306122448979591836734695,0.9
PTGX,97,38.75,0.644904,0.3716,38.75,0.686306,0.4854,late,mid,none,drug_developer,71.40,41.25000000000000000000000000,71.5,30.92,48.68668571965275261978558682,40.47933884297520661157024793,0.8717327906976744186046511628
MIRM,98,38.51,0.670382,0.441,38.51,0.683121,0.4764,late,mid,none,commercial_biotech,57.64,41.25000000000000000000000000,66.5,13.82,51.15384615384615384615384615,38.44444444444444444444444444,0.8900107047486357831185417392
FOLD,99,37.98,0.632166,0.3376,37.98,0.679936,0.4675,late,mid,none,commercial_biotech,58.40,41.25000000000000000000000000,74.0,13.82,48.03405385822968240550658133,36.43893480257116620752984390,0.8938070601851851851851851852
SRPT,100,37.72,0.861465,1.0869,37.72,0.676752,0.4586,late,mid,none,commercial_biotech,42.42,45.56250000000000000000000000,65.0,90.00,62.85714285714285714285714286,77.000,0.8461265914004323804948354552
EPRX,101,37.65,0.609873,0.279,37.65,0.673567,0.4498,mid,small,none,drug_developer,43.26,41.25000000000000000000000000,66.5,38.54,51.00000000000000000000000000,39.75778546712802768166089965,0.7932901982378854625550660793
CCCC,102,37.53,0.718153,0.5774,37.53,0.670382,0.441,early,micro,none,drug_developer,39.81,41.25000000000000000000000000,66.5,59.68,58.26086956521739130434782609,52.17391304347826086956521739,0.7139985202409893245957086989
VCEL,103,37.49,0.593949,0.2377,37.49,0.667197,0.4322,late,small,none,commercial_biotech,43.76,41.25000000000000000000000000,,29.61,71.09890109890109890109890110,23.94809775762156714537666919,0.9
HALO,104,37.44,0.625796,0.3207,37.44,0.664013,0.4234,late,mid,none,commercial_biotech,47.15,41.25000000000000000000000000,,57.24,71.92307692307692307692307692,30.59871441689623507805325988,0.9
TECH,105,37.36,0.578025,0.1968,37.36,0.660828,0.4147,late,mid,none,commercial_biotech,42.69,41.25000000000000000000000000,55.5,40.01,68.95604395604395604395604395,25.02295684113865932047750229,0.9
MNKD,106,37.17,0.600318,0.2542,37.17,0.657643,0.406,late,small,none,commercial_biotech,75.43,41.25000000000000000000000000,,13.82,74.39560439560439560439560440,36.34416729654824892920131016,0.9
GLPG,107,36.79,0.568471,0.1725,36.79,0.654459,0.3974,late,mid,none,drug_developer,45.76,50,66.5,63.76,76.37362637362637362637362638,16.31772268135904499540863177,0.8472094484231687397914310843
QURE,108,36.28,0.963376,1.7913,36.28,0.651274,0.3888,mid,small,none,drug_developer,45.15,41.25000000000000000000000000,83.0,36.46,64.00000000000000000000000000,77.000,0.7944704975781594011448701013
MEDP,109,36.26,0.676752,0.4586,36.26,0.648089,0.3802,early,large,none,platform_diagnostics,34.48,41.25000000000000000000000000,,25.15,69.56521739130434782608695652,32.76832598193656794791010292,0.8425358800991661032228983547
TWST,110,36.11,0.664013,0.4234,36.11,0.644904,0.3716,early,mid,none,platform_diagnostics,40.32,41.25000000000000000000000000,49.5,50,59.13043478260869565217391304,34.32075427664589605358351420,0.7460066833489729955166301741
DNLI,111,36.07,0.683121,0.4764,36.07,0.64172,0.3631,late,mid,none,drug_developer,61.70,41.25000000000000000000000000,60.5,49.72,37.95690268217740745213272686,72.36363636363636363636363636,0.8717554986020503261882572227
CERS,112,35.92,0.628981,0.3292,35.92,0.638535,0.3545,late,small,none,platform_devices,50,41.25000000000000000000000000,49.5,90.00,61.86813186813186813186813187,35.04787100025195263290501385,0.8894599976224441274369947694
OCUL,113,35.51,0.590764,0.2295,35.51,0.628981,0.3292,late,small,none,drug_developer,79.83,41.25000000000000000000000000,74.5,69.38,67.47252747252747252747252747,31.23456790123456790123456790,0.9
BNTX,114,35.51,0.514331,0.0359,35.51,0.632166,0.3376,late,large,none,drug_developer,67.10,50,57.0,28.54,63.51648351648351648351648352,31.23456790123456790123456790,0.8286036171916711158569140416
XENE,115,35.10,0.603503,0.2624,35.10,0.625796,0.3207,late,mid,none,drug_developer,46.79,41.25000000000000000000000000,77.0,45.22,47.06013766453326892887332448,42.54361799816345270890725437,0.8772825775104118463674224896
ANRO,116,35.00,0.711783,0.5586,35.00,0.622611,0.3123,late,small,none,drug_developer,8.42,41.25000000000000000000000000,61.0,75.00,59.06593406593406593406593407,61.42857142857142857142857143,0.8304578576633470974010201603
AMRX,117,34.52,0.565287,0.1644,34.52,0.619427,0.304,late,mid,none,commercial_pharma,60.79,41.25000000000000000000000000,,40.13,53.62637362637362637362637362,34.46280991735537190082644628,0.9
GERN,118,34.50,0.730892,0.6155,34.50,0.616242,0.2956,late,small,none,commercial_biotech,44.00,41.25000000000000000000000000,54.5,76.12,54.28571428571428571428571428,77.000,0.8418807416676146058468888636
BCRX,119,34.29,0.549363,0.1241,34.29,0.613057,0.2873,late,small,none,commercial_pharma,59.44,41.25000000000000000000000000,60.5,38.82,50,29.98866213151927437641723356,0.8891478994451364511380364625
BDTX,120,34.07,0.660828,0.4147,34.07,0.609873,0.279,early,micro,none,drug_developer,16.14,41.25000000000000000000000000,55.5,90.00,44.02739853905575392657938341,60.86956521739130434782608695,0.7364062097370366458971380294
VKTX,121,33.53,0.552548,0.1321,33.53,0.606688,0.2707,mid,mid,sev1,drug_developer,50,41.25000000000000000000000000,60.5,10.00,77.000,11.97530864197530864197530864,0.7743542972247090420769919427
ORIC,122,33.39,0.517516,0.0439,33.39,0.603503,0.2624,early,small,sev1,drug_developer,48.99,41.25000000000000000000000000,66.0,37.10,70.86956521739130434782608696,10.61514801999231064975009612,0.8025667308927424534360950546
SNY,123,33.16,0.466561,-0.0839,33.16,0.600318,0.2542,late,large,none,commercial_pharma,48.95,50,49.5,74.18,75.38461538461538461538461539,16.62703856119493979576284103,0.8356008526512123634425792699
CABA,124,32.82,0.613057,0.2873,32.82,0.597134,0.2459,early,micro,sev1,drug_developer,14.92,41.25000000000000000000000000,66.5,75.81,68.69565217391304347826086956,31.23456790123456790123456790,0.7706131279020683832840861123
ARGX,125,32.59,0.460191,-0.1,32.59,0.593949,0.2377,late,large,none,commercial_biotech,68.40,50,80.0,17.89,65.49450549450549450549450549,13.27998780673677793019356805,0.8480647386574688246219156275
ACIU,126,32.30,0.498408,-0.004,32.30,0.590764,0.2295,mid,small,none,drug_developer,42.32,50,,67.71,66.00000000000000000000000000,5,0.7281869414268115130473737261
AMLX,127,32.19,0.616242,0.2956,32.19,0.58758,0.2213,late,small,none,commercial_pharma,96.55,41.25000000000000000000000000,85,51.40,33.17594493418669242845067020,58.57142857142857142857142857,0.8663531073446327683615819209
KMDA,128,31.89,0.457006,-0.108,31.89,0.584395,0.2131,late,small,none,commercial_pharma,52.02,50,,85.11,56.26373626373626373626373626,12.81179138321995464852607710,0.8306252303086135421464762782
TARA,129,31.82,0.769108,0.7359,42.42,0.778662,0.7677,mid,small,none,drug_developer,50,41.25000000000000000000000000,54.5,51.04,56.00000000000000000000000000,65.88235294117647058823529412,0.8104679431072210065645514223
ALDX,130,31.81,0.737261,0.6349,31.81,0.58121,0.205,late,small,none,drug_developer,50,41.25000000000000000000000000,61.0,90.00,64.01098901098901098901098901,48.57772738725119677500629881,0.8051262883678785819458602333
PBYI,131,31.69,0.622611,0.3123,31.69,0.578025,0.1968,late,small,none,commercial_biotech,28.13,41.25000000000000000000000000,55.5,84.87,51.64835164835164835164835165,56.42857142857142857142857143,0.8270258795400204941363998634
CLDX,132,31.66,0.606688,0.2707,31.66,0.574841,0.1887,late,small,none,drug_developer,27.84,41.25000000000000000000000000,71.5,69.94,38.56659823692790725757758725,67.85714285714285714285714286,0.8674321323362791751642873329
