ticker,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,stage_bucket,market_cap_bucket,severity,archetype,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,confidence_overall,clinical_rank_pct_dev,clinical_optionality_pct_dev,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,catalyst_days,catalyst_in_window,catalyst_mode,catalyst_strength,runway_bucket,mom_state,risk_flags,size_band,size_reasons,cost_mult,cost_bucket,cost_haircut_applied,est_cost_bps,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,dd_rel_margin_rescued,tier_dev,tier_reason,actionable_rank,target_weight_pct,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_tier1_count,de_beta_xbi_60d,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,returns_source,catalyst_source,catalyst_event_type,cat_priority,alpha_cohort_pct,clinical_score_z,clinical_score_z_tier,coinvest_score_z,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,missingness_penalty,missing_components,commercial_quality_pct,clinical_score_v2,competitive_intensity_z,sizing_multiplier_clinical,clinical_score_v2_z,de_vol_60d
ORKA,188,23.31,0.371473,-0.328,23.31,0.412226,-0.2218,mid,small,none,drug_developer,81.57,43.88017777777777777777777778,85,43.04,10.70094800344728526285550129,42.71696765636159575553514948,0.8330605161998901702361339923,0.139344,0.860656,v1.3.0,96f655ee,1,,7,7,buying,118,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,732.36,1.0,0,1.0,0,0,A,high_opt+catalyst_near,13,0.64,118,False,specific_days,0.4408,7,,-0.028567,,,-0.023106,-0.005461,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.371473,-1.29615,,0,0,0,0,0,0,,,10.70094800344728526285550129,0,1.0,0,
ERAS,287,12.71,0.123824,-1.1561,12.72,0.101881,-1.2709,late,mid,none,drug_developer,96.55,34.23254444444444444444444444,55.83524181228055577181570765,52.57,10.86978723881832389193314423,41.25000000000000000000000000,0.7961339916956570530804623499,0.144809,0.855191,v1.3.0,96f655ee,1,,3,3,buying,26,1,specific_days,near,adequate,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,0.85,<=1000bps,1,450.73,1.0,0,1.0,0,0,A,high_opt+catalyst_near,14,0.64,26,True,specific_days,3.5946,3,,-0.037619,,,-0.023106,-0.014513,morningstar,,,9,0.123824,-1.288885,,0,0,0,0,0,0,,,10.86978723881832389193314423,0,1.0,0,
VRDN,296,11.27,0.057994,-1.5718,11.27,0.076803,-1.4269,late,mid,sev2,drug_developer,55.11,45.69088711111111111111111111,68.11026226110894763007294371,46.64,11.74137016742001464609479558,11.92979600694444444444444444,0.8977273091030343447815938646,0.155738,0.844262,v1.3.0,96f655ee,1,,4,4,buying,26,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,0.85,<=1000bps,1,434.32,1.0,0,1.0,0,0,A,high_opt+catalyst_near,15,0.64,26,True,specific_days,0.0710,4,,-0.055654,,,-0.023106,-0.032548,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.057994,-1.25138,,0,0,0,0,0,0,,,11.74137016742001464609479558,0,1.0,0,
CELC,260,15.08,0.280564,-0.5812,15.05,0.189655,-0.8792,late,mid,none,drug_developer,77.02,63.962,85,28.79,13.06557915204161511072952704,38.27094184027777777777777778,0.8083054066130473637176050045,0.161202,0.838798,v1.3.0,96f655ee,1,,6,6,buying,26,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,331.43,1.0,0,1.0,0,0,A,high_opt+catalyst_near,16,0.75,26,True,specific_days,0.3610,6,,-0.053305,,,-0.023106,-0.030199,morningstar,,,9,0.280564,-1.194398,,0,0,0,0,0,0,,,13.06557915204161511072952704,0,1.0,0,
OLMA,262,14.84,0.274295,-0.5999,14.84,0.180251,-0.9144,late,mid,none,drug_developer,96.55,51.968,68.85936359818501848678173899,50.92,14.86261570274600248590804385,55.06250000000000000000000000,0.8048538797447094390325831374,0.18306,0.81694,v1.3.0,96f655ee,1,,3,3,buying,26,1,specific_days,near,adequate,tailwind,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,1.0,<=400bps,0,325.6,1.0,0,1.0,0,0,A,high_opt+catalyst_near,17,0.75,26,True,specific_days,2.1103,3,,-0.292492,,,-0.023106,-0.269386,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.274295,-1.117071,,0,0,0,0,0,0,,,14.86261570274600248590804385,0,1.0,0,
RAPP,220,18.99,0.418495,-0.2057,19.01,0.311912,-0.4904,mid,small,sev1,drug_developer,47.40,36.18534444444444444444444444,81.22586573054217575978097174,46.94,15.19390979603562194771617351,66.36363636363636363636363636,0.7298622589531680440771349862,0.188525,0.811475,v1.3.0,96f655ee,1,,5,5,neutral,57,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,972.38,1.0,0,1.0,0,0,A,high_opt+catalyst_near,18,0.64,57,True,specific_days,-0.0361,5,,-0.177586,,,-0.023106,-0.15448,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.418495,-1.102815,,0,0,0,0,0,0,,,15.19390979603562194771617351,0,1.0,0,
AURA,243,16.67,0.164577,-0.9758,16.66,0.239812,-0.7069,late,small,none,drug_developer,23.46,39.62721600000000000000000000,39.07096266161910856808350458,61.76,15.31748637099512077416675784,37.20885518837080629746994618,0.8740414738458164272398289286,0.193989,0.806011,v1.3.0,96f655ee,1,,2,2,selling,148,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,0.55,>2000bps,1,2020.0,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,19,0.25,148,False,specific_days,-0.3535,2,,-0.342266,,,-0.023106,-0.31916,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.164577,-1.097498,,0,0,0,0,0,0,,,15.31748637099512077416675784,0,1.0,0,
IBRX,319,4.71,0.001567,-2.9542,4.67,0.001567,-2.9542,late,mid,sev2,drug_developer,96.55,50.288,26.68971953308962788110276504,55.08,15.77460165147344764021110578,5,0.7673460024738558416732261329,0.199454,0.800546,v1.3.0,96f655ee,1,,1,1,neutral,7,1,specific_days,near,short,tailwind,high_vol,M,tier_a_dev|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,259.27,1.0,0,1.0,0,0,A,high_opt+catalyst_near,20,0.45,7,True,specific_days,1.3459,1,,-0.189373,,,-0.023106,-0.166267,morningstar,,,9,0.001567,-1.077828,,0,0,0,0,0,0,,,15.77460165147344764021110578,0,1.0,0,
LQDA,291,12.19,0.092476,-1.3257,12.19,0.092476,-1.3257,late,mid,sev1,drug_developer,81.94,39.62721600000000000000000000,59.57624507782125895782474681,13.08,16.69556604911772710565670339,14.28168402777777777777777778,0.8612348506878425232076948887,0.210383,0.789617,v1.3.0,96f655ee,1,,3,3,buying,177,0,specific_days,mid,adequate,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,351.47,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,21,0.75,177,False,specific_days,0.4480,3,,-0.3909,,45.1,-0.023106,-0.367794,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.092476,-1.038198,,0,0,0,0,0,0,,,16.69556604911772710565670339,0,1.0,0,
SYRE,163,27.81,0.459248,-0.1023,27.81,0.490596,-0.0236,mid,mid,none,drug_developer,73.45,60.284,59.17888749821225899913450538,41.38,16.74263461968144530626576016,58.89830508474576271186440678,0.8458871589263837843857890634,0.215847,0.784153,v1.3.0,96f655ee,1,,6,6,buying,15,1,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,0.85,<=1000bps,1,669.44,1.0,0,1.0,0,0,A,high_opt+catalyst_near,22,0.64,15,True,specific_days,0.3086,6,,-0.049625,,,-0.023106,-0.026519,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.459248,-1.036173,,0,0,0,0,0,0,,,16.74263461968144530626576016,0,1.0,0,
SLDB,302,9.13,0.048589,-1.6587,9.13,0.054859,-1.5995,late,small,sev2,drug_developer,45.05,46.93358400000000000000000000,85,66.54,19.03725775723957588051929104,6.809416025350837483023992754,0.7990120746432491767288693743,0.248634,0.751366,v1.3.0,96f655ee,1,,6,6,buying,147,0,specific_days,mid,short,headwind,,S,tier_a_dev|sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_<=2000bps,0.7,<=2000bps,1,1214.58,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,23,0.16,147,False,specific_days,-0.0688,6,,-0.078557,,,-0.023106,-0.055451,morningstar,,,9,0.048589,-0.937434,,0,0,0,0,0,0,,,19.03725775723957588051929104,0,1.0,0,
CRSP,161,28.31,0.521944,0.055,28.31,0.496865,-0.0079,late,mid,none,drug_developer,26.41,36.68901377777777777777777778,58.29117215833019335622166567,65.01,19.51232993555157136884871033,68.450,0.8715244954844464265804437507,0.254098,0.745902,v1.3.0,96f655ee,1,,3,3,buying,38,1,specific_days,near,adequate,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,1.0,<=400bps,0,317.74,1.0,0,1.0,0,0,A,high_opt+catalyst_near,24,0.75,38,True,specific_days,-0.3106,3,1.4197,-0.223,,59.5411,-0.023106,-0.199894,morningstar,,,9,0.521944,-0.916991,,0,0,0,0,0,0,,,19.51232993555157136884871033,0,1.0,0,
BCAX,194,21.84,0.452978,-0.1181,21.88,0.393417,-0.2704,mid,small,none,drug_developer,47.64,45.49251600000000000000000000,75.34582696092399583219318581,61.41,19.91669060614765871875897731,60.18181818181818181818181818,0.7364405175134111707163142947,0.259563,0.740437,v1.3.0,96f655ee,1,,4,4,buying,148,0,specific_days,mid,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1010.38,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,25,0.52,148,False,specific_days,-0.0327,4,,-0.131868,,,-0.023106,-0.108762,morningstar,SEC_8K_FILING,DATA_READOUT,2,0.452978,-0.899591,,0,0,0,0,0,0,,,19.91669060614765871875897731,0,1.0,0,
PRTA,191,22.64,0.387147,-0.2868,22.67,0.402821,-0.2461,late,small,none,drug_developer,33.29,27.71646044444444444444444444,50.84178080811282766430486177,84.13,21.92136001054967747728031559,47.52976459936622906292440018,0.8524495326075002749367645442,0.275956,0.724044,v1.3.0,96f655ee,1,,2,2,neutral,19,1,specific_days,near,adequate,headwind,deep_drawdown_rel_xbi,M,tier_a_dev|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,0.7,<=2000bps,1,1349.39,1.0,0,1.0,0,0,A,high_opt+catalyst_near,26,0.31,19,True,specific_days,-0.2199,2,,-0.2784,,29.5,-0.023106,-0.255294,morningstar,CTGOV_CALENDAR,DATA_READOUT,2,0.387147,-0.813329,,0,0,0,0,0,0,,,21.92136001054967747728031559,0,1.0,0,
KURA,225,18.20,0.252351,-0.6671,18.20,0.296238,-0.5353,late,small,sev1,drug_developer,33.40,40.42503511111111111111111111,67.11701316267941004379005154,69.86,22.40989986223692443232353840,22.20719531210703686937276797,0.8638692788936450444517616068,0.281421,0.718579,v1.3.0,96f655ee,1,,4,4,buying,179,0,specific_days,mid,adequate,headwind,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|momentum_headwind,0.85,<=1000bps,1,852.72,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,27,0.64,179,False,specific_days,-0.2185,4,,-0.326606,,,-0.023106,-0.3035,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.252351,-0.792307,,0,0,0,0,0,0,,,22.40989986223692443232353840,0,1.0,0,
ARTV,213,19.38,0.330721,-0.4379,19.38,0.333856,-0.4293,mid,micro,sev1,drug_developer,50.66,32.60594177777777777777777778,84.6750,89.95,23.19288837817996105844425293,21.58298222094544990264611063,0.7861721513559867081144817237,0.29235,0.70765,v1.3.0,96f655ee,1,,2,2,neutral,57,1,specific_days,near,adequate,neutral,deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1533.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,28,0.52,57,True,specific_days,0.0091,2,,-0.342857,,,-0.023106,-0.319751,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.330721,-0.758615,,0,0,0,0,0,0,,,23.19288837817996105844425293,0,1.0,0,
PHVS,222,18.93,0.236677,-0.717,18.94,0.305643,-0.5082,late,small,none,drug_developer,49.60,47.67690000000000000000000000,85,39.22,23.88898709067391676416701037,5,0.8027847173531989482909728309,0.303279,0.696721,v1.3.0,96f655ee,1,,9,9,buying,11,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed|cost_haircut_<=2000bps,0.7,<=2000bps,1,1059.54,1.0,0,1.0,0,0,A,high_opt+catalyst_near,29,0.52,11,True,specific_days,-0.0056,9,,-0.054316,,,-0.023106,-0.03121,morningstar,,,9,0.236677,-0.728661,,0,0,0,0,0,0,,,23.88898709067391676416701037,0,1.0,0,
PRAX,311,7.45,0.029781,-1.884,7.45,0.026646,-1.9326,late,mid,sev2,drug_developer,96.55,57.056,79.21638074886498966683080927,40.63,27.41875205171586576096563218,5,0.7967933810375670840787119857,0.34153,0.65847,v1.3.0,96f655ee,1,,8,8,buying,37,1,specific_days,near,short,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,1.0,<=400bps,0,209.08,1.0,0,1.0,0,0,A,high_opt+catalyst_near,30,0.75,37,True,specific_days,1.8917,8,,-0.030363,,,-0.023106,-0.007257,morningstar,,,9,0.029781,-0.576774,,0,0,0,0,0,0,,,27.41875205171586576096563218,0,1.0,0,
SRRK,197,21.25,0.308777,-0.4993,21.25,0.384013,-0.295,late,mid,sev1,drug_developer,59.95,39.97500844444444444444444444,74.45079916182912570897921420,39.35,27.93198263792440707165082812,15.48114691840277777777777778,0.8740289089490694305137635128,0.346995,0.653005,v1.3.0,96f655ee,1,,7,7,buying,118,0,specific_days,near,adequate,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,1.0,<=400bps,0,391.21,1.0,0,1.0,0,0,A,high_opt+catalyst_near,31,0.75,118,False,specific_days,0.1382,7,,-0.080193,,,-0.023106,-0.057087,morningstar,CTGOV_CALENDAR,CT_PRIMARY_COMPLETION,3,0.308777,-0.554689,,0,0,0,0,0,0,,,27.93198263792440707165082812,0,1.0,0,
NMRA,315,6.68,0.010972,-2.2913,6.68,0.017241,-2.1144,late,small,sev2,drug_developer,30.52,35.64001111111111111111111111,41.17544102004378483628545756,74.14,28.44745783636215696012165798,8.306674714551581912378652994,0.7816930479772079772079772080,0.357923,0.642077,v1.3.0,96f655ee,1,,1,1,neutral,26,1,specific_days,near,short,headwind,deep_drawdown_rel_xbi,XS,tier_a_dev|momentum_headwind|runway_short|cost_haircut_<=2000bps,0.7,<=2000bps,1,1854.56,1.0,0,1.0,0,0,A,high_opt+catalyst_near,32,0.08,26,True,specific_days,-0.2563,1,,-0.294702,,,-0.023106,-0.271596,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.010972,-0.532508,,0,0,0,0,0,0,,,28.44745783636215696012165798,0,1.0,0,
RNA,289,12.66,0.079937,-1.4055,12.64,0.095611,-1.307,late,large,sev2,drug_developer,46.72,50.978,85,21.11,28.96517764702911542637812177,5,0.8704816954581855622926438623,0.363388,0.636612,v1.3.0,96f655ee,1,,11,11,buying,147,0,specific_days,mid,short,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,1.0,<=400bps,0,240.41,1.0,0,1.0,0,0,A,high_opt+catalyst_mid,33,0.75,147,False,specific_days,-0.0456,11,1.1040,-0.0037,,59.4595,-0.023106,0.019406,morningstar,,,9,0.079937,-0.51023,,0,0,0,0,0,0,,,28.96517764702911542637812177,0,1.0,0,
PVLA,182,24.30,0.412226,-0.2218,24.30,0.431034,-0.1737,late,small,none,drug_developer,48.07,54.824,85,33.27,29.48514206992528247042021947,19.60152909813389668527740054,0.8432369934344577767715644102,0.368852,0.631148,v1.3.0,96f655ee,1,,4,4,buying,26,1,specific_days,near,adequate,neutral,,L,tier_a_dev|sponsor_confirmed,0.85,<=1000bps,1,696.14,1.0,0,1.0,0,0,A,high_opt+catalyst_near,34,0.64,26,True,specific_days,-0.0268,4,,-0.267351,,,-0.023106,-0.244245,morningstar,CTGOV_CALENDAR,CT_STUDY_COMPLETION,3,0.412226,-0.487856,,0,0,0,0,0,0,,,29.48514206992528247042021947,0,1.0,0,
ALMS,300,9.65,0.051724,-1.6284,9.65,0.061129,-1.5454,late,mid,sev2,drug_developer,96.55,50.972,81.79728472470950105323384390,42.57,30.00735110505065809224795108,7.414171006944444444444444442,0.8151925438106931577184953678,0.374317,0.625683,v1.3.0,96f655ee,1,,7,7,buying,56,1,specific_days,near,short,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,1.0,<=400bps,0,365.09,1.0,0,1.0,0,0,A,high_opt+catalyst_near,35,0.75,56,True,specific_days,3.9195,7,,-0.033208,,,-0.023106,-0.010102,morningstar,,,9,0.051724,-0.465385,,0,0,0,0,0,0,,,30.00735110505065809224795108,0,1.0,0,
